cdn1_allcolo.ns2455 S3FIFO-0.0010-1.9000 cache size       43, 1503716 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2455 S3FIFO-0.0010-1.9000 cache size      129, 1503716 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2455 S3FIFO-0.0010-1.9000 cache size      432, 1503716 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2455 S3FIFO-0.0010-1.9000 cache size     1298, 1503716 req, miss ratio 0.0737, byte miss ratio 0.0737
cdn1_allcolo.ns2455 S3FIFO-0.0010-1.9000 cache size     4327, 1503716 req, miss ratio 0.0541, byte miss ratio 0.0541
cdn1_allcolo.ns2455 S3FIFO-0.0010-1.9000 cache size     8654, 1503716 req, miss ratio 0.0425, byte miss ratio 0.0425
cdn1_allcolo.ns2455 S3FIFO-0.0010-1.9000 cache size    17309, 1503716 req, miss ratio 0.0338, byte miss ratio 0.0338
cdn1_allcolo.ns2455 S3FIFO-0.0010-1.9000 cache size    34619, 1503716 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns2455 S3FIFO-0.5500-1.9000 cache size       43, 1503716 req, miss ratio 0.1197, byte miss ratio 0.1197
cdn1_allcolo.ns2455 S3FIFO-0.5500-1.9000 cache size      129, 1503716 req, miss ratio 0.1054, byte miss ratio 0.1054
cdn1_allcolo.ns2455 S3FIFO-0.5500-1.9000 cache size      432, 1503716 req, miss ratio 0.0915, byte miss ratio 0.0915
cdn1_allcolo.ns2455 S3FIFO-0.5500-1.9000 cache size     1298, 1503716 req, miss ratio 0.0765, byte miss ratio 0.0765
cdn1_allcolo.ns2455 S3FIFO-0.5500-1.9000 cache size     4327, 1503716 req, miss ratio 0.0607, byte miss ratio 0.0607
cdn1_allcolo.ns2455 S3FIFO-0.5500-1.9000 cache size     8654, 1503716 req, miss ratio 0.0485, byte miss ratio 0.0485
cdn1_allcolo.ns2455 S3FIFO-0.5500-1.9000 cache size    17309, 1503716 req, miss ratio 0.0368, byte miss ratio 0.0368
cdn1_allcolo.ns2455 S3FIFO-0.5500-1.9000 cache size    34619, 1503716 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns2455 S3FIFO-0.7000-0.9000 cache size       43, 1503716 req, miss ratio 0.1256, byte miss ratio 0.1256
cdn1_allcolo.ns2455 S3FIFO-0.7000-0.9000 cache size      129, 1503716 req, miss ratio 0.1093, byte miss ratio 0.1093
cdn1_allcolo.ns2455 S3FIFO-0.7000-0.9000 cache size      432, 1503716 req, miss ratio 0.0936, byte miss ratio 0.0936
cdn1_allcolo.ns2455 S3FIFO-0.7000-0.9000 cache size     1298, 1503716 req, miss ratio 0.0784, byte miss ratio 0.0784
cdn1_allcolo.ns2455 S3FIFO-0.7000-0.9000 cache size     4327, 1503716 req, miss ratio 0.0624, byte miss ratio 0.0624
cdn1_allcolo.ns2455 S3FIFO-0.7000-0.9000 cache size     8654, 1503716 req, miss ratio 0.0505, byte miss ratio 0.0505
cdn1_allcolo.ns2455 S3FIFO-0.7000-0.9000 cache size    17309, 1503716 req, miss ratio 0.0384, byte miss ratio 0.0384
cdn1_allcolo.ns2455 S3FIFO-0.7000-0.9000 cache size    34619, 1503716 req, miss ratio 0.0296, byte miss ratio 0.0296
cdn1_allcolo.ns2455 S3FIFO-0.4000-1.9000 cache size       43, 1503716 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_allcolo.ns2455 S3FIFO-0.4000-1.9000 cache size      129, 1503716 req, miss ratio 0.1022, byte miss ratio 0.1022
cdn1_allcolo.ns2455 S3FIFO-0.4000-1.9000 cache size      432, 1503716 req, miss ratio 0.0877, byte miss ratio 0.0877
cdn1_allcolo.ns2455 S3FIFO-0.4000-1.9000 cache size     1298, 1503716 req, miss ratio 0.0746, byte miss ratio 0.0746
cdn1_allcolo.ns2455 S3FIFO-0.4000-1.9000 cache size     4327, 1503716 req, miss ratio 0.0585, byte miss ratio 0.0585
cdn1_allcolo.ns2455 S3FIFO-0.4000-1.9000 cache size     8654, 1503716 req, miss ratio 0.0466, byte miss ratio 0.0466
cdn1_allcolo.ns2455 S3FIFO-0.4000-1.9000 cache size    17309, 1503716 req, miss ratio 0.0354, byte miss ratio 0.0354
cdn1_allcolo.ns2455 S3FIFO-0.4000-1.9000 cache size    34619, 1503716 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns2455 S3FIFO-0.3500-1.9000 cache size       43, 1503716 req, miss ratio 0.1162, byte miss ratio 0.1162
cdn1_allcolo.ns2455 S3FIFO-0.3500-1.9000 cache size      129, 1503716 req, miss ratio 0.1015, byte miss ratio 0.1015
cdn1_allcolo.ns2455 S3FIFO-0.3500-1.9000 cache size      432, 1503716 req, miss ratio 0.0865, byte miss ratio 0.0865
cdn1_allcolo.ns2455 S3FIFO-0.3500-1.9000 cache size     1298, 1503716 req, miss ratio 0.0740, byte miss ratio 0.0740
cdn1_allcolo.ns2455 S3FIFO-0.3500-1.9000 cache size     4327, 1503716 req, miss ratio 0.0578, byte miss ratio 0.0578
cdn1_allcolo.ns2455 S3FIFO-0.3500-1.9000 cache size     8654, 1503716 req, miss ratio 0.0460, byte miss ratio 0.0460
cdn1_allcolo.ns2455 S3FIFO-0.3500-1.9000 cache size    17309, 1503716 req, miss ratio 0.0350, byte miss ratio 0.0350
cdn1_allcolo.ns2455 S3FIFO-0.3500-1.9000 cache size    34619, 1503716 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns2455 S3FIFO-0.4500-0.9000 cache size       43, 1503716 req, miss ratio 0.1175, byte miss ratio 0.1175
cdn1_allcolo.ns2455 S3FIFO-0.4500-0.9000 cache size      129, 1503716 req, miss ratio 0.1029, byte miss ratio 0.1029
cdn1_allcolo.ns2455 S3FIFO-0.4500-0.9000 cache size      432, 1503716 req, miss ratio 0.0880, byte miss ratio 0.0880
cdn1_allcolo.ns2455 S3FIFO-0.4500-0.9000 cache size     1298, 1503716 req, miss ratio 0.0746, byte miss ratio 0.0746
cdn1_allcolo.ns2455 S3FIFO-0.4500-0.9000 cache size     4327, 1503716 req, miss ratio 0.0584, byte miss ratio 0.0584
cdn1_allcolo.ns2455 S3FIFO-0.4500-0.9000 cache size     8654, 1503716 req, miss ratio 0.0467, byte miss ratio 0.0467
cdn1_allcolo.ns2455 S3FIFO-0.4500-0.9000 cache size    17309, 1503716 req, miss ratio 0.0358, byte miss ratio 0.0358
cdn1_allcolo.ns2455 S3FIFO-0.4500-0.9000 cache size    34619, 1503716 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns2455 S3FIFO-0.1500-0.9000 cache size       43, 1503716 req, miss ratio 0.1145, byte miss ratio 0.1145
cdn1_allcolo.ns2455 S3FIFO-0.1500-0.9000 cache size      129, 1503716 req, miss ratio 0.0993, byte miss ratio 0.0993
cdn1_allcolo.ns2455 S3FIFO-0.1500-0.9000 cache size      432, 1503716 req, miss ratio 0.0852, byte miss ratio 0.0852
cdn1_allcolo.ns2455 S3FIFO-0.1500-0.9000 cache size     1298, 1503716 req, miss ratio 0.0719, byte miss ratio 0.0719
cdn1_allcolo.ns2455 S3FIFO-0.1500-0.9000 cache size     4327, 1503716 req, miss ratio 0.0545, byte miss ratio 0.0545
cdn1_allcolo.ns2455 S3FIFO-0.1500-0.9000 cache size     8654, 1503716 req, miss ratio 0.0430, byte miss ratio 0.0430
cdn1_allcolo.ns2455 S3FIFO-0.1500-0.9000 cache size    17309, 1503716 req, miss ratio 0.0340, byte miss ratio 0.0340
cdn1_allcolo.ns2455 S3FIFO-0.1500-0.9000 cache size    34619, 1503716 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns2455 S3FIFO-0.6000-0.9000 cache size       43, 1503716 req, miss ratio 0.1207, byte miss ratio 0.1207
cdn1_allcolo.ns2455 S3FIFO-0.6000-0.9000 cache size      129, 1503716 req, miss ratio 0.1062, byte miss ratio 0.1062
cdn1_allcolo.ns2455 S3FIFO-0.6000-0.9000 cache size      432, 1503716 req, miss ratio 0.0917, byte miss ratio 0.0917
cdn1_allcolo.ns2455 S3FIFO-0.6000-0.9000 cache size     1298, 1503716 req, miss ratio 0.0767, byte miss ratio 0.0767
cdn1_allcolo.ns2455 S3FIFO-0.6000-0.9000 cache size     4327, 1503716 req, miss ratio 0.0607, byte miss ratio 0.0607
cdn1_allcolo.ns2455 S3FIFO-0.6000-0.9000 cache size     8654, 1503716 req, miss ratio 0.0489, byte miss ratio 0.0489
cdn1_allcolo.ns2455 S3FIFO-0.6000-0.9000 cache size    17309, 1503716 req, miss ratio 0.0372, byte miss ratio 0.0372
cdn1_allcolo.ns2455 S3FIFO-0.6000-0.9000 cache size    34619, 1503716 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns2455 S3FIFO-0.0050-0.9000 cache size       43, 1503716 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2455 S3FIFO-0.0050-0.9000 cache size      129, 1503716 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2455 S3FIFO-0.0050-0.9000 cache size      432, 1503716 req, miss ratio 0.0868, byte miss ratio 0.0868
cdn1_allcolo.ns2455 S3FIFO-0.0050-0.9000 cache size     1298, 1503716 req, miss ratio 0.0719, byte miss ratio 0.0719
cdn1_allcolo.ns2455 S3FIFO-0.0050-0.9000 cache size     4327, 1503716 req, miss ratio 0.0535, byte miss ratio 0.0535
cdn1_allcolo.ns2455 S3FIFO-0.0050-0.9000 cache size     8654, 1503716 req, miss ratio 0.0421, byte miss ratio 0.0421
cdn1_allcolo.ns2455 S3FIFO-0.0050-0.9000 cache size    17309, 1503716 req, miss ratio 0.0338, byte miss ratio 0.0338
cdn1_allcolo.ns2455 S3FIFO-0.0050-0.9000 cache size    34619, 1503716 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns2455 S3FIFO-0.5500-0.9000 cache size       43, 1503716 req, miss ratio 0.1193, byte miss ratio 0.1193
cdn1_allcolo.ns2455 S3FIFO-0.5500-0.9000 cache size      129, 1503716 req, miss ratio 0.1048, byte miss ratio 0.1048
cdn1_allcolo.ns2455 S3FIFO-0.5500-0.9000 cache size      432, 1503716 req, miss ratio 0.0908, byte miss ratio 0.0908
cdn1_allcolo.ns2455 S3FIFO-0.5500-0.9000 cache size     1298, 1503716 req, miss ratio 0.0760, byte miss ratio 0.0760
cdn1_allcolo.ns2455 S3FIFO-0.5500-0.9000 cache size     4327, 1503716 req, miss ratio 0.0599, byte miss ratio 0.0599
cdn1_allcolo.ns2455 S3FIFO-0.5500-0.9000 cache size     8654, 1503716 req, miss ratio 0.0481, byte miss ratio 0.0481
cdn1_allcolo.ns2455 S3FIFO-0.5500-0.9000 cache size    17309, 1503716 req, miss ratio 0.0368, byte miss ratio 0.0368
cdn1_allcolo.ns2455 S3FIFO-0.5500-0.9000 cache size    34619, 1503716 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns2455 S3FIFO-0.1500-1.9000 cache size       43, 1503716 req, miss ratio 0.1144, byte miss ratio 0.1144
cdn1_allcolo.ns2455 S3FIFO-0.1500-1.9000 cache size      129, 1503716 req, miss ratio 0.0992, byte miss ratio 0.0992
cdn1_allcolo.ns2455 S3FIFO-0.1500-1.9000 cache size      432, 1503716 req, miss ratio 0.0843, byte miss ratio 0.0843
cdn1_allcolo.ns2455 S3FIFO-0.1500-1.9000 cache size     1298, 1503716 req, miss ratio 0.0722, byte miss ratio 0.0722
cdn1_allcolo.ns2455 S3FIFO-0.1500-1.9000 cache size     4327, 1503716 req, miss ratio 0.0551, byte miss ratio 0.0551
cdn1_allcolo.ns2455 S3FIFO-0.1500-1.9000 cache size     8654, 1503716 req, miss ratio 0.0437, byte miss ratio 0.0437
cdn1_allcolo.ns2455 S3FIFO-0.1500-1.9000 cache size    17309, 1503716 req, miss ratio 0.0341, byte miss ratio 0.0341
cdn1_allcolo.ns2455 S3FIFO-0.1500-1.9000 cache size    34619, 1503716 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns2455 S3FIFO-0.9500-1.9000 cache size       43, 1503716 req, miss ratio 0.1424, byte miss ratio 0.1424
cdn1_allcolo.ns2455 S3FIFO-0.9500-1.9000 cache size      129, 1503716 req, miss ratio 0.1203, byte miss ratio 0.1203
cdn1_allcolo.ns2455 S3FIFO-0.9500-1.9000 cache size      432, 1503716 req, miss ratio 0.1017, byte miss ratio 0.1017
cdn1_allcolo.ns2455 S3FIFO-0.9500-1.9000 cache size     1298, 1503716 req, miss ratio 0.0854, byte miss ratio 0.0854
cdn1_allcolo.ns2455 S3FIFO-0.9500-1.9000 cache size     4327, 1503716 req, miss ratio 0.0673, byte miss ratio 0.0673
cdn1_allcolo.ns2455 S3FIFO-0.9500-1.9000 cache size     8654, 1503716 req, miss ratio 0.0545, byte miss ratio 0.0545
cdn1_allcolo.ns2455 S3FIFO-0.9500-1.9000 cache size    17309, 1503716 req, miss ratio 0.0419, byte miss ratio 0.0419
cdn1_allcolo.ns2455 S3FIFO-0.9500-1.9000 cache size    34619, 1503716 req, miss ratio 0.0312, byte miss ratio 0.0312
cdn1_allcolo.ns2455 S3FIFO-0.5000-1.9000 cache size       43, 1503716 req, miss ratio 0.1186, byte miss ratio 0.1186
cdn1_allcolo.ns2455 S3FIFO-0.5000-1.9000 cache size      129, 1503716 req, miss ratio 0.1042, byte miss ratio 0.1042
cdn1_allcolo.ns2455 S3FIFO-0.5000-1.9000 cache size      432, 1503716 req, miss ratio 0.0906, byte miss ratio 0.0906
cdn1_allcolo.ns2455 S3FIFO-0.5000-1.9000 cache size     1298, 1503716 req, miss ratio 0.0758, byte miss ratio 0.0758
cdn1_allcolo.ns2455 S3FIFO-0.5000-1.9000 cache size     4327, 1503716 req, miss ratio 0.0599, byte miss ratio 0.0599
cdn1_allcolo.ns2455 S3FIFO-0.5000-1.9000 cache size     8654, 1503716 req, miss ratio 0.0478, byte miss ratio 0.0478
cdn1_allcolo.ns2455 S3FIFO-0.5000-1.9000 cache size    17309, 1503716 req, miss ratio 0.0363, byte miss ratio 0.0363
cdn1_allcolo.ns2455 S3FIFO-0.5000-1.9000 cache size    34619, 1503716 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns2455 S3FIFO-0.1000-1.9000 cache size       43, 1503716 req, miss ratio 0.1145, byte miss ratio 0.1145
cdn1_allcolo.ns2455 S3FIFO-0.1000-1.9000 cache size      129, 1503716 req, miss ratio 0.0989, byte miss ratio 0.0989
cdn1_allcolo.ns2455 S3FIFO-0.1000-1.9000 cache size      432, 1503716 req, miss ratio 0.0840, byte miss ratio 0.0840
cdn1_allcolo.ns2455 S3FIFO-0.1000-1.9000 cache size     1298, 1503716 req, miss ratio 0.0719, byte miss ratio 0.0719
cdn1_allcolo.ns2455 S3FIFO-0.1000-1.9000 cache size     4327, 1503716 req, miss ratio 0.0545, byte miss ratio 0.0545
cdn1_allcolo.ns2455 S3FIFO-0.1000-1.9000 cache size     8654, 1503716 req, miss ratio 0.0431, byte miss ratio 0.0431
cdn1_allcolo.ns2455 S3FIFO-0.1000-1.9000 cache size    17309, 1503716 req, miss ratio 0.0339, byte miss ratio 0.0339
cdn1_allcolo.ns2455 S3FIFO-0.1000-1.9000 cache size    34619, 1503716 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns2455 S3FIFO-0.9500-0.9000 cache size       43, 1503716 req, miss ratio 0.1422, byte miss ratio 0.1422
cdn1_allcolo.ns2455 S3FIFO-0.9500-0.9000 cache size      129, 1503716 req, miss ratio 0.1200, byte miss ratio 0.1200
cdn1_allcolo.ns2455 S3FIFO-0.9500-0.9000 cache size      432, 1503716 req, miss ratio 0.1015, byte miss ratio 0.1015
cdn1_allcolo.ns2455 S3FIFO-0.9500-0.9000 cache size     1298, 1503716 req, miss ratio 0.0853, byte miss ratio 0.0853
cdn1_allcolo.ns2455 S3FIFO-0.9500-0.9000 cache size     4327, 1503716 req, miss ratio 0.0674, byte miss ratio 0.0674
cdn1_allcolo.ns2455 S3FIFO-0.9500-0.9000 cache size     8654, 1503716 req, miss ratio 0.0548, byte miss ratio 0.0548
cdn1_allcolo.ns2455 S3FIFO-0.9500-0.9000 cache size    17309, 1503716 req, miss ratio 0.0419, byte miss ratio 0.0419
cdn1_allcolo.ns2455 S3FIFO-0.9500-0.9000 cache size    34619, 1503716 req, miss ratio 0.0312, byte miss ratio 0.0312
cdn1_allcolo.ns2455 S3FIFO-0.9900-1.9000 cache size       43, 1503716 req, miss ratio 0.1471, byte miss ratio 0.1471
cdn1_allcolo.ns2455 S3FIFO-0.9900-1.9000 cache size      129, 1503716 req, miss ratio 0.1230, byte miss ratio 0.1230
cdn1_allcolo.ns2455 S3FIFO-0.9900-1.9000 cache size      432, 1503716 req, miss ratio 0.1038, byte miss ratio 0.1038
cdn1_allcolo.ns2455 S3FIFO-0.9900-1.9000 cache size     1298, 1503716 req, miss ratio 0.0868, byte miss ratio 0.0868
cdn1_allcolo.ns2455 S3FIFO-0.9900-1.9000 cache size     4327, 1503716 req, miss ratio 0.0682, byte miss ratio 0.0682
cdn1_allcolo.ns2455 S3FIFO-0.9900-1.9000 cache size     8654, 1503716 req, miss ratio 0.0553, byte miss ratio 0.0553
