cdn1_colo28.ns126 S3FIFO-0.0100-0.9000 cache size      301, 8874773 req, miss ratio 0.7330, byte miss ratio 0.7330
cdn1_colo28.ns126 S3FIFO-0.0100-0.9000 cache size      904, 8874773 req, miss ratio 0.5661, byte miss ratio 0.5661
cdn1_colo28.ns126 S3FIFO-0.0100-0.9000 cache size     3015, 8874773 req, miss ratio 0.3245, byte miss ratio 0.3245
cdn1_colo28.ns126 S3FIFO-0.0100-0.9000 cache size     9045, 8874773 req, miss ratio 0.1531, byte miss ratio 0.1531
cdn1_colo28.ns126 S3FIFO-0.0100-0.9000 cache size    30152, 8874773 req, miss ratio 0.0677, byte miss ratio 0.0677
cdn1_colo28.ns126 S3FIFO-0.0100-0.9000 cache size    60304, 8874773 req, miss ratio 0.0482, byte miss ratio 0.0482
cdn1_colo28.ns126 S3FIFO-0.0100-0.9000 cache size   120608, 8874773 req, miss ratio 0.0391, byte miss ratio 0.0391
cdn1_colo28.ns126 S3FIFO-0.0100-0.9000 cache size   241217, 8874773 req, miss ratio 0.0345, byte miss ratio 0.0345
cdn1_colo28.ns126 S3FIFO-0.4000-0.9000 cache size      301, 8874773 req, miss ratio 0.7089, byte miss ratio 0.7089
cdn1_colo28.ns126 S3FIFO-0.4000-0.9000 cache size      904, 8874773 req, miss ratio 0.5821, byte miss ratio 0.5821
cdn1_colo28.ns126 S3FIFO-0.4000-0.9000 cache size     3015, 8874773 req, miss ratio 0.3778, byte miss ratio 0.3778
cdn1_colo28.ns126 S3FIFO-0.4000-0.9000 cache size     9045, 8874773 req, miss ratio 0.1888, byte miss ratio 0.1888
cdn1_colo28.ns126 S3FIFO-0.4000-0.9000 cache size    30152, 8874773 req, miss ratio 0.0813, byte miss ratio 0.0813
cdn1_colo28.ns126 S3FIFO-0.4000-0.9000 cache size    60304, 8874773 req, miss ratio 0.0539, byte miss ratio 0.0539
cdn1_colo28.ns126 S3FIFO-0.4000-0.9000 cache size   120608, 8874773 req, miss ratio 0.0403, byte miss ratio 0.0403
cdn1_colo28.ns126 S3FIFO-0.4000-0.9000 cache size   241217, 8874773 req, miss ratio 0.0345, byte miss ratio 0.0345
cdn1_colo28.ns126 S3FIFO-0.9000-1.9000 cache size      301, 8874773 req, miss ratio 0.7464, byte miss ratio 0.7464
cdn1_colo28.ns126 S3FIFO-0.9000-1.9000 cache size      904, 8874773 req, miss ratio 0.6485, byte miss ratio 0.6485
cdn1_colo28.ns126 S3FIFO-0.9000-1.9000 cache size     3015, 8874773 req, miss ratio 0.4572, byte miss ratio 0.4572
cdn1_colo28.ns126 S3FIFO-0.9000-1.9000 cache size     9045, 8874773 req, miss ratio 0.2505, byte miss ratio 0.2505
cdn1_colo28.ns126 S3FIFO-0.9000-1.9000 cache size    30152, 8874773 req, miss ratio 0.1106, byte miss ratio 0.1106
cdn1_colo28.ns126 S3FIFO-0.9000-1.9000 cache size    60304, 8874773 req, miss ratio 0.0709, byte miss ratio 0.0709
cdn1_colo28.ns126 S3FIFO-0.9000-1.9000 cache size   120608, 8874773 req, miss ratio 0.0487, byte miss ratio 0.0487
cdn1_colo28.ns126 S3FIFO-0.9000-1.9000 cache size   241217, 8874773 req, miss ratio 0.0367, byte miss ratio 0.0367
cdn1_colo28.ns126 S3FIFO-0.2000-0.9000 cache size      301, 8874773 req, miss ratio 0.7019, byte miss ratio 0.7019
cdn1_colo28.ns126 S3FIFO-0.2000-0.9000 cache size      904, 8874773 req, miss ratio 0.5619, byte miss ratio 0.5619
cdn1_colo28.ns126 S3FIFO-0.2000-0.9000 cache size     3015, 8874773 req, miss ratio 0.3479, byte miss ratio 0.3479
cdn1_colo28.ns126 S3FIFO-0.2000-0.9000 cache size     9045, 8874773 req, miss ratio 0.1684, byte miss ratio 0.1684
cdn1_colo28.ns126 S3FIFO-0.2000-0.9000 cache size    30152, 8874773 req, miss ratio 0.0729, byte miss ratio 0.0729
cdn1_colo28.ns126 S3FIFO-0.2000-0.9000 cache size    60304, 8874773 req, miss ratio 0.0500, byte miss ratio 0.0500
