cdn1_allcolo.ns1025 S3FIFO-0.8000-0.9000 cache size      524, 1529668 req, miss ratio 0.8473, byte miss ratio 0.8473
cdn1_allcolo.ns1025 S3FIFO-0.8000-0.9000 cache size     1573, 1529668 req, miss ratio 0.7912, byte miss ratio 0.7912
cdn1_allcolo.ns1025 S3FIFO-0.8000-0.9000 cache size     5244, 1529668 req, miss ratio 0.7029, byte miss ratio 0.7029
cdn1_allcolo.ns1025 S3FIFO-0.8000-0.9000 cache size    15732, 1529668 req, miss ratio 0.6017, byte miss ratio 0.6017
cdn1_allcolo.ns1025 S3FIFO-0.8000-0.9000 cache size    52443, 1529668 req, miss ratio 0.4915, byte miss ratio 0.4915
cdn1_allcolo.ns1025 S3FIFO-0.8000-0.9000 cache size   104886, 1529668 req, miss ratio 0.4326, byte miss ratio 0.4326
cdn1_allcolo.ns1025 S3FIFO-0.8000-0.9000 cache size   209773, 1529668 req, miss ratio 0.3856, byte miss ratio 0.3856
cdn1_allcolo.ns1025 S3FIFO-0.8000-0.9000 cache size   419546, 1529668 req, miss ratio 0.3446, byte miss ratio 0.3446
cdn1_allcolo.ns1025 S3FIFO-0.6500-0.9000 cache size      524, 1529668 req, miss ratio 0.8358, byte miss ratio 0.8358
cdn1_allcolo.ns1025 S3FIFO-0.6500-0.9000 cache size     1573, 1529668 req, miss ratio 0.7748, byte miss ratio 0.7748
cdn1_allcolo.ns1025 S3FIFO-0.6500-0.9000 cache size     5244, 1529668 req, miss ratio 0.6793, byte miss ratio 0.6793
cdn1_allcolo.ns1025 S3FIFO-0.6500-0.9000 cache size    15732, 1529668 req, miss ratio 0.5777, byte miss ratio 0.5777
cdn1_allcolo.ns1025 S3FIFO-0.6500-0.9000 cache size    52443, 1529668 req, miss ratio 0.4726, byte miss ratio 0.4726
cdn1_allcolo.ns1025 S3FIFO-0.6500-0.9000 cache size   104886, 1529668 req, miss ratio 0.4195, byte miss ratio 0.4195
cdn1_allcolo.ns1025 S3FIFO-0.6500-0.9000 cache size   209773, 1529668 req, miss ratio 0.3783, byte miss ratio 0.3783
cdn1_allcolo.ns1025 S3FIFO-0.6500-0.9000 cache size   419546, 1529668 req, miss ratio 0.3446, byte miss ratio 0.3446
cdn1_allcolo.ns1025 S3FIFO-0.7500-0.9000 cache size      524, 1529668 req, miss ratio 0.8428, byte miss ratio 0.8428
cdn1_allcolo.ns1025 S3FIFO-0.7500-0.9000 cache size     1573, 1529668 req, miss ratio 0.7853, byte miss ratio 0.7853
cdn1_allcolo.ns1025 S3FIFO-0.7500-0.9000 cache size     5244, 1529668 req, miss ratio 0.6943, byte miss ratio 0.6943
cdn1_allcolo.ns1025 S3FIFO-0.7500-0.9000 cache size    15732, 1529668 req, miss ratio 0.5928, byte miss ratio 0.5928
cdn1_allcolo.ns1025 S3FIFO-0.7500-0.9000 cache size    52443, 1529668 req, miss ratio 0.4846, byte miss ratio 0.4846
cdn1_allcolo.ns1025 S3FIFO-0.7500-0.9000 cache size   104886, 1529668 req, miss ratio 0.4273, byte miss ratio 0.4273
cdn1_allcolo.ns1025 S3FIFO-0.7500-0.9000 cache size   209773, 1529668 req, miss ratio 0.3822, byte miss ratio 0.3822
cdn1_allcolo.ns1025 S3FIFO-0.7500-0.9000 cache size   419546, 1529668 req, miss ratio 0.3446, byte miss ratio 0.3446
cdn1_allcolo.ns1025 S3FIFO-0.6000-0.9000 cache size      524, 1529668 req, miss ratio 0.8329, byte miss ratio 0.8329
cdn1_allcolo.ns1025 S3FIFO-0.6000-0.9000 cache size     1573, 1529668 req, miss ratio 0.7701, byte miss ratio 0.7701
cdn1_allcolo.ns1025 S3FIFO-0.6000-0.9000 cache size     5244, 1529668 req, miss ratio 0.6727, byte miss ratio 0.6727
cdn1_allcolo.ns1025 S3FIFO-0.6000-0.9000 cache size    15732, 1529668 req, miss ratio 0.5713, byte miss ratio 0.5713
cdn1_allcolo.ns1025 S3FIFO-0.6000-0.9000 cache size    52443, 1529668 req, miss ratio 0.4677, byte miss ratio 0.4677
cdn1_allcolo.ns1025 S3FIFO-0.6000-0.9000 cache size   104886, 1529668 req, miss ratio 0.4160, byte miss ratio 0.4160
cdn1_allcolo.ns1025 S3FIFO-0.6000-0.9000 cache size   209773, 1529668 req, miss ratio 0.3767, byte miss ratio 0.3767
cdn1_allcolo.ns1025 S3FIFO-0.6000-0.9000 cache size   419546, 1529668 req, miss ratio 0.3446, byte miss ratio 0.3446
cdn1_allcolo.ns1025 S3FIFO-0.1000-0.9000 cache size      524, 1529668 req, miss ratio 0.8198, byte miss ratio 0.8198
cdn1_allcolo.ns1025 S3FIFO-0.1000-0.9000 cache size     1573, 1529668 req, miss ratio 0.7410, byte miss ratio 0.7410
cdn1_allcolo.ns1025 S3FIFO-0.1000-0.9000 cache size     5244, 1529668 req, miss ratio 0.6335, byte miss ratio 0.6335
cdn1_allcolo.ns1025 S3FIFO-0.1000-0.9000 cache size    15732, 1529668 req, miss ratio 0.5384, byte miss ratio 0.5384
cdn1_allcolo.ns1025 S3FIFO-0.1000-0.9000 cache size    52443, 1529668 req, miss ratio 0.4484, byte miss ratio 0.4484
cdn1_allcolo.ns1025 S3FIFO-0.1000-0.9000 cache size   104886, 1529668 req, miss ratio 0.4054, byte miss ratio 0.4054
cdn1_allcolo.ns1025 S3FIFO-0.1000-0.9000 cache size   209773, 1529668 req, miss ratio 0.3725, byte miss ratio 0.3725
cdn1_allcolo.ns1025 S3FIFO-0.1000-0.9000 cache size   419546, 1529668 req, miss ratio 0.3446, byte miss ratio 0.3446
cdn1_allcolo.ns1025 S3FIFO-0.1000-1.9000 cache size      524, 1529668 req, miss ratio 0.8175, byte miss ratio 0.8175
cdn1_allcolo.ns1025 S3FIFO-0.1000-1.9000 cache size     1573, 1529668 req, miss ratio 0.7400, byte miss ratio 0.7400
cdn1_allcolo.ns1025 S3FIFO-0.1000-1.9000 cache size     5244, 1529668 req, miss ratio 0.6336, byte miss ratio 0.6336
cdn1_allcolo.ns1025 S3FIFO-0.1000-1.9000 cache size    15732, 1529668 req, miss ratio 0.5381, byte miss ratio 0.5381
cdn1_allcolo.ns1025 S3FIFO-0.1000-1.9000 cache size    52443, 1529668 req, miss ratio 0.4461, byte miss ratio 0.4461
cdn1_allcolo.ns1025 S3FIFO-0.1000-1.9000 cache size   104886, 1529668 req, miss ratio 0.4057, byte miss ratio 0.4057
cdn1_allcolo.ns1025 S3FIFO-0.1000-1.9000 cache size   209773, 1529668 req, miss ratio 0.3725, byte miss ratio 0.3725
cdn1_allcolo.ns1025 S3FIFO-0.1000-1.9000 cache size   419546, 1529668 req, miss ratio 0.3446, byte miss ratio 0.3446
cdn1_allcolo.ns1025 S3FIFO-0.6000-1.9000 cache size      524, 1529668 req, miss ratio 0.8337, byte miss ratio 0.8337
cdn1_allcolo.ns1025 S3FIFO-0.6000-1.9000 cache size     1573, 1529668 req, miss ratio 0.7724, byte miss ratio 0.7724
cdn1_allcolo.ns1025 S3FIFO-0.6000-1.9000 cache size     5244, 1529668 req, miss ratio 0.6764, byte miss ratio 0.6764
cdn1_allcolo.ns1025 S3FIFO-0.6000-1.9000 cache size    15732, 1529668 req, miss ratio 0.5749, byte miss ratio 0.5749
cdn1_allcolo.ns1025 S3FIFO-0.6000-1.9000 cache size    52443, 1529668 req, miss ratio 0.4703, byte miss ratio 0.4703
cdn1_allcolo.ns1025 S3FIFO-0.6000-1.9000 cache size   104886, 1529668 req, miss ratio 0.4184, byte miss ratio 0.4184
cdn1_allcolo.ns1025 S3FIFO-0.6000-1.9000 cache size   209773, 1529668 req, miss ratio 0.3767, byte miss ratio 0.3767
cdn1_allcolo.ns1025 S3FIFO-0.6000-1.9000 cache size   419546, 1529668 req, miss ratio 0.3446, byte miss ratio 0.3446
cdn1_allcolo.ns1025 S3FIFO-0.9000-0.9000 cache size      524, 1529668 req, miss ratio 0.8585, byte miss ratio 0.8585
cdn1_allcolo.ns1025 S3FIFO-0.9000-0.9000 cache size     1573, 1529668 req, miss ratio 0.8057, byte miss ratio 0.8057
cdn1_allcolo.ns1025 S3FIFO-0.9000-0.9000 cache size     5244, 1529668 req, miss ratio 0.7225, byte miss ratio 0.7225
