cdn1_allcolo.ns1295 S3FIFO-0.8000-1.9000 cache size       76, 1175304 req, miss ratio 0.0686, byte miss ratio 0.0686
cdn1_allcolo.ns1295 S3FIFO-0.8000-1.9000 cache size      230, 1175304 req, miss ratio 0.0671, byte miss ratio 0.0671
cdn1_allcolo.ns1295 S3FIFO-0.8000-1.9000 cache size      767, 1175304 req, miss ratio 0.0660, byte miss ratio 0.0660
cdn1_allcolo.ns1295 S3FIFO-0.8000-1.9000 cache size     2303, 1175304 req, miss ratio 0.0656, byte miss ratio 0.0656
cdn1_allcolo.ns1295 S3FIFO-0.8000-1.9000 cache size     7677, 1175304 req, miss ratio 0.0654, byte miss ratio 0.0654
cdn1_allcolo.ns1295 S3FIFO-0.8000-1.9000 cache size    15355, 1175304 req, miss ratio 0.0654, byte miss ratio 0.0654
cdn1_allcolo.ns1295 S3FIFO-0.8000-1.9000 cache size    30710, 1175304 req, miss ratio 0.0653, byte miss ratio 0.0653
cdn1_allcolo.ns1295 S3FIFO-0.8000-1.9000 cache size    61421, 1175304 req, miss ratio 0.0653, byte miss ratio 0.0653
cdn1_allcolo.ns1295 S3FIFO-0.6000-0.9000 cache size       76, 1175304 req, miss ratio 0.0681, byte miss ratio 0.0681
cdn1_allcolo.ns1295 S3FIFO-0.6000-0.9000 cache size      230, 1175304 req, miss ratio 0.0667, byte miss ratio 0.0667
cdn1_allcolo.ns1295 S3FIFO-0.6000-0.9000 cache size      767, 1175304 req, miss ratio 0.0658, byte miss ratio 0.0658
cdn1_allcolo.ns1295 S3FIFO-0.6000-0.9000 cache size     2303, 1175304 req, miss ratio 0.0655, byte miss ratio 0.0655
cdn1_allcolo.ns1295 S3FIFO-0.6000-0.9000 cache size     7677, 1175304 req, miss ratio 0.0654, byte miss ratio 0.0654
cdn1_allcolo.ns1295 S3FIFO-0.6000-0.9000 cache size    15355, 1175304 req, miss ratio 0.0654, byte miss ratio 0.0654
cdn1_allcolo.ns1295 S3FIFO-0.6000-0.9000 cache size    30710, 1175304 req, miss ratio 0.0653, byte miss ratio 0.0653
cdn1_allcolo.ns1295 S3FIFO-0.6000-0.9000 cache size    61421, 1175304 req, miss ratio 0.0653, byte miss ratio 0.0653
cdn1_allcolo.ns1295 S3FIFO-0.2000-0.9000 cache size       76, 1175304 req, miss ratio 0.0675, byte miss ratio 0.0675
cdn1_allcolo.ns1295 S3FIFO-0.2000-0.9000 cache size      230, 1175304 req, miss ratio 0.0662, byte miss ratio 0.0662
cdn1_allcolo.ns1295 S3FIFO-0.2000-0.9000 cache size      767, 1175304 req, miss ratio 0.0656, byte miss ratio 0.0656
cdn1_allcolo.ns1295 S3FIFO-0.2000-0.9000 cache size     2303, 1175304 req, miss ratio 0.0654, byte miss ratio 0.0654
cdn1_allcolo.ns1295 S3FIFO-0.2000-0.9000 cache size     7677, 1175304 req, miss ratio 0.0654, byte miss ratio 0.0654
cdn1_allcolo.ns1295 S3FIFO-0.2000-0.9000 cache size    15355, 1175304 req, miss ratio 0.0653, byte miss ratio 0.0653
cdn1_allcolo.ns1295 S3FIFO-0.2000-0.9000 cache size    30710, 1175304 req, miss ratio 0.0653, byte miss ratio 0.0653
cdn1_allcolo.ns1295 S3FIFO-0.2000-0.9000 cache size    61421, 1175304 req, miss ratio 0.0653, byte miss ratio 0.0653
cdn1_allcolo.ns1295 S3FIFO-0.5500-0.9000 cache size       76, 1175304 req, miss ratio 0.0680, byte miss ratio 0.0680
cdn1_allcolo.ns1295 S3FIFO-0.5500-0.9000 cache size      230, 1175304 req, miss ratio 0.0666, byte miss ratio 0.0666
cdn1_allcolo.ns1295 S3FIFO-0.5500-0.9000 cache size      767, 1175304 req, miss ratio 0.0658, byte miss ratio 0.0658
cdn1_allcolo.ns1295 S3FIFO-0.5500-0.9000 cache size     2303, 1175304 req, miss ratio 0.0655, byte miss ratio 0.0655
cdn1_allcolo.ns1295 S3FIFO-0.5500-0.9000 cache size     7677, 1175304 req, miss ratio 0.0654, byte miss ratio 0.0654
cdn1_allcolo.ns1295 S3FIFO-0.5500-0.9000 cache size    15355, 1175304 req, miss ratio 0.0654, byte miss ratio 0.0654
cdn1_allcolo.ns1295 S3FIFO-0.5500-0.9000 cache size    30710, 1175304 req, miss ratio 0.0653, byte miss ratio 0.0653
cdn1_allcolo.ns1295 S3FIFO-0.5500-0.9000 cache size    61421, 1175304 req, miss ratio 0.0653, byte miss ratio 0.0653
cdn1_allcolo.ns1295 S3FIFO-0.1000-1.9000 cache size       76, 1175304 req, miss ratio 0.0673, byte miss ratio 0.0673
cdn1_allcolo.ns1295 S3FIFO-0.1000-1.9000 cache size      230, 1175304 req, miss ratio 0.0661, byte miss ratio 0.0661
cdn1_allcolo.ns1295 S3FIFO-0.1000-1.9000 cache size      767, 1175304 req, miss ratio 0.0656, byte miss ratio 0.0656
cdn1_allcolo.ns1295 S3FIFO-0.1000-1.9000 cache size     2303, 1175304 req, miss ratio 0.0654, byte miss ratio 0.0654
cdn1_allcolo.ns1295 S3FIFO-0.1000-1.9000 cache size     7677, 1175304 req, miss ratio 0.0654, byte miss ratio 0.0654
