tencentBlock.ns17393 S3FIFO-0.9000-1.9000 cache size     1184, 6638027 req, miss ratio 0.6506, byte miss ratio 0.6506
tencentBlock.ns17393 S3FIFO-0.9000-1.9000 cache size     3554, 6638027 req, miss ratio 0.5709, byte miss ratio 0.5709
tencentBlock.ns17393 S3FIFO-0.9000-1.9000 cache size    11849, 6638027 req, miss ratio 0.5035, byte miss ratio 0.5035
tencentBlock.ns17393 S3FIFO-0.9000-1.9000 cache size    35548, 6638027 req, miss ratio 0.4645, byte miss ratio 0.4645
tencentBlock.ns17393 S3FIFO-0.9000-1.9000 cache size   118493, 6638027 req, miss ratio 0.4132, byte miss ratio 0.4132
tencentBlock.ns17393 S3FIFO-0.9000-1.9000 cache size   236986, 6638027 req, miss ratio 0.3626, byte miss ratio 0.3626
tencentBlock.ns17393 S3FIFO-0.9000-1.9000 cache size   473973, 6638027 req, miss ratio 0.2595, byte miss ratio 0.2595
tencentBlock.ns17393 S3FIFO-0.9000-1.9000 cache size   947947, 6638027 req, miss ratio 0.1795, byte miss ratio 0.1795
tencentBlock.ns17393 S3FIFO-0.2500-1.9000 cache size     1184, 6638027 req, miss ratio 0.5861, byte miss ratio 0.5861
tencentBlock.ns17393 S3FIFO-0.2500-1.9000 cache size     3554, 6638027 req, miss ratio 0.5103, byte miss ratio 0.5103
tencentBlock.ns17393 S3FIFO-0.2500-1.9000 cache size    11849, 6638027 req, miss ratio 0.4809, byte miss ratio 0.4809
tencentBlock.ns17393 S3FIFO-0.2500-1.9000 cache size    35548, 6638027 req, miss ratio 0.4496, byte miss ratio 0.4496
tencentBlock.ns17393 S3FIFO-0.2500-1.9000 cache size   118493, 6638027 req, miss ratio 0.3965, byte miss ratio 0.3965
tencentBlock.ns17393 S3FIFO-0.2500-1.9000 cache size   236986, 6638027 req, miss ratio 0.3581, byte miss ratio 0.3581
tencentBlock.ns17393 S3FIFO-0.2500-1.9000 cache size   473973, 6638027 req, miss ratio 0.2825, byte miss ratio 0.2825
tencentBlock.ns17393 S3FIFO-0.2500-1.9000 cache size   947947, 6638027 req, miss ratio 0.1790, byte miss ratio 0.1790
tencentBlock.ns17393 S3FIFO-0.3500-1.9000 cache size     1184, 6638027 req, miss ratio 0.5947, byte miss ratio 0.5947
tencentBlock.ns17393 S3FIFO-0.3500-1.9000 cache size     3554, 6638027 req, miss ratio 0.5121, byte miss ratio 0.5121
tencentBlock.ns17393 S3FIFO-0.3500-1.9000 cache size    11849, 6638027 req, miss ratio 0.4819, byte miss ratio 0.4819
tencentBlock.ns17393 S3FIFO-0.3500-1.9000 cache size    35548, 6638027 req, miss ratio 0.4496, byte miss ratio 0.4496
tencentBlock.ns17393 S3FIFO-0.3500-1.9000 cache size   118493, 6638027 req, miss ratio 0.3971, byte miss ratio 0.3971
tencentBlock.ns17393 S3FIFO-0.3500-1.9000 cache size   236986, 6638027 req, miss ratio 0.3599, byte miss ratio 0.3599
tencentBlock.ns17393 S3FIFO-0.3500-1.9000 cache size   473973, 6638027 req, miss ratio 0.2853, byte miss ratio 0.2853
tencentBlock.ns17393 S3FIFO-0.3500-1.9000 cache size   947947, 6638027 req, miss ratio 0.1791, byte miss ratio 0.1791
tencentBlock.ns17393 S3FIFO-0.5500-0.9000 cache size     1184, 6638027 req, miss ratio 0.6116, byte miss ratio 0.6116
tencentBlock.ns17393 S3FIFO-0.5500-0.9000 cache size     3554, 6638027 req, miss ratio 0.5178, byte miss ratio 0.5178
