cdn1_colo28.ns1008 S3FIFO-0.0250-1.9000 cache size      691, 3227317 req, miss ratio 0.2242, byte miss ratio 0.2242
cdn1_colo28.ns1008 S3FIFO-0.0250-1.9000 cache size     2075, 3227317 req, miss ratio 0.2188, byte miss ratio 0.2188
cdn1_colo28.ns1008 S3FIFO-0.0250-1.9000 cache size     6918, 3227317 req, miss ratio 0.2159, byte miss ratio 0.2159
cdn1_colo28.ns1008 S3FIFO-0.0250-1.9000 cache size    20754, 3227317 req, miss ratio 0.2149, byte miss ratio 0.2149
cdn1_colo28.ns1008 S3FIFO-0.0250-1.9000 cache size    69181, 3227317 req, miss ratio 0.2146, byte miss ratio 0.2146
cdn1_colo28.ns1008 S3FIFO-0.0250-1.9000 cache size   138362, 3227317 req, miss ratio 0.2145, byte miss ratio 0.2145
cdn1_colo28.ns1008 S3FIFO-0.0250-1.9000 cache size   276725, 3227317 req, miss ratio 0.2145, byte miss ratio 0.2145
cdn1_colo28.ns1008 S3FIFO-0.0250-1.9000 cache size   553450, 3227317 req, miss ratio 0.2144, byte miss ratio 0.2144
cdn1_colo28.ns1008 S3FIFO-0.7500-0.9000 cache size      691, 3227317 req, miss ratio 0.2325, byte miss ratio 0.2325
cdn1_colo28.ns1008 S3FIFO-0.7500-0.9000 cache size     2075, 3227317 req, miss ratio 0.2234, byte miss ratio 0.2234
cdn1_colo28.ns1008 S3FIFO-0.7500-0.9000 cache size     6918, 3227317 req, miss ratio 0.2181, byte miss ratio 0.2181
cdn1_colo28.ns1008 S3FIFO-0.7500-0.9000 cache size    20754, 3227317 req, miss ratio 0.2159, byte miss ratio 0.2159
cdn1_colo28.ns1008 S3FIFO-0.7500-0.9000 cache size    69181, 3227317 req, miss ratio 0.2148, byte miss ratio 0.2148
cdn1_colo28.ns1008 S3FIFO-0.7500-0.9000 cache size   138362, 3227317 req, miss ratio 0.2146, byte miss ratio 0.2146
cdn1_colo28.ns1008 S3FIFO-0.7500-0.9000 cache size   276725, 3227317 req, miss ratio 0.2145, byte miss ratio 0.2145
cdn1_colo28.ns1008 S3FIFO-0.7500-0.9000 cache size   553450, 3227317 req, miss ratio 0.2144, byte miss ratio 0.2144
cdn1_colo28.ns1008 S3FIFO-0.1000-0.9000 cache size      691, 3227317 req, miss ratio 0.2249, byte miss ratio 0.2249
cdn1_colo28.ns1008 S3FIFO-0.1000-0.9000 cache size     2075, 3227317 req, miss ratio 0.2191, byte miss ratio 0.2191
cdn1_colo28.ns1008 S3FIFO-0.1000-0.9000 cache size     6918, 3227317 req, miss ratio 0.2161, byte miss ratio 0.2161
cdn1_colo28.ns1008 S3FIFO-0.1000-0.9000 cache size    20754, 3227317 req, miss ratio 0.2150, byte miss ratio 0.2150
cdn1_colo28.ns1008 S3FIFO-0.1000-0.9000 cache size    69181, 3227317 req, miss ratio 0.2146, byte miss ratio 0.2146
cdn1_colo28.ns1008 S3FIFO-0.1000-0.9000 cache size   138362, 3227317 req, miss ratio 0.2145, byte miss ratio 0.2145
cdn1_colo28.ns1008 S3FIFO-0.1000-0.9000 cache size   276725, 3227317 req, miss ratio 0.2145, byte miss ratio 0.2145
cdn1_colo28.ns1008 S3FIFO-0.1000-0.9000 cache size   553450, 3227317 req, miss ratio 0.2144, byte miss ratio 0.2144
cdn1_colo28.ns1008 S3FIFO-0.5000-0.9000 cache size      691, 3227317 req, miss ratio 0.2287, byte miss ratio 0.2287
cdn1_colo28.ns1008 S3FIFO-0.5000-0.9000 cache size     2075, 3227317 req, miss ratio 0.2210, byte miss ratio 0.2210
cdn1_colo28.ns1008 S3FIFO-0.5000-0.9000 cache size     6918, 3227317 req, miss ratio 0.2169, byte miss ratio 0.2169
cdn1_colo28.ns1008 S3FIFO-0.5000-0.9000 cache size    20754, 3227317 req, miss ratio 0.2154, byte miss ratio 0.2154
cdn1_colo28.ns1008 S3FIFO-0.5000-0.9000 cache size    69181, 3227317 req, miss ratio 0.2147, byte miss ratio 0.2147
cdn1_colo28.ns1008 S3FIFO-0.5000-0.9000 cache size   138362, 3227317 req, miss ratio 0.2145, byte miss ratio 0.2145
cdn1_colo28.ns1008 S3FIFO-0.5000-0.9000 cache size   276725, 3227317 req, miss ratio 0.2145, byte miss ratio 0.2145
cdn1_colo28.ns1008 S3FIFO-0.5000-0.9000 cache size   553450, 3227317 req, miss ratio 0.2144, byte miss ratio 0.2144
cdn1_colo28.ns1008 S3FIFO-0.5000-1.9000 cache size      691, 3227317 req, miss ratio 0.2287, byte miss ratio 0.2287
cdn1_colo28.ns1008 S3FIFO-0.5000-1.9000 cache size     2075, 3227317 req, miss ratio 0.2210, byte miss ratio 0.2210
cdn1_colo28.ns1008 S3FIFO-0.5000-1.9000 cache size     6918, 3227317 req, miss ratio 0.2169, byte miss ratio 0.2169
cdn1_colo28.ns1008 S3FIFO-0.5000-1.9000 cache size    20754, 3227317 req, miss ratio 0.2154, byte miss ratio 0.2154
cdn1_colo28.ns1008 S3FIFO-0.5000-1.9000 cache size    69181, 3227317 req, miss ratio 0.2147, byte miss ratio 0.2147
cdn1_colo28.ns1008 S3FIFO-0.5000-1.9000 cache size   138362, 3227317 req, miss ratio 0.2145, byte miss ratio 0.2145
cdn1_colo28.ns1008 S3FIFO-0.5000-1.9000 cache size   276725, 3227317 req, miss ratio 0.2145, byte miss ratio 0.2145
cdn1_colo28.ns1008 S3FIFO-0.5000-1.9000 cache size   553450, 3227317 req, miss ratio 0.2144, byte miss ratio 0.2144
cdn1_colo28.ns1008 S3FIFO-0.0010-0.9000 cache size      691, 3227317 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1008 S3FIFO-0.0010-0.9000 cache size     2075, 3227317 req, miss ratio 0.2194, byte miss ratio 0.2194
cdn1_colo28.ns1008 S3FIFO-0.0010-0.9000 cache size     6918, 3227317 req, miss ratio 0.2159, byte miss ratio 0.2159
