cdn1_colo28.ns1133 S3FIFO-0.3500-1.9000 cache size       24, 1226541 req, miss ratio 0.1550, byte miss ratio 0.1550
cdn1_colo28.ns1133 S3FIFO-0.3500-1.9000 cache size       73, 1226541 req, miss ratio 0.0877, byte miss ratio 0.0877
cdn1_colo28.ns1133 S3FIFO-0.3500-1.9000 cache size      246, 1226541 req, miss ratio 0.0741, byte miss ratio 0.0741
cdn1_colo28.ns1133 S3FIFO-0.3500-1.9000 cache size      739, 1226541 req, miss ratio 0.0680, byte miss ratio 0.0680
cdn1_colo28.ns1133 S3FIFO-0.3500-1.9000 cache size     2465, 1226541 req, miss ratio 0.0577, byte miss ratio 0.0577
cdn1_colo28.ns1133 S3FIFO-0.3500-1.9000 cache size     4930, 1226541 req, miss ratio 0.0416, byte miss ratio 0.0416
cdn1_colo28.ns1133 S3FIFO-0.3500-1.9000 cache size     9860, 1226541 req, miss ratio 0.0310, byte miss ratio 0.0310
cdn1_colo28.ns1133 S3FIFO-0.3500-1.9000 cache size    19720, 1226541 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_colo28.ns1133 S3FIFO-0.5500-1.9000 cache size       24, 1226541 req, miss ratio 0.1946, byte miss ratio 0.1946
cdn1_colo28.ns1133 S3FIFO-0.5500-1.9000 cache size       73, 1226541 req, miss ratio 0.0914, byte miss ratio 0.0914
cdn1_colo28.ns1133 S3FIFO-0.5500-1.9000 cache size      246, 1226541 req, miss ratio 0.0751, byte miss ratio 0.0751
cdn1_colo28.ns1133 S3FIFO-0.5500-1.9000 cache size      739, 1226541 req, miss ratio 0.0687, byte miss ratio 0.0687
cdn1_colo28.ns1133 S3FIFO-0.5500-1.9000 cache size     2465, 1226541 req, miss ratio 0.0589, byte miss ratio 0.0589
cdn1_colo28.ns1133 S3FIFO-0.5500-1.9000 cache size     4930, 1226541 req, miss ratio 0.0442, byte miss ratio 0.0442
cdn1_colo28.ns1133 S3FIFO-0.5500-1.9000 cache size     9860, 1226541 req, miss ratio 0.0316, byte miss ratio 0.0316
cdn1_colo28.ns1133 S3FIFO-0.5500-1.9000 cache size    19720, 1226541 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_colo28.ns1133 S3FIFO-0.3000-1.9000 cache size       24, 1226541 req, miss ratio 0.1485, byte miss ratio 0.1485
cdn1_colo28.ns1133 S3FIFO-0.3000-1.9000 cache size       73, 1226541 req, miss ratio 0.0867, byte miss ratio 0.0867
cdn1_colo28.ns1133 S3FIFO-0.3000-1.9000 cache size      246, 1226541 req, miss ratio 0.0739, byte miss ratio 0.0739
cdn1_colo28.ns1133 S3FIFO-0.3000-1.9000 cache size      739, 1226541 req, miss ratio 0.0679, byte miss ratio 0.0679
