cdn1_colo28.ns4396 S3FIFO-0.0500-0.9000 cache size        7, 1875613 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns4396 S3FIFO-0.7000-1.9000 cache size        7, 1875613 req, miss ratio 0.9276, byte miss ratio 0.9276
cdn1_colo28.ns4396 S3FIFO-0.7000-1.9000 cache size       21, 1875613 req, miss ratio 0.8685, byte miss ratio 0.8685
cdn1_colo28.ns4396 S3FIFO-0.7000-1.9000 cache size       72, 1875613 req, miss ratio 0.7545, byte miss ratio 0.7545
cdn1_colo28.ns4396 S3FIFO-0.7000-1.9000 cache size      216, 1875613 req, miss ratio 0.5549, byte miss ratio 0.5549
cdn1_colo28.ns4396 S3FIFO-0.7000-1.9000 cache size      721, 1875613 req, miss ratio 0.1984, byte miss ratio 0.1984
cdn1_colo28.ns4396 S3FIFO-0.7000-1.9000 cache size     1443, 1875613 req, miss ratio 0.0657, byte miss ratio 0.0657
cdn1_colo28.ns4396 S3FIFO-0.7000-1.9000 cache size     2887, 1875613 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_colo28.ns4396 S3FIFO-0.7000-1.9000 cache size     5774, 1875613 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_colo28.ns4396 S3FIFO-0.9900-0.9000 cache size        7, 1875613 req, miss ratio 0.9451, byte miss ratio 0.9451
cdn1_colo28.ns4396 S3FIFO-0.9900-0.9000 cache size       21, 1875613 req, miss ratio 0.9020, byte miss ratio 0.9020
cdn1_colo28.ns4396 S3FIFO-0.9900-0.9000 cache size       72, 1875613 req, miss ratio 0.7940, byte miss ratio 0.7940
cdn1_colo28.ns4396 S3FIFO-0.9900-0.9000 cache size      216, 1875613 req, miss ratio 0.5899, byte miss ratio 0.5899
cdn1_colo28.ns4396 S3FIFO-0.9900-0.9000 cache size      721, 1875613 req, miss ratio 0.2304, byte miss ratio 0.2304
cdn1_colo28.ns4396 S3FIFO-0.9900-0.9000 cache size     1443, 1875613 req, miss ratio 0.0824, byte miss ratio 0.0824
cdn1_colo28.ns4396 S3FIFO-0.9900-0.9000 cache size     2887, 1875613 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_colo28.ns4396 S3FIFO-0.9900-0.9000 cache size     5774, 1875613 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_colo28.ns4396 S3FIFO-0.2000-0.9000 cache size        7, 1875613 req, miss ratio 0.8883, byte miss ratio 0.8883
cdn1_colo28.ns4396 S3FIFO-0.2000-0.9000 cache size       21, 1875613 req, miss ratio 0.7916, byte miss ratio 0.7916
cdn1_colo28.ns4396 S3FIFO-0.2000-0.9000 cache size       72, 1875613 req, miss ratio 0.6752, byte miss ratio 0.6752
cdn1_colo28.ns4396 S3FIFO-0.2000-0.9000 cache size      216, 1875613 req, miss ratio 0.4837, byte miss ratio 0.4837
cdn1_colo28.ns4396 S3FIFO-0.2000-0.9000 cache size      721, 1875613 req, miss ratio 0.1467, byte miss ratio 0.1467
cdn1_colo28.ns4396 S3FIFO-0.2000-0.9000 cache size     1443, 1875613 req, miss ratio 0.0463, byte miss ratio 0.0463
cdn1_colo28.ns4396 S3FIFO-0.2000-0.9000 cache size     2887, 1875613 req, miss ratio 0.0132, byte miss ratio 0.0132
cdn1_colo28.ns4396 S3FIFO-0.2000-0.9000 cache size     5774, 1875613 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_colo28.ns4396 S3FIFO-0.9000-0.9000 cache size        7, 1875613 req, miss ratio 0.9451, byte miss ratio 0.9451
cdn1_colo28.ns4396 S3FIFO-0.9000-0.9000 cache size       21, 1875613 req, miss ratio 0.8904, byte miss ratio 0.8904
cdn1_colo28.ns4396 S3FIFO-0.9000-0.9000 cache size       72, 1875613 req, miss ratio 0.7796, byte miss ratio 0.7796
cdn1_colo28.ns4396 S3FIFO-0.9000-0.9000 cache size      216, 1875613 req, miss ratio 0.5819, byte miss ratio 0.5819
cdn1_colo28.ns4396 S3FIFO-0.9000-0.9000 cache size      721, 1875613 req, miss ratio 0.2233, byte miss ratio 0.2233
cdn1_colo28.ns4396 S3FIFO-0.9000-0.9000 cache size     1443, 1875613 req, miss ratio 0.0779, byte miss ratio 0.0779
cdn1_colo28.ns4396 S3FIFO-0.9000-0.9000 cache size     2887, 1875613 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_colo28.ns4396 S3FIFO-0.9000-0.9000 cache size     5774, 1875613 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_colo28.ns4396 S3FIFO-0.0100-0.9000 cache size        7, 1875613 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns4396 S3FIFO-0.0100-0.9000 cache size       21, 1875613 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns4396 S3FIFO-0.0100-0.9000 cache size       72, 1875613 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns4396 S3FIFO-0.0100-0.9000 cache size      216, 1875613 req, miss ratio 0.4526, byte miss ratio 0.4526
cdn1_colo28.ns4396 S3FIFO-0.0100-0.9000 cache size      721, 1875613 req, miss ratio 0.1238, byte miss ratio 0.1238
cdn1_colo28.ns4396 S3FIFO-0.0100-0.9000 cache size     1443, 1875613 req, miss ratio 0.0407, byte miss ratio 0.0407
cdn1_colo28.ns4396 S3FIFO-0.0100-0.9000 cache size     2887, 1875613 req, miss ratio 0.0121, byte miss ratio 0.0121
cdn1_colo28.ns4396 S3FIFO-0.0100-0.9000 cache size     5774, 1875613 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_colo28.ns4396 S3FIFO-0.1000-0.9000 cache size        7, 1875613 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns4396 S3FIFO-0.1000-0.9000 cache size       21, 1875613 req, miss ratio 0.7822, byte miss ratio 0.7822
cdn1_colo28.ns4396 S3FIFO-0.1000-0.9000 cache size       72, 1875613 req, miss ratio 0.6625, byte miss ratio 0.6625
cdn1_colo28.ns4396 S3FIFO-0.1000-0.9000 cache size      216, 1875613 req, miss ratio 0.4690, byte miss ratio 0.4690
cdn1_colo28.ns4396 S3FIFO-0.1000-0.9000 cache size      721, 1875613 req, miss ratio 0.1346, byte miss ratio 0.1346
cdn1_colo28.ns4396 S3FIFO-0.1000-0.9000 cache size     1443, 1875613 req, miss ratio 0.0432, byte miss ratio 0.0432
cdn1_colo28.ns4396 S3FIFO-0.1000-0.9000 cache size     2887, 1875613 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_colo28.ns4396 S3FIFO-0.1000-0.9000 cache size     5774, 1875613 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_colo28.ns4396 S3FIFO-0.8500-0.9000 cache size        7, 1875613 req, miss ratio 0.9354, byte miss ratio 0.9354
cdn1_colo28.ns4396 S3FIFO-0.8500-0.9000 cache size       21, 1875613 req, miss ratio 0.8833, byte miss ratio 0.8833
cdn1_colo28.ns4396 S3FIFO-0.8500-0.9000 cache size       72, 1875613 req, miss ratio 0.7718, byte miss ratio 0.7718
cdn1_colo28.ns4396 S3FIFO-0.8500-0.9000 cache size      216, 1875613 req, miss ratio 0.5742, byte miss ratio 0.5742
cdn1_colo28.ns4396 S3FIFO-0.8500-0.9000 cache size      721, 1875613 req, miss ratio 0.2184, byte miss ratio 0.2184
cdn1_colo28.ns4396 S3FIFO-0.8500-0.9000 cache size     1443, 1875613 req, miss ratio 0.0752, byte miss ratio 0.0752
cdn1_colo28.ns4396 S3FIFO-0.8500-0.9000 cache size     2887, 1875613 req, miss ratio 0.0209, byte miss ratio 0.0209
cdn1_colo28.ns4396 S3FIFO-0.8500-0.9000 cache size     5774, 1875613 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns4396 S3FIFO-0.7500-1.9000 cache size        7, 1875613 req, miss ratio 0.9382, byte miss ratio 0.9382
cdn1_colo28.ns4396 S3FIFO-0.7500-1.9000 cache size       21, 1875613 req, miss ratio 0.8757, byte miss ratio 0.8757
cdn1_colo28.ns4396 S3FIFO-0.7500-1.9000 cache size       72, 1875613 req, miss ratio 0.7638, byte miss ratio 0.7638
cdn1_colo28.ns4396 S3FIFO-0.7500-1.9000 cache size      216, 1875613 req, miss ratio 0.5604, byte miss ratio 0.5604
cdn1_colo28.ns4396 S3FIFO-0.7500-1.9000 cache size      721, 1875613 req, miss ratio 0.2029, byte miss ratio 0.2029
cdn1_colo28.ns4396 S3FIFO-0.7500-1.9000 cache size     1443, 1875613 req, miss ratio 0.0683, byte miss ratio 0.0683
cdn1_colo28.ns4396 S3FIFO-0.7500-1.9000 cache size     2887, 1875613 req, miss ratio 0.0191, byte miss ratio 0.0191
cdn1_colo28.ns4396 S3FIFO-0.7500-1.9000 cache size     5774, 1875613 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_colo28.ns4396 S3FIFO-0.1500-0.9000 cache size        7, 1875613 req, miss ratio 0.8883, byte miss ratio 0.8883
cdn1_colo28.ns4396 S3FIFO-0.1500-0.9000 cache size       21, 1875613 req, miss ratio 0.7870, byte miss ratio 0.7870
cdn1_colo28.ns4396 S3FIFO-0.1500-0.9000 cache size       72, 1875613 req, miss ratio 0.6680, byte miss ratio 0.6680
cdn1_colo28.ns4396 S3FIFO-0.1500-0.9000 cache size      216, 1875613 req, miss ratio 0.4762, byte miss ratio 0.4762
cdn1_colo28.ns4396 S3FIFO-0.1500-0.9000 cache size      721, 1875613 req, miss ratio 0.1407, byte miss ratio 0.1407
cdn1_colo28.ns4396 S3FIFO-0.1500-0.9000 cache size     1443, 1875613 req, miss ratio 0.0447, byte miss ratio 0.0447
cdn1_colo28.ns4396 S3FIFO-0.1500-0.9000 cache size     2887, 1875613 req, miss ratio 0.0129, byte miss ratio 0.0129
cdn1_colo28.ns4396 S3FIFO-0.1500-0.9000 cache size     5774, 1875613 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_colo28.ns4396 S3FIFO-0.6000-0.9000 cache size        7, 1875613 req, miss ratio 0.9241, byte miss ratio 0.9241
cdn1_colo28.ns4396 S3FIFO-0.6000-0.9000 cache size       21, 1875613 req, miss ratio 0.8425, byte miss ratio 0.8425
cdn1_colo28.ns4396 S3FIFO-0.6000-0.9000 cache size       72, 1875613 req, miss ratio 0.7257, byte miss ratio 0.7257
cdn1_colo28.ns4396 S3FIFO-0.6000-0.9000 cache size      216, 1875613 req, miss ratio 0.5397, byte miss ratio 0.5397
cdn1_colo28.ns4396 S3FIFO-0.6000-0.9000 cache size      721, 1875613 req, miss ratio 0.1924, byte miss ratio 0.1924
cdn1_colo28.ns4396 S3FIFO-0.6000-0.9000 cache size     1443, 1875613 req, miss ratio 0.0616, byte miss ratio 0.0616
cdn1_colo28.ns4396 S3FIFO-0.6000-0.9000 cache size     2887, 1875613 req, miss ratio 0.0170, byte miss ratio 0.0170
cdn1_colo28.ns4396 S3FIFO-0.6000-0.9000 cache size     5774, 1875613 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_colo28.ns4396 S3FIFO-0.6500-1.9000 cache size        7, 1875613 req, miss ratio 0.9276, byte miss ratio 0.9276
cdn1_colo28.ns4396 S3FIFO-0.6500-1.9000 cache size       21, 1875613 req, miss ratio 0.8610, byte miss ratio 0.8610
cdn1_colo28.ns4396 S3FIFO-0.6500-1.9000 cache size       72, 1875613 req, miss ratio 0.7460, byte miss ratio 0.7460
cdn1_colo28.ns4396 S3FIFO-0.6500-1.9000 cache size      216, 1875613 req, miss ratio 0.5499, byte miss ratio 0.5499
cdn1_colo28.ns4396 S3FIFO-0.6500-1.9000 cache size      721, 1875613 req, miss ratio 0.1936, byte miss ratio 0.1936
cdn1_colo28.ns4396 S3FIFO-0.6500-1.9000 cache size     1443, 1875613 req, miss ratio 0.0631, byte miss ratio 0.0631
cdn1_colo28.ns4396 S3FIFO-0.6500-1.9000 cache size     2887, 1875613 req, miss ratio 0.0176, byte miss ratio 0.0176
cdn1_colo28.ns4396 S3FIFO-0.6500-1.9000 cache size     5774, 1875613 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_colo28.ns4396 S3FIFO-0.9500-0.9000 cache size        7, 1875613 req, miss ratio 0.9451, byte miss ratio 0.9451
cdn1_colo28.ns4396 S3FIFO-0.9500-0.9000 cache size       21, 1875613 req, miss ratio 0.8966, byte miss ratio 0.8966
cdn1_colo28.ns4396 S3FIFO-0.9500-0.9000 cache size       72, 1875613 req, miss ratio 0.7886, byte miss ratio 0.7886
cdn1_colo28.ns4396 S3FIFO-0.9500-0.9000 cache size      216, 1875613 req, miss ratio 0.5878, byte miss ratio 0.5878
cdn1_colo28.ns4396 S3FIFO-0.9500-0.9000 cache size      721, 1875613 req, miss ratio 0.2274, byte miss ratio 0.2274
cdn1_colo28.ns4396 S3FIFO-0.9500-0.9000 cache size     1443, 1875613 req, miss ratio 0.0805, byte miss ratio 0.0805
cdn1_colo28.ns4396 S3FIFO-0.9500-0.9000 cache size     2887, 1875613 req, miss ratio 0.0229, byte miss ratio 0.0229
cdn1_colo28.ns4396 S3FIFO-0.9500-0.9000 cache size     5774, 1875613 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_colo28.ns4396 S3FIFO-0.2000-1.9000 cache size        7, 1875613 req, miss ratio 0.8910, byte miss ratio 0.8910
cdn1_colo28.ns4396 S3FIFO-0.2000-1.9000 cache size       21, 1875613 req, miss ratio 0.8026, byte miss ratio 0.8026
cdn1_colo28.ns4396 S3FIFO-0.2000-1.9000 cache size       72, 1875613 req, miss ratio 0.6911, byte miss ratio 0.6911
cdn1_colo28.ns4396 S3FIFO-0.2000-1.9000 cache size      216, 1875613 req, miss ratio 0.5006, byte miss ratio 0.5006
cdn1_colo28.ns4396 S3FIFO-0.2000-1.9000 cache size      721, 1875613 req, miss ratio 0.1486, byte miss ratio 0.1486
cdn1_colo28.ns4396 S3FIFO-0.2000-1.9000 cache size     1443, 1875613 req, miss ratio 0.0464, byte miss ratio 0.0464
cdn1_colo28.ns4396 S3FIFO-0.2000-1.9000 cache size     2887, 1875613 req, miss ratio 0.0132, byte miss ratio 0.0132
cdn1_colo28.ns4396 S3FIFO-0.2000-1.9000 cache size     5774, 1875613 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_colo28.ns4396 S3FIFO-0.5500-1.9000 cache size        7, 1875613 req, miss ratio 0.9157, byte miss ratio 0.9157
cdn1_colo28.ns4396 S3FIFO-0.5500-1.9000 cache size       21, 1875613 req, miss ratio 0.8460, byte miss ratio 0.8460
cdn1_colo28.ns4396 S3FIFO-0.5500-1.9000 cache size       72, 1875613 req, miss ratio 0.7323, byte miss ratio 0.7323
