tencentBlock.ns11156 S3FIFO-0.5500-0.9000 cache size     4086, 6824324 req, miss ratio 0.8672, byte miss ratio 0.8672
tencentBlock.ns11156 S3FIFO-0.5500-0.9000 cache size    12258, 6824324 req, miss ratio 0.8552, byte miss ratio 0.8552
tencentBlock.ns11156 S3FIFO-0.5500-0.9000 cache size    40862, 6824324 req, miss ratio 0.8185, byte miss ratio 0.8185
tencentBlock.ns11156 S3FIFO-0.5500-0.9000 cache size   122588, 6824324 req, miss ratio 0.7280, byte miss ratio 0.7280
tencentBlock.ns11156 S3FIFO-0.5500-0.9000 cache size   408629, 6824324 req, miss ratio 0.6478, byte miss ratio 0.6478
tencentBlock.ns11156 S3FIFO-0.5500-0.9000 cache size   817259, 6824324 req, miss ratio 0.6239, byte miss ratio 0.6239
tencentBlock.ns11156 S3FIFO-0.5500-0.9000 cache size  1634518, 6824324 req, miss ratio 0.6113, byte miss ratio 0.6113
tencentBlock.ns11156 S3FIFO-0.5500-0.9000 cache size  3269036, 6824324 req, miss ratio 0.6006, byte miss ratio 0.6006
tencentBlock.ns11156 S3FIFO-0.0100-1.9000 cache size     4086, 6824324 req, miss ratio 0.8722, byte miss ratio 0.8722
tencentBlock.ns11156 S3FIFO-0.0100-1.9000 cache size    12258, 6824324 req, miss ratio 0.8504, byte miss ratio 0.8504
tencentBlock.ns11156 S3FIFO-0.0100-1.9000 cache size    40862, 6824324 req, miss ratio 0.7728, byte miss ratio 0.7728
tencentBlock.ns11156 S3FIFO-0.0100-1.9000 cache size   122588, 6824324 req, miss ratio 0.6993, byte miss ratio 0.6993
tencentBlock.ns11156 S3FIFO-0.0100-1.9000 cache size   408629, 6824324 req, miss ratio 0.6443, byte miss ratio 0.6443
tencentBlock.ns11156 S3FIFO-0.0100-1.9000 cache size   817259, 6824324 req, miss ratio 0.6234, byte miss ratio 0.6234
tencentBlock.ns11156 S3FIFO-0.0100-1.9000 cache size  1634518, 6824324 req, miss ratio 0.6113, byte miss ratio 0.6113
tencentBlock.ns11156 S3FIFO-0.0100-1.9000 cache size  3269036, 6824324 req, miss ratio 0.6006, byte miss ratio 0.6006
tencentBlock.ns11156 S3FIFO-0.7000-0.9000 cache size     4086, 6824324 req, miss ratio 0.8684, byte miss ratio 0.8684
