cdn1_allcolo.ns1907 S3FIFO-0.4500-1.9000 cache size      181, 4172259 req, miss ratio 0.7980, byte miss ratio 0.7980
cdn1_allcolo.ns1907 S3FIFO-0.4500-1.9000 cache size      545, 4172259 req, miss ratio 0.6931, byte miss ratio 0.6931
cdn1_allcolo.ns1907 S3FIFO-0.4500-1.9000 cache size     1817, 4172259 req, miss ratio 0.5467, byte miss ratio 0.5467
cdn1_allcolo.ns1907 S3FIFO-0.4500-1.9000 cache size     5451, 4172259 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns1907 S3FIFO-0.4500-1.9000 cache size    18171, 4172259 req, miss ratio 0.2088, byte miss ratio 0.2088
cdn1_allcolo.ns1907 S3FIFO-0.4500-1.9000 cache size    36343, 4172259 req, miss ratio 0.1253, byte miss ratio 0.1253
cdn1_allcolo.ns1907 S3FIFO-0.4500-1.9000 cache size    72687, 4172259 req, miss ratio 0.0697, byte miss ratio 0.0697
cdn1_allcolo.ns1907 S3FIFO-0.4500-1.9000 cache size   145374, 4172259 req, miss ratio 0.0451, byte miss ratio 0.0451
cdn1_allcolo.ns1907 S3FIFO-0.0100-0.9000 cache size      181, 4172259 req, miss ratio 0.7591, byte miss ratio 0.7591
cdn1_allcolo.ns1907 S3FIFO-0.0100-0.9000 cache size      545, 4172259 req, miss ratio 0.6429, byte miss ratio 0.6429
cdn1_allcolo.ns1907 S3FIFO-0.0100-0.9000 cache size     1817, 4172259 req, miss ratio 0.4883, byte miss ratio 0.4883
cdn1_allcolo.ns1907 S3FIFO-0.0100-0.9000 cache size     5451, 4172259 req, miss ratio 0.3335, byte miss ratio 0.3335
cdn1_allcolo.ns1907 S3FIFO-0.0100-0.9000 cache size    18171, 4172259 req, miss ratio 0.1746, byte miss ratio 0.1746
cdn1_allcolo.ns1907 S3FIFO-0.0100-0.9000 cache size    36343, 4172259 req, miss ratio 0.1059, byte miss ratio 0.1059
cdn1_allcolo.ns1907 S3FIFO-0.0100-0.9000 cache size    72687, 4172259 req, miss ratio 0.0631, byte miss ratio 0.0631
cdn1_allcolo.ns1907 S3FIFO-0.0100-0.9000 cache size   145374, 4172259 req, miss ratio 0.0449, byte miss ratio 0.0449
cdn1_allcolo.ns1907 S3FIFO-0.1500-0.9000 cache size      181, 4172259 req, miss ratio 0.7648, byte miss ratio 0.7648
cdn1_allcolo.ns1907 S3FIFO-0.1500-0.9000 cache size      545, 4172259 req, miss ratio 0.6508, byte miss ratio 0.6508
cdn1_allcolo.ns1907 S3FIFO-0.1500-0.9000 cache size     1817, 4172259 req, miss ratio 0.4997, byte miss ratio 0.4997
cdn1_allcolo.ns1907 S3FIFO-0.1500-0.9000 cache size     5451, 4172259 req, miss ratio 0.3449, byte miss ratio 0.3449
cdn1_allcolo.ns1907 S3FIFO-0.1500-0.9000 cache size    18171, 4172259 req, miss ratio 0.1822, byte miss ratio 0.1822
cdn1_allcolo.ns1907 S3FIFO-0.1500-0.9000 cache size    36343, 4172259 req, miss ratio 0.1100, byte miss ratio 0.1100
cdn1_allcolo.ns1907 S3FIFO-0.1500-0.9000 cache size    72687, 4172259 req, miss ratio 0.0639, byte miss ratio 0.0639
cdn1_allcolo.ns1907 S3FIFO-0.1500-0.9000 cache size   145374, 4172259 req, miss ratio 0.0449, byte miss ratio 0.0449
cdn1_allcolo.ns1907 S3FIFO-0.7000-1.9000 cache size      181, 4172259 req, miss ratio 0.8324, byte miss ratio 0.8324
cdn1_allcolo.ns1907 S3FIFO-0.7000-1.9000 cache size      545, 4172259 req, miss ratio 0.7338, byte miss ratio 0.7338
cdn1_allcolo.ns1907 S3FIFO-0.7000-1.9000 cache size     1817, 4172259 req, miss ratio 0.5889, byte miss ratio 0.5889
cdn1_allcolo.ns1907 S3FIFO-0.7000-1.9000 cache size     5451, 4172259 req, miss ratio 0.4222, byte miss ratio 0.4222
cdn1_allcolo.ns1907 S3FIFO-0.7000-1.9000 cache size    18171, 4172259 req, miss ratio 0.2300, byte miss ratio 0.2300
cdn1_allcolo.ns1907 S3FIFO-0.7000-1.9000 cache size    36343, 4172259 req, miss ratio 0.1394, byte miss ratio 0.1394
cdn1_allcolo.ns1907 S3FIFO-0.7000-1.9000 cache size    72687, 4172259 req, miss ratio 0.0777, byte miss ratio 0.0777
cdn1_allcolo.ns1907 S3FIFO-0.7000-1.9000 cache size   145374, 4172259 req, miss ratio 0.0466, byte miss ratio 0.0466
cdn1_allcolo.ns1907 S3FIFO-0.5000-1.9000 cache size      181, 4172259 req, miss ratio 0.8040, byte miss ratio 0.8040
cdn1_allcolo.ns1907 S3FIFO-0.5000-1.9000 cache size      545, 4172259 req, miss ratio 0.7002, byte miss ratio 0.7002
cdn1_allcolo.ns1907 S3FIFO-0.5000-1.9000 cache size     1817, 4172259 req, miss ratio 0.5544, byte miss ratio 0.5544
cdn1_allcolo.ns1907 S3FIFO-0.5000-1.9000 cache size     5451, 4172259 req, miss ratio 0.3942, byte miss ratio 0.3942
cdn1_allcolo.ns1907 S3FIFO-0.5000-1.9000 cache size    18171, 4172259 req, miss ratio 0.2127, byte miss ratio 0.2127
cdn1_allcolo.ns1907 S3FIFO-0.5000-1.9000 cache size    36343, 4172259 req, miss ratio 0.1279, byte miss ratio 0.1279
cdn1_allcolo.ns1907 S3FIFO-0.5000-1.9000 cache size    72687, 4172259 req, miss ratio 0.0711, byte miss ratio 0.0711
cdn1_allcolo.ns1907 S3FIFO-0.5000-1.9000 cache size   145374, 4172259 req, miss ratio 0.0453, byte miss ratio 0.0453
cdn1_allcolo.ns1907 S3FIFO-0.5000-0.9000 cache size      181, 4172259 req, miss ratio 0.7984, byte miss ratio 0.7984
