cdn1_colo28.ns1350 S3FIFO-0.9500-0.9000 cache size        5, 1712217 req, miss ratio 0.0638, byte miss ratio 0.0638
cdn1_colo28.ns1350 S3FIFO-0.0010-0.9000 cache size        5, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.0010-0.9000 cache size       10, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.0010-0.9000 cache size       21, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.1000-0.9000 cache size        5, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.1000-0.9000 cache size       10, 1712217 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1350 S3FIFO-0.1000-0.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.0100-0.9000 cache size        5, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.0100-0.9000 cache size       10, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.0100-0.9000 cache size       21, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.3000-1.9000 cache size        5, 1712217 req, miss ratio 0.0527, byte miss ratio 0.0527
cdn1_colo28.ns1350 S3FIFO-0.3000-1.9000 cache size       10, 1712217 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns1350 S3FIFO-0.3000-1.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.0500-0.9000 cache size        5, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.0500-0.9000 cache size       10, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.0500-0.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.4000-1.9000 cache size        5, 1712217 req, miss ratio 0.0618, byte miss ratio 0.0618
cdn1_colo28.ns1350 S3FIFO-0.4000-1.9000 cache size       10, 1712217 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns1350 S3FIFO-0.4000-1.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.8000-0.9000 cache size        5, 1712217 req, miss ratio 0.0638, byte miss ratio 0.0638
cdn1_colo28.ns1350 S3FIFO-0.8000-0.9000 cache size       10, 1712217 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns1350 S3FIFO-0.8000-0.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.1500-0.9000 cache size        5, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.1500-0.9000 cache size       10, 1712217 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1350 S3FIFO-0.1500-0.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.5000-1.9000 cache size        5, 1712217 req, miss ratio 0.0618, byte miss ratio 0.0618
cdn1_colo28.ns1350 S3FIFO-0.5000-1.9000 cache size       10, 1712217 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns1350 S3FIFO-0.5000-1.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.9000-1.9000 cache size        5, 1712217 req, miss ratio 0.0632, byte miss ratio 0.0632
cdn1_colo28.ns1350 S3FIFO-0.9000-1.9000 cache size       10, 1712217 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns1350 S3FIFO-0.9000-1.9000 cache size       21, 1712217 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1350 S3FIFO-0.6500-0.9000 cache size        5, 1712217 req, miss ratio 0.0638, byte miss ratio 0.0638
cdn1_colo28.ns1350 S3FIFO-0.6500-0.9000 cache size       10, 1712217 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns1350 S3FIFO-0.6500-0.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.6000-1.9000 cache size        5, 1712217 req, miss ratio 0.0638, byte miss ratio 0.0638
cdn1_colo28.ns1350 S3FIFO-0.6000-1.9000 cache size       10, 1712217 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns1350 S3FIFO-0.6000-1.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.7000-1.9000 cache size        5, 1712217 req, miss ratio 0.0638, byte miss ratio 0.0638
cdn1_colo28.ns1350 S3FIFO-0.7000-1.9000 cache size       10, 1712217 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns1350 S3FIFO-0.7000-1.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.6500-1.9000 cache size        5, 1712217 req, miss ratio 0.0638, byte miss ratio 0.0638
cdn1_colo28.ns1350 S3FIFO-0.6500-1.9000 cache size       10, 1712217 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns1350 S3FIFO-0.6500-1.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.2500-1.9000 cache size        5, 1712217 req, miss ratio 0.0527, byte miss ratio 0.0527
cdn1_colo28.ns1350 S3FIFO-0.2500-1.9000 cache size       10, 1712217 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns1350 S3FIFO-0.2500-1.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.4500-0.9000 cache size        5, 1712217 req, miss ratio 0.0618, byte miss ratio 0.0618
cdn1_colo28.ns1350 S3FIFO-0.4500-0.9000 cache size       10, 1712217 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns1350 S3FIFO-0.4500-0.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.0010-1.9000 cache size        5, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.0010-1.9000 cache size       10, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.0010-1.9000 cache size       21, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.4500-1.9000 cache size        5, 1712217 req, miss ratio 0.0618, byte miss ratio 0.0618
cdn1_colo28.ns1350 S3FIFO-0.4500-1.9000 cache size       10, 1712217 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns1350 S3FIFO-0.4500-1.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.2000-0.9000 cache size        5, 1712217 req, miss ratio 0.0523, byte miss ratio 0.0523
cdn1_colo28.ns1350 S3FIFO-0.2000-0.9000 cache size       10, 1712217 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns1350 S3FIFO-0.2000-0.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.7500-1.9000 cache size        5, 1712217 req, miss ratio 0.0638, byte miss ratio 0.0638
cdn1_colo28.ns1350 S3FIFO-0.7500-1.9000 cache size       10, 1712217 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns1350 S3FIFO-0.7500-1.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.2000-1.9000 cache size        5, 1712217 req, miss ratio 0.0527, byte miss ratio 0.0527
cdn1_colo28.ns1350 S3FIFO-0.2000-1.9000 cache size       10, 1712217 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns1350 S3FIFO-0.2000-1.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.1000-1.9000 cache size        5, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.1000-1.9000 cache size       10, 1712217 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1350 S3FIFO-0.1000-1.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.0250-1.9000 cache size        5, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.0250-1.9000 cache size       10, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.0250-1.9000 cache size       21, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.8500-0.9000 cache size        5, 1712217 req, miss ratio 0.0638, byte miss ratio 0.0638
cdn1_colo28.ns1350 S3FIFO-0.8500-0.9000 cache size       10, 1712217 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns1350 S3FIFO-0.8500-0.9000 cache size       21, 1712217 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1350 S3FIFO-0.4000-0.9000 cache size        5, 1712217 req, miss ratio 0.0618, byte miss ratio 0.0618
cdn1_colo28.ns1350 S3FIFO-0.4000-0.9000 cache size       10, 1712217 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns1350 S3FIFO-0.4000-0.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.1500-1.9000 cache size        5, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.1500-1.9000 cache size       10, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.1500-1.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.9500-1.9000 cache size        5, 1712217 req, miss ratio 0.0632, byte miss ratio 0.0632
cdn1_colo28.ns1350 S3FIFO-0.9500-1.9000 cache size       10, 1712217 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns1350 S3FIFO-0.9500-1.9000 cache size       21, 1712217 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1350 S3FIFO-0.3500-1.9000 cache size        5, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.3500-1.9000 cache size       10, 1712217 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns1350 S3FIFO-0.3500-1.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.9900-0.9000 cache size        5, 1712217 req, miss ratio 0.0638, byte miss ratio 0.0638
cdn1_colo28.ns1350 S3FIFO-0.9900-0.9000 cache size       10, 1712217 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns1350 S3FIFO-0.9900-0.9000 cache size       21, 1712217 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1350 S3FIFO-0.0100-1.9000 cache size        5, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.0100-1.9000 cache size       10, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.0100-1.9000 cache size       21, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.8000-1.9000 cache size        5, 1712217 req, miss ratio 0.0632, byte miss ratio 0.0632
cdn1_colo28.ns1350 S3FIFO-0.8000-1.9000 cache size       10, 1712217 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns1350 S3FIFO-0.8000-1.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.3000-0.9000 cache size        5, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.3000-0.9000 cache size       10, 1712217 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns1350 S3FIFO-0.3000-0.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.9900-1.9000 cache size        5, 1712217 req, miss ratio 0.0632, byte miss ratio 0.0632
cdn1_colo28.ns1350 S3FIFO-0.9900-1.9000 cache size       10, 1712217 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns1350 S3FIFO-0.9900-1.9000 cache size       21, 1712217 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1350 S3FIFO-0.2500-0.9000 cache size        5, 1712217 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1350 S3FIFO-0.2500-0.9000 cache size       10, 1712217 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns1350 S3FIFO-0.2500-0.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.5000-0.9000 cache size        5, 1712217 req, miss ratio 0.0618, byte miss ratio 0.0618
cdn1_colo28.ns1350 S3FIFO-0.5000-0.9000 cache size       10, 1712217 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns1350 S3FIFO-0.5000-0.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 S3FIFO-0.7000-0.9000 cache size        5, 1712217 req, miss ratio 0.0638, byte miss ratio 0.0638
cdn1_colo28.ns1350 S3FIFO-0.7000-0.9000 cache size       10, 1712217 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns1350 S3FIFO-0.7000-0.9000 cache size       21, 1712217 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1350 FIFO cache size        5, 1712217 req, miss ratio 0.0821, byte miss ratio 0.0821
cdn1_colo28.ns1350 FIFO cache size       10, 1712217 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns1350 FIFO cache size       21, 1712217 req, miss ratio 0.0001, byte miss ratio 0.0001
