tencentBlock.ns23260 S3FIFO-0.2000-0.9000 cache size       43, 1590284 req, miss ratio 0.4265, byte miss ratio 0.4265
tencentBlock.ns23260 S3FIFO-0.2000-0.9000 cache size      130, 1590284 req, miss ratio 0.2655, byte miss ratio 0.2655
tencentBlock.ns23260 S3FIFO-0.2000-0.9000 cache size      435, 1590284 req, miss ratio 0.1413, byte miss ratio 0.1413
tencentBlock.ns23260 S3FIFO-0.2000-0.9000 cache size     1305, 1590284 req, miss ratio 0.1095, byte miss ratio 0.1095
tencentBlock.ns23260 S3FIFO-0.2000-0.9000 cache size     4352, 1590284 req, miss ratio 0.0977, byte miss ratio 0.0977
tencentBlock.ns23260 S3FIFO-0.2000-0.9000 cache size     8704, 1590284 req, miss ratio 0.0922, byte miss ratio 0.0922
tencentBlock.ns23260 S3FIFO-0.2000-0.9000 cache size    17408, 1590284 req, miss ratio 0.0639, byte miss ratio 0.0639
tencentBlock.ns23260 S3FIFO-0.2000-0.9000 cache size    34817, 1590284 req, miss ratio 0.0276, byte miss ratio 0.0276
tencentBlock.ns23260 S3FIFO-0.7000-1.9000 cache size       43, 1590284 req, miss ratio 0.4882, byte miss ratio 0.4882
tencentBlock.ns23260 S3FIFO-0.7000-1.9000 cache size      130, 1590284 req, miss ratio 0.3168, byte miss ratio 0.3168
tencentBlock.ns23260 S3FIFO-0.7000-1.9000 cache size      435, 1590284 req, miss ratio 0.1609, byte miss ratio 0.1609
tencentBlock.ns23260 S3FIFO-0.7000-1.9000 cache size     1305, 1590284 req, miss ratio 0.1191, byte miss ratio 0.1191
tencentBlock.ns23260 S3FIFO-0.7000-1.9000 cache size     4352, 1590284 req, miss ratio 0.1041, byte miss ratio 0.1041
tencentBlock.ns23260 S3FIFO-0.7000-1.9000 cache size     8704, 1590284 req, miss ratio 0.1011, byte miss ratio 0.1011
tencentBlock.ns23260 S3FIFO-0.7000-1.9000 cache size    17408, 1590284 req, miss ratio 0.0662, byte miss ratio 0.0662
tencentBlock.ns23260 S3FIFO-0.7000-1.9000 cache size    34817, 1590284 req, miss ratio 0.0282, byte miss ratio 0.0282
tencentBlock.ns23260 S3FIFO-0.5500-0.9000 cache size       43, 1590284 req, miss ratio 0.4713, byte miss ratio 0.4713
tencentBlock.ns23260 S3FIFO-0.5500-0.9000 cache size      130, 1590284 req, miss ratio 0.3012, byte miss ratio 0.3012
tencentBlock.ns23260 S3FIFO-0.5500-0.9000 cache size      435, 1590284 req, miss ratio 0.1541, byte miss ratio 0.1541
tencentBlock.ns23260 S3FIFO-0.5500-0.9000 cache size     1305, 1590284 req, miss ratio 0.1151, byte miss ratio 0.1151
tencentBlock.ns23260 S3FIFO-0.5500-0.9000 cache size     4352, 1590284 req, miss ratio 0.1013, byte miss ratio 0.1013
tencentBlock.ns23260 S3FIFO-0.5500-0.9000 cache size     8704, 1590284 req, miss ratio 0.1002, byte miss ratio 0.1002
tencentBlock.ns23260 S3FIFO-0.5500-0.9000 cache size    17408, 1590284 req, miss ratio 0.0672, byte miss ratio 0.0672
tencentBlock.ns23260 S3FIFO-0.5500-0.9000 cache size    34817, 1590284 req, miss ratio 0.0280, byte miss ratio 0.0280
tencentBlock.ns23260 S3FIFO-0.6500-1.9000 cache size       43, 1590284 req, miss ratio 0.4835, byte miss ratio 0.4835
tencentBlock.ns23260 S3FIFO-0.6500-1.9000 cache size      130, 1590284 req, miss ratio 0.3145, byte miss ratio 0.3145
tencentBlock.ns23260 S3FIFO-0.6500-1.9000 cache size      435, 1590284 req, miss ratio 0.1582, byte miss ratio 0.1582
tencentBlock.ns23260 S3FIFO-0.6500-1.9000 cache size     1305, 1590284 req, miss ratio 0.1179, byte miss ratio 0.1179
tencentBlock.ns23260 S3FIFO-0.6500-1.9000 cache size     4352, 1590284 req, miss ratio 0.1035, byte miss ratio 0.1035
tencentBlock.ns23260 S3FIFO-0.6500-1.9000 cache size     8704, 1590284 req, miss ratio 0.1009, byte miss ratio 0.1009
