tencentBlock.ns22158 S3FIFO-0.5500-0.9000 cache size      368, 3996763 req, miss ratio 0.5219, byte miss ratio 0.5219
tencentBlock.ns22158 S3FIFO-0.5500-0.9000 cache size     1106, 3996763 req, miss ratio 0.4095, byte miss ratio 0.4095
tencentBlock.ns22158 S3FIFO-0.5500-0.9000 cache size     3688, 3996763 req, miss ratio 0.2646, byte miss ratio 0.2646
tencentBlock.ns22158 S3FIFO-0.5500-0.9000 cache size    11064, 3996763 req, miss ratio 0.2361, byte miss ratio 0.2361
tencentBlock.ns22158 S3FIFO-0.5500-0.9000 cache size    36880, 3996763 req, miss ratio 0.1624, byte miss ratio 0.1624
tencentBlock.ns22158 S3FIFO-0.5500-0.9000 cache size    73760, 3996763 req, miss ratio 0.1237, byte miss ratio 0.1237
tencentBlock.ns22158 S3FIFO-0.5500-0.9000 cache size   147520, 3996763 req, miss ratio 0.0997, byte miss ratio 0.0997
tencentBlock.ns22158 S3FIFO-0.5500-0.9000 cache size   295040, 3996763 req, miss ratio 0.0930, byte miss ratio 0.0930
tencentBlock.ns22158 S3FIFO-0.3000-1.9000 cache size      368, 3996763 req, miss ratio 0.5163, byte miss ratio 0.5163
tencentBlock.ns22158 S3FIFO-0.3000-1.9000 cache size     1106, 3996763 req, miss ratio 0.3792, byte miss ratio 0.3792
tencentBlock.ns22158 S3FIFO-0.3000-1.9000 cache size     3688, 3996763 req, miss ratio 0.2622, byte miss ratio 0.2622
tencentBlock.ns22158 S3FIFO-0.3000-1.9000 cache size    11064, 3996763 req, miss ratio 0.2312, byte miss ratio 0.2312
tencentBlock.ns22158 S3FIFO-0.3000-1.9000 cache size    36880, 3996763 req, miss ratio 0.1640, byte miss ratio 0.1640
tencentBlock.ns22158 S3FIFO-0.3000-1.9000 cache size    73760, 3996763 req, miss ratio 0.1193, byte miss ratio 0.1193
tencentBlock.ns22158 S3FIFO-0.3000-1.9000 cache size   147520, 3996763 req, miss ratio 0.0985, byte miss ratio 0.0985
tencentBlock.ns22158 S3FIFO-0.3000-1.9000 cache size   295040, 3996763 req, miss ratio 0.0930, byte miss ratio 0.0930
tencentBlock.ns22158 S3FIFO-0.5500-1.9000 cache size      368, 3996763 req, miss ratio 0.5243, byte miss ratio 0.5243
tencentBlock.ns22158 S3FIFO-0.5500-1.9000 cache size     1106, 3996763 req, miss ratio 0.4117, byte miss ratio 0.4117
tencentBlock.ns22158 S3FIFO-0.5500-1.9000 cache size     3688, 3996763 req, miss ratio 0.2655, byte miss ratio 0.2655
tencentBlock.ns22158 S3FIFO-0.5500-1.9000 cache size    11064, 3996763 req, miss ratio 0.2368, byte miss ratio 0.2368
tencentBlock.ns22158 S3FIFO-0.5500-1.9000 cache size    36880, 3996763 req, miss ratio 0.1627, byte miss ratio 0.1627
tencentBlock.ns22158 S3FIFO-0.5500-1.9000 cache size    73760, 3996763 req, miss ratio 0.1237, byte miss ratio 0.1237
tencentBlock.ns22158 S3FIFO-0.5500-1.9000 cache size   147520, 3996763 req, miss ratio 0.0997, byte miss ratio 0.0997
tencentBlock.ns22158 S3FIFO-0.5500-1.9000 cache size   295040, 3996763 req, miss ratio 0.0930, byte miss ratio 0.0930
tencentBlock.ns22158 S3FIFO-0.0500-0.9000 cache size      368, 3996763 req, miss ratio 0.5306, byte miss ratio 0.5306
tencentBlock.ns22158 S3FIFO-0.0500-0.9000 cache size     1106, 3996763 req, miss ratio 0.3455, byte miss ratio 0.3455
tencentBlock.ns22158 S3FIFO-0.0500-0.9000 cache size     3688, 3996763 req, miss ratio 0.2655, byte miss ratio 0.2655
tencentBlock.ns22158 S3FIFO-0.0500-0.9000 cache size    11064, 3996763 req, miss ratio 0.2257, byte miss ratio 0.2257
tencentBlock.ns22158 S3FIFO-0.0500-0.9000 cache size    36880, 3996763 req, miss ratio 0.1716, byte miss ratio 0.1716
tencentBlock.ns22158 S3FIFO-0.0500-0.9000 cache size    73760, 3996763 req, miss ratio 0.1257, byte miss ratio 0.1257
tencentBlock.ns22158 S3FIFO-0.0500-0.9000 cache size   147520, 3996763 req, miss ratio 0.1011, byte miss ratio 0.1011
tencentBlock.ns22158 S3FIFO-0.0500-0.9000 cache size   295040, 3996763 req, miss ratio 0.0930, byte miss ratio 0.0930
tencentBlock.ns22158 S3FIFO-0.9500-1.9000 cache size      368, 3996763 req, miss ratio 0.6058, byte miss ratio 0.6058
tencentBlock.ns22158 S3FIFO-0.9500-1.9000 cache size     1106, 3996763 req, miss ratio 0.4621, byte miss ratio 0.4621
tencentBlock.ns22158 S3FIFO-0.9500-1.9000 cache size     3688, 3996763 req, miss ratio 0.3215, byte miss ratio 0.3215
