tencentBlock.ns10198 S3FIFO-0.6500-0.9000 cache size      380, 3859614 req, miss ratio 0.5471, byte miss ratio 0.5471
tencentBlock.ns10198 S3FIFO-0.6500-0.9000 cache size     1140, 3859614 req, miss ratio 0.4758, byte miss ratio 0.4758
tencentBlock.ns10198 S3FIFO-0.6500-0.9000 cache size     3802, 3859614 req, miss ratio 0.3714, byte miss ratio 0.3714
tencentBlock.ns10198 S3FIFO-0.6500-0.9000 cache size    11406, 3859614 req, miss ratio 0.3437, byte miss ratio 0.3437
tencentBlock.ns10198 S3FIFO-0.6500-0.9000 cache size    38020, 3859614 req, miss ratio 0.2703, byte miss ratio 0.2703
tencentBlock.ns10198 S3FIFO-0.6500-0.9000 cache size    76040, 3859614 req, miss ratio 0.2144, byte miss ratio 0.2144
tencentBlock.ns10198 S3FIFO-0.6500-0.9000 cache size   152081, 3859614 req, miss ratio 0.1311, byte miss ratio 0.1311
tencentBlock.ns10198 S3FIFO-0.6500-0.9000 cache size   304163, 3859614 req, miss ratio 0.1008, byte miss ratio 0.1008
tencentBlock.ns10198 S3FIFO-0.4000-1.9000 cache size      380, 3859614 req, miss ratio 0.5349, byte miss ratio 0.5349
tencentBlock.ns10198 S3FIFO-0.4000-1.9000 cache size     1140, 3859614 req, miss ratio 0.4575, byte miss ratio 0.4575
tencentBlock.ns10198 S3FIFO-0.4000-1.9000 cache size     3802, 3859614 req, miss ratio 0.3600, byte miss ratio 0.3600
tencentBlock.ns10198 S3FIFO-0.4000-1.9000 cache size    11406, 3859614 req, miss ratio 0.3401, byte miss ratio 0.3401
tencentBlock.ns10198 S3FIFO-0.4000-1.9000 cache size    38020, 3859614 req, miss ratio 0.2662, byte miss ratio 0.2662
tencentBlock.ns10198 S3FIFO-0.4000-1.9000 cache size    76040, 3859614 req, miss ratio 0.2106, byte miss ratio 0.2106
tencentBlock.ns10198 S3FIFO-0.4000-1.9000 cache size   152081, 3859614 req, miss ratio 0.1171, byte miss ratio 0.1171
tencentBlock.ns10198 S3FIFO-0.4000-1.9000 cache size   304163, 3859614 req, miss ratio 0.0995, byte miss ratio 0.0995
tencentBlock.ns10198 S3FIFO-0.5500-0.9000 cache size      380, 3859614 req, miss ratio 0.5387, byte miss ratio 0.5387
tencentBlock.ns10198 S3FIFO-0.5500-0.9000 cache size     1140, 3859614 req, miss ratio 0.4688, byte miss ratio 0.4688
tencentBlock.ns10198 S3FIFO-0.5500-0.9000 cache size     3802, 3859614 req, miss ratio 0.3631, byte miss ratio 0.3631
tencentBlock.ns10198 S3FIFO-0.5500-0.9000 cache size    11406, 3859614 req, miss ratio 0.3425, byte miss ratio 0.3425
tencentBlock.ns10198 S3FIFO-0.5500-0.9000 cache size    38020, 3859614 req, miss ratio 0.2679, byte miss ratio 0.2679
tencentBlock.ns10198 S3FIFO-0.5500-0.9000 cache size    76040, 3859614 req, miss ratio 0.2126, byte miss ratio 0.2126
tencentBlock.ns10198 S3FIFO-0.5500-0.9000 cache size   152081, 3859614 req, miss ratio 0.1231, byte miss ratio 0.1231
tencentBlock.ns10198 S3FIFO-0.5500-0.9000 cache size   304163, 3859614 req, miss ratio 0.1000, byte miss ratio 0.1000
tencentBlock.ns10198 S3FIFO-0.9900-0.9000 cache size      380, 3859614 req, miss ratio 0.6323, byte miss ratio 0.6323
tencentBlock.ns10198 S3FIFO-0.9900-0.9000 cache size     1140, 3859614 req, miss ratio 0.5214, byte miss ratio 0.5214
tencentBlock.ns10198 S3FIFO-0.9900-0.9000 cache size     3802, 3859614 req, miss ratio 0.4247, byte miss ratio 0.4247
tencentBlock.ns10198 S3FIFO-0.9900-0.9000 cache size    11406, 3859614 req, miss ratio 0.3653, byte miss ratio 0.3653
tencentBlock.ns10198 S3FIFO-0.9900-0.9000 cache size    38020, 3859614 req, miss ratio 0.2761, byte miss ratio 0.2761
tencentBlock.ns10198 S3FIFO-0.9900-0.9000 cache size    76040, 3859614 req, miss ratio 0.2134, byte miss ratio 0.2134
tencentBlock.ns10198 S3FIFO-0.9900-0.9000 cache size   152081, 3859614 req, miss ratio 0.1410, byte miss ratio 0.1410
tencentBlock.ns10198 S3FIFO-0.9900-0.9000 cache size   304163, 3859614 req, miss ratio 0.1110, byte miss ratio 0.1110
tencentBlock.ns10198 S3FIFO-0.0500-0.9000 cache size      380, 3859614 req, miss ratio 0.5510, byte miss ratio 0.5510
tencentBlock.ns10198 S3FIFO-0.0500-0.9000 cache size     1140, 3859614 req, miss ratio 0.4380, byte miss ratio 0.4380
tencentBlock.ns10198 S3FIFO-0.0500-0.9000 cache size     3802, 3859614 req, miss ratio 0.3614, byte miss ratio 0.3614
tencentBlock.ns10198 S3FIFO-0.0500-0.9000 cache size    11406, 3859614 req, miss ratio 0.3246, byte miss ratio 0.3246
tencentBlock.ns10198 S3FIFO-0.0500-0.9000 cache size    38020, 3859614 req, miss ratio 0.2663, byte miss ratio 0.2663
tencentBlock.ns10198 S3FIFO-0.0500-0.9000 cache size    76040, 3859614 req, miss ratio 0.2069, byte miss ratio 0.2069
tencentBlock.ns10198 S3FIFO-0.0500-0.9000 cache size   152081, 3859614 req, miss ratio 0.1160, byte miss ratio 0.1160
tencentBlock.ns10198 S3FIFO-0.0500-0.9000 cache size   304163, 3859614 req, miss ratio 0.0994, byte miss ratio 0.0994
tencentBlock.ns10198 S3FIFO-0.3000-1.9000 cache size      380, 3859614 req, miss ratio 0.5343, byte miss ratio 0.5343
tencentBlock.ns10198 S3FIFO-0.3000-1.9000 cache size     1140, 3859614 req, miss ratio 0.4486, byte miss ratio 0.4486
tencentBlock.ns10198 S3FIFO-0.3000-1.9000 cache size     3802, 3859614 req, miss ratio 0.3593, byte miss ratio 0.3593
tencentBlock.ns10198 S3FIFO-0.3000-1.9000 cache size    11406, 3859614 req, miss ratio 0.3369, byte miss ratio 0.3369
tencentBlock.ns10198 S3FIFO-0.3000-1.9000 cache size    38020, 3859614 req, miss ratio 0.2668, byte miss ratio 0.2668
tencentBlock.ns10198 S3FIFO-0.3000-1.9000 cache size    76040, 3859614 req, miss ratio 0.2063, byte miss ratio 0.2063
