io_traces.ns619 S3FIFO-0.0010-0.9000 cache size      160, 2400000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns619 S3FIFO-0.0010-0.9000 cache size      480, 2400000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns619 S3FIFO-0.0010-0.9000 cache size     1600, 2400000 req, miss ratio 0.5441, byte miss ratio 0.5441
io_traces.ns619 S3FIFO-0.0010-0.9000 cache size     4800, 2400000 req, miss ratio 0.4716, byte miss ratio 0.4716
io_traces.ns619 S3FIFO-0.0010-0.9000 cache size    16002, 2400000 req, miss ratio 0.3693, byte miss ratio 0.3693
io_traces.ns619 S3FIFO-0.0010-0.9000 cache size    32005, 2400000 req, miss ratio 0.2575, byte miss ratio 0.2575
io_traces.ns619 S3FIFO-0.0010-0.9000 cache size    64010, 2400000 req, miss ratio 0.1146, byte miss ratio 0.1146
io_traces.ns619 S3FIFO-0.0010-0.9000 cache size   128020, 2400000 req, miss ratio 0.0697, byte miss ratio 0.0697
io_traces.ns619 S3FIFO-0.5000-1.9000 cache size      160, 2400000 req, miss ratio 0.4929, byte miss ratio 0.4929
io_traces.ns619 S3FIFO-0.5000-1.9000 cache size      480, 2400000 req, miss ratio 0.4885, byte miss ratio 0.4885
io_traces.ns619 S3FIFO-0.5000-1.9000 cache size     1600, 2400000 req, miss ratio 0.4665, byte miss ratio 0.4665
io_traces.ns619 S3FIFO-0.5000-1.9000 cache size     4800, 2400000 req, miss ratio 0.4476, byte miss ratio 0.4476
io_traces.ns619 S3FIFO-0.5000-1.9000 cache size    16002, 2400000 req, miss ratio 0.4353, byte miss ratio 0.4353
io_traces.ns619 S3FIFO-0.5000-1.9000 cache size    32005, 2400000 req, miss ratio 0.2968, byte miss ratio 0.2968
io_traces.ns619 S3FIFO-0.5000-1.9000 cache size    64010, 2400000 req, miss ratio 0.1420, byte miss ratio 0.1420
io_traces.ns619 S3FIFO-0.5000-1.9000 cache size   128020, 2400000 req, miss ratio 0.0676, byte miss ratio 0.0676
io_traces.ns619 S3FIFO-0.6500-0.9000 cache size      160, 2400000 req, miss ratio 0.4986, byte miss ratio 0.4986
io_traces.ns619 S3FIFO-0.6500-0.9000 cache size      480, 2400000 req, miss ratio 0.4889, byte miss ratio 0.4889
io_traces.ns619 S3FIFO-0.6500-0.9000 cache size     1600, 2400000 req, miss ratio 0.4807, byte miss ratio 0.4807
io_traces.ns619 S3FIFO-0.6500-0.9000 cache size     4800, 2400000 req, miss ratio 0.4529, byte miss ratio 0.4529
io_traces.ns619 S3FIFO-0.6500-0.9000 cache size    16002, 2400000 req, miss ratio 0.4231, byte miss ratio 0.4231
io_traces.ns619 S3FIFO-0.6500-0.9000 cache size    32005, 2400000 req, miss ratio 0.3007, byte miss ratio 0.3007
io_traces.ns619 S3FIFO-0.6500-0.9000 cache size    64010, 2400000 req, miss ratio 0.1539, byte miss ratio 0.1539
io_traces.ns619 S3FIFO-0.6500-0.9000 cache size   128020, 2400000 req, miss ratio 0.0684, byte miss ratio 0.0684
io_traces.ns619 S3FIFO-0.9900-1.9000 cache size      160, 2400000 req, miss ratio 0.5483, byte miss ratio 0.5483
io_traces.ns619 S3FIFO-0.9900-1.9000 cache size      480, 2400000 req, miss ratio 0.5090, byte miss ratio 0.5090
io_traces.ns619 S3FIFO-0.9900-1.9000 cache size     1600, 2400000 req, miss ratio 0.4920, byte miss ratio 0.4920
io_traces.ns619 S3FIFO-0.9900-1.9000 cache size     4800, 2400000 req, miss ratio 0.4680, byte miss ratio 0.4680
io_traces.ns619 S3FIFO-0.9900-1.9000 cache size    16002, 2400000 req, miss ratio 0.3948, byte miss ratio 0.3948
io_traces.ns619 S3FIFO-0.9900-1.9000 cache size    32005, 2400000 req, miss ratio 0.3037, byte miss ratio 0.3037
io_traces.ns619 S3FIFO-0.9900-1.9000 cache size    64010, 2400000 req, miss ratio 0.1667, byte miss ratio 0.1667
io_traces.ns619 S3FIFO-0.9900-1.9000 cache size   128020, 2400000 req, miss ratio 0.0832, byte miss ratio 0.0832
io_traces.ns619 S3FIFO-0.0050-1.9000 cache size      160, 2400000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns619 S3FIFO-0.0050-1.9000 cache size      480, 2400000 req, miss ratio 0.5462, byte miss ratio 0.5462
io_traces.ns619 S3FIFO-0.0050-1.9000 cache size     1600, 2400000 req, miss ratio 0.4738, byte miss ratio 0.4738
io_traces.ns619 S3FIFO-0.0050-1.9000 cache size     4800, 2400000 req, miss ratio 0.4377, byte miss ratio 0.4377
io_traces.ns619 S3FIFO-0.0050-1.9000 cache size    16002, 2400000 req, miss ratio 0.3682, byte miss ratio 0.3682
io_traces.ns619 S3FIFO-0.0050-1.9000 cache size    32005, 2400000 req, miss ratio 0.2532, byte miss ratio 0.2532
io_traces.ns619 S3FIFO-0.0050-1.9000 cache size    64010, 2400000 req, miss ratio 0.1145, byte miss ratio 0.1145
io_traces.ns619 S3FIFO-0.0050-1.9000 cache size   128020, 2400000 req, miss ratio 0.0697, byte miss ratio 0.0697
io_traces.ns619 S3FIFO-0.8500-1.9000 cache size      160, 2400000 req, miss ratio 0.5050, byte miss ratio 0.5050
io_traces.ns619 S3FIFO-0.8500-1.9000 cache size      480, 2400000 req, miss ratio 0.4907, byte miss ratio 0.4907
io_traces.ns619 S3FIFO-0.8500-1.9000 cache size     1600, 2400000 req, miss ratio 0.4869, byte miss ratio 0.4869
io_traces.ns619 S3FIFO-0.8500-1.9000 cache size     4800, 2400000 req, miss ratio 0.4652, byte miss ratio 0.4652
io_traces.ns619 S3FIFO-0.8500-1.9000 cache size    16002, 2400000 req, miss ratio 0.3944, byte miss ratio 0.3944
io_traces.ns619 S3FIFO-0.8500-1.9000 cache size    32005, 2400000 req, miss ratio 0.3055, byte miss ratio 0.3055
io_traces.ns619 S3FIFO-0.8500-1.9000 cache size    64010, 2400000 req, miss ratio 0.1651, byte miss ratio 0.1651
io_traces.ns619 S3FIFO-0.8500-1.9000 cache size   128020, 2400000 req, miss ratio 0.0774, byte miss ratio 0.0774
io_traces.ns619 S3FIFO-0.2000-1.9000 cache size      160, 2400000 req, miss ratio 0.4924, byte miss ratio 0.4924
io_traces.ns619 S3FIFO-0.2000-1.9000 cache size      480, 2400000 req, miss ratio 0.4879, byte miss ratio 0.4879
io_traces.ns619 S3FIFO-0.2000-1.9000 cache size     1600, 2400000 req, miss ratio 0.4573, byte miss ratio 0.4573
io_traces.ns619 S3FIFO-0.2000-1.9000 cache size     4800, 2400000 req, miss ratio 0.4381, byte miss ratio 0.4381
io_traces.ns619 S3FIFO-0.2000-1.9000 cache size    16002, 2400000 req, miss ratio 0.3751, byte miss ratio 0.3751
io_traces.ns619 S3FIFO-0.2000-1.9000 cache size    32005, 2400000 req, miss ratio 0.2802, byte miss ratio 0.2802
io_traces.ns619 S3FIFO-0.2000-1.9000 cache size    64010, 2400000 req, miss ratio 0.1208, byte miss ratio 0.1208
io_traces.ns619 S3FIFO-0.2000-1.9000 cache size   128020, 2400000 req, miss ratio 0.0684, byte miss ratio 0.0684
io_traces.ns619 S3FIFO-0.6500-1.9000 cache size      160, 2400000 req, miss ratio 0.4985, byte miss ratio 0.4985
io_traces.ns619 S3FIFO-0.6500-1.9000 cache size      480, 2400000 req, miss ratio 0.4887, byte miss ratio 0.4887
io_traces.ns619 S3FIFO-0.6500-1.9000 cache size     1600, 2400000 req, miss ratio 0.4827, byte miss ratio 0.4827
io_traces.ns619 S3FIFO-0.6500-1.9000 cache size     4800, 2400000 req, miss ratio 0.4527, byte miss ratio 0.4527
io_traces.ns619 S3FIFO-0.6500-1.9000 cache size    16002, 2400000 req, miss ratio 0.3959, byte miss ratio 0.3959
io_traces.ns619 S3FIFO-0.6500-1.9000 cache size    32005, 2400000 req, miss ratio 0.3007, byte miss ratio 0.3007
io_traces.ns619 S3FIFO-0.6500-1.9000 cache size    64010, 2400000 req, miss ratio 0.1539, byte miss ratio 0.1539
io_traces.ns619 S3FIFO-0.6500-1.9000 cache size   128020, 2400000 req, miss ratio 0.0684, byte miss ratio 0.0684
io_traces.ns619 S3FIFO-0.3000-0.9000 cache size      160, 2400000 req, miss ratio 0.4929, byte miss ratio 0.4929
io_traces.ns619 S3FIFO-0.3000-0.9000 cache size      480, 2400000 req, miss ratio 0.4882, byte miss ratio 0.4882
io_traces.ns619 S3FIFO-0.3000-0.9000 cache size     1600, 2400000 req, miss ratio 0.4644, byte miss ratio 0.4644
io_traces.ns619 S3FIFO-0.3000-0.9000 cache size     4800, 2400000 req, miss ratio 0.4420, byte miss ratio 0.4420
io_traces.ns619 S3FIFO-0.3000-0.9000 cache size    16002, 2400000 req, miss ratio 0.3825, byte miss ratio 0.3825
io_traces.ns619 S3FIFO-0.3000-0.9000 cache size    32005, 2400000 req, miss ratio 0.2914, byte miss ratio 0.2914
io_traces.ns619 S3FIFO-0.3000-0.9000 cache size    64010, 2400000 req, miss ratio 0.1260, byte miss ratio 0.1260
io_traces.ns619 S3FIFO-0.3000-0.9000 cache size   128020, 2400000 req, miss ratio 0.0679, byte miss ratio 0.0679
io_traces.ns619 S3FIFO-0.6000-0.9000 cache size      160, 2400000 req, miss ratio 0.4965, byte miss ratio 0.4965
io_traces.ns619 S3FIFO-0.6000-0.9000 cache size      480, 2400000 req, miss ratio 0.4888, byte miss ratio 0.4888
io_traces.ns619 S3FIFO-0.6000-0.9000 cache size     1600, 2400000 req, miss ratio 0.4744, byte miss ratio 0.4744
io_traces.ns619 S3FIFO-0.6000-0.9000 cache size     4800, 2400000 req, miss ratio 0.4514, byte miss ratio 0.4514
io_traces.ns619 S3FIFO-0.6000-0.9000 cache size    16002, 2400000 req, miss ratio 0.4366, byte miss ratio 0.4366
io_traces.ns619 S3FIFO-0.6000-0.9000 cache size    32005, 2400000 req, miss ratio 0.2941, byte miss ratio 0.2941
io_traces.ns619 S3FIFO-0.6000-0.9000 cache size    64010, 2400000 req, miss ratio 0.1501, byte miss ratio 0.1501
io_traces.ns619 S3FIFO-0.6000-0.9000 cache size   128020, 2400000 req, miss ratio 0.0679, byte miss ratio 0.0679
io_traces.ns619 S3FIFO-0.1500-0.9000 cache size      160, 2400000 req, miss ratio 0.4935, byte miss ratio 0.4935
io_traces.ns619 S3FIFO-0.1500-0.9000 cache size      480, 2400000 req, miss ratio 0.4884, byte miss ratio 0.4884
io_traces.ns619 S3FIFO-0.1500-0.9000 cache size     1600, 2400000 req, miss ratio 0.4702, byte miss ratio 0.4702
io_traces.ns619 S3FIFO-0.1500-0.9000 cache size     4800, 2400000 req, miss ratio 0.4394, byte miss ratio 0.4394
io_traces.ns619 S3FIFO-0.1500-0.9000 cache size    16002, 2400000 req, miss ratio 0.3750, byte miss ratio 0.3750
io_traces.ns619 S3FIFO-0.1500-0.9000 cache size    32005, 2400000 req, miss ratio 0.2773, byte miss ratio 0.2773
io_traces.ns619 S3FIFO-0.1500-0.9000 cache size    64010, 2400000 req, miss ratio 0.1192, byte miss ratio 0.1192
io_traces.ns619 S3FIFO-0.1500-0.9000 cache size   128020, 2400000 req, miss ratio 0.0686, byte miss ratio 0.0686
io_traces.ns619 S3FIFO-0.7000-1.9000 cache size      160, 2400000 req, miss ratio 0.4998, byte miss ratio 0.4998
io_traces.ns619 S3FIFO-0.7000-1.9000 cache size      480, 2400000 req, miss ratio 0.4890, byte miss ratio 0.4890
io_traces.ns619 S3FIFO-0.7000-1.9000 cache size     1600, 2400000 req, miss ratio 0.4850, byte miss ratio 0.4850
io_traces.ns619 S3FIFO-0.7000-1.9000 cache size     4800, 2400000 req, miss ratio 0.4555, byte miss ratio 0.4555
io_traces.ns619 S3FIFO-0.7000-1.9000 cache size    16002, 2400000 req, miss ratio 0.3927, byte miss ratio 0.3927
io_traces.ns619 S3FIFO-0.7000-1.9000 cache size    32005, 2400000 req, miss ratio 0.3106, byte miss ratio 0.3106
io_traces.ns619 S3FIFO-0.7000-1.9000 cache size    64010, 2400000 req, miss ratio 0.1575, byte miss ratio 0.1575
io_traces.ns619 S3FIFO-0.7000-1.9000 cache size   128020, 2400000 req, miss ratio 0.0695, byte miss ratio 0.0695
io_traces.ns619 S3FIFO-0.4000-1.9000 cache size      160, 2400000 req, miss ratio 0.4928, byte miss ratio 0.4928
io_traces.ns619 S3FIFO-0.4000-1.9000 cache size      480, 2400000 req, miss ratio 0.4880, byte miss ratio 0.4880
io_traces.ns619 S3FIFO-0.4000-1.9000 cache size     1600, 2400000 req, miss ratio 0.4603, byte miss ratio 0.4603
io_traces.ns619 S3FIFO-0.4000-1.9000 cache size     4800, 2400000 req, miss ratio 0.4434, byte miss ratio 0.4434
io_traces.ns619 S3FIFO-0.4000-1.9000 cache size    16002, 2400000 req, miss ratio 0.4328, byte miss ratio 0.4328
io_traces.ns619 S3FIFO-0.4000-1.9000 cache size    32005, 2400000 req, miss ratio 0.3027, byte miss ratio 0.3027
io_traces.ns619 S3FIFO-0.4000-1.9000 cache size    64010, 2400000 req, miss ratio 0.1343, byte miss ratio 0.1343
io_traces.ns619 S3FIFO-0.4000-1.9000 cache size   128020, 2400000 req, miss ratio 0.0676, byte miss ratio 0.0676
io_traces.ns619 S3FIFO-0.2500-0.9000 cache size      160, 2400000 req, miss ratio 0.4929, byte miss ratio 0.4929
