cdn1_allcolo.ns656 S3FIFO-0.0050-1.9000 cache size       97, 3545745 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns656 S3FIFO-0.0050-1.9000 cache size      292, 3545745 req, miss ratio 0.4789, byte miss ratio 0.4789
cdn1_allcolo.ns656 S3FIFO-0.0050-1.9000 cache size      976, 3545745 req, miss ratio 0.3643, byte miss ratio 0.3643
cdn1_allcolo.ns656 S3FIFO-0.0050-1.9000 cache size     2928, 3545745 req, miss ratio 0.2608, byte miss ratio 0.2608
cdn1_allcolo.ns656 S3FIFO-0.0050-1.9000 cache size     9762, 3545745 req, miss ratio 0.1516, byte miss ratio 0.1516
cdn1_allcolo.ns656 S3FIFO-0.0050-1.9000 cache size    19525, 3545745 req, miss ratio 0.0941, byte miss ratio 0.0941
cdn1_allcolo.ns656 S3FIFO-0.0050-1.9000 cache size    39051, 3545745 req, miss ratio 0.0492, byte miss ratio 0.0492
cdn1_allcolo.ns656 S3FIFO-0.0050-1.9000 cache size    78102, 3545745 req, miss ratio 0.0290, byte miss ratio 0.0290
cdn1_allcolo.ns656 S3FIFO-0.0100-1.9000 cache size       97, 3545745 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns656 S3FIFO-0.0100-1.9000 cache size      292, 3545745 req, miss ratio 0.4786, byte miss ratio 0.4786
cdn1_allcolo.ns656 S3FIFO-0.0100-1.9000 cache size      976, 3545745 req, miss ratio 0.3630, byte miss ratio 0.3630
cdn1_allcolo.ns656 S3FIFO-0.0100-1.9000 cache size     2928, 3545745 req, miss ratio 0.2600, byte miss ratio 0.2600
cdn1_allcolo.ns656 S3FIFO-0.0100-1.9000 cache size     9762, 3545745 req, miss ratio 0.1513, byte miss ratio 0.1513
cdn1_allcolo.ns656 S3FIFO-0.0100-1.9000 cache size    19525, 3545745 req, miss ratio 0.0938, byte miss ratio 0.0938
cdn1_allcolo.ns656 S3FIFO-0.0100-1.9000 cache size    39051, 3545745 req, miss ratio 0.0492, byte miss ratio 0.0492
cdn1_allcolo.ns656 S3FIFO-0.0100-1.9000 cache size    78102, 3545745 req, miss ratio 0.0290, byte miss ratio 0.0290
