io_traces.ns661 S3FIFO-0.2000-1.9000 cache size      996, 16000000 req, miss ratio 0.3650, byte miss ratio 0.3650
io_traces.ns661 S3FIFO-0.2000-1.9000 cache size     2990, 16000000 req, miss ratio 0.2498, byte miss ratio 0.2498
io_traces.ns661 S3FIFO-0.2000-1.9000 cache size     9966, 16000000 req, miss ratio 0.2070, byte miss ratio 0.2070
io_traces.ns661 S3FIFO-0.2000-1.9000 cache size    29900, 16000000 req, miss ratio 0.1529, byte miss ratio 0.1529
io_traces.ns661 S3FIFO-0.2000-1.9000 cache size    99667, 16000000 req, miss ratio 0.0815, byte miss ratio 0.0815
io_traces.ns661 S3FIFO-0.2000-1.9000 cache size   199335, 16000000 req, miss ratio 0.0713, byte miss ratio 0.0713
io_traces.ns661 S3FIFO-0.2000-1.9000 cache size   398671, 16000000 req, miss ratio 0.0688, byte miss ratio 0.0688
io_traces.ns661 S3FIFO-0.2000-1.9000 cache size   797343, 16000000 req, miss ratio 0.0632, byte miss ratio 0.0632
io_traces.ns661 S3FIFO-0.1500-0.9000 cache size      996, 16000000 req, miss ratio 0.3539, byte miss ratio 0.3539
io_traces.ns661 S3FIFO-0.1500-0.9000 cache size     2990, 16000000 req, miss ratio 0.2493, byte miss ratio 0.2493
io_traces.ns661 S3FIFO-0.1500-0.9000 cache size     9966, 16000000 req, miss ratio 0.2054, byte miss ratio 0.2054
io_traces.ns661 S3FIFO-0.1500-0.9000 cache size    29900, 16000000 req, miss ratio 0.1591, byte miss ratio 0.1591
io_traces.ns661 S3FIFO-0.1500-0.9000 cache size    99667, 16000000 req, miss ratio 0.0821, byte miss ratio 0.0821
io_traces.ns661 S3FIFO-0.1500-0.9000 cache size   199335, 16000000 req, miss ratio 0.0716, byte miss ratio 0.0716
io_traces.ns661 S3FIFO-0.1500-0.9000 cache size   398671, 16000000 req, miss ratio 0.0688, byte miss ratio 0.0688
io_traces.ns661 S3FIFO-0.1500-0.9000 cache size   797343, 16000000 req, miss ratio 0.0632, byte miss ratio 0.0632
io_traces.ns661 S3FIFO-0.8500-1.9000 cache size      996, 16000000 req, miss ratio 0.4486, byte miss ratio 0.4486
io_traces.ns661 S3FIFO-0.8500-1.9000 cache size     2990, 16000000 req, miss ratio 0.3073, byte miss ratio 0.3073
io_traces.ns661 S3FIFO-0.8500-1.9000 cache size     9966, 16000000 req, miss ratio 0.2161, byte miss ratio 0.2161
io_traces.ns661 S3FIFO-0.8500-1.9000 cache size    29900, 16000000 req, miss ratio 0.1496, byte miss ratio 0.1496
io_traces.ns661 S3FIFO-0.8500-1.9000 cache size    99667, 16000000 req, miss ratio 0.0963, byte miss ratio 0.0963
io_traces.ns661 S3FIFO-0.8500-1.9000 cache size   199335, 16000000 req, miss ratio 0.0791, byte miss ratio 0.0791
io_traces.ns661 S3FIFO-0.8500-1.9000 cache size   398671, 16000000 req, miss ratio 0.0700, byte miss ratio 0.0700
io_traces.ns661 S3FIFO-0.8500-1.9000 cache size   797343, 16000000 req, miss ratio 0.0638, byte miss ratio 0.0638
io_traces.ns661 S3FIFO-0.9000-1.9000 cache size      996, 16000000 req, miss ratio 0.4567, byte miss ratio 0.4567
io_traces.ns661 S3FIFO-0.9000-1.9000 cache size     2990, 16000000 req, miss ratio 0.3151, byte miss ratio 0.3151
