cdn1_allcolo.ns1290 S3FIFO-0.6500-0.9000 cache size       32, 6495381 req, miss ratio 0.7640, byte miss ratio 0.7640
cdn1_allcolo.ns1290 S3FIFO-0.6500-0.9000 cache size       97, 6495381 req, miss ratio 0.5740, byte miss ratio 0.5740
cdn1_allcolo.ns1290 S3FIFO-0.6500-0.9000 cache size      325, 6495381 req, miss ratio 0.2747, byte miss ratio 0.2747
cdn1_allcolo.ns1290 S3FIFO-0.6500-0.9000 cache size      977, 6495381 req, miss ratio 0.0806, byte miss ratio 0.0806
cdn1_allcolo.ns1290 S3FIFO-0.6500-0.9000 cache size     3259, 6495381 req, miss ratio 0.0112, byte miss ratio 0.0112
cdn1_allcolo.ns1290 S3FIFO-0.6500-0.9000 cache size     6519, 6495381 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_allcolo.ns1290 S3FIFO-0.6500-0.9000 cache size    13039, 6495381 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_allcolo.ns1290 S3FIFO-0.6500-0.9000 cache size    26079, 6495381 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_allcolo.ns1290 S3FIFO-0.9500-1.9000 cache size       32, 6495381 req, miss ratio 0.8128, byte miss ratio 0.8128
cdn1_allcolo.ns1290 S3FIFO-0.9500-1.9000 cache size       97, 6495381 req, miss ratio 0.6200, byte miss ratio 0.6200
cdn1_allcolo.ns1290 S3FIFO-0.9500-1.9000 cache size      325, 6495381 req, miss ratio 0.3064, byte miss ratio 0.3064
cdn1_allcolo.ns1290 S3FIFO-0.9500-1.9000 cache size      977, 6495381 req, miss ratio 0.0977, byte miss ratio 0.0977
cdn1_allcolo.ns1290 S3FIFO-0.9500-1.9000 cache size     3259, 6495381 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns1290 S3FIFO-0.9500-1.9000 cache size     6519, 6495381 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns1290 S3FIFO-0.9500-1.9000 cache size    13039, 6495381 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns1290 S3FIFO-0.9500-1.9000 cache size    26079, 6495381 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_allcolo.ns1290 S3FIFO-0.0250-0.9000 cache size       32, 6495381 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1290 S3FIFO-0.0250-0.9000 cache size       97, 6495381 req, miss ratio 0.4809, byte miss ratio 0.4809
cdn1_allcolo.ns1290 S3FIFO-0.0250-0.9000 cache size      325, 6495381 req, miss ratio 0.2074, byte miss ratio 0.2074
cdn1_allcolo.ns1290 S3FIFO-0.0250-0.9000 cache size      977, 6495381 req, miss ratio 0.0573, byte miss ratio 0.0573
cdn1_allcolo.ns1290 S3FIFO-0.0250-0.9000 cache size     3259, 6495381 req, miss ratio 0.0058, byte miss ratio 0.0058
