tencentBlock.ns2596 S3FIFO-0.8000-1.9000 cache size      608, 1084662 req, miss ratio 0.8138, byte miss ratio 0.8138
tencentBlock.ns2596 S3FIFO-0.8000-1.9000 cache size     1824, 1084662 req, miss ratio 0.8127, byte miss ratio 0.8127
tencentBlock.ns2596 S3FIFO-0.8000-1.9000 cache size     6081, 1084662 req, miss ratio 0.8114, byte miss ratio 0.8114
tencentBlock.ns2596 S3FIFO-0.8000-1.9000 cache size    18243, 1084662 req, miss ratio 0.8061, byte miss ratio 0.8061
tencentBlock.ns2596 S3FIFO-0.8000-1.9000 cache size    60811, 1084662 req, miss ratio 0.6808, byte miss ratio 0.6808
tencentBlock.ns2596 S3FIFO-0.8000-1.9000 cache size   121623, 1084662 req, miss ratio 0.6036, byte miss ratio 0.6036
tencentBlock.ns2596 S3FIFO-0.8000-1.9000 cache size   243246, 1084662 req, miss ratio 0.5707, byte miss ratio 0.5707
tencentBlock.ns2596 S3FIFO-0.8000-1.9000 cache size   486493, 1084662 req, miss ratio 0.5607, byte miss ratio 0.5607
tencentBlock.ns2596 S3FIFO-0.2500-0.9000 cache size      608, 1084662 req, miss ratio 0.8140, byte miss ratio 0.8140
tencentBlock.ns2596 S3FIFO-0.2500-0.9000 cache size     1824, 1084662 req, miss ratio 0.8131, byte miss ratio 0.8131
tencentBlock.ns2596 S3FIFO-0.2500-0.9000 cache size     6081, 1084662 req, miss ratio 0.8118, byte miss ratio 0.8118
tencentBlock.ns2596 S3FIFO-0.2500-0.9000 cache size    18243, 1084662 req, miss ratio 0.7393, byte miss ratio 0.7393
tencentBlock.ns2596 S3FIFO-0.2500-0.9000 cache size    60811, 1084662 req, miss ratio 0.5870, byte miss ratio 0.5870
tencentBlock.ns2596 S3FIFO-0.2500-0.9000 cache size   121623, 1084662 req, miss ratio 0.5692, byte miss ratio 0.5692
tencentBlock.ns2596 S3FIFO-0.2500-0.9000 cache size   243246, 1084662 req, miss ratio 0.5635, byte miss ratio 0.5635
tencentBlock.ns2596 S3FIFO-0.2500-0.9000 cache size   486493, 1084662 req, miss ratio 0.5607, byte miss ratio 0.5607
tencentBlock.ns2596 S3FIFO-0.8000-0.9000 cache size      608, 1084662 req, miss ratio 0.8138, byte miss ratio 0.8138
tencentBlock.ns2596 S3FIFO-0.8000-0.9000 cache size     1824, 1084662 req, miss ratio 0.8128, byte miss ratio 0.8128
tencentBlock.ns2596 S3FIFO-0.8000-0.9000 cache size     6081, 1084662 req, miss ratio 0.8119, byte miss ratio 0.8119
tencentBlock.ns2596 S3FIFO-0.8000-0.9000 cache size    18243, 1084662 req, miss ratio 0.8004, byte miss ratio 0.8004
tencentBlock.ns2596 S3FIFO-0.8000-0.9000 cache size    60811, 1084662 req, miss ratio 0.6786, byte miss ratio 0.6786
tencentBlock.ns2596 S3FIFO-0.8000-0.9000 cache size   121623, 1084662 req, miss ratio 0.6018, byte miss ratio 0.6018
tencentBlock.ns2596 S3FIFO-0.8000-0.9000 cache size   243246, 1084662 req, miss ratio 0.5707, byte miss ratio 0.5707
tencentBlock.ns2596 S3FIFO-0.8000-0.9000 cache size   486493, 1084662 req, miss ratio 0.5607, byte miss ratio 0.5607
tencentBlock.ns2596 S3FIFO-0.7000-0.9000 cache size      608, 1084662 req, miss ratio 0.8138, byte miss ratio 0.8138
tencentBlock.ns2596 S3FIFO-0.7000-0.9000 cache size     1824, 1084662 req, miss ratio 0.8130, byte miss ratio 0.8130
tencentBlock.ns2596 S3FIFO-0.7000-0.9000 cache size     6081, 1084662 req, miss ratio 0.8118, byte miss ratio 0.8118
tencentBlock.ns2596 S3FIFO-0.7000-0.9000 cache size    18243, 1084662 req, miss ratio 0.7882, byte miss ratio 0.7882
tencentBlock.ns2596 S3FIFO-0.7000-0.9000 cache size    60811, 1084662 req, miss ratio 0.6557, byte miss ratio 0.6557
tencentBlock.ns2596 S3FIFO-0.7000-0.9000 cache size   121623, 1084662 req, miss ratio 0.5791, byte miss ratio 0.5791
tencentBlock.ns2596 S3FIFO-0.7000-0.9000 cache size   243246, 1084662 req, miss ratio 0.5635, byte miss ratio 0.5635
tencentBlock.ns2596 S3FIFO-0.7000-0.9000 cache size   486493, 1084662 req, miss ratio 0.5607, byte miss ratio 0.5607
tencentBlock.ns2596 S3FIFO-0.0100-1.9000 cache size      608, 1084662 req, miss ratio 0.8429, byte miss ratio 0.8429
tencentBlock.ns2596 S3FIFO-0.0100-1.9000 cache size     1824, 1084662 req, miss ratio 0.8219, byte miss ratio 0.8219
tencentBlock.ns2596 S3FIFO-0.0100-1.9000 cache size     6081, 1084662 req, miss ratio 0.8126, byte miss ratio 0.8126
tencentBlock.ns2596 S3FIFO-0.0100-1.9000 cache size    18243, 1084662 req, miss ratio 0.7107, byte miss ratio 0.7107
tencentBlock.ns2596 S3FIFO-0.0100-1.9000 cache size    60811, 1084662 req, miss ratio 0.5833, byte miss ratio 0.5833
tencentBlock.ns2596 S3FIFO-0.0100-1.9000 cache size   121623, 1084662 req, miss ratio 0.5691, byte miss ratio 0.5691
tencentBlock.ns2596 S3FIFO-0.0100-1.9000 cache size   243246, 1084662 req, miss ratio 0.5635, byte miss ratio 0.5635
tencentBlock.ns2596 S3FIFO-0.0100-1.9000 cache size   486493, 1084662 req, miss ratio 0.5607, byte miss ratio 0.5607
tencentBlock.ns2596 S3FIFO-0.6000-0.9000 cache size      608, 1084662 req, miss ratio 0.8139, byte miss ratio 0.8139
tencentBlock.ns2596 S3FIFO-0.6000-0.9000 cache size     1824, 1084662 req, miss ratio 0.8131, byte miss ratio 0.8131
tencentBlock.ns2596 S3FIFO-0.6000-0.9000 cache size     6081, 1084662 req, miss ratio 0.8118, byte miss ratio 0.8118
tencentBlock.ns2596 S3FIFO-0.6000-0.9000 cache size    18243, 1084662 req, miss ratio 0.7778, byte miss ratio 0.7778
tencentBlock.ns2596 S3FIFO-0.6000-0.9000 cache size    60811, 1084662 req, miss ratio 0.6313, byte miss ratio 0.6313
tencentBlock.ns2596 S3FIFO-0.6000-0.9000 cache size   121623, 1084662 req, miss ratio 0.5702, byte miss ratio 0.5702
tencentBlock.ns2596 S3FIFO-0.6000-0.9000 cache size   243246, 1084662 req, miss ratio 0.5635, byte miss ratio 0.5635
tencentBlock.ns2596 S3FIFO-0.6000-0.9000 cache size   486493, 1084662 req, miss ratio 0.5607, byte miss ratio 0.5607
tencentBlock.ns2596 S3FIFO-0.0100-0.9000 cache size      608, 1084662 req, miss ratio 0.8431, byte miss ratio 0.8431
tencentBlock.ns2596 S3FIFO-0.0100-0.9000 cache size     1824, 1084662 req, miss ratio 0.8223, byte miss ratio 0.8223
tencentBlock.ns2596 S3FIFO-0.0100-0.9000 cache size     6081, 1084662 req, miss ratio 0.8128, byte miss ratio 0.8128
tencentBlock.ns2596 S3FIFO-0.0100-0.9000 cache size    18243, 1084662 req, miss ratio 0.7258, byte miss ratio 0.7258
tencentBlock.ns2596 S3FIFO-0.0100-0.9000 cache size    60811, 1084662 req, miss ratio 0.5866, byte miss ratio 0.5866
tencentBlock.ns2596 S3FIFO-0.0100-0.9000 cache size   121623, 1084662 req, miss ratio 0.5692, byte miss ratio 0.5692
tencentBlock.ns2596 S3FIFO-0.0100-0.9000 cache size   243246, 1084662 req, miss ratio 0.5635, byte miss ratio 0.5635
tencentBlock.ns2596 S3FIFO-0.0100-0.9000 cache size   486493, 1084662 req, miss ratio 0.5607, byte miss ratio 0.5607
