cdn1_colo28.ns889 S3FIFO-0.1500-1.9000 cache size       12, 1388127 req, miss ratio 0.3690, byte miss ratio 0.3690
cdn1_colo28.ns889 S3FIFO-0.1500-1.9000 cache size       37, 1388127 req, miss ratio 0.1058, byte miss ratio 0.1058
cdn1_colo28.ns889 S3FIFO-0.1500-1.9000 cache size      124, 1388127 req, miss ratio 0.0406, byte miss ratio 0.0406
cdn1_colo28.ns889 S3FIFO-0.1500-1.9000 cache size      372, 1388127 req, miss ratio 0.0251, byte miss ratio 0.0251
cdn1_colo28.ns889 S3FIFO-0.1500-1.9000 cache size     1243, 1388127 req, miss ratio 0.0178, byte miss ratio 0.0178
cdn1_colo28.ns889 S3FIFO-0.1500-1.9000 cache size     2486, 1388127 req, miss ratio 0.0128, byte miss ratio 0.0128
cdn1_colo28.ns889 S3FIFO-0.1500-1.9000 cache size     4972, 1388127 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_colo28.ns889 S3FIFO-0.1500-1.9000 cache size     9945, 1388127 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_colo28.ns889 S3FIFO-0.9500-1.9000 cache size       12, 1388127 req, miss ratio 0.3832, byte miss ratio 0.3832
cdn1_colo28.ns889 S3FIFO-0.9500-1.9000 cache size       37, 1388127 req, miss ratio 0.1787, byte miss ratio 0.1787
cdn1_colo28.ns889 S3FIFO-0.9500-1.9000 cache size      124, 1388127 req, miss ratio 0.0622, byte miss ratio 0.0622
cdn1_colo28.ns889 S3FIFO-0.9500-1.9000 cache size      372, 1388127 req, miss ratio 0.0340, byte miss ratio 0.0340
cdn1_colo28.ns889 S3FIFO-0.9500-1.9000 cache size     1243, 1388127 req, miss ratio 0.0217, byte miss ratio 0.0217
cdn1_colo28.ns889 S3FIFO-0.9500-1.9000 cache size     2486, 1388127 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_colo28.ns889 S3FIFO-0.9500-1.9000 cache size     4972, 1388127 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_colo28.ns889 S3FIFO-0.9500-1.9000 cache size     9945, 1388127 req, miss ratio 0.0096, byte miss ratio 0.0096
cdn1_colo28.ns889 S3FIFO-0.7500-0.9000 cache size       12, 1388127 req, miss ratio 0.3835, byte miss ratio 0.3835
cdn1_colo28.ns889 S3FIFO-0.7500-0.9000 cache size       37, 1388127 req, miss ratio 0.1686, byte miss ratio 0.1686
cdn1_colo28.ns889 S3FIFO-0.7500-0.9000 cache size      124, 1388127 req, miss ratio 0.0531, byte miss ratio 0.0531
cdn1_colo28.ns889 S3FIFO-0.7500-0.9000 cache size      372, 1388127 req, miss ratio 0.0304, byte miss ratio 0.0304
cdn1_colo28.ns889 S3FIFO-0.7500-0.9000 cache size     1243, 1388127 req, miss ratio 0.0201, byte miss ratio 0.0201
cdn1_colo28.ns889 S3FIFO-0.7500-0.9000 cache size     2486, 1388127 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_colo28.ns889 S3FIFO-0.7500-0.9000 cache size     4972, 1388127 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_colo28.ns889 S3FIFO-0.7500-0.9000 cache size     9945, 1388127 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_colo28.ns889 S3FIFO-0.4000-0.9000 cache size       12, 1388127 req, miss ratio 0.3781, byte miss ratio 0.3781
cdn1_colo28.ns889 S3FIFO-0.4000-0.9000 cache size       37, 1388127 req, miss ratio 0.1360, byte miss ratio 0.1360
cdn1_colo28.ns889 S3FIFO-0.4000-0.9000 cache size      124, 1388127 req, miss ratio 0.0441, byte miss ratio 0.0441
cdn1_colo28.ns889 S3FIFO-0.4000-0.9000 cache size      372, 1388127 req, miss ratio 0.0266, byte miss ratio 0.0266
cdn1_colo28.ns889 S3FIFO-0.4000-0.9000 cache size     1243, 1388127 req, miss ratio 0.0187, byte miss ratio 0.0187
cdn1_colo28.ns889 S3FIFO-0.4000-0.9000 cache size     2486, 1388127 req, miss ratio 0.0134, byte miss ratio 0.0134
cdn1_colo28.ns889 S3FIFO-0.4000-0.9000 cache size     4972, 1388127 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_colo28.ns889 S3FIFO-0.4000-0.9000 cache size     9945, 1388127 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_colo28.ns889 S3FIFO-0.5500-0.9000 cache size       12, 1388127 req, miss ratio 0.3815, byte miss ratio 0.3815
cdn1_colo28.ns889 S3FIFO-0.5500-0.9000 cache size       37, 1388127 req, miss ratio 0.1532, byte miss ratio 0.1532
cdn1_colo28.ns889 S3FIFO-0.5500-0.9000 cache size      124, 1388127 req, miss ratio 0.0467, byte miss ratio 0.0467
cdn1_colo28.ns889 S3FIFO-0.5500-0.9000 cache size      372, 1388127 req, miss ratio 0.0280, byte miss ratio 0.0280
cdn1_colo28.ns889 S3FIFO-0.5500-0.9000 cache size     1243, 1388127 req, miss ratio 0.0192, byte miss ratio 0.0192
cdn1_colo28.ns889 S3FIFO-0.5500-0.9000 cache size     2486, 1388127 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_colo28.ns889 S3FIFO-0.5500-0.9000 cache size     4972, 1388127 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_colo28.ns889 S3FIFO-0.5500-0.9000 cache size     9945, 1388127 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_colo28.ns889 S3FIFO-0.0050-0.9000 cache size       12, 1388127 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns889 S3FIFO-0.0050-0.9000 cache size       37, 1388127 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns889 S3FIFO-0.0050-0.9000 cache size      124, 1388127 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns889 S3FIFO-0.0050-0.9000 cache size      372, 1388127 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_colo28.ns889 S3FIFO-0.0050-0.9000 cache size     1243, 1388127 req, miss ratio 0.0172, byte miss ratio 0.0172
cdn1_colo28.ns889 S3FIFO-0.0050-0.9000 cache size     2486, 1388127 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_colo28.ns889 S3FIFO-0.0050-0.9000 cache size     4972, 1388127 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_colo28.ns889 S3FIFO-0.0050-0.9000 cache size     9945, 1388127 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_colo28.ns889 S3FIFO-0.7500-1.9000 cache size       12, 1388127 req, miss ratio 0.3835, byte miss ratio 0.3835
cdn1_colo28.ns889 S3FIFO-0.7500-1.9000 cache size       37, 1388127 req, miss ratio 0.1686, byte miss ratio 0.1686
cdn1_colo28.ns889 S3FIFO-0.7500-1.9000 cache size      124, 1388127 req, miss ratio 0.0531, byte miss ratio 0.0531
cdn1_colo28.ns889 S3FIFO-0.7500-1.9000 cache size      372, 1388127 req, miss ratio 0.0304, byte miss ratio 0.0304
cdn1_colo28.ns889 S3FIFO-0.7500-1.9000 cache size     1243, 1388127 req, miss ratio 0.0201, byte miss ratio 0.0201
cdn1_colo28.ns889 S3FIFO-0.7500-1.9000 cache size     2486, 1388127 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_colo28.ns889 S3FIFO-0.7500-1.9000 cache size     4972, 1388127 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_colo28.ns889 S3FIFO-0.7500-1.9000 cache size     9945, 1388127 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_colo28.ns889 S3FIFO-0.3000-1.9000 cache size       12, 1388127 req, miss ratio 0.3755, byte miss ratio 0.3755
cdn1_colo28.ns889 S3FIFO-0.3000-1.9000 cache size       37, 1388127 req, miss ratio 0.1270, byte miss ratio 0.1270
cdn1_colo28.ns889 S3FIFO-0.3000-1.9000 cache size      124, 1388127 req, miss ratio 0.0427, byte miss ratio 0.0427
cdn1_colo28.ns889 S3FIFO-0.3000-1.9000 cache size      372, 1388127 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_colo28.ns889 S3FIFO-0.3000-1.9000 cache size     1243, 1388127 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_colo28.ns889 S3FIFO-0.3000-1.9000 cache size     2486, 1388127 req, miss ratio 0.0131, byte miss ratio 0.0131
cdn1_colo28.ns889 S3FIFO-0.3000-1.9000 cache size     4972, 1388127 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_colo28.ns889 S3FIFO-0.3000-1.9000 cache size     9945, 1388127 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_colo28.ns889 S3FIFO-0.1000-0.9000 cache size       12, 1388127 req, miss ratio 0.3690, byte miss ratio 0.3690
cdn1_colo28.ns889 S3FIFO-0.1000-0.9000 cache size       37, 1388127 req, miss ratio 0.0991, byte miss ratio 0.0991
cdn1_colo28.ns889 S3FIFO-0.1000-0.9000 cache size      124, 1388127 req, miss ratio 0.0400, byte miss ratio 0.0400
cdn1_colo28.ns889 S3FIFO-0.1000-0.9000 cache size      372, 1388127 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_colo28.ns889 S3FIFO-0.1000-0.9000 cache size     1243, 1388127 req, miss ratio 0.0176, byte miss ratio 0.0176
cdn1_colo28.ns889 S3FIFO-0.1000-0.9000 cache size     2486, 1388127 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_colo28.ns889 S3FIFO-0.1000-0.9000 cache size     4972, 1388127 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_colo28.ns889 S3FIFO-0.1000-0.9000 cache size     9945, 1388127 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_colo28.ns889 S3FIFO-0.8000-0.9000 cache size       12, 1388127 req, miss ratio 0.3835, byte miss ratio 0.3835
cdn1_colo28.ns889 S3FIFO-0.8000-0.9000 cache size       37, 1388127 req, miss ratio 0.1718, byte miss ratio 0.1718
cdn1_colo28.ns889 S3FIFO-0.8000-0.9000 cache size      124, 1388127 req, miss ratio 0.0555, byte miss ratio 0.0555
cdn1_colo28.ns889 S3FIFO-0.8000-0.9000 cache size      372, 1388127 req, miss ratio 0.0310, byte miss ratio 0.0310
cdn1_colo28.ns889 S3FIFO-0.8000-0.9000 cache size     1243, 1388127 req, miss ratio 0.0205, byte miss ratio 0.0205
cdn1_colo28.ns889 S3FIFO-0.8000-0.9000 cache size     2486, 1388127 req, miss ratio 0.0153, byte miss ratio 0.0153
cdn1_colo28.ns889 S3FIFO-0.8000-0.9000 cache size     4972, 1388127 req, miss ratio 0.0117, byte miss ratio 0.0117
cdn1_colo28.ns889 S3FIFO-0.8000-0.9000 cache size     9945, 1388127 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_colo28.ns889 S3FIFO-0.1500-0.9000 cache size       12, 1388127 req, miss ratio 0.3690, byte miss ratio 0.3690
cdn1_colo28.ns889 S3FIFO-0.1500-0.9000 cache size       37, 1388127 req, miss ratio 0.1058, byte miss ratio 0.1058
cdn1_colo28.ns889 S3FIFO-0.1500-0.9000 cache size      124, 1388127 req, miss ratio 0.0406, byte miss ratio 0.0406
cdn1_colo28.ns889 S3FIFO-0.1500-0.9000 cache size      372, 1388127 req, miss ratio 0.0251, byte miss ratio 0.0251
cdn1_colo28.ns889 S3FIFO-0.1500-0.9000 cache size     1243, 1388127 req, miss ratio 0.0178, byte miss ratio 0.0178
cdn1_colo28.ns889 S3FIFO-0.1500-0.9000 cache size     2486, 1388127 req, miss ratio 0.0128, byte miss ratio 0.0128
cdn1_colo28.ns889 S3FIFO-0.1500-0.9000 cache size     4972, 1388127 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_colo28.ns889 S3FIFO-0.1500-0.9000 cache size     9945, 1388127 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_colo28.ns889 S3FIFO-0.1000-1.9000 cache size       12, 1388127 req, miss ratio 0.3690, byte miss ratio 0.3690
cdn1_colo28.ns889 S3FIFO-0.1000-1.9000 cache size       37, 1388127 req, miss ratio 0.0991, byte miss ratio 0.0991
cdn1_colo28.ns889 S3FIFO-0.1000-1.9000 cache size      124, 1388127 req, miss ratio 0.0400, byte miss ratio 0.0400
cdn1_colo28.ns889 S3FIFO-0.1000-1.9000 cache size      372, 1388127 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_colo28.ns889 S3FIFO-0.1000-1.9000 cache size     1243, 1388127 req, miss ratio 0.0176, byte miss ratio 0.0176
cdn1_colo28.ns889 S3FIFO-0.1000-1.9000 cache size     2486, 1388127 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_colo28.ns889 S3FIFO-0.1000-1.9000 cache size     4972, 1388127 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_colo28.ns889 S3FIFO-0.1000-1.9000 cache size     9945, 1388127 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_colo28.ns889 S3FIFO-0.6000-0.9000 cache size       12, 1388127 req, miss ratio 0.3827, byte miss ratio 0.3827
cdn1_colo28.ns889 S3FIFO-0.6000-0.9000 cache size       37, 1388127 req, miss ratio 0.1583, byte miss ratio 0.1583
cdn1_colo28.ns889 S3FIFO-0.6000-0.9000 cache size      124, 1388127 req, miss ratio 0.0477, byte miss ratio 0.0477
cdn1_colo28.ns889 S3FIFO-0.6000-0.9000 cache size      372, 1388127 req, miss ratio 0.0286, byte miss ratio 0.0286
cdn1_colo28.ns889 S3FIFO-0.6000-0.9000 cache size     1243, 1388127 req, miss ratio 0.0194, byte miss ratio 0.0194
cdn1_colo28.ns889 S3FIFO-0.6000-0.9000 cache size     2486, 1388127 req, miss ratio 0.0144, byte miss ratio 0.0144
cdn1_colo28.ns889 S3FIFO-0.6000-0.9000 cache size     4972, 1388127 req, miss ratio 0.0112, byte miss ratio 0.0112
cdn1_colo28.ns889 S3FIFO-0.6000-0.9000 cache size     9945, 1388127 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_colo28.ns889 S3FIFO-0.5500-1.9000 cache size       12, 1388127 req, miss ratio 0.3815, byte miss ratio 0.3815
cdn1_colo28.ns889 S3FIFO-0.5500-1.9000 cache size       37, 1388127 req, miss ratio 0.1532, byte miss ratio 0.1532
cdn1_colo28.ns889 S3FIFO-0.5500-1.9000 cache size      124, 1388127 req, miss ratio 0.0467, byte miss ratio 0.0467
cdn1_colo28.ns889 S3FIFO-0.5500-1.9000 cache size      372, 1388127 req, miss ratio 0.0280, byte miss ratio 0.0280
cdn1_colo28.ns889 S3FIFO-0.5500-1.9000 cache size     1243, 1388127 req, miss ratio 0.0192, byte miss ratio 0.0192
cdn1_colo28.ns889 S3FIFO-0.5500-1.9000 cache size     2486, 1388127 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_colo28.ns889 S3FIFO-0.5500-1.9000 cache size     4972, 1388127 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_colo28.ns889 S3FIFO-0.5500-1.9000 cache size     9945, 1388127 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_colo28.ns889 S3FIFO-0.3000-0.9000 cache size       12, 1388127 req, miss ratio 0.3755, byte miss ratio 0.3755
cdn1_colo28.ns889 S3FIFO-0.3000-0.9000 cache size       37, 1388127 req, miss ratio 0.1270, byte miss ratio 0.1270
cdn1_colo28.ns889 S3FIFO-0.3000-0.9000 cache size      124, 1388127 req, miss ratio 0.0427, byte miss ratio 0.0427
cdn1_colo28.ns889 S3FIFO-0.3000-0.9000 cache size      372, 1388127 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_colo28.ns889 S3FIFO-0.3000-0.9000 cache size     1243, 1388127 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_colo28.ns889 S3FIFO-0.3000-0.9000 cache size     2486, 1388127 req, miss ratio 0.0131, byte miss ratio 0.0131
cdn1_colo28.ns889 S3FIFO-0.3000-0.9000 cache size     4972, 1388127 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_colo28.ns889 S3FIFO-0.3000-0.9000 cache size     9945, 1388127 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_colo28.ns889 S3FIFO-0.8000-1.9000 cache size       12, 1388127 req, miss ratio 0.3835, byte miss ratio 0.3835
cdn1_colo28.ns889 S3FIFO-0.8000-1.9000 cache size       37, 1388127 req, miss ratio 0.1718, byte miss ratio 0.1718
cdn1_colo28.ns889 S3FIFO-0.8000-1.9000 cache size      124, 1388127 req, miss ratio 0.0555, byte miss ratio 0.0555
cdn1_colo28.ns889 S3FIFO-0.8000-1.9000 cache size      372, 1388127 req, miss ratio 0.0310, byte miss ratio 0.0310
cdn1_colo28.ns889 S3FIFO-0.8000-1.9000 cache size     1243, 1388127 req, miss ratio 0.0205, byte miss ratio 0.0205
cdn1_colo28.ns889 S3FIFO-0.8000-1.9000 cache size     2486, 1388127 req, miss ratio 0.0153, byte miss ratio 0.0153
cdn1_colo28.ns889 S3FIFO-0.8000-1.9000 cache size     4972, 1388127 req, miss ratio 0.0117, byte miss ratio 0.0117
cdn1_colo28.ns889 S3FIFO-0.8000-1.9000 cache size     9945, 1388127 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_colo28.ns889 S3FIFO-0.8500-1.9000 cache size       12, 1388127 req, miss ratio 0.3834, byte miss ratio 0.3834
cdn1_colo28.ns889 S3FIFO-0.8500-1.9000 cache size       37, 1388127 req, miss ratio 0.1748, byte miss ratio 0.1748
cdn1_colo28.ns889 S3FIFO-0.8500-1.9000 cache size      124, 1388127 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns889 S3FIFO-0.8500-1.9000 cache size      372, 1388127 req, miss ratio 0.0317, byte miss ratio 0.0317
cdn1_colo28.ns889 S3FIFO-0.8500-1.9000 cache size     1243, 1388127 req, miss ratio 0.0208, byte miss ratio 0.0208
