cdn1_allcolo.ns644 S3FIFO-0.0250-0.9000 cache size        6, 4335520 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns644 S3FIFO-0.0250-0.9000 cache size       20, 4335520 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns644 S3FIFO-0.0250-0.9000 cache size       62, 4335520 req, miss ratio 0.2199, byte miss ratio 0.2199
cdn1_allcolo.ns644 S3FIFO-0.0250-0.9000 cache size      209, 4335520 req, miss ratio 0.0339, byte miss ratio 0.0339
cdn1_allcolo.ns644 S3FIFO-0.0250-0.9000 cache size      418, 4335520 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_allcolo.ns644 S3FIFO-0.0250-0.9000 cache size      836, 4335520 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns644 S3FIFO-0.0250-0.9000 cache size     1673, 4335520 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns644 S3FIFO-0.3500-0.9000 cache size        6, 4335520 req, miss ratio 0.6760, byte miss ratio 0.6760
cdn1_allcolo.ns644 S3FIFO-0.3500-0.9000 cache size       20, 4335520 req, miss ratio 0.4907, byte miss ratio 0.4907
cdn1_allcolo.ns644 S3FIFO-0.3500-0.9000 cache size       62, 4335520 req, miss ratio 0.2576, byte miss ratio 0.2576
cdn1_allcolo.ns644 S3FIFO-0.3500-0.9000 cache size      209, 4335520 req, miss ratio 0.0438, byte miss ratio 0.0438
cdn1_allcolo.ns644 S3FIFO-0.3500-0.9000 cache size      418, 4335520 req, miss ratio 0.0155, byte miss ratio 0.0155
cdn1_allcolo.ns644 S3FIFO-0.3500-0.9000 cache size      836, 4335520 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_allcolo.ns644 S3FIFO-0.3500-0.9000 cache size     1673, 4335520 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns644 S3FIFO-0.0100-0.9000 cache size        6, 4335520 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns644 S3FIFO-0.0100-0.9000 cache size       20, 4335520 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns644 S3FIFO-0.0100-0.9000 cache size       62, 4335520 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns644 S3FIFO-0.0100-0.9000 cache size      209, 4335520 req, miss ratio 0.0337, byte miss ratio 0.0337
cdn1_allcolo.ns644 S3FIFO-0.0100-0.9000 cache size      418, 4335520 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_allcolo.ns644 S3FIFO-0.0100-0.9000 cache size      836, 4335520 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns644 S3FIFO-0.0100-0.9000 cache size     1673, 4335520 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns644 S3FIFO-0.4000-0.9000 cache size        6, 4335520 req, miss ratio 0.6760, byte miss ratio 0.6760
cdn1_allcolo.ns644 S3FIFO-0.4000-0.9000 cache size       20, 4335520 req, miss ratio 0.4961, byte miss ratio 0.4961
cdn1_allcolo.ns644 S3FIFO-0.4000-0.9000 cache size       62, 4335520 req, miss ratio 0.2633, byte miss ratio 0.2633
cdn1_allcolo.ns644 S3FIFO-0.4000-0.9000 cache size      209, 4335520 req, miss ratio 0.0457, byte miss ratio 0.0457
cdn1_allcolo.ns644 S3FIFO-0.4000-0.9000 cache size      418, 4335520 req, miss ratio 0.0159, byte miss ratio 0.0159
cdn1_allcolo.ns644 S3FIFO-0.4000-0.9000 cache size      836, 4335520 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns644 S3FIFO-0.4000-0.9000 cache size     1673, 4335520 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns644 S3FIFO-0.7500-1.9000 cache size        6, 4335520 req, miss ratio 0.7605, byte miss ratio 0.7605
cdn1_allcolo.ns644 S3FIFO-0.7500-1.9000 cache size       20, 4335520 req, miss ratio 0.5601, byte miss ratio 0.5601
cdn1_allcolo.ns644 S3FIFO-0.7500-1.9000 cache size       62, 4335520 req, miss ratio 0.2968, byte miss ratio 0.2968
cdn1_allcolo.ns644 S3FIFO-0.7500-1.9000 cache size      209, 4335520 req, miss ratio 0.0587, byte miss ratio 0.0587
cdn1_allcolo.ns644 S3FIFO-0.7500-1.9000 cache size      418, 4335520 req, miss ratio 0.0200, byte miss ratio 0.0200
cdn1_allcolo.ns644 S3FIFO-0.7500-1.9000 cache size      836, 4335520 req, miss ratio 0.0042, byte miss ratio 0.0042
