tencentBlock.ns11172 S3FIFO-0.8500-0.9000 cache size       33, 1647578 req, miss ratio 0.5088, byte miss ratio 0.5088
tencentBlock.ns11172 S3FIFO-0.8500-0.9000 cache size      101, 1647578 req, miss ratio 0.2909, byte miss ratio 0.2909
tencentBlock.ns11172 S3FIFO-0.8500-0.9000 cache size      338, 1647578 req, miss ratio 0.1651, byte miss ratio 0.1651
tencentBlock.ns11172 S3FIFO-0.8500-0.9000 cache size     1016, 1647578 req, miss ratio 0.1242, byte miss ratio 0.1242
tencentBlock.ns11172 S3FIFO-0.8500-0.9000 cache size     3387, 1647578 req, miss ratio 0.1067, byte miss ratio 0.1067
tencentBlock.ns11172 S3FIFO-0.8500-0.9000 cache size     6774, 1647578 req, miss ratio 0.0913, byte miss ratio 0.0913
tencentBlock.ns11172 S3FIFO-0.8500-0.9000 cache size    13548, 1647578 req, miss ratio 0.0640, byte miss ratio 0.0640
tencentBlock.ns11172 S3FIFO-0.8500-0.9000 cache size    27097, 1647578 req, miss ratio 0.0284, byte miss ratio 0.0284
tencentBlock.ns11172 S3FIFO-0.3500-1.9000 cache size       33, 1647578 req, miss ratio 0.4366, byte miss ratio 0.4366
tencentBlock.ns11172 S3FIFO-0.3500-1.9000 cache size      101, 1647578 req, miss ratio 0.2485, byte miss ratio 0.2485
tencentBlock.ns11172 S3FIFO-0.3500-1.9000 cache size      338, 1647578 req, miss ratio 0.1375, byte miss ratio 0.1375
tencentBlock.ns11172 S3FIFO-0.3500-1.9000 cache size     1016, 1647578 req, miss ratio 0.1117, byte miss ratio 0.1117
tencentBlock.ns11172 S3FIFO-0.3500-1.9000 cache size     3387, 1647578 req, miss ratio 0.0998, byte miss ratio 0.0998
tencentBlock.ns11172 S3FIFO-0.3500-1.9000 cache size     6774, 1647578 req, miss ratio 0.0866, byte miss ratio 0.0866
tencentBlock.ns11172 S3FIFO-0.3500-1.9000 cache size    13548, 1647578 req, miss ratio 0.0599, byte miss ratio 0.0599
tencentBlock.ns11172 S3FIFO-0.3500-1.9000 cache size    27097, 1647578 req, miss ratio 0.0259, byte miss ratio 0.0259
tencentBlock.ns11172 S3FIFO-0.0500-1.9000 cache size       33, 1647578 req, miss ratio 0.4017, byte miss ratio 0.4017
tencentBlock.ns11172 S3FIFO-0.0500-1.9000 cache size      101, 1647578 req, miss ratio 0.2485, byte miss ratio 0.2485
tencentBlock.ns11172 S3FIFO-0.0500-1.9000 cache size      338, 1647578 req, miss ratio 0.1328, byte miss ratio 0.1328
tencentBlock.ns11172 S3FIFO-0.0500-1.9000 cache size     1016, 1647578 req, miss ratio 0.1092, byte miss ratio 0.1092
tencentBlock.ns11172 S3FIFO-0.0500-1.9000 cache size     3387, 1647578 req, miss ratio 0.0940, byte miss ratio 0.0940
tencentBlock.ns11172 S3FIFO-0.0500-1.9000 cache size     6774, 1647578 req, miss ratio 0.0831, byte miss ratio 0.0831
tencentBlock.ns11172 S3FIFO-0.0500-1.9000 cache size    13548, 1647578 req, miss ratio 0.0584, byte miss ratio 0.0584
tencentBlock.ns11172 S3FIFO-0.0500-1.9000 cache size    27097, 1647578 req, miss ratio 0.0249, byte miss ratio 0.0249
