cdn1_allcolo.ns1854 S3FIFO-0.5000-1.9000 cache size       12, 2104517 req, miss ratio 0.3763, byte miss ratio 0.3763
cdn1_allcolo.ns1854 S3FIFO-0.5000-1.9000 cache size       40, 2104517 req, miss ratio 0.2724, byte miss ratio 0.2724
cdn1_allcolo.ns1854 S3FIFO-0.5000-1.9000 cache size      122, 2104517 req, miss ratio 0.1456, byte miss ratio 0.1456
cdn1_allcolo.ns1854 S3FIFO-0.5000-1.9000 cache size      408, 2104517 req, miss ratio 0.0495, byte miss ratio 0.0495
cdn1_allcolo.ns1854 S3FIFO-0.5000-1.9000 cache size      817, 2104517 req, miss ratio 0.0208, byte miss ratio 0.0208
cdn1_allcolo.ns1854 S3FIFO-0.5000-1.9000 cache size     1634, 2104517 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_allcolo.ns1854 S3FIFO-0.5000-1.9000 cache size     3268, 2104517 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns1854 S3FIFO-0.7000-0.9000 cache size       12, 2104517 req, miss ratio 0.3824, byte miss ratio 0.3824
cdn1_allcolo.ns1854 S3FIFO-0.7000-0.9000 cache size       40, 2104517 req, miss ratio 0.2819, byte miss ratio 0.2819
cdn1_allcolo.ns1854 S3FIFO-0.7000-0.9000 cache size      122, 2104517 req, miss ratio 0.1582, byte miss ratio 0.1582
cdn1_allcolo.ns1854 S3FIFO-0.7000-0.9000 cache size      408, 2104517 req, miss ratio 0.0548, byte miss ratio 0.0548
cdn1_allcolo.ns1854 S3FIFO-0.7000-0.9000 cache size      817, 2104517 req, miss ratio 0.0235, byte miss ratio 0.0235
cdn1_allcolo.ns1854 S3FIFO-0.7000-0.9000 cache size     1634, 2104517 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns1854 S3FIFO-0.7000-0.9000 cache size     3268, 2104517 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns1854 S3FIFO-0.1500-1.9000 cache size       12, 2104517 req, miss ratio 0.3670, byte miss ratio 0.3670
cdn1_allcolo.ns1854 S3FIFO-0.1500-1.9000 cache size       40, 2104517 req, miss ratio 0.2579, byte miss ratio 0.2579
cdn1_allcolo.ns1854 S3FIFO-0.1500-1.9000 cache size      122, 2104517 req, miss ratio 0.1247, byte miss ratio 0.1247
cdn1_allcolo.ns1854 S3FIFO-0.1500-1.9000 cache size      408, 2104517 req, miss ratio 0.0429, byte miss ratio 0.0429
cdn1_allcolo.ns1854 S3FIFO-0.1500-1.9000 cache size      817, 2104517 req, miss ratio 0.0168, byte miss ratio 0.0168
cdn1_allcolo.ns1854 S3FIFO-0.1500-1.9000 cache size     1634, 2104517 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_allcolo.ns1854 S3FIFO-0.1500-1.9000 cache size     3268, 2104517 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns1854 S3FIFO-0.0010-1.9000 cache size       12, 2104517 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1854 S3FIFO-0.0010-1.9000 cache size       40, 2104517 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1854 S3FIFO-0.0010-1.9000 cache size      122, 2104517 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1854 S3FIFO-0.0010-1.9000 cache size      408, 2104517 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1854 S3FIFO-0.0010-1.9000 cache size      817, 2104517 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1854 S3FIFO-0.0010-1.9000 cache size     1634, 2104517 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_allcolo.ns1854 S3FIFO-0.0010-1.9000 cache size     3268, 2104517 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns1854 S3FIFO-0.2000-0.9000 cache size       12, 2104517 req, miss ratio 0.3681, byte miss ratio 0.3681
cdn1_allcolo.ns1854 S3FIFO-0.2000-0.9000 cache size       40, 2104517 req, miss ratio 0.2598, byte miss ratio 0.2598
