tencentBlock.ns11561 S3FIFO-0.3500-0.9000 cache size       71, 2227465 req, miss ratio 0.4290, byte miss ratio 0.4290
tencentBlock.ns11561 S3FIFO-0.3500-0.9000 cache size      213, 2227465 req, miss ratio 0.3187, byte miss ratio 0.3187
tencentBlock.ns11561 S3FIFO-0.3500-0.9000 cache size      711, 2227465 req, miss ratio 0.2017, byte miss ratio 0.2017
tencentBlock.ns11561 S3FIFO-0.3500-0.9000 cache size     2134, 2227465 req, miss ratio 0.1888, byte miss ratio 0.1888
tencentBlock.ns11561 S3FIFO-0.3500-0.9000 cache size     7113, 2227465 req, miss ratio 0.1781, byte miss ratio 0.1781
tencentBlock.ns11561 S3FIFO-0.3500-0.9000 cache size    14227, 2227465 req, miss ratio 0.1632, byte miss ratio 0.1632
tencentBlock.ns11561 S3FIFO-0.3500-0.9000 cache size    28454, 2227465 req, miss ratio 0.1560, byte miss ratio 0.1560
tencentBlock.ns11561 S3FIFO-0.3500-0.9000 cache size    56908, 2227465 req, miss ratio 0.0546, byte miss ratio 0.0546
tencentBlock.ns11561 S3FIFO-0.0100-1.9000 cache size       71, 2227465 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns11561 S3FIFO-0.0100-1.9000 cache size      213, 2227465 req, miss ratio 0.2833, byte miss ratio 0.2833
tencentBlock.ns11561 S3FIFO-0.0100-1.9000 cache size      711, 2227465 req, miss ratio 0.2072, byte miss ratio 0.2072
tencentBlock.ns11561 S3FIFO-0.0100-1.9000 cache size     2134, 2227465 req, miss ratio 0.1890, byte miss ratio 0.1890
tencentBlock.ns11561 S3FIFO-0.0100-1.9000 cache size     7113, 2227465 req, miss ratio 0.1742, byte miss ratio 0.1742
tencentBlock.ns11561 S3FIFO-0.0100-1.9000 cache size    14227, 2227465 req, miss ratio 0.1718, byte miss ratio 0.1718
tencentBlock.ns11561 S3FIFO-0.0100-1.9000 cache size    28454, 2227465 req, miss ratio 0.1346, byte miss ratio 0.1346
tencentBlock.ns11561 S3FIFO-0.0100-1.9000 cache size    56908, 2227465 req, miss ratio 0.0510, byte miss ratio 0.0510
tencentBlock.ns11561 S3FIFO-0.8000-0.9000 cache size       71, 2227465 req, miss ratio 0.5192, byte miss ratio 0.5192
tencentBlock.ns11561 S3FIFO-0.8000-0.9000 cache size      213, 2227465 req, miss ratio 0.3544, byte miss ratio 0.3544
tencentBlock.ns11561 S3FIFO-0.8000-0.9000 cache size      711, 2227465 req, miss ratio 0.2202, byte miss ratio 0.2202
tencentBlock.ns11561 S3FIFO-0.8000-0.9000 cache size     2134, 2227465 req, miss ratio 0.1961, byte miss ratio 0.1961
tencentBlock.ns11561 S3FIFO-0.8000-0.9000 cache size     7113, 2227465 req, miss ratio 0.1819, byte miss ratio 0.1819
tencentBlock.ns11561 S3FIFO-0.8000-0.9000 cache size    14227, 2227465 req, miss ratio 0.1799, byte miss ratio 0.1799
tencentBlock.ns11561 S3FIFO-0.8000-0.9000 cache size    28454, 2227465 req, miss ratio 0.1399, byte miss ratio 0.1399
tencentBlock.ns11561 S3FIFO-0.8000-0.9000 cache size    56908, 2227465 req, miss ratio 0.0608, byte miss ratio 0.0608
tencentBlock.ns11561 S3FIFO-0.2500-0.9000 cache size       71, 2227465 req, miss ratio 0.4277, byte miss ratio 0.4277
