cdn1_colo28.ns854 S3FIFO-0.1500-1.9000 cache size       18, 3742002 req, miss ratio 0.4674, byte miss ratio 0.4674
cdn1_colo28.ns854 S3FIFO-0.1500-1.9000 cache size       54, 3742002 req, miss ratio 0.2544, byte miss ratio 0.2544
cdn1_colo28.ns854 S3FIFO-0.1500-1.9000 cache size      180, 3742002 req, miss ratio 0.0896, byte miss ratio 0.0896
cdn1_colo28.ns854 S3FIFO-0.1500-1.9000 cache size      541, 3742002 req, miss ratio 0.0270, byte miss ratio 0.0270
cdn1_colo28.ns854 S3FIFO-0.1500-1.9000 cache size     1804, 3742002 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_colo28.ns854 S3FIFO-0.1500-1.9000 cache size     3608, 3742002 req, miss ratio 0.0069, byte miss ratio 0.0069
cdn1_colo28.ns854 S3FIFO-0.1500-1.9000 cache size     7216, 3742002 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_colo28.ns854 S3FIFO-0.1500-1.9000 cache size    14432, 3742002 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_colo28.ns854 S3FIFO-0.2000-1.9000 cache size       18, 3742002 req, miss ratio 0.4766, byte miss ratio 0.4766
cdn1_colo28.ns854 S3FIFO-0.2000-1.9000 cache size       54, 3742002 req, miss ratio 0.2591, byte miss ratio 0.2591
cdn1_colo28.ns854 S3FIFO-0.2000-1.9000 cache size      180, 3742002 req, miss ratio 0.0923, byte miss ratio 0.0923
cdn1_colo28.ns854 S3FIFO-0.2000-1.9000 cache size      541, 3742002 req, miss ratio 0.0280, byte miss ratio 0.0280
cdn1_colo28.ns854 S3FIFO-0.2000-1.9000 cache size     1804, 3742002 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_colo28.ns854 S3FIFO-0.2000-1.9000 cache size     3608, 3742002 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_colo28.ns854 S3FIFO-0.2000-1.9000 cache size     7216, 3742002 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_colo28.ns854 S3FIFO-0.2000-1.9000 cache size    14432, 3742002 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_colo28.ns854 S3FIFO-0.3500-1.9000 cache size       18, 3742002 req, miss ratio 0.5047, byte miss ratio 0.5047
cdn1_colo28.ns854 S3FIFO-0.3500-1.9000 cache size       54, 3742002 req, miss ratio 0.2781, byte miss ratio 0.2781
cdn1_colo28.ns854 S3FIFO-0.3500-1.9000 cache size      180, 3742002 req, miss ratio 0.1006, byte miss ratio 0.1006
cdn1_colo28.ns854 S3FIFO-0.3500-1.9000 cache size      541, 3742002 req, miss ratio 0.0311, byte miss ratio 0.0311
cdn1_colo28.ns854 S3FIFO-0.3500-1.9000 cache size     1804, 3742002 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_colo28.ns854 S3FIFO-0.3500-1.9000 cache size     3608, 3742002 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_colo28.ns854 S3FIFO-0.3500-1.9000 cache size     7216, 3742002 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_colo28.ns854 S3FIFO-0.3500-1.9000 cache size    14432, 3742002 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_colo28.ns854 S3FIFO-0.2500-0.9000 cache size       18, 3742002 req, miss ratio 0.4711, byte miss ratio 0.4711
cdn1_colo28.ns854 S3FIFO-0.2500-0.9000 cache size       54, 3742002 req, miss ratio 0.2578, byte miss ratio 0.2578
cdn1_colo28.ns854 S3FIFO-0.2500-0.9000 cache size      180, 3742002 req, miss ratio 0.0932, byte miss ratio 0.0932
cdn1_colo28.ns854 S3FIFO-0.2500-0.9000 cache size      541, 3742002 req, miss ratio 0.0285, byte miss ratio 0.0285
