cdn1_allcolo.ns1189 S3FIFO-0.9000-0.9000 cache size      278, 17796147 req, miss ratio 0.8808, byte miss ratio 0.8808
cdn1_allcolo.ns1189 S3FIFO-0.9000-0.9000 cache size      834, 17796147 req, miss ratio 0.7641, byte miss ratio 0.7641
cdn1_allcolo.ns1189 S3FIFO-0.9000-0.9000 cache size     2780, 17796147 req, miss ratio 0.5578, byte miss ratio 0.5578
cdn1_allcolo.ns1189 S3FIFO-0.9000-0.9000 cache size     8340, 17796147 req, miss ratio 0.3418, byte miss ratio 0.3418
cdn1_allcolo.ns1189 S3FIFO-0.9000-0.9000 cache size    27801, 17796147 req, miss ratio 0.1533, byte miss ratio 0.1533
cdn1_allcolo.ns1189 S3FIFO-0.9000-0.9000 cache size    55602, 17796147 req, miss ratio 0.0812, byte miss ratio 0.0812
cdn1_allcolo.ns1189 S3FIFO-0.9000-0.9000 cache size   111204, 17796147 req, miss ratio 0.0383, byte miss ratio 0.0383
cdn1_allcolo.ns1189 S3FIFO-0.9000-0.9000 cache size   222409, 17796147 req, miss ratio 0.0193, byte miss ratio 0.0193
cdn1_allcolo.ns1189 S3FIFO-0.0010-1.9000 cache size      278, 17796147 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1189 S3FIFO-0.0010-1.9000 cache size      834, 17796147 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1189 S3FIFO-0.0010-1.9000 cache size     2780, 17796147 req, miss ratio 0.4292, byte miss ratio 0.4292
cdn1_allcolo.ns1189 S3FIFO-0.0010-1.9000 cache size     8340, 17796147 req, miss ratio 0.2627, byte miss ratio 0.2627
cdn1_allcolo.ns1189 S3FIFO-0.0010-1.9000 cache size    27801, 17796147 req, miss ratio 0.1133, byte miss ratio 0.1133
cdn1_allcolo.ns1189 S3FIFO-0.0010-1.9000 cache size    55602, 17796147 req, miss ratio 0.0564, byte miss ratio 0.0564
cdn1_allcolo.ns1189 S3FIFO-0.0010-1.9000 cache size   111204, 17796147 req, miss ratio 0.0261, byte miss ratio 0.0261
cdn1_allcolo.ns1189 S3FIFO-0.0010-1.9000 cache size   222409, 17796147 req, miss ratio 0.0162, byte miss ratio 0.0162
cdn1_allcolo.ns1189 S3FIFO-0.5500-1.9000 cache size      278, 17796147 req, miss ratio 0.8344, byte miss ratio 0.8344
cdn1_allcolo.ns1189 S3FIFO-0.5500-1.9000 cache size      834, 17796147 req, miss ratio 0.7024, byte miss ratio 0.7024
cdn1_allcolo.ns1189 S3FIFO-0.5500-1.9000 cache size     2780, 17796147 req, miss ratio 0.4924, byte miss ratio 0.4924
cdn1_allcolo.ns1189 S3FIFO-0.5500-1.9000 cache size     8340, 17796147 req, miss ratio 0.2955, byte miss ratio 0.2955
cdn1_allcolo.ns1189 S3FIFO-0.5500-1.9000 cache size    27801, 17796147 req, miss ratio 0.1282, byte miss ratio 0.1282
cdn1_allcolo.ns1189 S3FIFO-0.5500-1.9000 cache size    55602, 17796147 req, miss ratio 0.0661, byte miss ratio 0.0661
cdn1_allcolo.ns1189 S3FIFO-0.5500-1.9000 cache size   111204, 17796147 req, miss ratio 0.0310, byte miss ratio 0.0310
cdn1_allcolo.ns1189 S3FIFO-0.5500-1.9000 cache size   222409, 17796147 req, miss ratio 0.0168, byte miss ratio 0.0168
cdn1_allcolo.ns1189 S3FIFO-0.6500-0.9000 cache size      278, 17796147 req, miss ratio 0.8401, byte miss ratio 0.8401
cdn1_allcolo.ns1189 S3FIFO-0.6500-0.9000 cache size      834, 17796147 req, miss ratio 0.7106, byte miss ratio 0.7106
cdn1_allcolo.ns1189 S3FIFO-0.6500-0.9000 cache size     2780, 17796147 req, miss ratio 0.5033, byte miss ratio 0.5033
cdn1_allcolo.ns1189 S3FIFO-0.6500-0.9000 cache size     8340, 17796147 req, miss ratio 0.3049, byte miss ratio 0.3049
cdn1_allcolo.ns1189 S3FIFO-0.6500-0.9000 cache size    27801, 17796147 req, miss ratio 0.1346, byte miss ratio 0.1346
cdn1_allcolo.ns1189 S3FIFO-0.6500-0.9000 cache size    55602, 17796147 req, miss ratio 0.0701, byte miss ratio 0.0701
cdn1_allcolo.ns1189 S3FIFO-0.6500-0.9000 cache size   111204, 17796147 req, miss ratio 0.0327, byte miss ratio 0.0327
cdn1_allcolo.ns1189 S3FIFO-0.6500-0.9000 cache size   222409, 17796147 req, miss ratio 0.0172, byte miss ratio 0.0172
cdn1_allcolo.ns1189 S3FIFO-0.2500-0.9000 cache size      278, 17796147 req, miss ratio 0.7959, byte miss ratio 0.7959
cdn1_allcolo.ns1189 S3FIFO-0.2500-0.9000 cache size      834, 17796147 req, miss ratio 0.6455, byte miss ratio 0.6455
cdn1_allcolo.ns1189 S3FIFO-0.2500-0.9000 cache size     2780, 17796147 req, miss ratio 0.4408, byte miss ratio 0.4408
cdn1_allcolo.ns1189 S3FIFO-0.2500-0.9000 cache size     8340, 17796147 req, miss ratio 0.2656, byte miss ratio 0.2656
cdn1_allcolo.ns1189 S3FIFO-0.2500-0.9000 cache size    27801, 17796147 req, miss ratio 0.1134, byte miss ratio 0.1134
cdn1_allcolo.ns1189 S3FIFO-0.2500-0.9000 cache size    55602, 17796147 req, miss ratio 0.0574, byte miss ratio 0.0574
cdn1_allcolo.ns1189 S3FIFO-0.2500-0.9000 cache size   111204, 17796147 req, miss ratio 0.0270, byte miss ratio 0.0270
cdn1_allcolo.ns1189 S3FIFO-0.2500-0.9000 cache size   222409, 17796147 req, miss ratio 0.0162, byte miss ratio 0.0162
cdn1_allcolo.ns1189 S3FIFO-0.1500-0.9000 cache size      278, 17796147 req, miss ratio 0.7873, byte miss ratio 0.7873
cdn1_allcolo.ns1189 S3FIFO-0.1500-0.9000 cache size      834, 17796147 req, miss ratio 0.6336, byte miss ratio 0.6336
cdn1_allcolo.ns1189 S3FIFO-0.1500-0.9000 cache size     2780, 17796147 req, miss ratio 0.4302, byte miss ratio 0.4302
cdn1_allcolo.ns1189 S3FIFO-0.1500-0.9000 cache size     8340, 17796147 req, miss ratio 0.2594, byte miss ratio 0.2594
cdn1_allcolo.ns1189 S3FIFO-0.1500-0.9000 cache size    27801, 17796147 req, miss ratio 0.1096, byte miss ratio 0.1096
cdn1_allcolo.ns1189 S3FIFO-0.1500-0.9000 cache size    55602, 17796147 req, miss ratio 0.0550, byte miss ratio 0.0550
cdn1_allcolo.ns1189 S3FIFO-0.1500-0.9000 cache size   111204, 17796147 req, miss ratio 0.0261, byte miss ratio 0.0261
cdn1_allcolo.ns1189 S3FIFO-0.1500-0.9000 cache size   222409, 17796147 req, miss ratio 0.0162, byte miss ratio 0.0162
cdn1_allcolo.ns1189 S3FIFO-0.0050-1.9000 cache size      278, 17796147 req, miss ratio 0.7807, byte miss ratio 0.7807
cdn1_allcolo.ns1189 S3FIFO-0.0050-1.9000 cache size      834, 17796147 req, miss ratio 0.6276, byte miss ratio 0.6276
cdn1_allcolo.ns1189 S3FIFO-0.0050-1.9000 cache size     2780, 17796147 req, miss ratio 0.4289, byte miss ratio 0.4289
