tencentBlock.ns3596 S3FIFO-0.2500-1.9000 cache size      390, 3272938 req, miss ratio 0.4416, byte miss ratio 0.4416
tencentBlock.ns3596 S3FIFO-0.2500-1.9000 cache size     1170, 3272938 req, miss ratio 0.4068, byte miss ratio 0.4068
tencentBlock.ns3596 S3FIFO-0.2500-1.9000 cache size     3902, 3272938 req, miss ratio 0.3549, byte miss ratio 0.3549
tencentBlock.ns3596 S3FIFO-0.2500-1.9000 cache size    11708, 3272938 req, miss ratio 0.3262, byte miss ratio 0.3262
tencentBlock.ns3596 S3FIFO-0.2500-1.9000 cache size    39027, 3272938 req, miss ratio 0.3043, byte miss ratio 0.3043
tencentBlock.ns3596 S3FIFO-0.2500-1.9000 cache size    78055, 3272938 req, miss ratio 0.2728, byte miss ratio 0.2728
tencentBlock.ns3596 S3FIFO-0.2500-1.9000 cache size   156110, 3272938 req, miss ratio 0.1683, byte miss ratio 0.1683
tencentBlock.ns3596 S3FIFO-0.2500-1.9000 cache size   312220, 3272938 req, miss ratio 0.1215, byte miss ratio 0.1215
tencentBlock.ns3596 S3FIFO-0.0500-1.9000 cache size      390, 3272938 req, miss ratio 0.4590, byte miss ratio 0.4590
tencentBlock.ns3596 S3FIFO-0.0500-1.9000 cache size     1170, 3272938 req, miss ratio 0.4094, byte miss ratio 0.4094
tencentBlock.ns3596 S3FIFO-0.0500-1.9000 cache size     3902, 3272938 req, miss ratio 0.3601, byte miss ratio 0.3601
tencentBlock.ns3596 S3FIFO-0.0500-1.9000 cache size    11708, 3272938 req, miss ratio 0.3251, byte miss ratio 0.3251
tencentBlock.ns3596 S3FIFO-0.0500-1.9000 cache size    39027, 3272938 req, miss ratio 0.2971, byte miss ratio 0.2971
tencentBlock.ns3596 S3FIFO-0.0500-1.9000 cache size    78055, 3272938 req, miss ratio 0.2525, byte miss ratio 0.2525
tencentBlock.ns3596 S3FIFO-0.0500-1.9000 cache size   156110, 3272938 req, miss ratio 0.1615, byte miss ratio 0.1615
tencentBlock.ns3596 S3FIFO-0.0500-1.9000 cache size   312220, 3272938 req, miss ratio 0.1215, byte miss ratio 0.1215
