io_traces.ns329 S3FIFO-0.9500-1.9000 cache size      513, 10600000 req, miss ratio 0.5413, byte miss ratio 0.5413
io_traces.ns329 S3FIFO-0.9500-1.9000 cache size     1541, 10600000 req, miss ratio 0.4393, byte miss ratio 0.4393
io_traces.ns329 S3FIFO-0.9500-1.9000 cache size     5138, 10600000 req, miss ratio 0.3652, byte miss ratio 0.3652
io_traces.ns329 S3FIFO-0.9500-1.9000 cache size    15415, 10600000 req, miss ratio 0.2925, byte miss ratio 0.2925
io_traces.ns329 S3FIFO-0.9500-1.9000 cache size    51384, 10600000 req, miss ratio 0.1760, byte miss ratio 0.1760
io_traces.ns329 S3FIFO-0.9500-1.9000 cache size   102769, 10600000 req, miss ratio 0.0989, byte miss ratio 0.0989
io_traces.ns329 S3FIFO-0.9500-1.9000 cache size   205538, 10600000 req, miss ratio 0.0631, byte miss ratio 0.0631
io_traces.ns329 S3FIFO-0.9500-1.9000 cache size   411076, 10600000 req, miss ratio 0.0525, byte miss ratio 0.0525
io_traces.ns329 S3FIFO-0.4000-1.9000 cache size      513, 10600000 req, miss ratio 0.4420, byte miss ratio 0.4420
io_traces.ns329 S3FIFO-0.4000-1.9000 cache size     1541, 10600000 req, miss ratio 0.3675, byte miss ratio 0.3675
io_traces.ns329 S3FIFO-0.4000-1.9000 cache size     5138, 10600000 req, miss ratio 0.3189, byte miss ratio 0.3189
io_traces.ns329 S3FIFO-0.4000-1.9000 cache size    15415, 10600000 req, miss ratio 0.2840, byte miss ratio 0.2840
io_traces.ns329 S3FIFO-0.4000-1.9000 cache size    51384, 10600000 req, miss ratio 0.1691, byte miss ratio 0.1691
io_traces.ns329 S3FIFO-0.4000-1.9000 cache size   102769, 10600000 req, miss ratio 0.0760, byte miss ratio 0.0760
io_traces.ns329 S3FIFO-0.4000-1.9000 cache size   205538, 10600000 req, miss ratio 0.0546, byte miss ratio 0.0546
io_traces.ns329 S3FIFO-0.4000-1.9000 cache size   411076, 10600000 req, miss ratio 0.0489, byte miss ratio 0.0489
io_traces.ns329 S3FIFO-0.0050-0.9000 cache size      513, 10600000 req, miss ratio 0.4420, byte miss ratio 0.4420
io_traces.ns329 S3FIFO-0.0050-0.9000 cache size     1541, 10600000 req, miss ratio 0.3427, byte miss ratio 0.3427
io_traces.ns329 S3FIFO-0.0050-0.9000 cache size     5138, 10600000 req, miss ratio 0.3230, byte miss ratio 0.3230
io_traces.ns329 S3FIFO-0.0050-0.9000 cache size    15415, 10600000 req, miss ratio 0.2778, byte miss ratio 0.2778
io_traces.ns329 S3FIFO-0.0050-0.9000 cache size    51384, 10600000 req, miss ratio 0.1654, byte miss ratio 0.1654
io_traces.ns329 S3FIFO-0.0050-0.9000 cache size   102769, 10600000 req, miss ratio 0.0859, byte miss ratio 0.0859
io_traces.ns329 S3FIFO-0.0050-0.9000 cache size   205538, 10600000 req, miss ratio 0.0648, byte miss ratio 0.0648
io_traces.ns329 S3FIFO-0.0050-0.9000 cache size   411076, 10600000 req, miss ratio 0.0490, byte miss ratio 0.0490
io_traces.ns329 S3FIFO-0.1500-1.9000 cache size      513, 10600000 req, miss ratio 0.4385, byte miss ratio 0.4385
io_traces.ns329 S3FIFO-0.1500-1.9000 cache size     1541, 10600000 req, miss ratio 0.3384, byte miss ratio 0.3384
io_traces.ns329 S3FIFO-0.1500-1.9000 cache size     5138, 10600000 req, miss ratio 0.3134, byte miss ratio 0.3134
io_traces.ns329 S3FIFO-0.1500-1.9000 cache size    15415, 10600000 req, miss ratio 0.2792, byte miss ratio 0.2792
io_traces.ns329 S3FIFO-0.1500-1.9000 cache size    51384, 10600000 req, miss ratio 0.1647, byte miss ratio 0.1647
io_traces.ns329 S3FIFO-0.1500-1.9000 cache size   102769, 10600000 req, miss ratio 0.0741, byte miss ratio 0.0741
io_traces.ns329 S3FIFO-0.1500-1.9000 cache size   205538, 10600000 req, miss ratio 0.0559, byte miss ratio 0.0559
io_traces.ns329 S3FIFO-0.1500-1.9000 cache size   411076, 10600000 req, miss ratio 0.0490, byte miss ratio 0.0490
io_traces.ns329 S3FIFO-0.0100-1.9000 cache size      513, 10600000 req, miss ratio 0.4386, byte miss ratio 0.4386
io_traces.ns329 S3FIFO-0.0100-1.9000 cache size     1541, 10600000 req, miss ratio 0.3418, byte miss ratio 0.3418
io_traces.ns329 S3FIFO-0.0100-1.9000 cache size     5138, 10600000 req, miss ratio 0.3168, byte miss ratio 0.3168
io_traces.ns329 S3FIFO-0.0100-1.9000 cache size    15415, 10600000 req, miss ratio 0.2761, byte miss ratio 0.2761
io_traces.ns329 S3FIFO-0.0100-1.9000 cache size    51384, 10600000 req, miss ratio 0.1667, byte miss ratio 0.1667
io_traces.ns329 S3FIFO-0.0100-1.9000 cache size   102769, 10600000 req, miss ratio 0.0849, byte miss ratio 0.0849
io_traces.ns329 S3FIFO-0.0100-1.9000 cache size   205538, 10600000 req, miss ratio 0.0632, byte miss ratio 0.0632
io_traces.ns329 S3FIFO-0.0100-1.9000 cache size   411076, 10600000 req, miss ratio 0.0490, byte miss ratio 0.0490
