tencentBlock.ns13844 S3FIFO-0.7000-0.9000 cache size      195, 1617101 req, miss ratio 0.5770, byte miss ratio 0.5770
tencentBlock.ns13844 S3FIFO-0.7000-0.9000 cache size      587, 1617101 req, miss ratio 0.5248, byte miss ratio 0.5248
tencentBlock.ns13844 S3FIFO-0.7000-0.9000 cache size     1959, 1617101 req, miss ratio 0.4977, byte miss ratio 0.4977
tencentBlock.ns13844 S3FIFO-0.7000-0.9000 cache size     5879, 1617101 req, miss ratio 0.4785, byte miss ratio 0.4785
tencentBlock.ns13844 S3FIFO-0.7000-0.9000 cache size    19599, 1617101 req, miss ratio 0.4028, byte miss ratio 0.4028
tencentBlock.ns13844 S3FIFO-0.7000-0.9000 cache size    39198, 1617101 req, miss ratio 0.3530, byte miss ratio 0.3530
tencentBlock.ns13844 S3FIFO-0.7000-0.9000 cache size    78396, 1617101 req, miss ratio 0.2551, byte miss ratio 0.2551
tencentBlock.ns13844 S3FIFO-0.7000-0.9000 cache size   156792, 1617101 req, miss ratio 0.1408, byte miss ratio 0.1408
tencentBlock.ns13844 S3FIFO-0.8000-0.9000 cache size      195, 1617101 req, miss ratio 0.6116, byte miss ratio 0.6116
tencentBlock.ns13844 S3FIFO-0.8000-0.9000 cache size      587, 1617101 req, miss ratio 0.5275, byte miss ratio 0.5275
tencentBlock.ns13844 S3FIFO-0.8000-0.9000 cache size     1959, 1617101 req, miss ratio 0.5017, byte miss ratio 0.5017
tencentBlock.ns13844 S3FIFO-0.8000-0.9000 cache size     5879, 1617101 req, miss ratio 0.4849, byte miss ratio 0.4849
tencentBlock.ns13844 S3FIFO-0.8000-0.9000 cache size    19599, 1617101 req, miss ratio 0.4078, byte miss ratio 0.4078
tencentBlock.ns13844 S3FIFO-0.8000-0.9000 cache size    39198, 1617101 req, miss ratio 0.3511, byte miss ratio 0.3511
tencentBlock.ns13844 S3FIFO-0.8000-0.9000 cache size    78396, 1617101 req, miss ratio 0.2541, byte miss ratio 0.2541
tencentBlock.ns13844 S3FIFO-0.8000-0.9000 cache size   156792, 1617101 req, miss ratio 0.1438, byte miss ratio 0.1438
tencentBlock.ns13844 S3FIFO-0.0250-1.9000 cache size      195, 1617101 req, miss ratio 0.5548, byte miss ratio 0.5548
tencentBlock.ns13844 S3FIFO-0.0250-1.9000 cache size      587, 1617101 req, miss ratio 0.5410, byte miss ratio 0.5410
tencentBlock.ns13844 S3FIFO-0.0250-1.9000 cache size     1959, 1617101 req, miss ratio 0.5061, byte miss ratio 0.5061
tencentBlock.ns13844 S3FIFO-0.0250-1.9000 cache size     5879, 1617101 req, miss ratio 0.4604, byte miss ratio 0.4604
tencentBlock.ns13844 S3FIFO-0.0250-1.9000 cache size    19599, 1617101 req, miss ratio 0.4084, byte miss ratio 0.4084
tencentBlock.ns13844 S3FIFO-0.0250-1.9000 cache size    39198, 1617101 req, miss ratio 0.3510, byte miss ratio 0.3510
tencentBlock.ns13844 S3FIFO-0.0250-1.9000 cache size    78396, 1617101 req, miss ratio 0.2251, byte miss ratio 0.2251
tencentBlock.ns13844 S3FIFO-0.0250-1.9000 cache size   156792, 1617101 req, miss ratio 0.1230, byte miss ratio 0.1230
tencentBlock.ns13844 S3FIFO-0.4000-0.9000 cache size      195, 1617101 req, miss ratio 0.5431, byte miss ratio 0.5431
tencentBlock.ns13844 S3FIFO-0.4000-0.9000 cache size      587, 1617101 req, miss ratio 0.5227, byte miss ratio 0.5227
tencentBlock.ns13844 S3FIFO-0.4000-0.9000 cache size     1959, 1617101 req, miss ratio 0.4987, byte miss ratio 0.4987
tencentBlock.ns13844 S3FIFO-0.4000-0.9000 cache size     5879, 1617101 req, miss ratio 0.4663, byte miss ratio 0.4663
tencentBlock.ns13844 S3FIFO-0.4000-0.9000 cache size    19599, 1617101 req, miss ratio 0.4094, byte miss ratio 0.4094
tencentBlock.ns13844 S3FIFO-0.4000-0.9000 cache size    39198, 1617101 req, miss ratio 0.3490, byte miss ratio 0.3490
tencentBlock.ns13844 S3FIFO-0.4000-0.9000 cache size    78396, 1617101 req, miss ratio 0.2356, byte miss ratio 0.2356
tencentBlock.ns13844 S3FIFO-0.4000-0.9000 cache size   156792, 1617101 req, miss ratio 0.1256, byte miss ratio 0.1256
tencentBlock.ns13844 S3FIFO-0.2000-0.9000 cache size      195, 1617101 req, miss ratio 0.5502, byte miss ratio 0.5502
tencentBlock.ns13844 S3FIFO-0.2000-0.9000 cache size      587, 1617101 req, miss ratio 0.5243, byte miss ratio 0.5243
tencentBlock.ns13844 S3FIFO-0.2000-0.9000 cache size     1959, 1617101 req, miss ratio 0.4989, byte miss ratio 0.4989
tencentBlock.ns13844 S3FIFO-0.2000-0.9000 cache size     5879, 1617101 req, miss ratio 0.4691, byte miss ratio 0.4691
tencentBlock.ns13844 S3FIFO-0.2000-0.9000 cache size    19599, 1617101 req, miss ratio 0.4067, byte miss ratio 0.4067
tencentBlock.ns13844 S3FIFO-0.2000-0.9000 cache size    39198, 1617101 req, miss ratio 0.3526, byte miss ratio 0.3526
tencentBlock.ns13844 S3FIFO-0.2000-0.9000 cache size    78396, 1617101 req, miss ratio 0.2514, byte miss ratio 0.2514
tencentBlock.ns13844 S3FIFO-0.2000-0.9000 cache size   156792, 1617101 req, miss ratio 0.1230, byte miss ratio 0.1230
tencentBlock.ns13844 S3FIFO-0.3500-0.9000 cache size      195, 1617101 req, miss ratio 0.5430, byte miss ratio 0.5430
tencentBlock.ns13844 S3FIFO-0.3500-0.9000 cache size      587, 1617101 req, miss ratio 0.5228, byte miss ratio 0.5228
tencentBlock.ns13844 S3FIFO-0.3500-0.9000 cache size     1959, 1617101 req, miss ratio 0.4984, byte miss ratio 0.4984
tencentBlock.ns13844 S3FIFO-0.3500-0.9000 cache size     5879, 1617101 req, miss ratio 0.4665, byte miss ratio 0.4665
tencentBlock.ns13844 S3FIFO-0.3500-0.9000 cache size    19599, 1617101 req, miss ratio 0.4092, byte miss ratio 0.4092
tencentBlock.ns13844 S3FIFO-0.3500-0.9000 cache size    39198, 1617101 req, miss ratio 0.3486, byte miss ratio 0.3486
tencentBlock.ns13844 S3FIFO-0.3500-0.9000 cache size    78396, 1617101 req, miss ratio 0.2519, byte miss ratio 0.2519
tencentBlock.ns13844 S3FIFO-0.3500-0.9000 cache size   156792, 1617101 req, miss ratio 0.1250, byte miss ratio 0.1250
tencentBlock.ns13844 S3FIFO-0.0500-1.9000 cache size      195, 1617101 req, miss ratio 0.5543, byte miss ratio 0.5543
tencentBlock.ns13844 S3FIFO-0.0500-1.9000 cache size      587, 1617101 req, miss ratio 0.5380, byte miss ratio 0.5380
tencentBlock.ns13844 S3FIFO-0.0500-1.9000 cache size     1959, 1617101 req, miss ratio 0.4986, byte miss ratio 0.4986
tencentBlock.ns13844 S3FIFO-0.0500-1.9000 cache size     5879, 1617101 req, miss ratio 0.4574, byte miss ratio 0.4574
tencentBlock.ns13844 S3FIFO-0.0500-1.9000 cache size    19599, 1617101 req, miss ratio 0.4072, byte miss ratio 0.4072
tencentBlock.ns13844 S3FIFO-0.0500-1.9000 cache size    39198, 1617101 req, miss ratio 0.3527, byte miss ratio 0.3527
tencentBlock.ns13844 S3FIFO-0.0500-1.9000 cache size    78396, 1617101 req, miss ratio 0.2285, byte miss ratio 0.2285
tencentBlock.ns13844 S3FIFO-0.0500-1.9000 cache size   156792, 1617101 req, miss ratio 0.1230, byte miss ratio 0.1230
tencentBlock.ns13844 S3FIFO-0.8500-0.9000 cache size      195, 1617101 req, miss ratio 0.6355, byte miss ratio 0.6355
tencentBlock.ns13844 S3FIFO-0.8500-0.9000 cache size      587, 1617101 req, miss ratio 0.5364, byte miss ratio 0.5364
tencentBlock.ns13844 S3FIFO-0.8500-0.9000 cache size     1959, 1617101 req, miss ratio 0.5058, byte miss ratio 0.5058
tencentBlock.ns13844 S3FIFO-0.8500-0.9000 cache size     5879, 1617101 req, miss ratio 0.4872, byte miss ratio 0.4872
tencentBlock.ns13844 S3FIFO-0.8500-0.9000 cache size    19599, 1617101 req, miss ratio 0.4115, byte miss ratio 0.4115
tencentBlock.ns13844 S3FIFO-0.8500-0.9000 cache size    39198, 1617101 req, miss ratio 0.3484, byte miss ratio 0.3484
tencentBlock.ns13844 S3FIFO-0.8500-0.9000 cache size    78396, 1617101 req, miss ratio 0.2528, byte miss ratio 0.2528
tencentBlock.ns13844 S3FIFO-0.8500-0.9000 cache size   156792, 1617101 req, miss ratio 0.1456, byte miss ratio 0.1456
tencentBlock.ns13844 S3FIFO-0.1000-1.9000 cache size      195, 1617101 req, miss ratio 0.5532, byte miss ratio 0.5532
tencentBlock.ns13844 S3FIFO-0.1000-1.9000 cache size      587, 1617101 req, miss ratio 0.5243, byte miss ratio 0.5243
tencentBlock.ns13844 S3FIFO-0.1000-1.9000 cache size     1959, 1617101 req, miss ratio 0.4959, byte miss ratio 0.4959
tencentBlock.ns13844 S3FIFO-0.1000-1.9000 cache size     5879, 1617101 req, miss ratio 0.4555, byte miss ratio 0.4555
tencentBlock.ns13844 S3FIFO-0.1000-1.9000 cache size    19599, 1617101 req, miss ratio 0.4100, byte miss ratio 0.4100
tencentBlock.ns13844 S3FIFO-0.1000-1.9000 cache size    39198, 1617101 req, miss ratio 0.3526, byte miss ratio 0.3526
tencentBlock.ns13844 S3FIFO-0.1000-1.9000 cache size    78396, 1617101 req, miss ratio 0.2348, byte miss ratio 0.2348
tencentBlock.ns13844 S3FIFO-0.1000-1.9000 cache size   156792, 1617101 req, miss ratio 0.1230, byte miss ratio 0.1230
