tencentBlock.ns6371 S3FIFO-0.3000-1.9000 cache size       93, 2115543 req, miss ratio 0.3447, byte miss ratio 0.3447
tencentBlock.ns6371 S3FIFO-0.3000-1.9000 cache size      279, 2115543 req, miss ratio 0.2661, byte miss ratio 0.2661
tencentBlock.ns6371 S3FIFO-0.3000-1.9000 cache size      930, 2115543 req, miss ratio 0.2262, byte miss ratio 0.2262
tencentBlock.ns6371 S3FIFO-0.3000-1.9000 cache size     2790, 2115543 req, miss ratio 0.2070, byte miss ratio 0.2070
tencentBlock.ns6371 S3FIFO-0.3000-1.9000 cache size     9300, 2115543 req, miss ratio 0.1925, byte miss ratio 0.1925
tencentBlock.ns6371 S3FIFO-0.3000-1.9000 cache size    18600, 2115543 req, miss ratio 0.1950, byte miss ratio 0.1950
tencentBlock.ns6371 S3FIFO-0.3000-1.9000 cache size    37201, 2115543 req, miss ratio 0.1460, byte miss ratio 0.1460
tencentBlock.ns6371 S3FIFO-0.3000-1.9000 cache size    74402, 2115543 req, miss ratio 0.0489, byte miss ratio 0.0489
tencentBlock.ns6371 S3FIFO-0.0250-1.9000 cache size       93, 2115543 req, miss ratio 0.3436, byte miss ratio 0.3436
tencentBlock.ns6371 S3FIFO-0.0250-1.9000 cache size      279, 2115543 req, miss ratio 0.2688, byte miss ratio 0.2688
tencentBlock.ns6371 S3FIFO-0.0250-1.9000 cache size      930, 2115543 req, miss ratio 0.2304, byte miss ratio 0.2304
tencentBlock.ns6371 S3FIFO-0.0250-1.9000 cache size     2790, 2115543 req, miss ratio 0.2082, byte miss ratio 0.2082
tencentBlock.ns6371 S3FIFO-0.0250-1.9000 cache size     9300, 2115543 req, miss ratio 0.1880, byte miss ratio 0.1880
tencentBlock.ns6371 S3FIFO-0.0250-1.9000 cache size    18600, 2115543 req, miss ratio 0.1842, byte miss ratio 0.1842
tencentBlock.ns6371 S3FIFO-0.0250-1.9000 cache size    37201, 2115543 req, miss ratio 0.1125, byte miss ratio 0.1125
tencentBlock.ns6371 S3FIFO-0.0250-1.9000 cache size    74402, 2115543 req, miss ratio 0.0457, byte miss ratio 0.0457
tencentBlock.ns6371 S3FIFO-0.0100-0.9000 cache size       93, 2115543 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6371 S3FIFO-0.0100-0.9000 cache size      279, 2115543 req, miss ratio 0.2790, byte miss ratio 0.2790
tencentBlock.ns6371 S3FIFO-0.0100-0.9000 cache size      930, 2115543 req, miss ratio 0.2399, byte miss ratio 0.2399
tencentBlock.ns6371 S3FIFO-0.0100-0.9000 cache size     2790, 2115543 req, miss ratio 0.2123, byte miss ratio 0.2123
tencentBlock.ns6371 S3FIFO-0.0100-0.9000 cache size     9300, 2115543 req, miss ratio 0.1942, byte miss ratio 0.1942
tencentBlock.ns6371 S3FIFO-0.0100-0.9000 cache size    18600, 2115543 req, miss ratio 0.1746, byte miss ratio 0.1746
tencentBlock.ns6371 S3FIFO-0.0100-0.9000 cache size    37201, 2115543 req, miss ratio 0.1117, byte miss ratio 0.1117
tencentBlock.ns6371 S3FIFO-0.0100-0.9000 cache size    74402, 2115543 req, miss ratio 0.0457, byte miss ratio 0.0457
tencentBlock.ns6371 S3FIFO-0.2500-0.9000 cache size       93, 2115543 req, miss ratio 0.3412, byte miss ratio 0.3412
tencentBlock.ns6371 S3FIFO-0.2500-0.9000 cache size      279, 2115543 req, miss ratio 0.2673, byte miss ratio 0.2673
tencentBlock.ns6371 S3FIFO-0.2500-0.9000 cache size      930, 2115543 req, miss ratio 0.2274, byte miss ratio 0.2274
tencentBlock.ns6371 S3FIFO-0.2500-0.9000 cache size     2790, 2115543 req, miss ratio 0.2087, byte miss ratio 0.2087
tencentBlock.ns6371 S3FIFO-0.2500-0.9000 cache size     9300, 2115543 req, miss ratio 0.1950, byte miss ratio 0.1950
tencentBlock.ns6371 S3FIFO-0.2500-0.9000 cache size    18600, 2115543 req, miss ratio 0.1767, byte miss ratio 0.1767
tencentBlock.ns6371 S3FIFO-0.2500-0.9000 cache size    37201, 2115543 req, miss ratio 0.1396, byte miss ratio 0.1396
tencentBlock.ns6371 S3FIFO-0.2500-0.9000 cache size    74402, 2115543 req, miss ratio 0.0485, byte miss ratio 0.0485
tencentBlock.ns6371 S3FIFO-0.7000-0.9000 cache size       93, 2115543 req, miss ratio 0.4171, byte miss ratio 0.4171
tencentBlock.ns6371 S3FIFO-0.7000-0.9000 cache size      279, 2115543 req, miss ratio 0.2934, byte miss ratio 0.2934
tencentBlock.ns6371 S3FIFO-0.7000-0.9000 cache size      930, 2115543 req, miss ratio 0.2360, byte miss ratio 0.2360
tencentBlock.ns6371 S3FIFO-0.7000-0.9000 cache size     2790, 2115543 req, miss ratio 0.2186, byte miss ratio 0.2186
tencentBlock.ns6371 S3FIFO-0.7000-0.9000 cache size     9300, 2115543 req, miss ratio 0.2021, byte miss ratio 0.2021
tencentBlock.ns6371 S3FIFO-0.7000-0.9000 cache size    18600, 2115543 req, miss ratio 0.1968, byte miss ratio 0.1968
tencentBlock.ns6371 S3FIFO-0.7000-0.9000 cache size    37201, 2115543 req, miss ratio 0.1405, byte miss ratio 0.1405
tencentBlock.ns6371 S3FIFO-0.7000-0.9000 cache size    74402, 2115543 req, miss ratio 0.0580, byte miss ratio 0.0580
tencentBlock.ns6371 S3FIFO-0.3500-1.9000 cache size       93, 2115543 req, miss ratio 0.3495, byte miss ratio 0.3495
tencentBlock.ns6371 S3FIFO-0.3500-1.9000 cache size      279, 2115543 req, miss ratio 0.2690, byte miss ratio 0.2690
tencentBlock.ns6371 S3FIFO-0.3500-1.9000 cache size      930, 2115543 req, miss ratio 0.2266, byte miss ratio 0.2266
tencentBlock.ns6371 S3FIFO-0.3500-1.9000 cache size     2790, 2115543 req, miss ratio 0.2074, byte miss ratio 0.2074
tencentBlock.ns6371 S3FIFO-0.3500-1.9000 cache size     9300, 2115543 req, miss ratio 0.1946, byte miss ratio 0.1946
tencentBlock.ns6371 S3FIFO-0.3500-1.9000 cache size    18600, 2115543 req, miss ratio 0.1967, byte miss ratio 0.1967
tencentBlock.ns6371 S3FIFO-0.3500-1.9000 cache size    37201, 2115543 req, miss ratio 0.1499, byte miss ratio 0.1499
tencentBlock.ns6371 S3FIFO-0.3500-1.9000 cache size    74402, 2115543 req, miss ratio 0.0501, byte miss ratio 0.0501
tencentBlock.ns6371 S3FIFO-0.8500-1.9000 cache size       93, 2115543 req, miss ratio 0.4505, byte miss ratio 0.4505
tencentBlock.ns6371 S3FIFO-0.8500-1.9000 cache size      279, 2115543 req, miss ratio 0.3096, byte miss ratio 0.3096
tencentBlock.ns6371 S3FIFO-0.8500-1.9000 cache size      930, 2115543 req, miss ratio 0.2497, byte miss ratio 0.2497
tencentBlock.ns6371 S3FIFO-0.8500-1.9000 cache size     2790, 2115543 req, miss ratio 0.2257, byte miss ratio 0.2257
tencentBlock.ns6371 S3FIFO-0.8500-1.9000 cache size     9300, 2115543 req, miss ratio 0.2076, byte miss ratio 0.2076
tencentBlock.ns6371 S3FIFO-0.8500-1.9000 cache size    18600, 2115543 req, miss ratio 0.1963, byte miss ratio 0.1963
tencentBlock.ns6371 S3FIFO-0.8500-1.9000 cache size    37201, 2115543 req, miss ratio 0.1353, byte miss ratio 0.1353
tencentBlock.ns6371 S3FIFO-0.8500-1.9000 cache size    74402, 2115543 req, miss ratio 0.0606, byte miss ratio 0.0606
tencentBlock.ns6371 S3FIFO-0.4000-0.9000 cache size       93, 2115543 req, miss ratio 0.3513, byte miss ratio 0.3513
tencentBlock.ns6371 S3FIFO-0.4000-0.9000 cache size      279, 2115543 req, miss ratio 0.2744, byte miss ratio 0.2744
tencentBlock.ns6371 S3FIFO-0.4000-0.9000 cache size      930, 2115543 req, miss ratio 0.2282, byte miss ratio 0.2282
tencentBlock.ns6371 S3FIFO-0.4000-0.9000 cache size     2790, 2115543 req, miss ratio 0.2093, byte miss ratio 0.2093
tencentBlock.ns6371 S3FIFO-0.4000-0.9000 cache size     9300, 2115543 req, miss ratio 0.1983, byte miss ratio 0.1983
tencentBlock.ns6371 S3FIFO-0.4000-0.9000 cache size    18600, 2115543 req, miss ratio 0.1812, byte miss ratio 0.1812
tencentBlock.ns6371 S3FIFO-0.4000-0.9000 cache size    37201, 2115543 req, miss ratio 0.1536, byte miss ratio 0.1536
tencentBlock.ns6371 S3FIFO-0.4000-0.9000 cache size    74402, 2115543 req, miss ratio 0.0514, byte miss ratio 0.0514
tencentBlock.ns6371 S3FIFO-0.6000-1.9000 cache size       93, 2115543 req, miss ratio 0.4016, byte miss ratio 0.4016
tencentBlock.ns6371 S3FIFO-0.6000-1.9000 cache size      279, 2115543 req, miss ratio 0.2844, byte miss ratio 0.2844
tencentBlock.ns6371 S3FIFO-0.6000-1.9000 cache size      930, 2115543 req, miss ratio 0.2317, byte miss ratio 0.2317
tencentBlock.ns6371 S3FIFO-0.6000-1.9000 cache size     2790, 2115543 req, miss ratio 0.2135, byte miss ratio 0.2135
tencentBlock.ns6371 S3FIFO-0.6000-1.9000 cache size     9300, 2115543 req, miss ratio 0.2022, byte miss ratio 0.2022
tencentBlock.ns6371 S3FIFO-0.6000-1.9000 cache size    18600, 2115543 req, miss ratio 0.1984, byte miss ratio 0.1984
tencentBlock.ns6371 S3FIFO-0.6000-1.9000 cache size    37201, 2115543 req, miss ratio 0.1426, byte miss ratio 0.1426
tencentBlock.ns6371 S3FIFO-0.6000-1.9000 cache size    74402, 2115543 req, miss ratio 0.0556, byte miss ratio 0.0556
tencentBlock.ns6371 S3FIFO-0.0010-1.9000 cache size       93, 2115543 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6371 S3FIFO-0.0010-1.9000 cache size      279, 2115543 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6371 S3FIFO-0.0010-1.9000 cache size      930, 2115543 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6371 S3FIFO-0.0010-1.9000 cache size     2790, 2115543 req, miss ratio 0.2227, byte miss ratio 0.2227
tencentBlock.ns6371 S3FIFO-0.0010-1.9000 cache size     9300, 2115543 req, miss ratio 0.1926, byte miss ratio 0.1926
tencentBlock.ns6371 S3FIFO-0.0010-1.9000 cache size    18600, 2115543 req, miss ratio 0.1873, byte miss ratio 0.1873
tencentBlock.ns6371 S3FIFO-0.0010-1.9000 cache size    37201, 2115543 req, miss ratio 0.1121, byte miss ratio 0.1121
tencentBlock.ns6371 S3FIFO-0.0010-1.9000 cache size    74402, 2115543 req, miss ratio 0.0457, byte miss ratio 0.0457
tencentBlock.ns6371 S3FIFO-0.9000-0.9000 cache size       93, 2115543 req, miss ratio 0.4604, byte miss ratio 0.4604
tencentBlock.ns6371 S3FIFO-0.9000-0.9000 cache size      279, 2115543 req, miss ratio 0.3198, byte miss ratio 0.3198
