cdn1_colo28.ns1625 S3FIFO-0.4000-0.9000 cache size       23, 2403926 req, miss ratio 0.0448, byte miss ratio 0.0448
cdn1_colo28.ns1625 S3FIFO-0.4000-0.9000 cache size       71, 2403926 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_colo28.ns1625 S3FIFO-0.4000-0.9000 cache size      238, 2403926 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_colo28.ns1625 S3FIFO-0.4000-0.9000 cache size      715, 2403926 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_colo28.ns1625 S3FIFO-0.4000-0.9000 cache size     2385, 2403926 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_colo28.ns1625 S3FIFO-0.4000-0.9000 cache size     4771, 2403926 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_colo28.ns1625 S3FIFO-0.4000-0.9000 cache size     9542, 2403926 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_colo28.ns1625 S3FIFO-0.4000-0.9000 cache size    19085, 2403926 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_colo28.ns1625 S3FIFO-0.7500-0.9000 cache size       23, 2403926 req, miss ratio 0.0464, byte miss ratio 0.0464
cdn1_colo28.ns1625 S3FIFO-0.7500-0.9000 cache size       71, 2403926 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_colo28.ns1625 S3FIFO-0.7500-0.9000 cache size      238, 2403926 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_colo28.ns1625 S3FIFO-0.7500-0.9000 cache size      715, 2403926 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_colo28.ns1625 S3FIFO-0.7500-0.9000 cache size     2385, 2403926 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_colo28.ns1625 S3FIFO-0.7500-0.9000 cache size     4771, 2403926 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_colo28.ns1625 S3FIFO-0.7500-0.9000 cache size     9542, 2403926 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_colo28.ns1625 S3FIFO-0.7500-0.9000 cache size    19085, 2403926 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_colo28.ns1625 S3FIFO-0.9000-1.9000 cache size       23, 2403926 req, miss ratio 0.0464, byte miss ratio 0.0464
