io_traces.ns43 S3FIFO-0.0250-0.9000 cache size     9199, 14800000 req, miss ratio 0.8361, byte miss ratio 0.8361
io_traces.ns43 S3FIFO-0.0250-0.9000 cache size    27598, 14800000 req, miss ratio 0.8282, byte miss ratio 0.8282
io_traces.ns43 S3FIFO-0.0250-0.9000 cache size    91993, 14800000 req, miss ratio 0.7502, byte miss ratio 0.7502
io_traces.ns43 S3FIFO-0.0250-0.9000 cache size   275980, 14800000 req, miss ratio 0.7388, byte miss ratio 0.7388
io_traces.ns43 S3FIFO-0.0250-0.9000 cache size   919933, 14800000 req, miss ratio 0.7219, byte miss ratio 0.7219
io_traces.ns43 S3FIFO-0.0250-0.9000 cache size  1839867, 14800000 req, miss ratio 0.7066, byte miss ratio 0.7066
io_traces.ns43 S3FIFO-0.0250-0.9000 cache size  3679734, 14800000 req, miss ratio 0.6650, byte miss ratio 0.6650
io_traces.ns43 S3FIFO-0.0250-0.9000 cache size  7359469, 14800000 req, miss ratio 0.6291, byte miss ratio 0.6291
io_traces.ns43 S3FIFO-0.9000-1.9000 cache size     9199, 14800000 req, miss ratio 0.8349, byte miss ratio 0.8349
io_traces.ns43 S3FIFO-0.9000-1.9000 cache size    27598, 14800000 req, miss ratio 0.8323, byte miss ratio 0.8323
io_traces.ns43 S3FIFO-0.9000-1.9000 cache size    91993, 14800000 req, miss ratio 0.8142, byte miss ratio 0.8142
io_traces.ns43 S3FIFO-0.9000-1.9000 cache size   275980, 14800000 req, miss ratio 0.7787, byte miss ratio 0.7787
io_traces.ns43 S3FIFO-0.9000-1.9000 cache size   919933, 14800000 req, miss ratio 0.7422, byte miss ratio 0.7422
io_traces.ns43 S3FIFO-0.9000-1.9000 cache size  1839867, 14800000 req, miss ratio 0.7155, byte miss ratio 0.7155
io_traces.ns43 S3FIFO-0.9000-1.9000 cache size  3679734, 14800000 req, miss ratio 0.6723, byte miss ratio 0.6723
io_traces.ns43 S3FIFO-0.9000-1.9000 cache size  7359469, 14800000 req, miss ratio 0.6298, byte miss ratio 0.6298
io_traces.ns43 S3FIFO-0.9900-1.9000 cache size     9199, 14800000 req, miss ratio 0.8354, byte miss ratio 0.8354
io_traces.ns43 S3FIFO-0.9900-1.9000 cache size    27598, 14800000 req, miss ratio 0.8323, byte miss ratio 0.8323
io_traces.ns43 S3FIFO-0.9900-1.9000 cache size    91993, 14800000 req, miss ratio 0.8184, byte miss ratio 0.8184
io_traces.ns43 S3FIFO-0.9900-1.9000 cache size   275980, 14800000 req, miss ratio 0.7922, byte miss ratio 0.7922
io_traces.ns43 S3FIFO-0.9900-1.9000 cache size   919933, 14800000 req, miss ratio 0.7575, byte miss ratio 0.7575
io_traces.ns43 S3FIFO-0.9900-1.9000 cache size  1839867, 14800000 req, miss ratio 0.7171, byte miss ratio 0.7171
io_traces.ns43 S3FIFO-0.9900-1.9000 cache size  3679734, 14800000 req, miss ratio 0.6762, byte miss ratio 0.6762
io_traces.ns43 S3FIFO-0.9900-1.9000 cache size  7359469, 14800000 req, miss ratio 0.6338, byte miss ratio 0.6338
io_traces.ns43 S3FIFO-0.9900-0.9000 cache size     9199, 14800000 req, miss ratio 0.8354, byte miss ratio 0.8354
io_traces.ns43 S3FIFO-0.9900-0.9000 cache size    27598, 14800000 req, miss ratio 0.8322, byte miss ratio 0.8322
io_traces.ns43 S3FIFO-0.9900-0.9000 cache size    91993, 14800000 req, miss ratio 0.8170, byte miss ratio 0.8170
io_traces.ns43 S3FIFO-0.9900-0.9000 cache size   275980, 14800000 req, miss ratio 0.7909, byte miss ratio 0.7909
io_traces.ns43 S3FIFO-0.9900-0.9000 cache size   919933, 14800000 req, miss ratio 0.7578, byte miss ratio 0.7578
io_traces.ns43 S3FIFO-0.9900-0.9000 cache size  1839867, 14800000 req, miss ratio 0.7183, byte miss ratio 0.7183
io_traces.ns43 S3FIFO-0.9900-0.9000 cache size  3679734, 14800000 req, miss ratio 0.6762, byte miss ratio 0.6762
io_traces.ns43 S3FIFO-0.9900-0.9000 cache size  7359469, 14800000 req, miss ratio 0.6338, byte miss ratio 0.6338
io_traces.ns43 S3FIFO-0.7000-1.9000 cache size     9199, 14800000 req, miss ratio 0.8348, byte miss ratio 0.8348
io_traces.ns43 S3FIFO-0.7000-1.9000 cache size    27598, 14800000 req, miss ratio 0.8289, byte miss ratio 0.8289
io_traces.ns43 S3FIFO-0.7000-1.9000 cache size    91993, 14800000 req, miss ratio 0.7995, byte miss ratio 0.7995
io_traces.ns43 S3FIFO-0.7000-1.9000 cache size   275980, 14800000 req, miss ratio 0.7429, byte miss ratio 0.7429
io_traces.ns43 S3FIFO-0.7000-1.9000 cache size   919933, 14800000 req, miss ratio 0.7332, byte miss ratio 0.7332
io_traces.ns43 S3FIFO-0.7000-1.9000 cache size  1839867, 14800000 req, miss ratio 0.7189, byte miss ratio 0.7189
io_traces.ns43 S3FIFO-0.7000-1.9000 cache size  3679734, 14800000 req, miss ratio 0.6686, byte miss ratio 0.6686
io_traces.ns43 S3FIFO-0.7000-1.9000 cache size  7359469, 14800000 req, miss ratio 0.6291, byte miss ratio 0.6291
io_traces.ns43 S3FIFO-0.4000-1.9000 cache size     9199, 14800000 req, miss ratio 0.8345, byte miss ratio 0.8345
io_traces.ns43 S3FIFO-0.4000-1.9000 cache size    27598, 14800000 req, miss ratio 0.8257, byte miss ratio 0.8257
io_traces.ns43 S3FIFO-0.4000-1.9000 cache size    91993, 14800000 req, miss ratio 0.7705, byte miss ratio 0.7705
io_traces.ns43 S3FIFO-0.4000-1.9000 cache size   275980, 14800000 req, miss ratio 0.7397, byte miss ratio 0.7397
io_traces.ns43 S3FIFO-0.4000-1.9000 cache size   919933, 14800000 req, miss ratio 0.7196, byte miss ratio 0.7196
io_traces.ns43 S3FIFO-0.4000-1.9000 cache size  1839867, 14800000 req, miss ratio 0.7092, byte miss ratio 0.7092
io_traces.ns43 S3FIFO-0.4000-1.9000 cache size  3679734, 14800000 req, miss ratio 0.6650, byte miss ratio 0.6650
io_traces.ns43 S3FIFO-0.4000-1.9000 cache size  7359469, 14800000 req, miss ratio 0.6291, byte miss ratio 0.6291
io_traces.ns43 S3FIFO-0.5500-1.9000 cache size     9199, 14800000 req, miss ratio 0.8347, byte miss ratio 0.8347
io_traces.ns43 S3FIFO-0.5500-1.9000 cache size    27598, 14800000 req, miss ratio 0.8279, byte miss ratio 0.8279
io_traces.ns43 S3FIFO-0.5500-1.9000 cache size    91993, 14800000 req, miss ratio 0.7848, byte miss ratio 0.7848
io_traces.ns43 S3FIFO-0.5500-1.9000 cache size   275980, 14800000 req, miss ratio 0.7399, byte miss ratio 0.7399
io_traces.ns43 S3FIFO-0.5500-1.9000 cache size   919933, 14800000 req, miss ratio 0.7277, byte miss ratio 0.7277
io_traces.ns43 S3FIFO-0.5500-1.9000 cache size  1839867, 14800000 req, miss ratio 0.7127, byte miss ratio 0.7127
io_traces.ns43 S3FIFO-0.5500-1.9000 cache size  3679734, 14800000 req, miss ratio 0.6661, byte miss ratio 0.6661
io_traces.ns43 S3FIFO-0.5500-1.9000 cache size  7359469, 14800000 req, miss ratio 0.6291, byte miss ratio 0.6291
io_traces.ns43 S3FIFO-0.5500-0.9000 cache size     9199, 14800000 req, miss ratio 0.8348, byte miss ratio 0.8348
io_traces.ns43 S3FIFO-0.5500-0.9000 cache size    27598, 14800000 req, miss ratio 0.8305, byte miss ratio 0.8305
io_traces.ns43 S3FIFO-0.5500-0.9000 cache size    91993, 14800000 req, miss ratio 0.7867, byte miss ratio 0.7867
io_traces.ns43 S3FIFO-0.5500-0.9000 cache size   275980, 14800000 req, miss ratio 0.7401, byte miss ratio 0.7401
io_traces.ns43 S3FIFO-0.5500-0.9000 cache size   919933, 14800000 req, miss ratio 0.7275, byte miss ratio 0.7275
io_traces.ns43 S3FIFO-0.5500-0.9000 cache size  1839867, 14800000 req, miss ratio 0.7133, byte miss ratio 0.7133
io_traces.ns43 S3FIFO-0.5500-0.9000 cache size  3679734, 14800000 req, miss ratio 0.6653, byte miss ratio 0.6653
io_traces.ns43 S3FIFO-0.5500-0.9000 cache size  7359469, 14800000 req, miss ratio 0.6291, byte miss ratio 0.6291
io_traces.ns43 S3FIFO-0.9000-0.9000 cache size     9199, 14800000 req, miss ratio 0.8349, byte miss ratio 0.8349
io_traces.ns43 S3FIFO-0.9000-0.9000 cache size    27598, 14800000 req, miss ratio 0.8321, byte miss ratio 0.8321
io_traces.ns43 S3FIFO-0.9000-0.9000 cache size    91993, 14800000 req, miss ratio 0.8135, byte miss ratio 0.8135
io_traces.ns43 S3FIFO-0.9000-0.9000 cache size   275980, 14800000 req, miss ratio 0.7779, byte miss ratio 0.7779
io_traces.ns43 S3FIFO-0.9000-0.9000 cache size   919933, 14800000 req, miss ratio 0.7400, byte miss ratio 0.7400
io_traces.ns43 S3FIFO-0.9000-0.9000 cache size  1839867, 14800000 req, miss ratio 0.7182, byte miss ratio 0.7182
io_traces.ns43 S3FIFO-0.9000-0.9000 cache size  3679734, 14800000 req, miss ratio 0.6723, byte miss ratio 0.6723
io_traces.ns43 S3FIFO-0.9000-0.9000 cache size  7359469, 14800000 req, miss ratio 0.6298, byte miss ratio 0.6298
io_traces.ns43 S3FIFO-0.7500-1.9000 cache size     9199, 14800000 req, miss ratio 0.8348, byte miss ratio 0.8348
io_traces.ns43 S3FIFO-0.7500-1.9000 cache size    27598, 14800000 req, miss ratio 0.8288, byte miss ratio 0.8288
io_traces.ns43 S3FIFO-0.7500-1.9000 cache size    91993, 14800000 req, miss ratio 0.8044, byte miss ratio 0.8044
io_traces.ns43 S3FIFO-0.7500-1.9000 cache size   275980, 14800000 req, miss ratio 0.7484, byte miss ratio 0.7484
io_traces.ns43 S3FIFO-0.7500-1.9000 cache size   919933, 14800000 req, miss ratio 0.7359, byte miss ratio 0.7359
io_traces.ns43 S3FIFO-0.7500-1.9000 cache size  1839867, 14800000 req, miss ratio 0.7233, byte miss ratio 0.7233
io_traces.ns43 S3FIFO-0.7500-1.9000 cache size  3679734, 14800000 req, miss ratio 0.6693, byte miss ratio 0.6693
io_traces.ns43 S3FIFO-0.7500-1.9000 cache size  7359469, 14800000 req, miss ratio 0.6291, byte miss ratio 0.6291
io_traces.ns43 S3FIFO-0.1000-1.9000 cache size     9199, 14800000 req, miss ratio 0.8328, byte miss ratio 0.8328
io_traces.ns43 S3FIFO-0.1000-1.9000 cache size    27598, 14800000 req, miss ratio 0.8202, byte miss ratio 0.8202
io_traces.ns43 S3FIFO-0.1000-1.9000 cache size    91993, 14800000 req, miss ratio 0.7483, byte miss ratio 0.7483
io_traces.ns43 S3FIFO-0.1000-1.9000 cache size   275980, 14800000 req, miss ratio 0.7394, byte miss ratio 0.7394
io_traces.ns43 S3FIFO-0.1000-1.9000 cache size   919933, 14800000 req, miss ratio 0.7148, byte miss ratio 0.7148
io_traces.ns43 S3FIFO-0.1000-1.9000 cache size  1839867, 14800000 req, miss ratio 0.7054, byte miss ratio 0.7054
io_traces.ns43 S3FIFO-0.1000-1.9000 cache size  3679734, 14800000 req, miss ratio 0.6650, byte miss ratio 0.6650
io_traces.ns43 S3FIFO-0.1000-1.9000 cache size  7359469, 14800000 req, miss ratio 0.6291, byte miss ratio 0.6291
io_traces.ns43 S3FIFO-0.6500-0.9000 cache size     9199, 14800000 req, miss ratio 0.8348, byte miss ratio 0.8348
io_traces.ns43 S3FIFO-0.6500-0.9000 cache size    27598, 14800000 req, miss ratio 0.8306, byte miss ratio 0.8306
io_traces.ns43 S3FIFO-0.6500-0.9000 cache size    91993, 14800000 req, miss ratio 0.7959, byte miss ratio 0.7959
io_traces.ns43 S3FIFO-0.6500-0.9000 cache size   275980, 14800000 req, miss ratio 0.7411, byte miss ratio 0.7411
io_traces.ns43 S3FIFO-0.6500-0.9000 cache size   919933, 14800000 req, miss ratio 0.7281, byte miss ratio 0.7281
io_traces.ns43 S3FIFO-0.6500-0.9000 cache size  1839867, 14800000 req, miss ratio 0.7150, byte miss ratio 0.7150
io_traces.ns43 S3FIFO-0.6500-0.9000 cache size  3679734, 14800000 req, miss ratio 0.6671, byte miss ratio 0.6671
io_traces.ns43 S3FIFO-0.6500-0.9000 cache size  7359469, 14800000 req, miss ratio 0.6291, byte miss ratio 0.6291
io_traces.ns43 S3FIFO-0.9500-0.9000 cache size     9199, 14800000 req, miss ratio 0.8351, byte miss ratio 0.8351
io_traces.ns43 S3FIFO-0.9500-0.9000 cache size    27598, 14800000 req, miss ratio 0.8322, byte miss ratio 0.8322
io_traces.ns43 S3FIFO-0.9500-0.9000 cache size    91993, 14800000 req, miss ratio 0.8166, byte miss ratio 0.8166
io_traces.ns43 S3FIFO-0.9500-0.9000 cache size   275980, 14800000 req, miss ratio 0.7863, byte miss ratio 0.7863
io_traces.ns43 S3FIFO-0.9500-0.9000 cache size   919933, 14800000 req, miss ratio 0.7509, byte miss ratio 0.7509
io_traces.ns43 S3FIFO-0.9500-0.9000 cache size  1839867, 14800000 req, miss ratio 0.7153, byte miss ratio 0.7153
io_traces.ns43 S3FIFO-0.9500-0.9000 cache size  3679734, 14800000 req, miss ratio 0.6718, byte miss ratio 0.6718
io_traces.ns43 S3FIFO-0.9500-0.9000 cache size  7359469, 14800000 req, miss ratio 0.6300, byte miss ratio 0.6300
io_traces.ns43 S3FIFO-0.6000-1.9000 cache size     9199, 14800000 req, miss ratio 0.8348, byte miss ratio 0.8348
io_traces.ns43 S3FIFO-0.6000-1.9000 cache size    27598, 14800000 req, miss ratio 0.8284, byte miss ratio 0.8284
io_traces.ns43 S3FIFO-0.6000-1.9000 cache size    91993, 14800000 req, miss ratio 0.7897, byte miss ratio 0.7897
io_traces.ns43 S3FIFO-0.6000-1.9000 cache size   275980, 14800000 req, miss ratio 0.7402, byte miss ratio 0.7402
io_traces.ns43 S3FIFO-0.6000-1.9000 cache size   919933, 14800000 req, miss ratio 0.7293, byte miss ratio 0.7293
io_traces.ns43 S3FIFO-0.6000-1.9000 cache size  1839867, 14800000 req, miss ratio 0.7135, byte miss ratio 0.7135
io_traces.ns43 S3FIFO-0.6000-1.9000 cache size  3679734, 14800000 req, miss ratio 0.6666, byte miss ratio 0.6666
io_traces.ns43 S3FIFO-0.6000-1.9000 cache size  7359469, 14800000 req, miss ratio 0.6291, byte miss ratio 0.6291
io_traces.ns43 S3FIFO-0.3000-1.9000 cache size     9199, 14800000 req, miss ratio 0.8328, byte miss ratio 0.8328
