cdn1_colo28.ns49 S3FIFO-0.3500-1.9000 cache size     7024, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.8500-1.9000 cache size  2809933, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.8500-1.9000 cache size  5619867, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.5500-1.9000 cache size     7024, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.5500-1.9000 cache size    21074, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.5500-1.9000 cache size    70248, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.5500-1.9000 cache size   210745, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.5500-1.9000 cache size   702483, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.5500-1.9000 cache size  1404966, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.5500-1.9000 cache size  2809933, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.5500-1.9000 cache size  5619867, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0050-0.9000 cache size     7024, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0050-0.9000 cache size    21074, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0050-0.9000 cache size    70248, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0050-0.9000 cache size   210745, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0050-0.9000 cache size   702483, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0050-0.9000 cache size  1404966, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0050-0.9000 cache size  2809933, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0050-0.9000 cache size  5619867, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.3000-0.9000 cache size     7024, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.3000-0.9000 cache size    21074, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.3000-0.9000 cache size    70248, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.3000-0.9000 cache size   210745, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.3000-0.9000 cache size   702483, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.3000-0.9000 cache size  1404966, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.3000-0.9000 cache size  2809933, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.3000-0.9000 cache size  5619867, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.1500-0.9000 cache size     7024, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.1500-0.9000 cache size    21074, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.1500-0.9000 cache size    70248, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.1500-0.9000 cache size   210745, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.1500-0.9000 cache size   702483, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.1500-0.9000 cache size  1404966, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.1500-0.9000 cache size  2809933, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.1500-0.9000 cache size  5619867, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9500-0.9000 cache size     7024, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9500-0.9000 cache size    21074, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9500-0.9000 cache size    70248, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9500-0.9000 cache size   210745, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9500-0.9000 cache size   702483, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9500-0.9000 cache size  1404966, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9500-0.9000 cache size  2809933, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9500-0.9000 cache size  5619867, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0010-0.9000 cache size     7024, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0010-0.9000 cache size    21074, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0010-0.9000 cache size    70248, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0010-0.9000 cache size   210745, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0010-0.9000 cache size   702483, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0010-0.9000 cache size  1404966, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0010-0.9000 cache size  2809933, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0010-0.9000 cache size  5619867, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.7000-0.9000 cache size     7024, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.7000-0.9000 cache size    21074, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.7000-0.9000 cache size    70248, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.7000-0.9000 cache size   210745, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.7000-0.9000 cache size   702483, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.7000-0.9000 cache size  1404966, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.7000-0.9000 cache size  2809933, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.7000-0.9000 cache size  5619867, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0250-1.9000 cache size     7024, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0250-1.9000 cache size    21074, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0250-1.9000 cache size    70248, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0250-1.9000 cache size   210745, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0250-1.9000 cache size   702483, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0250-1.9000 cache size  1404966, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0250-1.9000 cache size  2809933, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.0250-1.9000 cache size  5619867, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2000-1.9000 cache size     7024, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2000-1.9000 cache size    21074, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2000-1.9000 cache size    70248, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2000-1.9000 cache size   210745, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2000-1.9000 cache size   702483, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2000-1.9000 cache size  1404966, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2000-1.9000 cache size  2809933, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2000-1.9000 cache size  5619867, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.7500-0.9000 cache size     7024, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.7500-0.9000 cache size    21074, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.7500-0.9000 cache size    70248, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.7500-0.9000 cache size   210745, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.7500-0.9000 cache size   702483, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.7500-0.9000 cache size  1404966, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.7500-0.9000 cache size  2809933, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.7500-0.9000 cache size  5619867, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9500-1.9000 cache size     7024, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9500-1.9000 cache size    21074, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9500-1.9000 cache size    70248, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9500-1.9000 cache size   210745, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9500-1.9000 cache size   702483, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9500-1.9000 cache size  1404966, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9500-1.9000 cache size  2809933, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9500-1.9000 cache size  5619867, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.4000-0.9000 cache size     7024, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.4000-0.9000 cache size    21074, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.4000-0.9000 cache size    70248, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.4000-0.9000 cache size   210745, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.4000-0.9000 cache size   702483, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.4000-0.9000 cache size  1404966, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.4000-0.9000 cache size  2809933, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.4000-0.9000 cache size  5619867, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2500-1.9000 cache size     7024, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2500-1.9000 cache size    21074, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2500-1.9000 cache size    70248, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2500-1.9000 cache size   210745, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2500-1.9000 cache size   702483, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2500-1.9000 cache size  1404966, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2500-1.9000 cache size  2809933, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2500-1.9000 cache size  5619867, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9000-0.9000 cache size     7024, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9000-0.9000 cache size    21074, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9000-0.9000 cache size    70248, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9000-0.9000 cache size   210745, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9000-0.9000 cache size   702483, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9000-0.9000 cache size  1404966, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9000-0.9000 cache size  2809933, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.9000-0.9000 cache size  5619867, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.1000-0.9000 cache size     7024, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.1000-0.9000 cache size    21074, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.1000-0.9000 cache size    70248, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.1000-0.9000 cache size   210745, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.1000-0.9000 cache size   702483, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.1000-0.9000 cache size  1404966, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.1000-0.9000 cache size  2809933, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.1000-0.9000 cache size  5619867, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.5000-0.9000 cache size     7024, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.5000-0.9000 cache size    21074, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.5000-0.9000 cache size    70248, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.5000-0.9000 cache size   210745, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.5000-0.9000 cache size   702483, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.5000-0.9000 cache size  1404966, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.5000-0.9000 cache size  2809933, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.5000-0.9000 cache size  5619867, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2000-0.9000 cache size     7024, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2000-0.9000 cache size    21074, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2000-0.9000 cache size    70248, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2000-0.9000 cache size   210745, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2000-0.9000 cache size   702483, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2000-0.9000 cache size  1404966, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2000-0.9000 cache size  2809933, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2000-0.9000 cache size  5619867, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.6000-0.9000 cache size     7024, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.6000-0.9000 cache size    21074, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.6000-0.9000 cache size    70248, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.6000-0.9000 cache size   210745, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.6000-0.9000 cache size   702483, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.6000-0.9000 cache size  1404966, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.6000-0.9000 cache size  2809933, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.6000-0.9000 cache size  5619867, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2500-0.9000 cache size     7024, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2500-0.9000 cache size    21074, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
cdn1_colo28.ns49 S3FIFO-0.2500-0.9000 cache size    70248, 7026517 req, miss ratio 0.9998, byte miss ratio 0.9998
