cdn1_allcolo.ns313 S3FIFO-0.4000-1.9000 cache size        5, 2896725 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_allcolo.ns313 S3FIFO-0.4000-1.9000 cache size       16, 2896725 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns313 S3FIFO-0.4000-1.9000 cache size       53, 2896725 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns313 S3FIFO-0.4000-1.9000 cache size      160, 2896725 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns313 S3FIFO-0.4000-1.9000 cache size      533, 2896725 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns313 S3FIFO-0.4000-1.9000 cache size     1067, 2896725 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns313 S3FIFO-0.4000-1.9000 cache size     2134, 2896725 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns313 S3FIFO-0.4000-1.9000 cache size     4269, 2896725 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns313 S3FIFO-0.0250-0.9000 cache size        5, 2896725 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns313 S3FIFO-0.0250-0.9000 cache size       16, 2896725 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns313 S3FIFO-0.0250-0.9000 cache size       53, 2896725 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns313 S3FIFO-0.0250-0.9000 cache size      160, 2896725 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns313 S3FIFO-0.0250-0.9000 cache size      533, 2896725 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns313 S3FIFO-0.0250-0.9000 cache size     1067, 2896725 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns313 S3FIFO-0.0250-0.9000 cache size     2134, 2896725 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns313 S3FIFO-0.0250-0.9000 cache size     4269, 2896725 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns313 S3FIFO-0.4500-0.9000 cache size        5, 2896725 req, miss ratio 0.0117, byte miss ratio 0.0117
cdn1_allcolo.ns313 S3FIFO-0.4500-0.9000 cache size       16, 2896725 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns313 S3FIFO-0.4500-0.9000 cache size       53, 2896725 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns313 S3FIFO-0.4500-0.9000 cache size      160, 2896725 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns313 S3FIFO-0.4500-0.9000 cache size      533, 2896725 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns313 S3FIFO-0.4500-0.9000 cache size     1067, 2896725 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns313 S3FIFO-0.4500-0.9000 cache size     2134, 2896725 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns313 S3FIFO-0.4500-0.9000 cache size     4269, 2896725 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns313 S3FIFO-0.0010-1.9000 cache size        5, 2896725 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns313 S3FIFO-0.0010-1.9000 cache size       16, 2896725 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns313 S3FIFO-0.0010-1.9000 cache size       53, 2896725 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns313 S3FIFO-0.0010-1.9000 cache size      160, 2896725 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns313 S3FIFO-0.0010-1.9000 cache size      533, 2896725 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns313 S3FIFO-0.0010-1.9000 cache size     1067, 2896725 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns313 S3FIFO-0.0010-1.9000 cache size     2134, 2896725 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns313 S3FIFO-0.0010-1.9000 cache size     4269, 2896725 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns313 S3FIFO-0.0010-0.9000 cache size        5, 2896725 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns313 S3FIFO-0.0010-0.9000 cache size       16, 2896725 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns313 S3FIFO-0.0010-0.9000 cache size       53, 2896725 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns313 S3FIFO-0.0010-0.9000 cache size      160, 2896725 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns313 S3FIFO-0.0010-0.9000 cache size      533, 2896725 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns313 S3FIFO-0.0010-0.9000 cache size     1067, 2896725 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns313 S3FIFO-0.0010-0.9000 cache size     2134, 2896725 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns313 S3FIFO-0.0010-0.9000 cache size     4269, 2896725 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns313 S3FIFO-0.6000-0.9000 cache size        5, 2896725 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_allcolo.ns313 S3FIFO-0.6000-0.9000 cache size       16, 2896725 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns313 S3FIFO-0.6000-0.9000 cache size       53, 2896725 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns313 S3FIFO-0.6000-0.9000 cache size      160, 2896725 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns313 S3FIFO-0.6000-0.9000 cache size      533, 2896725 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns313 S3FIFO-0.6000-0.9000 cache size     1067, 2896725 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns313 S3FIFO-0.6000-0.9000 cache size     2134, 2896725 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns313 S3FIFO-0.6000-0.9000 cache size     4269, 2896725 req, miss ratio 0.0019, byte miss ratio 0.0019
