tencentBlock.ns15812 S3FIFO-0.6000-0.9000 cache size     2182, 55567329 req, miss ratio 0.7736, byte miss ratio 0.7736
tencentBlock.ns15812 S3FIFO-0.6000-0.9000 cache size     6547, 55567329 req, miss ratio 0.6589, byte miss ratio 0.6589
tencentBlock.ns15812 S3FIFO-0.6000-0.9000 cache size    21824, 55567329 req, miss ratio 0.5524, byte miss ratio 0.5524
tencentBlock.ns15812 S3FIFO-0.6000-0.9000 cache size    65472, 55567329 req, miss ratio 0.4487, byte miss ratio 0.4487
tencentBlock.ns15812 S3FIFO-0.6000-0.9000 cache size   218243, 55567329 req, miss ratio 0.2390, byte miss ratio 0.2390
tencentBlock.ns15812 S3FIFO-0.6000-0.9000 cache size   436486, 55567329 req, miss ratio 0.1412, byte miss ratio 0.1412
tencentBlock.ns15812 S3FIFO-0.6000-0.9000 cache size   872972, 55567329 req, miss ratio 0.0685, byte miss ratio 0.0685
tencentBlock.ns15812 S3FIFO-0.6000-0.9000 cache size  1745944, 55567329 req, miss ratio 0.0416, byte miss ratio 0.0416
tencentBlock.ns15812 S3FIFO-0.5000-1.9000 cache size     2182, 55567329 req, miss ratio 0.7713, byte miss ratio 0.7713
tencentBlock.ns15812 S3FIFO-0.5000-1.9000 cache size     6547, 55567329 req, miss ratio 0.6566, byte miss ratio 0.6566
tencentBlock.ns15812 S3FIFO-0.5000-1.9000 cache size    21824, 55567329 req, miss ratio 0.5502, byte miss ratio 0.5502
tencentBlock.ns15812 S3FIFO-0.5000-1.9000 cache size    65472, 55567329 req, miss ratio 0.4467, byte miss ratio 0.4467
tencentBlock.ns15812 S3FIFO-0.5000-1.9000 cache size   218243, 55567329 req, miss ratio 0.2339, byte miss ratio 0.2339
tencentBlock.ns15812 S3FIFO-0.5000-1.9000 cache size   436486, 55567329 req, miss ratio 0.1366, byte miss ratio 0.1366
tencentBlock.ns15812 S3FIFO-0.5000-1.9000 cache size   872972, 55567329 req, miss ratio 0.0655, byte miss ratio 0.0655
tencentBlock.ns15812 S3FIFO-0.5000-1.9000 cache size  1745944, 55567329 req, miss ratio 0.0414, byte miss ratio 0.0414
tencentBlock.ns15812 S3FIFO-0.8500-0.9000 cache size     2182, 55567329 req, miss ratio 0.7885, byte miss ratio 0.7885
tencentBlock.ns15812 S3FIFO-0.8500-0.9000 cache size     6547, 55567329 req, miss ratio 0.6744, byte miss ratio 0.6744
tencentBlock.ns15812 S3FIFO-0.8500-0.9000 cache size    21824, 55567329 req, miss ratio 0.5718, byte miss ratio 0.5718
tencentBlock.ns15812 S3FIFO-0.8500-0.9000 cache size    65472, 55567329 req, miss ratio 0.4623, byte miss ratio 0.4623
tencentBlock.ns15812 S3FIFO-0.8500-0.9000 cache size   218243, 55567329 req, miss ratio 0.2548, byte miss ratio 0.2548
tencentBlock.ns15812 S3FIFO-0.8500-0.9000 cache size   436486, 55567329 req, miss ratio 0.1552, byte miss ratio 0.1552
tencentBlock.ns15812 S3FIFO-0.8500-0.9000 cache size   872972, 55567329 req, miss ratio 0.0752, byte miss ratio 0.0752
tencentBlock.ns15812 S3FIFO-0.8500-0.9000 cache size  1745944, 55567329 req, miss ratio 0.0441, byte miss ratio 0.0441
tencentBlock.ns15812 S3FIFO-0.5500-0.9000 cache size     2182, 55567329 req, miss ratio 0.7723, byte miss ratio 0.7723
tencentBlock.ns15812 S3FIFO-0.5500-0.9000 cache size     6547, 55567329 req, miss ratio 0.6573, byte miss ratio 0.6573
tencentBlock.ns15812 S3FIFO-0.5500-0.9000 cache size    21824, 55567329 req, miss ratio 0.5499, byte miss ratio 0.5499
tencentBlock.ns15812 S3FIFO-0.5500-0.9000 cache size    65472, 55567329 req, miss ratio 0.4460, byte miss ratio 0.4460
tencentBlock.ns15812 S3FIFO-0.5500-0.9000 cache size   218243, 55567329 req, miss ratio 0.2363, byte miss ratio 0.2363
tencentBlock.ns15812 S3FIFO-0.5500-0.9000 cache size   436486, 55567329 req, miss ratio 0.1387, byte miss ratio 0.1387
tencentBlock.ns15812 S3FIFO-0.5500-0.9000 cache size   872972, 55567329 req, miss ratio 0.0669, byte miss ratio 0.0669
tencentBlock.ns15812 S3FIFO-0.5500-0.9000 cache size  1745944, 55567329 req, miss ratio 0.0415, byte miss ratio 0.0415
tencentBlock.ns15812 S3FIFO-0.5000-0.9000 cache size     2182, 55567329 req, miss ratio 0.7715, byte miss ratio 0.7715
tencentBlock.ns15812 S3FIFO-0.5000-0.9000 cache size     6547, 55567329 req, miss ratio 0.6563, byte miss ratio 0.6563
tencentBlock.ns15812 S3FIFO-0.5000-0.9000 cache size    21824, 55567329 req, miss ratio 0.5476, byte miss ratio 0.5476
tencentBlock.ns15812 S3FIFO-0.5000-0.9000 cache size    65472, 55567329 req, miss ratio 0.4434, byte miss ratio 0.4434
tencentBlock.ns15812 S3FIFO-0.5000-0.9000 cache size   218243, 55567329 req, miss ratio 0.2341, byte miss ratio 0.2341
tencentBlock.ns15812 S3FIFO-0.5000-0.9000 cache size   436486, 55567329 req, miss ratio 0.1366, byte miss ratio 0.1366
tencentBlock.ns15812 S3FIFO-0.5000-0.9000 cache size   872972, 55567329 req, miss ratio 0.0655, byte miss ratio 0.0655
tencentBlock.ns15812 S3FIFO-0.5000-0.9000 cache size  1745944, 55567329 req, miss ratio 0.0414, byte miss ratio 0.0414
tencentBlock.ns15812 S3FIFO-0.9000-0.9000 cache size     2182, 55567329 req, miss ratio 0.7925, byte miss ratio 0.7925
tencentBlock.ns15812 S3FIFO-0.9000-0.9000 cache size     6547, 55567329 req, miss ratio 0.6794, byte miss ratio 0.6794
tencentBlock.ns15812 S3FIFO-0.9000-0.9000 cache size    21824, 55567329 req, miss ratio 0.5771, byte miss ratio 0.5771
tencentBlock.ns15812 S3FIFO-0.9000-0.9000 cache size    65472, 55567329 req, miss ratio 0.4659, byte miss ratio 0.4659
tencentBlock.ns15812 S3FIFO-0.9000-0.9000 cache size   218243, 55567329 req, miss ratio 0.2585, byte miss ratio 0.2585
tencentBlock.ns15812 S3FIFO-0.9000-0.9000 cache size   436486, 55567329 req, miss ratio 0.1579, byte miss ratio 0.1579
tencentBlock.ns15812 S3FIFO-0.9000-0.9000 cache size   872972, 55567329 req, miss ratio 0.0770, byte miss ratio 0.0770
tencentBlock.ns15812 S3FIFO-0.9000-0.9000 cache size  1745944, 55567329 req, miss ratio 0.0453, byte miss ratio 0.0453
tencentBlock.ns15812 S3FIFO-0.8500-1.9000 cache size     2182, 55567329 req, miss ratio 0.7898, byte miss ratio 0.7898
tencentBlock.ns15812 S3FIFO-0.8500-1.9000 cache size     6547, 55567329 req, miss ratio 0.6761, byte miss ratio 0.6761
tencentBlock.ns15812 S3FIFO-0.8500-1.9000 cache size    21824, 55567329 req, miss ratio 0.5739, byte miss ratio 0.5739
tencentBlock.ns15812 S3FIFO-0.8500-1.9000 cache size    65472, 55567329 req, miss ratio 0.4597, byte miss ratio 0.4597
tencentBlock.ns15812 S3FIFO-0.8500-1.9000 cache size   218243, 55567329 req, miss ratio 0.2544, byte miss ratio 0.2544
tencentBlock.ns15812 S3FIFO-0.8500-1.9000 cache size   436486, 55567329 req, miss ratio 0.1552, byte miss ratio 0.1552
tencentBlock.ns15812 S3FIFO-0.8500-1.9000 cache size   872972, 55567329 req, miss ratio 0.0752, byte miss ratio 0.0752
tencentBlock.ns15812 S3FIFO-0.8500-1.9000 cache size  1745944, 55567329 req, miss ratio 0.0441, byte miss ratio 0.0441
tencentBlock.ns15812 S3FIFO-0.6500-0.9000 cache size     2182, 55567329 req, miss ratio 0.7754, byte miss ratio 0.7754
tencentBlock.ns15812 S3FIFO-0.6500-0.9000 cache size     6547, 55567329 req, miss ratio 0.6610, byte miss ratio 0.6610
tencentBlock.ns15812 S3FIFO-0.6500-0.9000 cache size    21824, 55567329 req, miss ratio 0.5554, byte miss ratio 0.5554
tencentBlock.ns15812 S3FIFO-0.6500-0.9000 cache size    65472, 55567329 req, miss ratio 0.4512, byte miss ratio 0.4512
tencentBlock.ns15812 S3FIFO-0.6500-0.9000 cache size   218243, 55567329 req, miss ratio 0.2420, byte miss ratio 0.2420
tencentBlock.ns15812 S3FIFO-0.6500-0.9000 cache size   436486, 55567329 req, miss ratio 0.1438, byte miss ratio 0.1438
tencentBlock.ns15812 S3FIFO-0.6500-0.9000 cache size   872972, 55567329 req, miss ratio 0.0700, byte miss ratio 0.0700
tencentBlock.ns15812 S3FIFO-0.6500-0.9000 cache size  1745944, 55567329 req, miss ratio 0.0417, byte miss ratio 0.0417
tencentBlock.ns15812 S3FIFO-0.0500-1.9000 cache size     2182, 55567329 req, miss ratio 0.7785, byte miss ratio 0.7785
tencentBlock.ns15812 S3FIFO-0.0500-1.9000 cache size     6547, 55567329 req, miss ratio 0.6891, byte miss ratio 0.6891
tencentBlock.ns15812 S3FIFO-0.0500-1.9000 cache size    21824, 55567329 req, miss ratio 0.5677, byte miss ratio 0.5677
tencentBlock.ns15812 S3FIFO-0.0500-1.9000 cache size    65472, 55567329 req, miss ratio 0.4318, byte miss ratio 0.4318
tencentBlock.ns15812 S3FIFO-0.0500-1.9000 cache size   218243, 55567329 req, miss ratio 0.2287, byte miss ratio 0.2287
tencentBlock.ns15812 S3FIFO-0.0500-1.9000 cache size   436486, 55567329 req, miss ratio 0.1311, byte miss ratio 0.1311
tencentBlock.ns15812 S3FIFO-0.0500-1.9000 cache size   872972, 55567329 req, miss ratio 0.0573, byte miss ratio 0.0573
tencentBlock.ns15812 S3FIFO-0.0500-1.9000 cache size  1745944, 55567329 req, miss ratio 0.0406, byte miss ratio 0.0406
tencentBlock.ns15812 S3FIFO-0.0100-0.9000 cache size     2182, 55567329 req, miss ratio 0.7906, byte miss ratio 0.7906
tencentBlock.ns15812 S3FIFO-0.0100-0.9000 cache size     6547, 55567329 req, miss ratio 0.7057, byte miss ratio 0.7057
tencentBlock.ns15812 S3FIFO-0.0100-0.9000 cache size    21824, 55567329 req, miss ratio 0.5964, byte miss ratio 0.5964
tencentBlock.ns15812 S3FIFO-0.0100-0.9000 cache size    65472, 55567329 req, miss ratio 0.4498, byte miss ratio 0.4498
tencentBlock.ns15812 S3FIFO-0.0100-0.9000 cache size   218243, 55567329 req, miss ratio 0.2308, byte miss ratio 0.2308
tencentBlock.ns15812 S3FIFO-0.0100-0.9000 cache size   436486, 55567329 req, miss ratio 0.1337, byte miss ratio 0.1337
tencentBlock.ns15812 S3FIFO-0.0100-0.9000 cache size   872972, 55567329 req, miss ratio 0.0576, byte miss ratio 0.0576
tencentBlock.ns15812 S3FIFO-0.0100-0.9000 cache size  1745944, 55567329 req, miss ratio 0.0407, byte miss ratio 0.0407
tencentBlock.ns15812 S3FIFO-0.0500-0.9000 cache size     2182, 55567329 req, miss ratio 0.7869, byte miss ratio 0.7869
tencentBlock.ns15812 S3FIFO-0.0500-0.9000 cache size     6547, 55567329 req, miss ratio 0.6935, byte miss ratio 0.6935
tencentBlock.ns15812 S3FIFO-0.0500-0.9000 cache size    21824, 55567329 req, miss ratio 0.5705, byte miss ratio 0.5705
tencentBlock.ns15812 S3FIFO-0.0500-0.9000 cache size    65472, 55567329 req, miss ratio 0.4294, byte miss ratio 0.4294
tencentBlock.ns15812 S3FIFO-0.0500-0.9000 cache size   218243, 55567329 req, miss ratio 0.2279, byte miss ratio 0.2279
tencentBlock.ns15812 S3FIFO-0.0500-0.9000 cache size   436486, 55567329 req, miss ratio 0.1311, byte miss ratio 0.1311
tencentBlock.ns15812 S3FIFO-0.0500-0.9000 cache size   872972, 55567329 req, miss ratio 0.0573, byte miss ratio 0.0573
tencentBlock.ns15812 S3FIFO-0.0500-0.9000 cache size  1745944, 55567329 req, miss ratio 0.0406, byte miss ratio 0.0406
tencentBlock.ns15812 S3FIFO-0.0250-0.9000 cache size     2182, 55567329 req, miss ratio 0.7893, byte miss ratio 0.7893
tencentBlock.ns15812 S3FIFO-0.0250-0.9000 cache size     6547, 55567329 req, miss ratio 0.7008, byte miss ratio 0.7008
tencentBlock.ns15812 S3FIFO-0.0250-0.9000 cache size    21824, 55567329 req, miss ratio 0.5841, byte miss ratio 0.5841
