cdn1_allcolo.ns2070 S3FIFO-0.9500-0.9000 cache size        7, 1689301 req, miss ratio 0.2555, byte miss ratio 0.2555
cdn1_allcolo.ns2070 S3FIFO-0.9500-0.9000 cache size       21, 1689301 req, miss ratio 0.0726, byte miss ratio 0.0726
cdn1_allcolo.ns2070 S3FIFO-0.9500-0.9000 cache size       71, 1689301 req, miss ratio 0.0288, byte miss ratio 0.0288
cdn1_allcolo.ns2070 S3FIFO-0.9500-0.9000 cache size      213, 1689301 req, miss ratio 0.0167, byte miss ratio 0.0167
cdn1_allcolo.ns2070 S3FIFO-0.9500-0.9000 cache size      711, 1689301 req, miss ratio 0.0110, byte miss ratio 0.0110
cdn1_allcolo.ns2070 S3FIFO-0.9500-0.9000 cache size     1422, 1689301 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns2070 S3FIFO-0.9500-0.9000 cache size     2844, 1689301 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_allcolo.ns2070 S3FIFO-0.9500-0.9000 cache size     5688, 1689301 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns2070 S3FIFO-0.3500-0.9000 cache size        7, 1689301 req, miss ratio 0.1970, byte miss ratio 0.1970
cdn1_allcolo.ns2070 S3FIFO-0.3500-0.9000 cache size       21, 1689301 req, miss ratio 0.0445, byte miss ratio 0.0445
cdn1_allcolo.ns2070 S3FIFO-0.3500-0.9000 cache size       71, 1689301 req, miss ratio 0.0187, byte miss ratio 0.0187
cdn1_allcolo.ns2070 S3FIFO-0.3500-0.9000 cache size      213, 1689301 req, miss ratio 0.0120, byte miss ratio 0.0120
cdn1_allcolo.ns2070 S3FIFO-0.3500-0.9000 cache size      711, 1689301 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns2070 S3FIFO-0.3500-0.9000 cache size     1422, 1689301 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns2070 S3FIFO-0.3500-0.9000 cache size     2844, 1689301 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_allcolo.ns2070 S3FIFO-0.3500-0.9000 cache size     5688, 1689301 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns2070 S3FIFO-0.5500-1.9000 cache size        7, 1689301 req, miss ratio 0.2127, byte miss ratio 0.2127
cdn1_allcolo.ns2070 S3FIFO-0.5500-1.9000 cache size       21, 1689301 req, miss ratio 0.0530, byte miss ratio 0.0530
cdn1_allcolo.ns2070 S3FIFO-0.5500-1.9000 cache size       71, 1689301 req, miss ratio 0.0216, byte miss ratio 0.0216
cdn1_allcolo.ns2070 S3FIFO-0.5500-1.9000 cache size      213, 1689301 req, miss ratio 0.0131, byte miss ratio 0.0131
cdn1_allcolo.ns2070 S3FIFO-0.5500-1.9000 cache size      711, 1689301 req, miss ratio 0.0095, byte miss ratio 0.0095
cdn1_allcolo.ns2070 S3FIFO-0.5500-1.9000 cache size     1422, 1689301 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns2070 S3FIFO-0.5500-1.9000 cache size     2844, 1689301 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_allcolo.ns2070 S3FIFO-0.5500-1.9000 cache size     5688, 1689301 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns2070 S3FIFO-0.3500-1.9000 cache size        7, 1689301 req, miss ratio 0.2004, byte miss ratio 0.2004
cdn1_allcolo.ns2070 S3FIFO-0.3500-1.9000 cache size       21, 1689301 req, miss ratio 0.0451, byte miss ratio 0.0451
cdn1_allcolo.ns2070 S3FIFO-0.3500-1.9000 cache size       71, 1689301 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns2070 S3FIFO-0.3500-1.9000 cache size      213, 1689301 req, miss ratio 0.0121, byte miss ratio 0.0121
cdn1_allcolo.ns2070 S3FIFO-0.3500-1.9000 cache size      711, 1689301 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns2070 S3FIFO-0.3500-1.9000 cache size     1422, 1689301 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns2070 S3FIFO-0.3500-1.9000 cache size     2844, 1689301 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_allcolo.ns2070 S3FIFO-0.3500-1.9000 cache size     5688, 1689301 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns2070 S3FIFO-0.0050-0.9000 cache size        7, 1689301 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2070 S3FIFO-0.0050-0.9000 cache size       21, 1689301 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2070 S3FIFO-0.0050-0.9000 cache size       71, 1689301 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2070 S3FIFO-0.0050-0.9000 cache size      213, 1689301 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns2070 S3FIFO-0.0050-0.9000 cache size      711, 1689301 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_allcolo.ns2070 S3FIFO-0.0050-0.9000 cache size     1422, 1689301 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns2070 S3FIFO-0.0050-0.9000 cache size     2844, 1689301 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_allcolo.ns2070 S3FIFO-0.0050-0.9000 cache size     5688, 1689301 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns2070 S3FIFO-0.0050-1.9000 cache size        7, 1689301 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2070 S3FIFO-0.0050-1.9000 cache size       21, 1689301 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2070 S3FIFO-0.0050-1.9000 cache size       71, 1689301 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2070 S3FIFO-0.0050-1.9000 cache size      213, 1689301 req, miss ratio 0.0114, byte miss ratio 0.0114
cdn1_allcolo.ns2070 S3FIFO-0.0050-1.9000 cache size      711, 1689301 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_allcolo.ns2070 S3FIFO-0.0050-1.9000 cache size     1422, 1689301 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns2070 S3FIFO-0.0050-1.9000 cache size     2844, 1689301 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_allcolo.ns2070 S3FIFO-0.0050-1.9000 cache size     5688, 1689301 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns2070 S3FIFO-0.1500-0.9000 cache size        7, 1689301 req, miss ratio 0.1843, byte miss ratio 0.1843
cdn1_allcolo.ns2070 S3FIFO-0.1500-0.9000 cache size       21, 1689301 req, miss ratio 0.0386, byte miss ratio 0.0386
cdn1_allcolo.ns2070 S3FIFO-0.1500-0.9000 cache size       71, 1689301 req, miss ratio 0.0169, byte miss ratio 0.0169
