cdn1_allcolo.ns2207 S3FIFO-0.5000-0.9000 cache size        8, 1965544 req, miss ratio 0.2213, byte miss ratio 0.2213
cdn1_allcolo.ns2207 S3FIFO-0.5000-0.9000 cache size       26, 1965544 req, miss ratio 0.1297, byte miss ratio 0.1297
cdn1_allcolo.ns2207 S3FIFO-0.5000-0.9000 cache size       87, 1965544 req, miss ratio 0.1041, byte miss ratio 0.1041
cdn1_allcolo.ns2207 S3FIFO-0.5000-0.9000 cache size      263, 1965544 req, miss ratio 0.0754, byte miss ratio 0.0754
cdn1_allcolo.ns2207 S3FIFO-0.5000-0.9000 cache size      878, 1965544 req, miss ratio 0.0386, byte miss ratio 0.0386
cdn1_allcolo.ns2207 S3FIFO-0.5000-0.9000 cache size     1757, 1965544 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_allcolo.ns2207 S3FIFO-0.5000-0.9000 cache size     3514, 1965544 req, miss ratio 0.0134, byte miss ratio 0.0134
cdn1_allcolo.ns2207 S3FIFO-0.5000-0.9000 cache size     7028, 1965544 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_allcolo.ns2207 S3FIFO-0.1500-0.9000 cache size        8, 1965544 req, miss ratio 0.1672, byte miss ratio 0.1672
cdn1_allcolo.ns2207 S3FIFO-0.1500-0.9000 cache size       26, 1965544 req, miss ratio 0.1210, byte miss ratio 0.1210
cdn1_allcolo.ns2207 S3FIFO-0.1500-0.9000 cache size       87, 1965544 req, miss ratio 0.0967, byte miss ratio 0.0967
cdn1_allcolo.ns2207 S3FIFO-0.1500-0.9000 cache size      263, 1965544 req, miss ratio 0.0667, byte miss ratio 0.0667
cdn1_allcolo.ns2207 S3FIFO-0.1500-0.9000 cache size      878, 1965544 req, miss ratio 0.0321, byte miss ratio 0.0321
cdn1_allcolo.ns2207 S3FIFO-0.1500-0.9000 cache size     1757, 1965544 req, miss ratio 0.0184, byte miss ratio 0.0184
cdn1_allcolo.ns2207 S3FIFO-0.1500-0.9000 cache size     3514, 1965544 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_allcolo.ns2207 S3FIFO-0.1500-0.9000 cache size     7028, 1965544 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns2207 S3FIFO-0.8500-1.9000 cache size        8, 1965544 req, miss ratio 0.2774, byte miss ratio 0.2774
cdn1_allcolo.ns2207 S3FIFO-0.8500-1.9000 cache size       26, 1965544 req, miss ratio 0.1612, byte miss ratio 0.1612
cdn1_allcolo.ns2207 S3FIFO-0.8500-1.9000 cache size       87, 1965544 req, miss ratio 0.1157, byte miss ratio 0.1157
cdn1_allcolo.ns2207 S3FIFO-0.8500-1.9000 cache size      263, 1965544 req, miss ratio 0.0856, byte miss ratio 0.0856
cdn1_allcolo.ns2207 S3FIFO-0.8500-1.9000 cache size      878, 1965544 req, miss ratio 0.0458, byte miss ratio 0.0458
cdn1_allcolo.ns2207 S3FIFO-0.8500-1.9000 cache size     1757, 1965544 req, miss ratio 0.0265, byte miss ratio 0.0265
cdn1_allcolo.ns2207 S3FIFO-0.8500-1.9000 cache size     3514, 1965544 req, miss ratio 0.0155, byte miss ratio 0.0155
cdn1_allcolo.ns2207 S3FIFO-0.8500-1.9000 cache size     7028, 1965544 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_allcolo.ns2207 S3FIFO-0.1000-0.9000 cache size        8, 1965544 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2207 S3FIFO-0.1000-0.9000 cache size       26, 1965544 req, miss ratio 0.1204, byte miss ratio 0.1204
cdn1_allcolo.ns2207 S3FIFO-0.1000-0.9000 cache size       87, 1965544 req, miss ratio 0.0957, byte miss ratio 0.0957
cdn1_allcolo.ns2207 S3FIFO-0.1000-0.9000 cache size      263, 1965544 req, miss ratio 0.0656, byte miss ratio 0.0656
cdn1_allcolo.ns2207 S3FIFO-0.1000-0.9000 cache size      878, 1965544 req, miss ratio 0.0313, byte miss ratio 0.0313
cdn1_allcolo.ns2207 S3FIFO-0.1000-0.9000 cache size     1757, 1965544 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_allcolo.ns2207 S3FIFO-0.1000-0.9000 cache size     3514, 1965544 req, miss ratio 0.0117, byte miss ratio 0.0117
cdn1_allcolo.ns2207 S3FIFO-0.1000-0.9000 cache size     7028, 1965544 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns2207 S3FIFO-0.3500-0.9000 cache size        8, 1965544 req, miss ratio 0.1777, byte miss ratio 0.1777
cdn1_allcolo.ns2207 S3FIFO-0.3500-0.9000 cache size       26, 1965544 req, miss ratio 0.1252, byte miss ratio 0.1252
cdn1_allcolo.ns2207 S3FIFO-0.3500-0.9000 cache size       87, 1965544 req, miss ratio 0.1006, byte miss ratio 0.1006
cdn1_allcolo.ns2207 S3FIFO-0.3500-0.9000 cache size      263, 1965544 req, miss ratio 0.0715, byte miss ratio 0.0715
cdn1_allcolo.ns2207 S3FIFO-0.3500-0.9000 cache size      878, 1965544 req, miss ratio 0.0357, byte miss ratio 0.0357
cdn1_allcolo.ns2207 S3FIFO-0.3500-0.9000 cache size     1757, 1965544 req, miss ratio 0.0205, byte miss ratio 0.0205
cdn1_allcolo.ns2207 S3FIFO-0.3500-0.9000 cache size     3514, 1965544 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_allcolo.ns2207 S3FIFO-0.3500-0.9000 cache size     7028, 1965544 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_allcolo.ns2207 S3FIFO-0.3000-0.9000 cache size        8, 1965544 req, miss ratio 0.1777, byte miss ratio 0.1777
cdn1_allcolo.ns2207 S3FIFO-0.3000-0.9000 cache size       26, 1965544 req, miss ratio 0.1237, byte miss ratio 0.1237
cdn1_allcolo.ns2207 S3FIFO-0.3000-0.9000 cache size       87, 1965544 req, miss ratio 0.0996, byte miss ratio 0.0996
cdn1_allcolo.ns2207 S3FIFO-0.3000-0.9000 cache size      263, 1965544 req, miss ratio 0.0702, byte miss ratio 0.0702
cdn1_allcolo.ns2207 S3FIFO-0.3000-0.9000 cache size      878, 1965544 req, miss ratio 0.0347, byte miss ratio 0.0347
cdn1_allcolo.ns2207 S3FIFO-0.3000-0.9000 cache size     1757, 1965544 req, miss ratio 0.0199, byte miss ratio 0.0199
cdn1_allcolo.ns2207 S3FIFO-0.3000-0.9000 cache size     3514, 1965544 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_allcolo.ns2207 S3FIFO-0.3000-0.9000 cache size     7028, 1965544 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_allcolo.ns2207 S3FIFO-0.0050-0.9000 cache size        8, 1965544 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2207 S3FIFO-0.0050-0.9000 cache size       26, 1965544 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2207 S3FIFO-0.0050-0.9000 cache size       87, 1965544 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2207 S3FIFO-0.0050-0.9000 cache size      263, 1965544 req, miss ratio 0.0640, byte miss ratio 0.0640
cdn1_allcolo.ns2207 S3FIFO-0.0050-0.9000 cache size      878, 1965544 req, miss ratio 0.0300, byte miss ratio 0.0300
cdn1_allcolo.ns2207 S3FIFO-0.0050-0.9000 cache size     1757, 1965544 req, miss ratio 0.0171, byte miss ratio 0.0171
cdn1_allcolo.ns2207 S3FIFO-0.0050-0.9000 cache size     3514, 1965544 req, miss ratio 0.0114, byte miss ratio 0.0114
cdn1_allcolo.ns2207 S3FIFO-0.0050-0.9000 cache size     7028, 1965544 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns2207 S3FIFO-0.6000-0.9000 cache size        8, 1965544 req, miss ratio 0.2213, byte miss ratio 0.2213
cdn1_allcolo.ns2207 S3FIFO-0.6000-0.9000 cache size       26, 1965544 req, miss ratio 0.1336, byte miss ratio 0.1336
cdn1_allcolo.ns2207 S3FIFO-0.6000-0.9000 cache size       87, 1965544 req, miss ratio 0.1069, byte miss ratio 0.1069
cdn1_allcolo.ns2207 S3FIFO-0.6000-0.9000 cache size      263, 1965544 req, miss ratio 0.0782, byte miss ratio 0.0782
cdn1_allcolo.ns2207 S3FIFO-0.6000-0.9000 cache size      878, 1965544 req, miss ratio 0.0406, byte miss ratio 0.0406
