tencentBlock.ns3512 S3FIFO-0.6000-1.9000 cache size     1946, 6339586 req, miss ratio 0.6974, byte miss ratio 0.6974
tencentBlock.ns3512 S3FIFO-0.6000-1.9000 cache size     5840, 6339586 req, miss ratio 0.6386, byte miss ratio 0.6386
tencentBlock.ns3512 S3FIFO-0.6000-1.9000 cache size    19469, 6339586 req, miss ratio 0.5704, byte miss ratio 0.5704
tencentBlock.ns3512 S3FIFO-0.6000-1.9000 cache size    58407, 6339586 req, miss ratio 0.4979, byte miss ratio 0.4979
tencentBlock.ns3512 S3FIFO-0.6000-1.9000 cache size   194690, 6339586 req, miss ratio 0.4053, byte miss ratio 0.4053
tencentBlock.ns3512 S3FIFO-0.6000-1.9000 cache size   389381, 6339586 req, miss ratio 0.3594, byte miss ratio 0.3594
tencentBlock.ns3512 S3FIFO-0.6000-1.9000 cache size   778762, 6339586 req, miss ratio 0.3318, byte miss ratio 0.3318
tencentBlock.ns3512 S3FIFO-0.6000-1.9000 cache size  1557524, 6339586 req, miss ratio 0.3122, byte miss ratio 0.3122
tencentBlock.ns3512 S3FIFO-0.0010-0.9000 cache size     1946, 6339586 req, miss ratio 0.6978, byte miss ratio 0.6978
tencentBlock.ns3512 S3FIFO-0.0010-0.9000 cache size     5840, 6339586 req, miss ratio 0.6606, byte miss ratio 0.6606
tencentBlock.ns3512 S3FIFO-0.0010-0.9000 cache size    19469, 6339586 req, miss ratio 0.6000, byte miss ratio 0.6000
tencentBlock.ns3512 S3FIFO-0.0010-0.9000 cache size    58407, 6339586 req, miss ratio 0.5265, byte miss ratio 0.5265
tencentBlock.ns3512 S3FIFO-0.0010-0.9000 cache size   194690, 6339586 req, miss ratio 0.4434, byte miss ratio 0.4434
tencentBlock.ns3512 S3FIFO-0.0010-0.9000 cache size   389381, 6339586 req, miss ratio 0.4015, byte miss ratio 0.4015
tencentBlock.ns3512 S3FIFO-0.0010-0.9000 cache size   778762, 6339586 req, miss ratio 0.3331, byte miss ratio 0.3331
tencentBlock.ns3512 S3FIFO-0.0010-0.9000 cache size  1557524, 6339586 req, miss ratio 0.3122, byte miss ratio 0.3122
tencentBlock.ns3512 S3FIFO-0.2500-1.9000 cache size     1946, 6339586 req, miss ratio 0.6857, byte miss ratio 0.6857
tencentBlock.ns3512 S3FIFO-0.2500-1.9000 cache size     5840, 6339586 req, miss ratio 0.6362, byte miss ratio 0.6362
tencentBlock.ns3512 S3FIFO-0.2500-1.9000 cache size    19469, 6339586 req, miss ratio 0.5687, byte miss ratio 0.5687
tencentBlock.ns3512 S3FIFO-0.2500-1.9000 cache size    58407, 6339586 req, miss ratio 0.4950, byte miss ratio 0.4950
tencentBlock.ns3512 S3FIFO-0.2500-1.9000 cache size   194690, 6339586 req, miss ratio 0.4048, byte miss ratio 0.4048
tencentBlock.ns3512 S3FIFO-0.2500-1.9000 cache size   389381, 6339586 req, miss ratio 0.3643, byte miss ratio 0.3643
tencentBlock.ns3512 S3FIFO-0.2500-1.9000 cache size   778762, 6339586 req, miss ratio 0.3310, byte miss ratio 0.3310
tencentBlock.ns3512 S3FIFO-0.2500-1.9000 cache size  1557524, 6339586 req, miss ratio 0.3122, byte miss ratio 0.3122
