cdn1_colo28.ns21 S3FIFO-0.5000-0.9000 cache size      315, 41810572 req, miss ratio 0.7447, byte miss ratio 0.7447
cdn1_colo28.ns21 S3FIFO-0.5000-0.9000 cache size      945, 41810572 req, miss ratio 0.3734, byte miss ratio 0.3734
cdn1_colo28.ns21 S3FIFO-0.5000-0.9000 cache size     3152, 41810572 req, miss ratio 0.1014, byte miss ratio 0.1014
cdn1_colo28.ns21 S3FIFO-0.5000-0.9000 cache size     9456, 41810572 req, miss ratio 0.0137, byte miss ratio 0.0137
cdn1_colo28.ns21 S3FIFO-0.5000-0.9000 cache size    31522, 41810572 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns21 S3FIFO-0.5000-0.9000 cache size    63045, 41810572 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns21 S3FIFO-0.5000-0.9000 cache size   126091, 41810572 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns21 S3FIFO-0.5000-0.9000 cache size   252182, 41810572 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns21 S3FIFO-0.4500-1.9000 cache size      315, 41810572 req, miss ratio 0.7487, byte miss ratio 0.7487
cdn1_colo28.ns21 S3FIFO-0.4500-1.9000 cache size      945, 41810572 req, miss ratio 0.3637, byte miss ratio 0.3637
cdn1_colo28.ns21 S3FIFO-0.4500-1.9000 cache size     3152, 41810572 req, miss ratio 0.1000, byte miss ratio 0.1000
cdn1_colo28.ns21 S3FIFO-0.4500-1.9000 cache size     9456, 41810572 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_colo28.ns21 S3FIFO-0.4500-1.9000 cache size    31522, 41810572 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns21 S3FIFO-0.4500-1.9000 cache size    63045, 41810572 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns21 S3FIFO-0.4500-1.9000 cache size   126091, 41810572 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns21 S3FIFO-0.4500-1.9000 cache size   252182, 41810572 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns21 S3FIFO-0.8000-0.9000 cache size      315, 41810572 req, miss ratio 0.7686, byte miss ratio 0.7686
cdn1_colo28.ns21 S3FIFO-0.8000-0.9000 cache size      945, 41810572 req, miss ratio 0.4280, byte miss ratio 0.4280
cdn1_colo28.ns21 S3FIFO-0.8000-0.9000 cache size     3152, 41810572 req, miss ratio 0.1209, byte miss ratio 0.1209
cdn1_colo28.ns21 S3FIFO-0.8000-0.9000 cache size     9456, 41810572 req, miss ratio 0.0198, byte miss ratio 0.0198
cdn1_colo28.ns21 S3FIFO-0.8000-0.9000 cache size    31522, 41810572 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_colo28.ns21 S3FIFO-0.8000-0.9000 cache size    63045, 41810572 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns21 S3FIFO-0.8000-0.9000 cache size   126091, 41810572 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns21 S3FIFO-0.8000-0.9000 cache size   252182, 41810572 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns21 S3FIFO-0.0050-0.9000 cache size      315, 41810572 req, miss ratio 0.6680, byte miss ratio 0.6680
cdn1_colo28.ns21 S3FIFO-0.0050-0.9000 cache size      945, 41810572 req, miss ratio 0.2392, byte miss ratio 0.2392
cdn1_colo28.ns21 S3FIFO-0.0050-0.9000 cache size     3152, 41810572 req, miss ratio 0.0879, byte miss ratio 0.0879
cdn1_colo28.ns21 S3FIFO-0.0050-0.9000 cache size     9456, 41810572 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns21 S3FIFO-0.0050-0.9000 cache size    31522, 41810572 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns21 S3FIFO-0.0050-0.9000 cache size    63045, 41810572 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns21 S3FIFO-0.0050-0.9000 cache size   126091, 41810572 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns21 S3FIFO-0.0050-0.9000 cache size   252182, 41810572 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns21 S3FIFO-0.0500-1.9000 cache size      315, 41810572 req, miss ratio 0.7024, byte miss ratio 0.7024
cdn1_colo28.ns21 S3FIFO-0.0500-1.9000 cache size      945, 41810572 req, miss ratio 0.2686, byte miss ratio 0.2686
cdn1_colo28.ns21 S3FIFO-0.0500-1.9000 cache size     3152, 41810572 req, miss ratio 0.0899, byte miss ratio 0.0899
cdn1_colo28.ns21 S3FIFO-0.0500-1.9000 cache size     9456, 41810572 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns21 S3FIFO-0.0500-1.9000 cache size    31522, 41810572 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns21 S3FIFO-0.0500-1.9000 cache size    63045, 41810572 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns21 S3FIFO-0.0500-1.9000 cache size   126091, 41810572 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns21 S3FIFO-0.0500-1.9000 cache size   252182, 41810572 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns21 S3FIFO-0.9500-1.9000 cache size      315, 41810572 req, miss ratio 0.7832, byte miss ratio 0.7832
cdn1_colo28.ns21 S3FIFO-0.9500-1.9000 cache size      945, 41810572 req, miss ratio 0.4287, byte miss ratio 0.4287
cdn1_colo28.ns21 S3FIFO-0.9500-1.9000 cache size     3152, 41810572 req, miss ratio 0.1333, byte miss ratio 0.1333
cdn1_colo28.ns21 S3FIFO-0.9500-1.9000 cache size     9456, 41810572 req, miss ratio 0.0229, byte miss ratio 0.0229
cdn1_colo28.ns21 S3FIFO-0.9500-1.9000 cache size    31522, 41810572 req, miss ratio 0.0095, byte miss ratio 0.0095
cdn1_colo28.ns21 S3FIFO-0.9500-1.9000 cache size    63045, 41810572 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_colo28.ns21 S3FIFO-0.9500-1.9000 cache size   126091, 41810572 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns21 S3FIFO-0.9500-1.9000 cache size   252182, 41810572 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns21 S3FIFO-0.2000-0.9000 cache size      315, 41810572 req, miss ratio 0.7080, byte miss ratio 0.7080
cdn1_colo28.ns21 S3FIFO-0.2000-0.9000 cache size      945, 41810572 req, miss ratio 0.2950, byte miss ratio 0.2950
cdn1_colo28.ns21 S3FIFO-0.2000-0.9000 cache size     3152, 41810572 req, miss ratio 0.0939, byte miss ratio 0.0939
cdn1_colo28.ns21 S3FIFO-0.2000-0.9000 cache size     9456, 41810572 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_colo28.ns21 S3FIFO-0.2000-0.9000 cache size    31522, 41810572 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns21 S3FIFO-0.2000-0.9000 cache size    63045, 41810572 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns21 S3FIFO-0.2000-0.9000 cache size   126091, 41810572 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns21 S3FIFO-0.2000-0.9000 cache size   252182, 41810572 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns21 S3FIFO-0.0500-0.9000 cache size      315, 41810572 req, miss ratio 0.6822, byte miss ratio 0.6822
cdn1_colo28.ns21 S3FIFO-0.0500-0.9000 cache size      945, 41810572 req, miss ratio 0.2515, byte miss ratio 0.2515
cdn1_colo28.ns21 S3FIFO-0.0500-0.9000 cache size     3152, 41810572 req, miss ratio 0.0893, byte miss ratio 0.0893
cdn1_colo28.ns21 S3FIFO-0.0500-0.9000 cache size     9456, 41810572 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns21 S3FIFO-0.0500-0.9000 cache size    31522, 41810572 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns21 S3FIFO-0.0500-0.9000 cache size    63045, 41810572 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns21 S3FIFO-0.0500-0.9000 cache size   126091, 41810572 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns21 S3FIFO-0.0500-0.9000 cache size   252182, 41810572 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns21 S3FIFO-0.8000-1.9000 cache size      315, 41810572 req, miss ratio 0.7743, byte miss ratio 0.7743
cdn1_colo28.ns21 S3FIFO-0.8000-1.9000 cache size      945, 41810572 req, miss ratio 0.4164, byte miss ratio 0.4164
cdn1_colo28.ns21 S3FIFO-0.8000-1.9000 cache size     3152, 41810572 req, miss ratio 0.1203, byte miss ratio 0.1203
cdn1_colo28.ns21 S3FIFO-0.8000-1.9000 cache size     9456, 41810572 req, miss ratio 0.0198, byte miss ratio 0.0198
cdn1_colo28.ns21 S3FIFO-0.8000-1.9000 cache size    31522, 41810572 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_colo28.ns21 S3FIFO-0.8000-1.9000 cache size    63045, 41810572 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns21 S3FIFO-0.8000-1.9000 cache size   126091, 41810572 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns21 S3FIFO-0.8000-1.9000 cache size   252182, 41810572 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns21 S3FIFO-0.5500-0.9000 cache size      315, 41810572 req, miss ratio 0.7493, byte miss ratio 0.7493
cdn1_colo28.ns21 S3FIFO-0.5500-0.9000 cache size      945, 41810572 req, miss ratio 0.3838, byte miss ratio 0.3838
cdn1_colo28.ns21 S3FIFO-0.5500-0.9000 cache size     3152, 41810572 req, miss ratio 0.1030, byte miss ratio 0.1030
cdn1_colo28.ns21 S3FIFO-0.5500-0.9000 cache size     9456, 41810572 req, miss ratio 0.0147, byte miss ratio 0.0147
cdn1_colo28.ns21 S3FIFO-0.5500-0.9000 cache size    31522, 41810572 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns21 S3FIFO-0.5500-0.9000 cache size    63045, 41810572 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns21 S3FIFO-0.5500-0.9000 cache size   126091, 41810572 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns21 S3FIFO-0.5500-0.9000 cache size   252182, 41810572 req, miss ratio 0.0075, byte miss ratio 0.0075
