cdn1_allcolo.ns6719 S3FIFO-0.9900-0.9000 cache size       28, 1117221 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns6719 S3FIFO-0.9900-0.9000 cache size       85, 1117221 req, miss ratio 0.3358, byte miss ratio 0.3358
cdn1_allcolo.ns6719 S3FIFO-0.9900-0.9000 cache size      284, 1117221 req, miss ratio 0.2791, byte miss ratio 0.2791
cdn1_allcolo.ns6719 S3FIFO-0.9900-0.9000 cache size      854, 1117221 req, miss ratio 0.2191, byte miss ratio 0.2191
cdn1_allcolo.ns6719 S3FIFO-0.9900-0.9000 cache size     2847, 1117221 req, miss ratio 0.1435, byte miss ratio 0.1435
cdn1_allcolo.ns6719 S3FIFO-0.9900-0.9000 cache size     5694, 1117221 req, miss ratio 0.0989, byte miss ratio 0.0989
cdn1_allcolo.ns6719 S3FIFO-0.9900-0.9000 cache size    11388, 1117221 req, miss ratio 0.0597, byte miss ratio 0.0597
cdn1_allcolo.ns6719 S3FIFO-0.9900-0.9000 cache size    22777, 1117221 req, miss ratio 0.0323, byte miss ratio 0.0323
cdn1_allcolo.ns6719 S3FIFO-0.2500-0.9000 cache size       28, 1117221 req, miss ratio 0.3509, byte miss ratio 0.3509
cdn1_allcolo.ns6719 S3FIFO-0.2500-0.9000 cache size       85, 1117221 req, miss ratio 0.3041, byte miss ratio 0.3041
cdn1_allcolo.ns6719 S3FIFO-0.2500-0.9000 cache size      284, 1117221 req, miss ratio 0.2536, byte miss ratio 0.2536
cdn1_allcolo.ns6719 S3FIFO-0.2500-0.9000 cache size      854, 1117221 req, miss ratio 0.1907, byte miss ratio 0.1907
cdn1_allcolo.ns6719 S3FIFO-0.2500-0.9000 cache size     2847, 1117221 req, miss ratio 0.1163, byte miss ratio 0.1163
cdn1_allcolo.ns6719 S3FIFO-0.2500-0.9000 cache size     5694, 1117221 req, miss ratio 0.0769, byte miss ratio 0.0769
cdn1_allcolo.ns6719 S3FIFO-0.2500-0.9000 cache size    11388, 1117221 req, miss ratio 0.0456, byte miss ratio 0.0456
cdn1_allcolo.ns6719 S3FIFO-0.2500-0.9000 cache size    22777, 1117221 req, miss ratio 0.0285, byte miss ratio 0.0285
cdn1_allcolo.ns6719 S3FIFO-0.0050-1.9000 cache size       28, 1117221 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6719 S3FIFO-0.0050-1.9000 cache size       85, 1117221 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6719 S3FIFO-0.0050-1.9000 cache size      284, 1117221 req, miss ratio 0.2482, byte miss ratio 0.2482
cdn1_allcolo.ns6719 S3FIFO-0.0050-1.9000 cache size      854, 1117221 req, miss ratio 0.1837, byte miss ratio 0.1837
cdn1_allcolo.ns6719 S3FIFO-0.0050-1.9000 cache size     2847, 1117221 req, miss ratio 0.1102, byte miss ratio 0.1102
cdn1_allcolo.ns6719 S3FIFO-0.0050-1.9000 cache size     5694, 1117221 req, miss ratio 0.0722, byte miss ratio 0.0722
cdn1_allcolo.ns6719 S3FIFO-0.0050-1.9000 cache size    11388, 1117221 req, miss ratio 0.0434, byte miss ratio 0.0434
cdn1_allcolo.ns6719 S3FIFO-0.0050-1.9000 cache size    22777, 1117221 req, miss ratio 0.0285, byte miss ratio 0.0285
cdn1_allcolo.ns6719 S3FIFO-0.0010-1.9000 cache size       28, 1117221 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6719 S3FIFO-0.0010-1.9000 cache size       85, 1117221 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6719 S3FIFO-0.0010-1.9000 cache size      284, 1117221 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6719 S3FIFO-0.0010-1.9000 cache size      854, 1117221 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6719 S3FIFO-0.0010-1.9000 cache size     2847, 1117221 req, miss ratio 0.1102, byte miss ratio 0.1102
cdn1_allcolo.ns6719 S3FIFO-0.0010-1.9000 cache size     5694, 1117221 req, miss ratio 0.0722, byte miss ratio 0.0722
cdn1_allcolo.ns6719 S3FIFO-0.0010-1.9000 cache size    11388, 1117221 req, miss ratio 0.0434, byte miss ratio 0.0434
cdn1_allcolo.ns6719 S3FIFO-0.0010-1.9000 cache size    22777, 1117221 req, miss ratio 0.0285, byte miss ratio 0.0285
cdn1_allcolo.ns6719 S3FIFO-0.3000-0.9000 cache size       28, 1117221 req, miss ratio 0.3522, byte miss ratio 0.3522
cdn1_allcolo.ns6719 S3FIFO-0.3000-0.9000 cache size       85, 1117221 req, miss ratio 0.3052, byte miss ratio 0.3052
cdn1_allcolo.ns6719 S3FIFO-0.3000-0.9000 cache size      284, 1117221 req, miss ratio 0.2551, byte miss ratio 0.2551
cdn1_allcolo.ns6719 S3FIFO-0.3000-0.9000 cache size      854, 1117221 req, miss ratio 0.1923, byte miss ratio 0.1923
cdn1_allcolo.ns6719 S3FIFO-0.3000-0.9000 cache size     2847, 1117221 req, miss ratio 0.1178, byte miss ratio 0.1178
cdn1_allcolo.ns6719 S3FIFO-0.3000-0.9000 cache size     5694, 1117221 req, miss ratio 0.0781, byte miss ratio 0.0781
cdn1_allcolo.ns6719 S3FIFO-0.3000-0.9000 cache size    11388, 1117221 req, miss ratio 0.0463, byte miss ratio 0.0463
cdn1_allcolo.ns6719 S3FIFO-0.3000-0.9000 cache size    22777, 1117221 req, miss ratio 0.0285, byte miss ratio 0.0285
cdn1_allcolo.ns6719 S3FIFO-0.8500-0.9000 cache size       28, 1117221 req, miss ratio 0.3835, byte miss ratio 0.3835
cdn1_allcolo.ns6719 S3FIFO-0.8500-0.9000 cache size       85, 1117221 req, miss ratio 0.3280, byte miss ratio 0.3280
cdn1_allcolo.ns6719 S3FIFO-0.8500-0.9000 cache size      284, 1117221 req, miss ratio 0.2719, byte miss ratio 0.2719
cdn1_allcolo.ns6719 S3FIFO-0.8500-0.9000 cache size      854, 1117221 req, miss ratio 0.2136, byte miss ratio 0.2136
cdn1_allcolo.ns6719 S3FIFO-0.8500-0.9000 cache size     2847, 1117221 req, miss ratio 0.1379, byte miss ratio 0.1379
cdn1_allcolo.ns6719 S3FIFO-0.8500-0.9000 cache size     5694, 1117221 req, miss ratio 0.0939, byte miss ratio 0.0939
cdn1_allcolo.ns6719 S3FIFO-0.8500-0.9000 cache size    11388, 1117221 req, miss ratio 0.0560, byte miss ratio 0.0560
cdn1_allcolo.ns6719 S3FIFO-0.8500-0.9000 cache size    22777, 1117221 req, miss ratio 0.0305, byte miss ratio 0.0305
cdn1_allcolo.ns6719 S3FIFO-0.3500-1.9000 cache size       28, 1117221 req, miss ratio 0.3537, byte miss ratio 0.3537
cdn1_allcolo.ns6719 S3FIFO-0.3500-1.9000 cache size       85, 1117221 req, miss ratio 0.3063, byte miss ratio 0.3063
cdn1_allcolo.ns6719 S3FIFO-0.3500-1.9000 cache size      284, 1117221 req, miss ratio 0.2565, byte miss ratio 0.2565
cdn1_allcolo.ns6719 S3FIFO-0.3500-1.9000 cache size      854, 1117221 req, miss ratio 0.1939, byte miss ratio 0.1939
cdn1_allcolo.ns6719 S3FIFO-0.3500-1.9000 cache size     2847, 1117221 req, miss ratio 0.1193, byte miss ratio 0.1193
cdn1_allcolo.ns6719 S3FIFO-0.3500-1.9000 cache size     5694, 1117221 req, miss ratio 0.0793, byte miss ratio 0.0793
cdn1_allcolo.ns6719 S3FIFO-0.3500-1.9000 cache size    11388, 1117221 req, miss ratio 0.0468, byte miss ratio 0.0468
cdn1_allcolo.ns6719 S3FIFO-0.3500-1.9000 cache size    22777, 1117221 req, miss ratio 0.0285, byte miss ratio 0.0285
cdn1_allcolo.ns6719 S3FIFO-0.9500-0.9000 cache size       28, 1117221 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_allcolo.ns6719 S3FIFO-0.9500-0.9000 cache size       85, 1117221 req, miss ratio 0.3348, byte miss ratio 0.3348
