tencentBlock.ns11656 S3FIFO-0.2000-1.9000 cache size     1524, 10747118 req, miss ratio 0.4123, byte miss ratio 0.4123
tencentBlock.ns11656 S3FIFO-0.2000-1.9000 cache size     4572, 10747118 req, miss ratio 0.3739, byte miss ratio 0.3739
tencentBlock.ns11656 S3FIFO-0.2000-1.9000 cache size    15242, 10747118 req, miss ratio 0.3280, byte miss ratio 0.3280
tencentBlock.ns11656 S3FIFO-0.2000-1.9000 cache size    45728, 10747118 req, miss ratio 0.2725, byte miss ratio 0.2725
tencentBlock.ns11656 S3FIFO-0.2000-1.9000 cache size   152426, 10747118 req, miss ratio 0.1848, byte miss ratio 0.1848
tencentBlock.ns11656 S3FIFO-0.2000-1.9000 cache size   304853, 10747118 req, miss ratio 0.1571, byte miss ratio 0.1571
tencentBlock.ns11656 S3FIFO-0.2000-1.9000 cache size   609707, 10747118 req, miss ratio 0.1471, byte miss ratio 0.1471
tencentBlock.ns11656 S3FIFO-0.2000-1.9000 cache size  1219414, 10747118 req, miss ratio 0.1424, byte miss ratio 0.1424
tencentBlock.ns11656 S3FIFO-0.5500-0.9000 cache size     1524, 10747118 req, miss ratio 0.5041, byte miss ratio 0.5041
tencentBlock.ns11656 S3FIFO-0.5500-0.9000 cache size     4572, 10747118 req, miss ratio 0.3766, byte miss ratio 0.3766
tencentBlock.ns11656 S3FIFO-0.5500-0.9000 cache size    15242, 10747118 req, miss ratio 0.3404, byte miss ratio 0.3404
tencentBlock.ns11656 S3FIFO-0.5500-0.9000 cache size    45728, 10747118 req, miss ratio 0.2675, byte miss ratio 0.2675
tencentBlock.ns11656 S3FIFO-0.5500-0.9000 cache size   152426, 10747118 req, miss ratio 0.1956, byte miss ratio 0.1956
tencentBlock.ns11656 S3FIFO-0.5500-0.9000 cache size   304853, 10747118 req, miss ratio 0.1678, byte miss ratio 0.1678
tencentBlock.ns11656 S3FIFO-0.5500-0.9000 cache size   609707, 10747118 req, miss ratio 0.1468, byte miss ratio 0.1468
tencentBlock.ns11656 S3FIFO-0.5500-0.9000 cache size  1219414, 10747118 req, miss ratio 0.1424, byte miss ratio 0.1424
tencentBlock.ns11656 S3FIFO-0.0100-1.9000 cache size     1524, 10747118 req, miss ratio 0.4190, byte miss ratio 0.4190
tencentBlock.ns11656 S3FIFO-0.0100-1.9000 cache size     4572, 10747118 req, miss ratio 0.3941, byte miss ratio 0.3941
tencentBlock.ns11656 S3FIFO-0.0100-1.9000 cache size    15242, 10747118 req, miss ratio 0.3362, byte miss ratio 0.3362
tencentBlock.ns11656 S3FIFO-0.0100-1.9000 cache size    45728, 10747118 req, miss ratio 0.2835, byte miss ratio 0.2835
