cdn1_colo28.ns330 S3FIFO-0.9500-1.9000 cache size       33, 3296601 req, miss ratio 0.1837, byte miss ratio 0.1837
cdn1_colo28.ns330 S3FIFO-0.9500-1.9000 cache size       99, 3296601 req, miss ratio 0.0382, byte miss ratio 0.0382
cdn1_colo28.ns330 S3FIFO-0.9500-1.9000 cache size      331, 3296601 req, miss ratio 0.0160, byte miss ratio 0.0160
cdn1_colo28.ns330 S3FIFO-0.9500-1.9000 cache size      993, 3296601 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_colo28.ns330 S3FIFO-0.9500-1.9000 cache size     3312, 3296601 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_colo28.ns330 S3FIFO-0.9500-1.9000 cache size     6625, 3296601 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_colo28.ns330 S3FIFO-0.9500-1.9000 cache size    13251, 3296601 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_colo28.ns330 S3FIFO-0.9500-1.9000 cache size    26503, 3296601 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_colo28.ns330 S3FIFO-0.9900-1.9000 cache size       33, 3296601 req, miss ratio 0.1843, byte miss ratio 0.1843
cdn1_colo28.ns330 S3FIFO-0.9900-1.9000 cache size       99, 3296601 req, miss ratio 0.0392, byte miss ratio 0.0392
cdn1_colo28.ns330 S3FIFO-0.9900-1.9000 cache size      331, 3296601 req, miss ratio 0.0166, byte miss ratio 0.0166
cdn1_colo28.ns330 S3FIFO-0.9900-1.9000 cache size      993, 3296601 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_colo28.ns330 S3FIFO-0.9900-1.9000 cache size     3312, 3296601 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_colo28.ns330 S3FIFO-0.9900-1.9000 cache size     6625, 3296601 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_colo28.ns330 S3FIFO-0.9900-1.9000 cache size    13251, 3296601 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_colo28.ns330 S3FIFO-0.9900-1.9000 cache size    26503, 3296601 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_colo28.ns330 S3FIFO-0.5500-1.9000 cache size       33, 3296601 req, miss ratio 0.1638, byte miss ratio 0.1638
cdn1_colo28.ns330 S3FIFO-0.5500-1.9000 cache size       99, 3296601 req, miss ratio 0.0256, byte miss ratio 0.0256
