cdn1_allcolo.ns2334 S3FIFO-0.7500-0.9000 cache size       10, 4639193 req, miss ratio 0.3516, byte miss ratio 0.3516
cdn1_allcolo.ns2334 S3FIFO-0.7500-0.9000 cache size       35, 4639193 req, miss ratio 0.1125, byte miss ratio 0.1125
cdn1_allcolo.ns2334 S3FIFO-0.7500-0.9000 cache size      106, 4639193 req, miss ratio 0.0377, byte miss ratio 0.0377
cdn1_allcolo.ns2334 S3FIFO-0.7500-0.9000 cache size      356, 4639193 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_allcolo.ns2334 S3FIFO-0.7500-0.9000 cache size      712, 4639193 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns2334 S3FIFO-0.7500-0.9000 cache size     1424, 4639193 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns2334 S3FIFO-0.7500-0.9000 cache size     2848, 4639193 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns2334 S3FIFO-0.0500-0.9000 cache size       10, 4639193 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2334 S3FIFO-0.0500-0.9000 cache size       35, 4639193 req, miss ratio 0.0677, byte miss ratio 0.0677
cdn1_allcolo.ns2334 S3FIFO-0.0500-0.9000 cache size      106, 4639193 req, miss ratio 0.0249, byte miss ratio 0.0249
cdn1_allcolo.ns2334 S3FIFO-0.0500-0.9000 cache size      356, 4639193 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns2334 S3FIFO-0.0500-0.9000 cache size      712, 4639193 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns2334 S3FIFO-0.0500-0.9000 cache size     1424, 4639193 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns2334 S3FIFO-0.0500-0.9000 cache size     2848, 4639193 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns2334 S3FIFO-0.7500-1.9000 cache size       10, 4639193 req, miss ratio 0.3519, byte miss ratio 0.3519
cdn1_allcolo.ns2334 S3FIFO-0.7500-1.9000 cache size       35, 4639193 req, miss ratio 0.1106, byte miss ratio 0.1106
cdn1_allcolo.ns2334 S3FIFO-0.7500-1.9000 cache size      106, 4639193 req, miss ratio 0.0370, byte miss ratio 0.0370
cdn1_allcolo.ns2334 S3FIFO-0.7500-1.9000 cache size      356, 4639193 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_allcolo.ns2334 S3FIFO-0.7500-1.9000 cache size      712, 4639193 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_allcolo.ns2334 S3FIFO-0.7500-1.9000 cache size     1424, 4639193 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns2334 S3FIFO-0.7500-1.9000 cache size     2848, 4639193 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns2334 S3FIFO-0.9000-0.9000 cache size       10, 4639193 req, miss ratio 0.3772, byte miss ratio 0.3772
cdn1_allcolo.ns2334 S3FIFO-0.9000-0.9000 cache size       35, 4639193 req, miss ratio 0.1243, byte miss ratio 0.1243
