tencentBlock.ns3189 S3FIFO-0.0500-1.9000 cache size      947, 5809166 req, miss ratio 0.6022, byte miss ratio 0.6022
tencentBlock.ns3189 S3FIFO-0.0500-1.9000 cache size     2842, 5809166 req, miss ratio 0.5181, byte miss ratio 0.5181
tencentBlock.ns3189 S3FIFO-0.0500-1.9000 cache size     9475, 5809166 req, miss ratio 0.4590, byte miss ratio 0.4590
tencentBlock.ns3189 S3FIFO-0.0500-1.9000 cache size    28427, 5809166 req, miss ratio 0.4011, byte miss ratio 0.4011
tencentBlock.ns3189 S3FIFO-0.0500-1.9000 cache size    94758, 5809166 req, miss ratio 0.3189, byte miss ratio 0.3189
tencentBlock.ns3189 S3FIFO-0.0500-1.9000 cache size   189517, 5809166 req, miss ratio 0.2191, byte miss ratio 0.2191
tencentBlock.ns3189 S3FIFO-0.0500-1.9000 cache size   379034, 5809166 req, miss ratio 0.1769, byte miss ratio 0.1769
tencentBlock.ns3189 S3FIFO-0.0500-1.9000 cache size   758068, 5809166 req, miss ratio 0.1695, byte miss ratio 0.1695
tencentBlock.ns3189 S3FIFO-0.8000-0.9000 cache size      947, 5809166 req, miss ratio 0.6334, byte miss ratio 0.6334
tencentBlock.ns3189 S3FIFO-0.8000-0.9000 cache size     2842, 5809166 req, miss ratio 0.5788, byte miss ratio 0.5788
tencentBlock.ns3189 S3FIFO-0.8000-0.9000 cache size     9475, 5809166 req, miss ratio 0.4867, byte miss ratio 0.4867
tencentBlock.ns3189 S3FIFO-0.8000-0.9000 cache size    28427, 5809166 req, miss ratio 0.4217, byte miss ratio 0.4217
tencentBlock.ns3189 S3FIFO-0.8000-0.9000 cache size    94758, 5809166 req, miss ratio 0.3418, byte miss ratio 0.3418
tencentBlock.ns3189 S3FIFO-0.8000-0.9000 cache size   189517, 5809166 req, miss ratio 0.2481, byte miss ratio 0.2481
tencentBlock.ns3189 S3FIFO-0.8000-0.9000 cache size   379034, 5809166 req, miss ratio 0.1996, byte miss ratio 0.1996
tencentBlock.ns3189 S3FIFO-0.8000-0.9000 cache size   758068, 5809166 req, miss ratio 0.1793, byte miss ratio 0.1793
tencentBlock.ns3189 S3FIFO-0.0010-0.9000 cache size      947, 5809166 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns3189 S3FIFO-0.0010-0.9000 cache size     2842, 5809166 req, miss ratio 0.5341, byte miss ratio 0.5341
tencentBlock.ns3189 S3FIFO-0.0010-0.9000 cache size     9475, 5809166 req, miss ratio 0.4676, byte miss ratio 0.4676
tencentBlock.ns3189 S3FIFO-0.0010-0.9000 cache size    28427, 5809166 req, miss ratio 0.4011, byte miss ratio 0.4011
tencentBlock.ns3189 S3FIFO-0.0010-0.9000 cache size    94758, 5809166 req, miss ratio 0.3157, byte miss ratio 0.3157
tencentBlock.ns3189 S3FIFO-0.0010-0.9000 cache size   189517, 5809166 req, miss ratio 0.2188, byte miss ratio 0.2188
tencentBlock.ns3189 S3FIFO-0.0010-0.9000 cache size   379034, 5809166 req, miss ratio 0.1768, byte miss ratio 0.1768
tencentBlock.ns3189 S3FIFO-0.0010-0.9000 cache size   758068, 5809166 req, miss ratio 0.1695, byte miss ratio 0.1695
tencentBlock.ns3189 S3FIFO-0.3000-0.9000 cache size      947, 5809166 req, miss ratio 0.6140, byte miss ratio 0.6140
tencentBlock.ns3189 S3FIFO-0.3000-0.9000 cache size     2842, 5809166 req, miss ratio 0.5311, byte miss ratio 0.5311
tencentBlock.ns3189 S3FIFO-0.3000-0.9000 cache size     9475, 5809166 req, miss ratio 0.4626, byte miss ratio 0.4626
tencentBlock.ns3189 S3FIFO-0.3000-0.9000 cache size    28427, 5809166 req, miss ratio 0.4036, byte miss ratio 0.4036
tencentBlock.ns3189 S3FIFO-0.3000-0.9000 cache size    94758, 5809166 req, miss ratio 0.3227, byte miss ratio 0.3227
tencentBlock.ns3189 S3FIFO-0.3000-0.9000 cache size   189517, 5809166 req, miss ratio 0.2255, byte miss ratio 0.2255
tencentBlock.ns3189 S3FIFO-0.3000-0.9000 cache size   379034, 5809166 req, miss ratio 0.1768, byte miss ratio 0.1768
tencentBlock.ns3189 S3FIFO-0.3000-0.9000 cache size   758068, 5809166 req, miss ratio 0.1695, byte miss ratio 0.1695
tencentBlock.ns3189 S3FIFO-0.4500-1.9000 cache size      947, 5809166 req, miss ratio 0.6199, byte miss ratio 0.6199
tencentBlock.ns3189 S3FIFO-0.4500-1.9000 cache size     2842, 5809166 req, miss ratio 0.5465, byte miss ratio 0.5465
tencentBlock.ns3189 S3FIFO-0.4500-1.9000 cache size     9475, 5809166 req, miss ratio 0.4701, byte miss ratio 0.4701
