cdn1_colo28.ns97 S3FIFO-0.0250-1.9000 cache size      705, 166790368 req, miss ratio 0.3823, byte miss ratio 0.3823
cdn1_colo28.ns97 S3FIFO-0.0250-1.9000 cache size     2117, 166790368 req, miss ratio 0.2699, byte miss ratio 0.2699
cdn1_colo28.ns97 S3FIFO-0.0250-1.9000 cache size     7058, 166790368 req, miss ratio 0.1570, byte miss ratio 0.1570
cdn1_colo28.ns97 S3FIFO-0.0250-1.9000 cache size    21175, 166790368 req, miss ratio 0.0772, byte miss ratio 0.0772
cdn1_colo28.ns97 S3FIFO-0.0250-1.9000 cache size    70583, 166790368 req, miss ratio 0.0287, byte miss ratio 0.0287
cdn1_colo28.ns97 S3FIFO-0.0250-1.9000 cache size   141167, 166790368 req, miss ratio 0.0168, byte miss ratio 0.0168
cdn1_colo28.ns97 S3FIFO-0.0250-1.9000 cache size   282334, 166790368 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_colo28.ns97 S3FIFO-0.0250-1.9000 cache size   564668, 166790368 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_colo28.ns97 S3FIFO-0.3000-0.9000 cache size      705, 166790368 req, miss ratio 0.3929, byte miss ratio 0.3929
cdn1_colo28.ns97 S3FIFO-0.3000-0.9000 cache size     2117, 166790368 req, miss ratio 0.2750, byte miss ratio 0.2750
cdn1_colo28.ns97 S3FIFO-0.3000-0.9000 cache size     7058, 166790368 req, miss ratio 0.1621, byte miss ratio 0.1621
cdn1_colo28.ns97 S3FIFO-0.3000-0.9000 cache size    21175, 166790368 req, miss ratio 0.0822, byte miss ratio 0.0822
cdn1_colo28.ns97 S3FIFO-0.3000-0.9000 cache size    70583, 166790368 req, miss ratio 0.0301, byte miss ratio 0.0301
cdn1_colo28.ns97 S3FIFO-0.3000-0.9000 cache size   141167, 166790368 req, miss ratio 0.0174, byte miss ratio 0.0174
cdn1_colo28.ns97 S3FIFO-0.3000-0.9000 cache size   282334, 166790368 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_colo28.ns97 S3FIFO-0.3000-0.9000 cache size   564668, 166790368 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_colo28.ns97 S3FIFO-0.0500-0.9000 cache size      705, 166790368 req, miss ratio 0.3821, byte miss ratio 0.3821
cdn1_colo28.ns97 S3FIFO-0.0500-0.9000 cache size     2117, 166790368 req, miss ratio 0.2666, byte miss ratio 0.2666
cdn1_colo28.ns97 S3FIFO-0.0500-0.9000 cache size     7058, 166790368 req, miss ratio 0.1543, byte miss ratio 0.1543
cdn1_colo28.ns97 S3FIFO-0.0500-0.9000 cache size    21175, 166790368 req, miss ratio 0.0766, byte miss ratio 0.0766
cdn1_colo28.ns97 S3FIFO-0.0500-0.9000 cache size    70583, 166790368 req, miss ratio 0.0284, byte miss ratio 0.0284
cdn1_colo28.ns97 S3FIFO-0.0500-0.9000 cache size   141167, 166790368 req, miss ratio 0.0167, byte miss ratio 0.0167
cdn1_colo28.ns97 S3FIFO-0.0500-0.9000 cache size   282334, 166790368 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_colo28.ns97 S3FIFO-0.0500-0.9000 cache size   564668, 166790368 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_colo28.ns97 S3FIFO-0.2500-1.9000 cache size      705, 166790368 req, miss ratio 0.3933, byte miss ratio 0.3933
cdn1_colo28.ns97 S3FIFO-0.2500-1.9000 cache size     2117, 166790368 req, miss ratio 0.2753, byte miss ratio 0.2753
cdn1_colo28.ns97 S3FIFO-0.2500-1.9000 cache size     7058, 166790368 req, miss ratio 0.1619, byte miss ratio 0.1619
cdn1_colo28.ns97 S3FIFO-0.2500-1.9000 cache size    21175, 166790368 req, miss ratio 0.0814, byte miss ratio 0.0814
cdn1_colo28.ns97 S3FIFO-0.2500-1.9000 cache size    70583, 166790368 req, miss ratio 0.0299, byte miss ratio 0.0299
cdn1_colo28.ns97 S3FIFO-0.2500-1.9000 cache size   141167, 166790368 req, miss ratio 0.0173, byte miss ratio 0.0173
cdn1_colo28.ns97 S3FIFO-0.2500-1.9000 cache size   282334, 166790368 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_colo28.ns97 S3FIFO-0.2500-1.9000 cache size   564668, 166790368 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_colo28.ns97 S3FIFO-0.9900-1.9000 cache size      705, 166790368 req, miss ratio 0.4630, byte miss ratio 0.4630
cdn1_colo28.ns97 S3FIFO-0.9900-1.9000 cache size     2117, 166790368 req, miss ratio 0.3386, byte miss ratio 0.3386
cdn1_colo28.ns97 S3FIFO-0.9900-1.9000 cache size     7058, 166790368 req, miss ratio 0.2062, byte miss ratio 0.2062
cdn1_colo28.ns97 S3FIFO-0.9900-1.9000 cache size    21175, 166790368 req, miss ratio 0.1079, byte miss ratio 0.1079
cdn1_colo28.ns97 S3FIFO-0.9900-1.9000 cache size    70583, 166790368 req, miss ratio 0.0409, byte miss ratio 0.0409
cdn1_colo28.ns97 S3FIFO-0.9900-1.9000 cache size   141167, 166790368 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns97 S3FIFO-0.9900-1.9000 cache size   282334, 166790368 req, miss ratio 0.0128, byte miss ratio 0.0128
cdn1_colo28.ns97 S3FIFO-0.9900-1.9000 cache size   564668, 166790368 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_colo28.ns97 S3FIFO-0.6000-1.9000 cache size      705, 166790368 req, miss ratio 0.4210, byte miss ratio 0.4210
cdn1_colo28.ns97 S3FIFO-0.6000-1.9000 cache size     2117, 166790368 req, miss ratio 0.2996, byte miss ratio 0.2996
cdn1_colo28.ns97 S3FIFO-0.6000-1.9000 cache size     7058, 166790368 req, miss ratio 0.1785, byte miss ratio 0.1785
cdn1_colo28.ns97 S3FIFO-0.6000-1.9000 cache size    21175, 166790368 req, miss ratio 0.0914, byte miss ratio 0.0914
cdn1_colo28.ns97 S3FIFO-0.6000-1.9000 cache size    70583, 166790368 req, miss ratio 0.0337, byte miss ratio 0.0337
cdn1_colo28.ns97 S3FIFO-0.6000-1.9000 cache size   141167, 166790368 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_colo28.ns97 S3FIFO-0.6000-1.9000 cache size   282334, 166790368 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_colo28.ns97 S3FIFO-0.6000-1.9000 cache size   564668, 166790368 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_colo28.ns97 S3FIFO-0.7000-0.9000 cache size      705, 166790368 req, miss ratio 0.4280, byte miss ratio 0.4280
cdn1_colo28.ns97 S3FIFO-0.7000-0.9000 cache size     2117, 166790368 req, miss ratio 0.3067, byte miss ratio 0.3067
cdn1_colo28.ns97 S3FIFO-0.7000-0.9000 cache size     7058, 166790368 req, miss ratio 0.1847, byte miss ratio 0.1847
cdn1_colo28.ns97 S3FIFO-0.7000-0.9000 cache size    21175, 166790368 req, miss ratio 0.0952, byte miss ratio 0.0952
cdn1_colo28.ns97 S3FIFO-0.7000-0.9000 cache size    70583, 166790368 req, miss ratio 0.0354, byte miss ratio 0.0354
cdn1_colo28.ns97 S3FIFO-0.7000-0.9000 cache size   141167, 166790368 req, miss ratio 0.0197, byte miss ratio 0.0197
cdn1_colo28.ns97 S3FIFO-0.7000-0.9000 cache size   282334, 166790368 req, miss ratio 0.0112, byte miss ratio 0.0112
