cdn1_colo28.ns332 S3FIFO-0.7000-1.9000 cache size      527, 28884482 req, miss ratio 0.0474, byte miss ratio 0.0474
cdn1_colo28.ns332 S3FIFO-0.7000-1.9000 cache size     1581, 28884482 req, miss ratio 0.0253, byte miss ratio 0.0253
cdn1_colo28.ns332 S3FIFO-0.7000-1.9000 cache size     5272, 28884482 req, miss ratio 0.0196, byte miss ratio 0.0196
cdn1_colo28.ns332 S3FIFO-0.7000-1.9000 cache size    15817, 28884482 req, miss ratio 0.0187, byte miss ratio 0.0187
cdn1_colo28.ns332 S3FIFO-0.7000-1.9000 cache size    52724, 28884482 req, miss ratio 0.0184, byte miss ratio 0.0184
cdn1_colo28.ns332 S3FIFO-0.7000-1.9000 cache size   105449, 28884482 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_colo28.ns332 S3FIFO-0.7000-1.9000 cache size   210899, 28884482 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_colo28.ns332 S3FIFO-0.7000-1.9000 cache size   421798, 28884482 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_colo28.ns332 S3FIFO-0.7000-0.9000 cache size      527, 28884482 req, miss ratio 0.0473, byte miss ratio 0.0473
cdn1_colo28.ns332 S3FIFO-0.7000-0.9000 cache size     1581, 28884482 req, miss ratio 0.0252, byte miss ratio 0.0252
cdn1_colo28.ns332 S3FIFO-0.7000-0.9000 cache size     5272, 28884482 req, miss ratio 0.0196, byte miss ratio 0.0196
cdn1_colo28.ns332 S3FIFO-0.7000-0.9000 cache size    15817, 28884482 req, miss ratio 0.0187, byte miss ratio 0.0187
cdn1_colo28.ns332 S3FIFO-0.7000-0.9000 cache size    52724, 28884482 req, miss ratio 0.0184, byte miss ratio 0.0184
cdn1_colo28.ns332 S3FIFO-0.7000-0.9000 cache size   105449, 28884482 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_colo28.ns332 S3FIFO-0.7000-0.9000 cache size   210899, 28884482 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_colo28.ns332 S3FIFO-0.7000-0.9000 cache size   421798, 28884482 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_colo28.ns332 S3FIFO-0.4500-0.9000 cache size      527, 28884482 req, miss ratio 0.0392, byte miss ratio 0.0392
cdn1_colo28.ns332 S3FIFO-0.4500-0.9000 cache size     1581, 28884482 req, miss ratio 0.0213, byte miss ratio 0.0213
cdn1_colo28.ns332 S3FIFO-0.4500-0.9000 cache size     5272, 28884482 req, miss ratio 0.0192, byte miss ratio 0.0192
cdn1_colo28.ns332 S3FIFO-0.4500-0.9000 cache size    15817, 28884482 req, miss ratio 0.0185, byte miss ratio 0.0185
cdn1_colo28.ns332 S3FIFO-0.4500-0.9000 cache size    52724, 28884482 req, miss ratio 0.0184, byte miss ratio 0.0184
cdn1_colo28.ns332 S3FIFO-0.4500-0.9000 cache size   105449, 28884482 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_colo28.ns332 S3FIFO-0.4500-0.9000 cache size   210899, 28884482 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_colo28.ns332 S3FIFO-0.4500-0.9000 cache size   421798, 28884482 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_colo28.ns332 S3FIFO-0.5500-1.9000 cache size      527, 28884482 req, miss ratio 0.0425, byte miss ratio 0.0425
cdn1_colo28.ns332 S3FIFO-0.5500-1.9000 cache size     1581, 28884482 req, miss ratio 0.0225, byte miss ratio 0.0225
cdn1_colo28.ns332 S3FIFO-0.5500-1.9000 cache size     5272, 28884482 req, miss ratio 0.0193, byte miss ratio 0.0193
cdn1_colo28.ns332 S3FIFO-0.5500-1.9000 cache size    15817, 28884482 req, miss ratio 0.0186, byte miss ratio 0.0186
cdn1_colo28.ns332 S3FIFO-0.5500-1.9000 cache size    52724, 28884482 req, miss ratio 0.0184, byte miss ratio 0.0184
cdn1_colo28.ns332 S3FIFO-0.5500-1.9000 cache size   105449, 28884482 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_colo28.ns332 S3FIFO-0.5500-1.9000 cache size   210899, 28884482 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_colo28.ns332 S3FIFO-0.5500-1.9000 cache size   421798, 28884482 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_colo28.ns332 S3FIFO-0.5000-0.9000 cache size      527, 28884482 req, miss ratio 0.0407, byte miss ratio 0.0407
cdn1_colo28.ns332 S3FIFO-0.5000-0.9000 cache size     1581, 28884482 req, miss ratio 0.0218, byte miss ratio 0.0218
