cdn1_allcolo.ns24 S3FIFO-0.7000-0.9000 cache size      234, 115011307 req, miss ratio 0.1793, byte miss ratio 0.1793
cdn1_allcolo.ns24 S3FIFO-0.7000-0.9000 cache size      704, 115011307 req, miss ratio 0.0863, byte miss ratio 0.0863
cdn1_allcolo.ns24 S3FIFO-0.7000-0.9000 cache size     2349, 115011307 req, miss ratio 0.0382, byte miss ratio 0.0382
cdn1_allcolo.ns24 S3FIFO-0.7000-0.9000 cache size     7048, 115011307 req, miss ratio 0.0188, byte miss ratio 0.0188
cdn1_allcolo.ns24 S3FIFO-0.7000-0.9000 cache size    23495, 115011307 req, miss ratio 0.0093, byte miss ratio 0.0093
cdn1_allcolo.ns24 S3FIFO-0.7000-0.9000 cache size    46991, 115011307 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns24 S3FIFO-0.7000-0.9000 cache size    93983, 115011307 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns24 S3FIFO-0.7000-0.9000 cache size   187967, 115011307 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns24 S3FIFO-0.0500-1.9000 cache size      234, 115011307 req, miss ratio 0.1339, byte miss ratio 0.1339
cdn1_allcolo.ns24 S3FIFO-0.0500-1.9000 cache size      704, 115011307 req, miss ratio 0.0653, byte miss ratio 0.0653
cdn1_allcolo.ns24 S3FIFO-0.0500-1.9000 cache size     2349, 115011307 req, miss ratio 0.0285, byte miss ratio 0.0285
cdn1_allcolo.ns24 S3FIFO-0.0500-1.9000 cache size     7048, 115011307 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_allcolo.ns24 S3FIFO-0.0500-1.9000 cache size    23495, 115011307 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_allcolo.ns24 S3FIFO-0.0500-1.9000 cache size    46991, 115011307 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns24 S3FIFO-0.0500-1.9000 cache size    93983, 115011307 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns24 S3FIFO-0.0500-1.9000 cache size   187967, 115011307 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns24 S3FIFO-0.4500-0.9000 cache size      234, 115011307 req, miss ratio 0.1566, byte miss ratio 0.1566
cdn1_allcolo.ns24 S3FIFO-0.4500-0.9000 cache size      704, 115011307 req, miss ratio 0.0750, byte miss ratio 0.0750
cdn1_allcolo.ns24 S3FIFO-0.4500-0.9000 cache size     2349, 115011307 req, miss ratio 0.0331, byte miss ratio 0.0331
cdn1_allcolo.ns24 S3FIFO-0.4500-0.9000 cache size     7048, 115011307 req, miss ratio 0.0164, byte miss ratio 0.0164
cdn1_allcolo.ns24 S3FIFO-0.4500-0.9000 cache size    23495, 115011307 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_allcolo.ns24 S3FIFO-0.4500-0.9000 cache size    46991, 115011307 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_allcolo.ns24 S3FIFO-0.4500-0.9000 cache size    93983, 115011307 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns24 S3FIFO-0.4500-0.9000 cache size   187967, 115011307 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns24 S3FIFO-0.3500-0.9000 cache size      234, 115011307 req, miss ratio 0.1485, byte miss ratio 0.1485
cdn1_allcolo.ns24 S3FIFO-0.3500-0.9000 cache size      704, 115011307 req, miss ratio 0.0714, byte miss ratio 0.0714
cdn1_allcolo.ns24 S3FIFO-0.3500-0.9000 cache size     2349, 115011307 req, miss ratio 0.0315, byte miss ratio 0.0315
