io_traces.ns18 S3FIFO-0.1000-1.9000 cache size     8466, 14000000 req, miss ratio 0.8245, byte miss ratio 0.8245
io_traces.ns18 S3FIFO-0.1000-1.9000 cache size    25398, 14000000 req, miss ratio 0.8130, byte miss ratio 0.8130
io_traces.ns18 S3FIFO-0.1000-1.9000 cache size    84662, 14000000 req, miss ratio 0.7410, byte miss ratio 0.7410
io_traces.ns18 S3FIFO-0.1000-1.9000 cache size   253987, 14000000 req, miss ratio 0.7277, byte miss ratio 0.7277
io_traces.ns18 S3FIFO-0.1000-1.9000 cache size   846623, 14000000 req, miss ratio 0.7037, byte miss ratio 0.7037
io_traces.ns18 S3FIFO-0.1000-1.9000 cache size  1693247, 14000000 req, miss ratio 0.6937, byte miss ratio 0.6937
io_traces.ns18 S3FIFO-0.1000-1.9000 cache size  3386494, 14000000 req, miss ratio 0.6519, byte miss ratio 0.6519
io_traces.ns18 S3FIFO-0.1000-1.9000 cache size  6772988, 14000000 req, miss ratio 0.6116, byte miss ratio 0.6116
io_traces.ns18 S3FIFO-0.4500-0.9000 cache size     8466, 14000000 req, miss ratio 0.8266, byte miss ratio 0.8266
io_traces.ns18 S3FIFO-0.4500-0.9000 cache size    25398, 14000000 req, miss ratio 0.8223, byte miss ratio 0.8223
io_traces.ns18 S3FIFO-0.4500-0.9000 cache size    84662, 14000000 req, miss ratio 0.7751, byte miss ratio 0.7751
io_traces.ns18 S3FIFO-0.4500-0.9000 cache size   253987, 14000000 req, miss ratio 0.7282, byte miss ratio 0.7282
io_traces.ns18 S3FIFO-0.4500-0.9000 cache size   846623, 14000000 req, miss ratio 0.7157, byte miss ratio 0.7157
io_traces.ns18 S3FIFO-0.4500-0.9000 cache size  1693247, 14000000 req, miss ratio 0.6990, byte miss ratio 0.6990
io_traces.ns18 S3FIFO-0.4500-0.9000 cache size  3386494, 14000000 req, miss ratio 0.6510, byte miss ratio 0.6510
io_traces.ns18 S3FIFO-0.4500-0.9000 cache size  6772988, 14000000 req, miss ratio 0.6116, byte miss ratio 0.6116
io_traces.ns18 S3FIFO-0.1500-0.9000 cache size     8466, 14000000 req, miss ratio 0.8267, byte miss ratio 0.8267
io_traces.ns18 S3FIFO-0.1500-0.9000 cache size    25398, 14000000 req, miss ratio 0.8212, byte miss ratio 0.8212
io_traces.ns18 S3FIFO-0.1500-0.9000 cache size    84662, 14000000 req, miss ratio 0.7485, byte miss ratio 0.7485
io_traces.ns18 S3FIFO-0.1500-0.9000 cache size   253987, 14000000 req, miss ratio 0.7281, byte miss ratio 0.7281
io_traces.ns18 S3FIFO-0.1500-0.9000 cache size   846623, 14000000 req, miss ratio 0.7121, byte miss ratio 0.7121
io_traces.ns18 S3FIFO-0.1500-0.9000 cache size  1693247, 14000000 req, miss ratio 0.6949, byte miss ratio 0.6949
io_traces.ns18 S3FIFO-0.1500-0.9000 cache size  3386494, 14000000 req, miss ratio 0.6519, byte miss ratio 0.6519
io_traces.ns18 S3FIFO-0.1500-0.9000 cache size  6772988, 14000000 req, miss ratio 0.6116, byte miss ratio 0.6116
io_traces.ns18 S3FIFO-0.0250-1.9000 cache size     8466, 14000000 req, miss ratio 0.8257, byte miss ratio 0.8257
io_traces.ns18 S3FIFO-0.0250-1.9000 cache size    25398, 14000000 req, miss ratio 0.8120, byte miss ratio 0.8120
io_traces.ns18 S3FIFO-0.0250-1.9000 cache size    84662, 14000000 req, miss ratio 0.7380, byte miss ratio 0.7380
io_traces.ns18 S3FIFO-0.0250-1.9000 cache size   253987, 14000000 req, miss ratio 0.7275, byte miss ratio 0.7275
io_traces.ns18 S3FIFO-0.0250-1.9000 cache size   846623, 14000000 req, miss ratio 0.7025, byte miss ratio 0.7025
io_traces.ns18 S3FIFO-0.0250-1.9000 cache size  1693247, 14000000 req, miss ratio 0.6925, byte miss ratio 0.6925
io_traces.ns18 S3FIFO-0.0250-1.9000 cache size  3386494, 14000000 req, miss ratio 0.6519, byte miss ratio 0.6519
io_traces.ns18 S3FIFO-0.0250-1.9000 cache size  6772988, 14000000 req, miss ratio 0.6116, byte miss ratio 0.6116
io_traces.ns18 S3FIFO-0.7000-0.9000 cache size     8466, 14000000 req, miss ratio 0.8266, byte miss ratio 0.8266
io_traces.ns18 S3FIFO-0.7000-0.9000 cache size    25398, 14000000 req, miss ratio 0.8224, byte miss ratio 0.8224
io_traces.ns18 S3FIFO-0.7000-0.9000 cache size    84662, 14000000 req, miss ratio 0.7937, byte miss ratio 0.7937
io_traces.ns18 S3FIFO-0.7000-0.9000 cache size   253987, 14000000 req, miss ratio 0.7338, byte miss ratio 0.7338
io_traces.ns18 S3FIFO-0.7000-0.9000 cache size   846623, 14000000 req, miss ratio 0.7197, byte miss ratio 0.7197
io_traces.ns18 S3FIFO-0.7000-0.9000 cache size  1693247, 14000000 req, miss ratio 0.7087, byte miss ratio 0.7087
io_traces.ns18 S3FIFO-0.7000-0.9000 cache size  3386494, 14000000 req, miss ratio 0.6551, byte miss ratio 0.6551
io_traces.ns18 S3FIFO-0.7000-0.9000 cache size  6772988, 14000000 req, miss ratio 0.6116, byte miss ratio 0.6116
io_traces.ns18 S3FIFO-0.0050-1.9000 cache size     8466, 14000000 req, miss ratio 0.8277, byte miss ratio 0.8277
io_traces.ns18 S3FIFO-0.0050-1.9000 cache size    25398, 14000000 req, miss ratio 0.8132, byte miss ratio 0.8132
io_traces.ns18 S3FIFO-0.0050-1.9000 cache size    84662, 14000000 req, miss ratio 0.7376, byte miss ratio 0.7376
io_traces.ns18 S3FIFO-0.0050-1.9000 cache size   253987, 14000000 req, miss ratio 0.7274, byte miss ratio 0.7274
io_traces.ns18 S3FIFO-0.0050-1.9000 cache size   846623, 14000000 req, miss ratio 0.7024, byte miss ratio 0.7024
io_traces.ns18 S3FIFO-0.0050-1.9000 cache size  1693247, 14000000 req, miss ratio 0.6924, byte miss ratio 0.6924
io_traces.ns18 S3FIFO-0.0050-1.9000 cache size  3386494, 14000000 req, miss ratio 0.6519, byte miss ratio 0.6519
io_traces.ns18 S3FIFO-0.0050-1.9000 cache size  6772988, 14000000 req, miss ratio 0.6116, byte miss ratio 0.6116
io_traces.ns18 S3FIFO-0.6500-0.9000 cache size     8466, 14000000 req, miss ratio 0.8266, byte miss ratio 0.8266
io_traces.ns18 S3FIFO-0.6500-0.9000 cache size    25398, 14000000 req, miss ratio 0.8224, byte miss ratio 0.8224
io_traces.ns18 S3FIFO-0.6500-0.9000 cache size    84662, 14000000 req, miss ratio 0.7896, byte miss ratio 0.7896
io_traces.ns18 S3FIFO-0.6500-0.9000 cache size   253987, 14000000 req, miss ratio 0.7303, byte miss ratio 0.7303
io_traces.ns18 S3FIFO-0.6500-0.9000 cache size   846623, 14000000 req, miss ratio 0.7175, byte miss ratio 0.7175
io_traces.ns18 S3FIFO-0.6500-0.9000 cache size  1693247, 14000000 req, miss ratio 0.7036, byte miss ratio 0.7036
io_traces.ns18 S3FIFO-0.6500-0.9000 cache size  3386494, 14000000 req, miss ratio 0.6541, byte miss ratio 0.6541
io_traces.ns18 S3FIFO-0.6500-0.9000 cache size  6772988, 14000000 req, miss ratio 0.6116, byte miss ratio 0.6116
io_traces.ns18 S3FIFO-0.5500-0.9000 cache size     8466, 14000000 req, miss ratio 0.8266, byte miss ratio 0.8266
io_traces.ns18 S3FIFO-0.5500-0.9000 cache size    25398, 14000000 req, miss ratio 0.8227, byte miss ratio 0.8227
io_traces.ns18 S3FIFO-0.5500-0.9000 cache size    84662, 14000000 req, miss ratio 0.7817, byte miss ratio 0.7817
