cdn1_allcolo.ns5275 S3FIFO-0.0050-0.9000 cache size       13, 2549234 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5275 S3FIFO-0.0050-0.9000 cache size       44, 2549234 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5275 S3FIFO-0.0050-0.9000 cache size      134, 2549234 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5275 S3FIFO-0.0050-0.9000 cache size      449, 2549234 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns5275 S3FIFO-0.0050-0.9000 cache size      898, 2549234 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns5275 S3FIFO-0.0050-0.9000 cache size     1797, 2549234 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns5275 S3FIFO-0.0050-0.9000 cache size     3595, 2549234 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns5275 S3FIFO-0.0100-1.9000 cache size       13, 2549234 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5275 S3FIFO-0.0100-1.9000 cache size       44, 2549234 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5275 S3FIFO-0.0100-1.9000 cache size      134, 2549234 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns5275 S3FIFO-0.0100-1.9000 cache size      449, 2549234 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns5275 S3FIFO-0.0100-1.9000 cache size      898, 2549234 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns5275 S3FIFO-0.0100-1.9000 cache size     1797, 2549234 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns5275 S3FIFO-0.0100-1.9000 cache size     3595, 2549234 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns5275 S3FIFO-0.1500-0.9000 cache size       13, 2549234 req, miss ratio 0.1435, byte miss ratio 0.1435
cdn1_allcolo.ns5275 S3FIFO-0.1500-0.9000 cache size       44, 2549234 req, miss ratio 0.0247, byte miss ratio 0.0247
cdn1_allcolo.ns5275 S3FIFO-0.1500-0.9000 cache size      134, 2549234 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_allcolo.ns5275 S3FIFO-0.1500-0.9000 cache size      449, 2549234 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns5275 S3FIFO-0.1500-0.9000 cache size      898, 2549234 req, miss ratio 0.0019, byte miss ratio 0.0019
