cdn1_allcolo.ns3673 S3FIFO-0.4000-1.9000 cache size        9, 1596059 req, miss ratio 0.1033, byte miss ratio 0.1033
cdn1_allcolo.ns3673 S3FIFO-0.4000-1.9000 cache size       29, 1596059 req, miss ratio 0.0870, byte miss ratio 0.0870
cdn1_allcolo.ns3673 S3FIFO-0.4000-1.9000 cache size       97, 1596059 req, miss ratio 0.0680, byte miss ratio 0.0680
cdn1_allcolo.ns3673 S3FIFO-0.4000-1.9000 cache size      292, 1596059 req, miss ratio 0.0474, byte miss ratio 0.0474
cdn1_allcolo.ns3673 S3FIFO-0.4000-1.9000 cache size      973, 1596059 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_allcolo.ns3673 S3FIFO-0.4000-1.9000 cache size     1947, 1596059 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns3673 S3FIFO-0.4000-1.9000 cache size     3894, 1596059 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns3673 S3FIFO-0.4000-1.9000 cache size     7788, 1596059 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns3673 S3FIFO-0.4000-0.9000 cache size        9, 1596059 req, miss ratio 0.1028, byte miss ratio 0.1028
cdn1_allcolo.ns3673 S3FIFO-0.4000-0.9000 cache size       29, 1596059 req, miss ratio 0.0862, byte miss ratio 0.0862
cdn1_allcolo.ns3673 S3FIFO-0.4000-0.9000 cache size       97, 1596059 req, miss ratio 0.0670, byte miss ratio 0.0670
cdn1_allcolo.ns3673 S3FIFO-0.4000-0.9000 cache size      292, 1596059 req, miss ratio 0.0464, byte miss ratio 0.0464
cdn1_allcolo.ns3673 S3FIFO-0.4000-0.9000 cache size      973, 1596059 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_allcolo.ns3673 S3FIFO-0.4000-0.9000 cache size     1947, 1596059 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_allcolo.ns3673 S3FIFO-0.4000-0.9000 cache size     3894, 1596059 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns3673 S3FIFO-0.4000-0.9000 cache size     7788, 1596059 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns3673 S3FIFO-0.1500-0.9000 cache size        9, 1596059 req, miss ratio 0.1007, byte miss ratio 0.1007
cdn1_allcolo.ns3673 S3FIFO-0.1500-0.9000 cache size       29, 1596059 req, miss ratio 0.0833, byte miss ratio 0.0833
cdn1_allcolo.ns3673 S3FIFO-0.1500-0.9000 cache size       97, 1596059 req, miss ratio 0.0636, byte miss ratio 0.0636
cdn1_allcolo.ns3673 S3FIFO-0.1500-0.9000 cache size      292, 1596059 req, miss ratio 0.0424, byte miss ratio 0.0424
cdn1_allcolo.ns3673 S3FIFO-0.1500-0.9000 cache size      973, 1596059 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns3673 S3FIFO-0.1500-0.9000 cache size     1947, 1596059 req, miss ratio 0.0131, byte miss ratio 0.0131
cdn1_allcolo.ns3673 S3FIFO-0.1500-0.9000 cache size     3894, 1596059 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns3673 S3FIFO-0.1500-0.9000 cache size     7788, 1596059 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns3673 S3FIFO-0.2000-0.9000 cache size        9, 1596059 req, miss ratio 0.1007, byte miss ratio 0.1007
cdn1_allcolo.ns3673 S3FIFO-0.2000-0.9000 cache size       29, 1596059 req, miss ratio 0.0836, byte miss ratio 0.0836
cdn1_allcolo.ns3673 S3FIFO-0.2000-0.9000 cache size       97, 1596059 req, miss ratio 0.0642, byte miss ratio 0.0642
cdn1_allcolo.ns3673 S3FIFO-0.2000-0.9000 cache size      292, 1596059 req, miss ratio 0.0432, byte miss ratio 0.0432
cdn1_allcolo.ns3673 S3FIFO-0.2000-0.9000 cache size      973, 1596059 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_allcolo.ns3673 S3FIFO-0.2000-0.9000 cache size     1947, 1596059 req, miss ratio 0.0135, byte miss ratio 0.0135
cdn1_allcolo.ns3673 S3FIFO-0.2000-0.9000 cache size     3894, 1596059 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns3673 S3FIFO-0.2000-0.9000 cache size     7788, 1596059 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns3673 S3FIFO-0.2500-0.9000 cache size        9, 1596059 req, miss ratio 0.1015, byte miss ratio 0.1015
cdn1_allcolo.ns3673 S3FIFO-0.2500-0.9000 cache size       29, 1596059 req, miss ratio 0.0842, byte miss ratio 0.0842
cdn1_allcolo.ns3673 S3FIFO-0.2500-0.9000 cache size       97, 1596059 req, miss ratio 0.0649, byte miss ratio 0.0649
cdn1_allcolo.ns3673 S3FIFO-0.2500-0.9000 cache size      292, 1596059 req, miss ratio 0.0440, byte miss ratio 0.0440
cdn1_allcolo.ns3673 S3FIFO-0.2500-0.9000 cache size      973, 1596059 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_allcolo.ns3673 S3FIFO-0.2500-0.9000 cache size     1947, 1596059 req, miss ratio 0.0138, byte miss ratio 0.0138
cdn1_allcolo.ns3673 S3FIFO-0.2500-0.9000 cache size     3894, 1596059 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_allcolo.ns3673 S3FIFO-0.2500-0.9000 cache size     7788, 1596059 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns3673 S3FIFO-0.1000-0.9000 cache size        9, 1596059 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3673 S3FIFO-0.1000-0.9000 cache size       29, 1596059 req, miss ratio 0.0831, byte miss ratio 0.0831
cdn1_allcolo.ns3673 S3FIFO-0.1000-0.9000 cache size       97, 1596059 req, miss ratio 0.0631, byte miss ratio 0.0631
cdn1_allcolo.ns3673 S3FIFO-0.1000-0.9000 cache size      292, 1596059 req, miss ratio 0.0418, byte miss ratio 0.0418
cdn1_allcolo.ns3673 S3FIFO-0.1000-0.9000 cache size      973, 1596059 req, miss ratio 0.0214, byte miss ratio 0.0214
cdn1_allcolo.ns3673 S3FIFO-0.1000-0.9000 cache size     1947, 1596059 req, miss ratio 0.0128, byte miss ratio 0.0128
cdn1_allcolo.ns3673 S3FIFO-0.1000-0.9000 cache size     3894, 1596059 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns3673 S3FIFO-0.1000-0.9000 cache size     7788, 1596059 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns3673 S3FIFO-0.3500-1.9000 cache size        9, 1596059 req, miss ratio 0.1033, byte miss ratio 0.1033
cdn1_allcolo.ns3673 S3FIFO-0.3500-1.9000 cache size       29, 1596059 req, miss ratio 0.0864, byte miss ratio 0.0864
cdn1_allcolo.ns3673 S3FIFO-0.3500-1.9000 cache size       97, 1596059 req, miss ratio 0.0672, byte miss ratio 0.0672
cdn1_allcolo.ns3673 S3FIFO-0.3500-1.9000 cache size      292, 1596059 req, miss ratio 0.0466, byte miss ratio 0.0466
cdn1_allcolo.ns3673 S3FIFO-0.3500-1.9000 cache size      973, 1596059 req, miss ratio 0.0243, byte miss ratio 0.0243
cdn1_allcolo.ns3673 S3FIFO-0.3500-1.9000 cache size     1947, 1596059 req, miss ratio 0.0147, byte miss ratio 0.0147
cdn1_allcolo.ns3673 S3FIFO-0.3500-1.9000 cache size     3894, 1596059 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_allcolo.ns3673 S3FIFO-0.3500-1.9000 cache size     7788, 1596059 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns3673 S3FIFO-0.8000-0.9000 cache size        9, 1596059 req, miss ratio 0.1154, byte miss ratio 0.1154
cdn1_allcolo.ns3673 S3FIFO-0.8000-0.9000 cache size       29, 1596059 req, miss ratio 0.0950, byte miss ratio 0.0950
cdn1_allcolo.ns3673 S3FIFO-0.8000-0.9000 cache size       97, 1596059 req, miss ratio 0.0754, byte miss ratio 0.0754
cdn1_allcolo.ns3673 S3FIFO-0.8000-0.9000 cache size      292, 1596059 req, miss ratio 0.0543, byte miss ratio 0.0543
cdn1_allcolo.ns3673 S3FIFO-0.8000-0.9000 cache size      973, 1596059 req, miss ratio 0.0297, byte miss ratio 0.0297
cdn1_allcolo.ns3673 S3FIFO-0.8000-0.9000 cache size     1947, 1596059 req, miss ratio 0.0185, byte miss ratio 0.0185
cdn1_allcolo.ns3673 S3FIFO-0.8000-0.9000 cache size     3894, 1596059 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_allcolo.ns3673 S3FIFO-0.8000-0.9000 cache size     7788, 1596059 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns3673 S3FIFO-0.9900-1.9000 cache size        9, 1596059 req, miss ratio 0.1253, byte miss ratio 0.1253
cdn1_allcolo.ns3673 S3FIFO-0.9900-1.9000 cache size       29, 1596059 req, miss ratio 0.1037, byte miss ratio 0.1037
cdn1_allcolo.ns3673 S3FIFO-0.9900-1.9000 cache size       97, 1596059 req, miss ratio 0.0817, byte miss ratio 0.0817
cdn1_allcolo.ns3673 S3FIFO-0.9900-1.9000 cache size      292, 1596059 req, miss ratio 0.0585, byte miss ratio 0.0585
cdn1_allcolo.ns3673 S3FIFO-0.9900-1.9000 cache size      973, 1596059 req, miss ratio 0.0320, byte miss ratio 0.0320
cdn1_allcolo.ns3673 S3FIFO-0.9900-1.9000 cache size     1947, 1596059 req, miss ratio 0.0201, byte miss ratio 0.0201
cdn1_allcolo.ns3673 S3FIFO-0.9900-1.9000 cache size     3894, 1596059 req, miss ratio 0.0121, byte miss ratio 0.0121
