io_traces.ns229 S3FIFO-0.5000-0.9000 cache size      174, 2400000 req, miss ratio 0.4885, byte miss ratio 0.4885
io_traces.ns229 S3FIFO-0.5000-0.9000 cache size      524, 2400000 req, miss ratio 0.4838, byte miss ratio 0.4838
io_traces.ns229 S3FIFO-0.5000-0.9000 cache size     1748, 2400000 req, miss ratio 0.4563, byte miss ratio 0.4563
io_traces.ns229 S3FIFO-0.5000-0.9000 cache size     5246, 2400000 req, miss ratio 0.4389, byte miss ratio 0.4389
io_traces.ns229 S3FIFO-0.5000-0.9000 cache size    17488, 2400000 req, miss ratio 0.4257, byte miss ratio 0.4257
io_traces.ns229 S3FIFO-0.5000-0.9000 cache size    34976, 2400000 req, miss ratio 0.2758, byte miss ratio 0.2758
io_traces.ns229 S3FIFO-0.5000-0.9000 cache size    69953, 2400000 req, miss ratio 0.1066, byte miss ratio 0.1066
io_traces.ns229 S3FIFO-0.5000-0.9000 cache size   139906, 2400000 req, miss ratio 0.0749, byte miss ratio 0.0749
io_traces.ns229 S3FIFO-0.6000-1.9000 cache size      174, 2400000 req, miss ratio 0.4894, byte miss ratio 0.4894
io_traces.ns229 S3FIFO-0.6000-1.9000 cache size      524, 2400000 req, miss ratio 0.4843, byte miss ratio 0.4843
io_traces.ns229 S3FIFO-0.6000-1.9000 cache size     1748, 2400000 req, miss ratio 0.4644, byte miss ratio 0.4644
io_traces.ns229 S3FIFO-0.6000-1.9000 cache size     5246, 2400000 req, miss ratio 0.4465, byte miss ratio 0.4465
io_traces.ns229 S3FIFO-0.6000-1.9000 cache size    17488, 2400000 req, miss ratio 0.3855, byte miss ratio 0.3855
io_traces.ns229 S3FIFO-0.6000-1.9000 cache size    34976, 2400000 req, miss ratio 0.2759, byte miss ratio 0.2759
io_traces.ns229 S3FIFO-0.6000-1.9000 cache size    69953, 2400000 req, miss ratio 0.1133, byte miss ratio 0.1133
