cdn1_allcolo.ns854 S3FIFO-0.9900-1.9000 cache size        9, 1277651 req, miss ratio 0.3691, byte miss ratio 0.3691
cdn1_allcolo.ns854 S3FIFO-0.9900-1.9000 cache size       28, 1277651 req, miss ratio 0.1963, byte miss ratio 0.1963
cdn1_allcolo.ns854 S3FIFO-0.9900-1.9000 cache size       93, 1277651 req, miss ratio 0.0716, byte miss ratio 0.0716
cdn1_allcolo.ns854 S3FIFO-0.9900-1.9000 cache size      187, 1277651 req, miss ratio 0.0251, byte miss ratio 0.0251
cdn1_allcolo.ns854 S3FIFO-0.9900-1.9000 cache size      375, 1277651 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns854 S3FIFO-0.9900-1.9000 cache size      751, 1277651 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns854 S3FIFO-0.2500-1.9000 cache size        9, 1277651 req, miss ratio 0.2546, byte miss ratio 0.2546
cdn1_allcolo.ns854 S3FIFO-0.2500-1.9000 cache size       28, 1277651 req, miss ratio 0.1489, byte miss ratio 0.1489
cdn1_allcolo.ns854 S3FIFO-0.2500-1.9000 cache size       93, 1277651 req, miss ratio 0.0515, byte miss ratio 0.0515
cdn1_allcolo.ns854 S3FIFO-0.2500-1.9000 cache size      187, 1277651 req, miss ratio 0.0148, byte miss ratio 0.0148
cdn1_allcolo.ns854 S3FIFO-0.2500-1.9000 cache size      375, 1277651 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns854 S3FIFO-0.2500-1.9000 cache size      751, 1277651 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns854 S3FIFO-0.8000-0.9000 cache size        9, 1277651 req, miss ratio 0.3518, byte miss ratio 0.3518
cdn1_allcolo.ns854 S3FIFO-0.8000-0.9000 cache size       28, 1277651 req, miss ratio 0.1816, byte miss ratio 0.1816
cdn1_allcolo.ns854 S3FIFO-0.8000-0.9000 cache size       93, 1277651 req, miss ratio 0.0667, byte miss ratio 0.0667
