tencentBlock.ns5398 S3FIFO-0.0050-0.9000 cache size      560, 25918522 req, miss ratio 0.4557, byte miss ratio 0.4557
tencentBlock.ns5398 S3FIFO-0.0050-0.9000 cache size     1682, 25918522 req, miss ratio 0.1740, byte miss ratio 0.1740
tencentBlock.ns5398 S3FIFO-0.0050-0.9000 cache size     5607, 25918522 req, miss ratio 0.0961, byte miss ratio 0.0961
tencentBlock.ns5398 S3FIFO-0.0050-0.9000 cache size    16822, 25918522 req, miss ratio 0.0804, byte miss ratio 0.0804
tencentBlock.ns5398 S3FIFO-0.0050-0.9000 cache size    56074, 25918522 req, miss ratio 0.0573, byte miss ratio 0.0573
tencentBlock.ns5398 S3FIFO-0.0050-0.9000 cache size   112148, 25918522 req, miss ratio 0.0453, byte miss ratio 0.0453
tencentBlock.ns5398 S3FIFO-0.0050-0.9000 cache size   224297, 25918522 req, miss ratio 0.0284, byte miss ratio 0.0284
tencentBlock.ns5398 S3FIFO-0.0050-0.9000 cache size   448594, 25918522 req, miss ratio 0.0218, byte miss ratio 0.0218
tencentBlock.ns5398 S3FIFO-0.0100-1.9000 cache size      560, 25918522 req, miss ratio 0.5143, byte miss ratio 0.5143
tencentBlock.ns5398 S3FIFO-0.0100-1.9000 cache size     1682, 25918522 req, miss ratio 0.1770, byte miss ratio 0.1770
tencentBlock.ns5398 S3FIFO-0.0100-1.9000 cache size     5607, 25918522 req, miss ratio 0.0951, byte miss ratio 0.0951
tencentBlock.ns5398 S3FIFO-0.0100-1.9000 cache size    16822, 25918522 req, miss ratio 0.0779, byte miss ratio 0.0779
tencentBlock.ns5398 S3FIFO-0.0100-1.9000 cache size    56074, 25918522 req, miss ratio 0.0559, byte miss ratio 0.0559
tencentBlock.ns5398 S3FIFO-0.0100-1.9000 cache size   112148, 25918522 req, miss ratio 0.0445, byte miss ratio 0.0445
tencentBlock.ns5398 S3FIFO-0.0100-1.9000 cache size   224297, 25918522 req, miss ratio 0.0283, byte miss ratio 0.0283
tencentBlock.ns5398 S3FIFO-0.0100-1.9000 cache size   448594, 25918522 req, miss ratio 0.0218, byte miss ratio 0.0218
tencentBlock.ns5398 S3FIFO-0.5500-1.9000 cache size      560, 25918522 req, miss ratio 0.7178, byte miss ratio 0.7178
tencentBlock.ns5398 S3FIFO-0.5500-1.9000 cache size     1682, 25918522 req, miss ratio 0.2461, byte miss ratio 0.2461
tencentBlock.ns5398 S3FIFO-0.5500-1.9000 cache size     5607, 25918522 req, miss ratio 0.0839, byte miss ratio 0.0839
tencentBlock.ns5398 S3FIFO-0.5500-1.9000 cache size    16822, 25918522 req, miss ratio 0.0663, byte miss ratio 0.0663
tencentBlock.ns5398 S3FIFO-0.5500-1.9000 cache size    56074, 25918522 req, miss ratio 0.0587, byte miss ratio 0.0587
tencentBlock.ns5398 S3FIFO-0.5500-1.9000 cache size   112148, 25918522 req, miss ratio 0.0475, byte miss ratio 0.0475
tencentBlock.ns5398 S3FIFO-0.5500-1.9000 cache size   224297, 25918522 req, miss ratio 0.0293, byte miss ratio 0.0293
tencentBlock.ns5398 S3FIFO-0.5500-1.9000 cache size   448594, 25918522 req, miss ratio 0.0219, byte miss ratio 0.0219
