tencentBlock.ns1360 S3FIFO-0.3000-0.9000 cache size     2469, 555522089 req, miss ratio 0.9983, byte miss ratio 0.9983
tencentBlock.ns1360 S3FIFO-0.3000-0.9000 cache size     7408, 555522089 req, miss ratio 0.9964, byte miss ratio 0.9964
tencentBlock.ns1360 S3FIFO-0.3000-0.9000 cache size    24695, 555522089 req, miss ratio 0.9597, byte miss ratio 0.9597
tencentBlock.ns1360 S3FIFO-0.3000-0.9000 cache size    74086, 555522089 req, miss ratio 0.8630, byte miss ratio 0.8630
tencentBlock.ns1360 S3FIFO-0.3000-0.9000 cache size   246956, 555522089 req, miss ratio 0.4279, byte miss ratio 0.4279
tencentBlock.ns1360 S3FIFO-0.3000-0.9000 cache size   493913, 555522089 req, miss ratio 0.2469, byte miss ratio 0.2469
tencentBlock.ns1360 S3FIFO-0.3000-0.9000 cache size   987826, 555522089 req, miss ratio 0.0223, byte miss ratio 0.0223
tencentBlock.ns1360 S3FIFO-0.3000-0.9000 cache size  1975652, 555522089 req, miss ratio 0.0047, byte miss ratio 0.0047
tencentBlock.ns1360 S3FIFO-0.8000-0.9000 cache size     2469, 555522089 req, miss ratio 0.9985, byte miss ratio 0.9985
tencentBlock.ns1360 S3FIFO-0.8000-0.9000 cache size     7408, 555522089 req, miss ratio 0.9963, byte miss ratio 0.9963
tencentBlock.ns1360 S3FIFO-0.8000-0.9000 cache size    24695, 555522089 req, miss ratio 0.9735, byte miss ratio 0.9735
tencentBlock.ns1360 S3FIFO-0.8000-0.9000 cache size    74086, 555522089 req, miss ratio 0.9437, byte miss ratio 0.9437
tencentBlock.ns1360 S3FIFO-0.8000-0.9000 cache size   246956, 555522089 req, miss ratio 0.5241, byte miss ratio 0.5241
tencentBlock.ns1360 S3FIFO-0.8000-0.9000 cache size   493913, 555522089 req, miss ratio 0.2825, byte miss ratio 0.2825
tencentBlock.ns1360 S3FIFO-0.8000-0.9000 cache size   987826, 555522089 req, miss ratio 0.0413, byte miss ratio 0.0413
tencentBlock.ns1360 S3FIFO-0.8000-0.9000 cache size  1975652, 555522089 req, miss ratio 0.0062, byte miss ratio 0.0062
tencentBlock.ns1360 S3FIFO-0.1000-1.9000 cache size     2469, 555522089 req, miss ratio 0.9980, byte miss ratio 0.9980
tencentBlock.ns1360 S3FIFO-0.1000-1.9000 cache size     7408, 555522089 req, miss ratio 0.9949, byte miss ratio 0.9949
tencentBlock.ns1360 S3FIFO-0.1000-1.9000 cache size    24695, 555522089 req, miss ratio 0.9344, byte miss ratio 0.9344
tencentBlock.ns1360 S3FIFO-0.1000-1.9000 cache size    74086, 555522089 req, miss ratio 0.8305, byte miss ratio 0.8305
tencentBlock.ns1360 S3FIFO-0.1000-1.9000 cache size   246956, 555522089 req, miss ratio 0.4363, byte miss ratio 0.4363
tencentBlock.ns1360 S3FIFO-0.1000-1.9000 cache size   493913, 555522089 req, miss ratio 0.2320, byte miss ratio 0.2320
tencentBlock.ns1360 S3FIFO-0.1000-1.9000 cache size   987826, 555522089 req, miss ratio 0.0157, byte miss ratio 0.0157
tencentBlock.ns1360 S3FIFO-0.1000-1.9000 cache size  1975652, 555522089 req, miss ratio 0.0046, byte miss ratio 0.0046
tencentBlock.ns1360 S3FIFO-0.0010-0.9000 cache size     2469, 555522089 req, miss ratio 0.9983, byte miss ratio 0.9983
