tencentBlock.ns22082 S3FIFO-0.1000-1.9000 cache size       52, 1291902 req, miss ratio 0.2994, byte miss ratio 0.2994
tencentBlock.ns22082 S3FIFO-0.1000-1.9000 cache size      157, 1291902 req, miss ratio 0.2090, byte miss ratio 0.2090
tencentBlock.ns22082 S3FIFO-0.1000-1.9000 cache size      526, 1291902 req, miss ratio 0.1906, byte miss ratio 0.1906
tencentBlock.ns22082 S3FIFO-0.1000-1.9000 cache size     1578, 1291902 req, miss ratio 0.1731, byte miss ratio 0.1731
tencentBlock.ns22082 S3FIFO-0.1000-1.9000 cache size     5262, 1291902 req, miss ratio 0.1416, byte miss ratio 0.1416
tencentBlock.ns22082 S3FIFO-0.1000-1.9000 cache size    10525, 1291902 req, miss ratio 0.1151, byte miss ratio 0.1151
tencentBlock.ns22082 S3FIFO-0.1000-1.9000 cache size    21050, 1291902 req, miss ratio 0.0676, byte miss ratio 0.0676
tencentBlock.ns22082 S3FIFO-0.1000-1.9000 cache size    42100, 1291902 req, miss ratio 0.0433, byte miss ratio 0.0433
tencentBlock.ns22082 S3FIFO-0.7000-0.9000 cache size       52, 1291902 req, miss ratio 0.3624, byte miss ratio 0.3624
tencentBlock.ns22082 S3FIFO-0.7000-0.9000 cache size      157, 1291902 req, miss ratio 0.2551, byte miss ratio 0.2551
tencentBlock.ns22082 S3FIFO-0.7000-0.9000 cache size      526, 1291902 req, miss ratio 0.1966, byte miss ratio 0.1966
tencentBlock.ns22082 S3FIFO-0.7000-0.9000 cache size     1578, 1291902 req, miss ratio 0.1843, byte miss ratio 0.1843
tencentBlock.ns22082 S3FIFO-0.7000-0.9000 cache size     5262, 1291902 req, miss ratio 0.1688, byte miss ratio 0.1688
tencentBlock.ns22082 S3FIFO-0.7000-0.9000 cache size    10525, 1291902 req, miss ratio 0.1270, byte miss ratio 0.1270
tencentBlock.ns22082 S3FIFO-0.7000-0.9000 cache size    21050, 1291902 req, miss ratio 0.0758, byte miss ratio 0.0758
tencentBlock.ns22082 S3FIFO-0.7000-0.9000 cache size    42100, 1291902 req, miss ratio 0.0513, byte miss ratio 0.0513
tencentBlock.ns22082 S3FIFO-0.1500-1.9000 cache size       52, 1291902 req, miss ratio 0.2975, byte miss ratio 0.2975
tencentBlock.ns22082 S3FIFO-0.1500-1.9000 cache size      157, 1291902 req, miss ratio 0.2084, byte miss ratio 0.2084
tencentBlock.ns22082 S3FIFO-0.1500-1.9000 cache size      526, 1291902 req, miss ratio 0.1906, byte miss ratio 0.1906
tencentBlock.ns22082 S3FIFO-0.1500-1.9000 cache size     1578, 1291902 req, miss ratio 0.1728, byte miss ratio 0.1728
tencentBlock.ns22082 S3FIFO-0.1500-1.9000 cache size     5262, 1291902 req, miss ratio 0.1425, byte miss ratio 0.1425
