io_traces.ns783 S3FIFO-0.3500-0.9000 cache size      361, 3800000 req, miss ratio 0.8088, byte miss ratio 0.8088
io_traces.ns783 S3FIFO-0.3500-0.9000 cache size     1084, 3800000 req, miss ratio 0.7888, byte miss ratio 0.7888
io_traces.ns783 S3FIFO-0.3500-0.9000 cache size     3614, 3800000 req, miss ratio 0.7713, byte miss ratio 0.7713
io_traces.ns783 S3FIFO-0.3500-0.9000 cache size    10842, 3800000 req, miss ratio 0.7124, byte miss ratio 0.7124
io_traces.ns783 S3FIFO-0.3500-0.9000 cache size    36140, 3800000 req, miss ratio 0.2765, byte miss ratio 0.2765
io_traces.ns783 S3FIFO-0.3500-0.9000 cache size    72280, 3800000 req, miss ratio 0.1616, byte miss ratio 0.1616
io_traces.ns783 S3FIFO-0.3500-0.9000 cache size   144560, 3800000 req, miss ratio 0.1316, byte miss ratio 0.1316
io_traces.ns783 S3FIFO-0.3500-0.9000 cache size   289120, 3800000 req, miss ratio 0.0954, byte miss ratio 0.0954
io_traces.ns783 S3FIFO-0.8000-1.9000 cache size      361, 3800000 req, miss ratio 0.8203, byte miss ratio 0.8203
io_traces.ns783 S3FIFO-0.8000-1.9000 cache size     1084, 3800000 req, miss ratio 0.8044, byte miss ratio 0.8044
io_traces.ns783 S3FIFO-0.8000-1.9000 cache size     3614, 3800000 req, miss ratio 0.7819, byte miss ratio 0.7819
io_traces.ns783 S3FIFO-0.8000-1.9000 cache size    10842, 3800000 req, miss ratio 0.7235, byte miss ratio 0.7235
io_traces.ns783 S3FIFO-0.8000-1.9000 cache size    36140, 3800000 req, miss ratio 0.3183, byte miss ratio 0.3183
io_traces.ns783 S3FIFO-0.8000-1.9000 cache size    72280, 3800000 req, miss ratio 0.1953, byte miss ratio 0.1953
io_traces.ns783 S3FIFO-0.8000-1.9000 cache size   144560, 3800000 req, miss ratio 0.1383, byte miss ratio 0.1383
io_traces.ns783 S3FIFO-0.8000-1.9000 cache size   289120, 3800000 req, miss ratio 0.0954, byte miss ratio 0.0954
io_traces.ns783 S3FIFO-0.4000-0.9000 cache size      361, 3800000 req, miss ratio 0.8097, byte miss ratio 0.8097
io_traces.ns783 S3FIFO-0.4000-0.9000 cache size     1084, 3800000 req, miss ratio 0.7899, byte miss ratio 0.7899
