tencentBlock.ns14030 S3FIFO-0.4500-0.9000 cache size       62, 2545649 req, miss ratio 0.4826, byte miss ratio 0.4826
tencentBlock.ns14030 S3FIFO-0.4500-0.9000 cache size      188, 2545649 req, miss ratio 0.3676, byte miss ratio 0.3676
tencentBlock.ns14030 S3FIFO-0.4500-0.9000 cache size      627, 2545649 req, miss ratio 0.1133, byte miss ratio 0.1133
tencentBlock.ns14030 S3FIFO-0.4500-0.9000 cache size     1883, 2545649 req, miss ratio 0.0794, byte miss ratio 0.0794
tencentBlock.ns14030 S3FIFO-0.4500-0.9000 cache size     6277, 2545649 req, miss ratio 0.0739, byte miss ratio 0.0739
tencentBlock.ns14030 S3FIFO-0.4500-0.9000 cache size    12554, 2545649 req, miss ratio 0.0598, byte miss ratio 0.0598
tencentBlock.ns14030 S3FIFO-0.4500-0.9000 cache size    25109, 2545649 req, miss ratio 0.0370, byte miss ratio 0.0370
tencentBlock.ns14030 S3FIFO-0.4500-0.9000 cache size    50219, 2545649 req, miss ratio 0.0247, byte miss ratio 0.0247
tencentBlock.ns14030 S3FIFO-0.5000-1.9000 cache size       62, 2545649 req, miss ratio 0.5139, byte miss ratio 0.5139
tencentBlock.ns14030 S3FIFO-0.5000-1.9000 cache size      188, 2545649 req, miss ratio 0.3804, byte miss ratio 0.3804
tencentBlock.ns14030 S3FIFO-0.5000-1.9000 cache size      627, 2545649 req, miss ratio 0.1148, byte miss ratio 0.1148
tencentBlock.ns14030 S3FIFO-0.5000-1.9000 cache size     1883, 2545649 req, miss ratio 0.0801, byte miss ratio 0.0801
tencentBlock.ns14030 S3FIFO-0.5000-1.9000 cache size     6277, 2545649 req, miss ratio 0.0746, byte miss ratio 0.0746
tencentBlock.ns14030 S3FIFO-0.5000-1.9000 cache size    12554, 2545649 req, miss ratio 0.0611, byte miss ratio 0.0611
tencentBlock.ns14030 S3FIFO-0.5000-1.9000 cache size    25109, 2545649 req, miss ratio 0.0373, byte miss ratio 0.0373
tencentBlock.ns14030 S3FIFO-0.5000-1.9000 cache size    50219, 2545649 req, miss ratio 0.0247, byte miss ratio 0.0247
tencentBlock.ns14030 S3FIFO-0.0010-1.9000 cache size       62, 2545649 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns14030 S3FIFO-0.0010-1.9000 cache size      188, 2545649 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns14030 S3FIFO-0.0010-1.9000 cache size      627, 2545649 req, miss ratio 1.0000, byte miss ratio 1.0000
