io_traces.ns74 S3FIFO-0.0500-1.9000 cache size     9660, 16200000 req, miss ratio 0.8348, byte miss ratio 0.8348
io_traces.ns74 S3FIFO-0.8000-1.9000 cache size  1932159, 16200000 req, miss ratio 0.7299, byte miss ratio 0.7299
io_traces.ns74 S3FIFO-0.8000-1.9000 cache size  3864318, 16200000 req, miss ratio 0.6662, byte miss ratio 0.6662
io_traces.ns74 S3FIFO-0.8000-1.9000 cache size  7728637, 16200000 req, miss ratio 0.6047, byte miss ratio 0.6047
io_traces.ns74 S3FIFO-0.1500-1.9000 cache size     9660, 16200000 req, miss ratio 0.8347, byte miss ratio 0.8347
io_traces.ns74 S3FIFO-0.1500-1.9000 cache size    28982, 16200000 req, miss ratio 0.8241, byte miss ratio 0.8241
io_traces.ns74 S3FIFO-0.1500-1.9000 cache size    96607, 16200000 req, miss ratio 0.7594, byte miss ratio 0.7594
io_traces.ns74 S3FIFO-0.1500-1.9000 cache size   289823, 16200000 req, miss ratio 0.7492, byte miss ratio 0.7492
io_traces.ns74 S3FIFO-0.1500-1.9000 cache size   966079, 16200000 req, miss ratio 0.7210, byte miss ratio 0.7210
io_traces.ns74 S3FIFO-0.1500-1.9000 cache size  1932159, 16200000 req, miss ratio 0.7081, byte miss ratio 0.7081
io_traces.ns74 S3FIFO-0.1500-1.9000 cache size  3864318, 16200000 req, miss ratio 0.6596, byte miss ratio 0.6596
io_traces.ns74 S3FIFO-0.1500-1.9000 cache size  7728637, 16200000 req, miss ratio 0.6047, byte miss ratio 0.6047
io_traces.ns74 S3FIFO-0.6500-1.9000 cache size     9660, 16200000 req, miss ratio 0.8364, byte miss ratio 0.8364
io_traces.ns74 S3FIFO-0.6500-1.9000 cache size    28982, 16200000 req, miss ratio 0.8309, byte miss ratio 0.8309
io_traces.ns74 S3FIFO-0.6500-1.9000 cache size    96607, 16200000 req, miss ratio 0.8003, byte miss ratio 0.8003
io_traces.ns74 S3FIFO-0.6500-1.9000 cache size   289823, 16200000 req, miss ratio 0.7504, byte miss ratio 0.7504
io_traces.ns74 S3FIFO-0.6500-1.9000 cache size   966079, 16200000 req, miss ratio 0.7414, byte miss ratio 0.7414
io_traces.ns74 S3FIFO-0.6500-1.9000 cache size  1932159, 16200000 req, miss ratio 0.7266, byte miss ratio 0.7266
io_traces.ns74 S3FIFO-0.6500-1.9000 cache size  3864318, 16200000 req, miss ratio 0.6621, byte miss ratio 0.6621
io_traces.ns74 S3FIFO-0.6500-1.9000 cache size  7728637, 16200000 req, miss ratio 0.6047, byte miss ratio 0.6047
io_traces.ns74 S3FIFO-0.5500-1.9000 cache size     9660, 16200000 req, miss ratio 0.8364, byte miss ratio 0.8364
io_traces.ns74 S3FIFO-0.5500-1.9000 cache size    28982, 16200000 req, miss ratio 0.8303, byte miss ratio 0.8303
io_traces.ns74 S3FIFO-0.5500-1.9000 cache size    96607, 16200000 req, miss ratio 0.7917, byte miss ratio 0.7917
io_traces.ns74 S3FIFO-0.5500-1.9000 cache size   289823, 16200000 req, miss ratio 0.7494, byte miss ratio 0.7494
io_traces.ns74 S3FIFO-0.5500-1.9000 cache size   966079, 16200000 req, miss ratio 0.7370, byte miss ratio 0.7370
io_traces.ns74 S3FIFO-0.5500-1.9000 cache size  1932159, 16200000 req, miss ratio 0.7174, byte miss ratio 0.7174
io_traces.ns74 S3FIFO-0.5500-1.9000 cache size  3864318, 16200000 req, miss ratio 0.6600, byte miss ratio 0.6600
io_traces.ns74 S3FIFO-0.5500-1.9000 cache size  7728637, 16200000 req, miss ratio 0.6047, byte miss ratio 0.6047
io_traces.ns74 S3FIFO-0.4000-0.9000 cache size     9660, 16200000 req, miss ratio 0.8365, byte miss ratio 0.8365
io_traces.ns74 S3FIFO-0.4000-0.9000 cache size    28982, 16200000 req, miss ratio 0.8323, byte miss ratio 0.8323
io_traces.ns74 S3FIFO-0.4000-0.9000 cache size    96607, 16200000 req, miss ratio 0.7818, byte miss ratio 0.7818
io_traces.ns74 S3FIFO-0.4000-0.9000 cache size   289823, 16200000 req, miss ratio 0.7495, byte miss ratio 0.7495
io_traces.ns74 S3FIFO-0.4000-0.9000 cache size   966079, 16200000 req, miss ratio 0.7320, byte miss ratio 0.7320
io_traces.ns74 S3FIFO-0.4000-0.9000 cache size  1932159, 16200000 req, miss ratio 0.7134, byte miss ratio 0.7134
io_traces.ns74 S3FIFO-0.4000-0.9000 cache size  3864318, 16200000 req, miss ratio 0.6593, byte miss ratio 0.6593
io_traces.ns74 S3FIFO-0.4000-0.9000 cache size  7728637, 16200000 req, miss ratio 0.6047, byte miss ratio 0.6047
io_traces.ns74 S3FIFO-0.1500-0.9000 cache size     9660, 16200000 req, miss ratio 0.8365, byte miss ratio 0.8365
io_traces.ns74 S3FIFO-0.1500-0.9000 cache size    28982, 16200000 req, miss ratio 0.8312, byte miss ratio 0.8312
io_traces.ns74 S3FIFO-0.1500-0.9000 cache size    96607, 16200000 req, miss ratio 0.7632, byte miss ratio 0.7632
io_traces.ns74 S3FIFO-0.1500-0.9000 cache size   289823, 16200000 req, miss ratio 0.7494, byte miss ratio 0.7494
io_traces.ns74 S3FIFO-0.1500-0.9000 cache size   966079, 16200000 req, miss ratio 0.7293, byte miss ratio 0.7293
io_traces.ns74 S3FIFO-0.1500-0.9000 cache size  1932159, 16200000 req, miss ratio 0.7093, byte miss ratio 0.7093
io_traces.ns74 S3FIFO-0.1500-0.9000 cache size  3864318, 16200000 req, miss ratio 0.6595, byte miss ratio 0.6595
io_traces.ns74 S3FIFO-0.1500-0.9000 cache size  7728637, 16200000 req, miss ratio 0.6047, byte miss ratio 0.6047
io_traces.ns74 S3FIFO-0.7500-0.9000 cache size     9660, 16200000 req, miss ratio 0.8364, byte miss ratio 0.8364
io_traces.ns74 S3FIFO-0.7500-0.9000 cache size    28982, 16200000 req, miss ratio 0.8320, byte miss ratio 0.8320
io_traces.ns74 S3FIFO-0.7500-0.9000 cache size    96607, 16200000 req, miss ratio 0.8092, byte miss ratio 0.8092
io_traces.ns74 S3FIFO-0.7500-0.9000 cache size   289823, 16200000 req, miss ratio 0.7576, byte miss ratio 0.7576
io_traces.ns74 S3FIFO-0.7500-0.9000 cache size   966079, 16200000 req, miss ratio 0.7405, byte miss ratio 0.7405
io_traces.ns74 S3FIFO-0.7500-0.9000 cache size  1932159, 16200000 req, miss ratio 0.7328, byte miss ratio 0.7328
io_traces.ns74 S3FIFO-0.7500-0.9000 cache size  3864318, 16200000 req, miss ratio 0.6634, byte miss ratio 0.6634
io_traces.ns74 S3FIFO-0.7500-0.9000 cache size  7728637, 16200000 req, miss ratio 0.6047, byte miss ratio 0.6047
io_traces.ns74 S3FIFO-0.9900-1.9000 cache size     9660, 16200000 req, miss ratio 0.8373, byte miss ratio 0.8373
io_traces.ns74 S3FIFO-0.9900-1.9000 cache size    28982, 16200000 req, miss ratio 0.8343, byte miss ratio 0.8343
io_traces.ns74 S3FIFO-0.9900-1.9000 cache size    96607, 16200000 req, miss ratio 0.8222, byte miss ratio 0.8222
io_traces.ns74 S3FIFO-0.9900-1.9000 cache size   289823, 16200000 req, miss ratio 0.7990, byte miss ratio 0.7990
io_traces.ns74 S3FIFO-0.9900-1.9000 cache size   966079, 16200000 req, miss ratio 0.7661, byte miss ratio 0.7661
io_traces.ns74 S3FIFO-0.9900-1.9000 cache size  1932159, 16200000 req, miss ratio 0.7248, byte miss ratio 0.7248
io_traces.ns74 S3FIFO-0.9900-1.9000 cache size  3864318, 16200000 req, miss ratio 0.6690, byte miss ratio 0.6690
io_traces.ns74 S3FIFO-0.9900-1.9000 cache size  7728637, 16200000 req, miss ratio 0.6088, byte miss ratio 0.6088
io_traces.ns74 S3FIFO-0.5000-1.9000 cache size     9660, 16200000 req, miss ratio 0.8364, byte miss ratio 0.8364
io_traces.ns74 S3FIFO-0.5000-1.9000 cache size    28982, 16200000 req, miss ratio 0.8294, byte miss ratio 0.8294
io_traces.ns74 S3FIFO-0.5000-1.9000 cache size    96607, 16200000 req, miss ratio 0.7876, byte miss ratio 0.7876
io_traces.ns74 S3FIFO-0.5000-1.9000 cache size   289823, 16200000 req, miss ratio 0.7493, byte miss ratio 0.7493
io_traces.ns74 S3FIFO-0.5000-1.9000 cache size   966079, 16200000 req, miss ratio 0.7349, byte miss ratio 0.7349
io_traces.ns74 S3FIFO-0.5000-1.9000 cache size  1932159, 16200000 req, miss ratio 0.7154, byte miss ratio 0.7154
io_traces.ns74 S3FIFO-0.5000-1.9000 cache size  3864318, 16200000 req, miss ratio 0.6588, byte miss ratio 0.6588
io_traces.ns74 S3FIFO-0.5000-1.9000 cache size  7728637, 16200000 req, miss ratio 0.6047, byte miss ratio 0.6047
io_traces.ns74 S3FIFO-0.9900-0.9000 cache size     9660, 16200000 req, miss ratio 0.8373, byte miss ratio 0.8373
io_traces.ns74 S3FIFO-0.9900-0.9000 cache size    28982, 16200000 req, miss ratio 0.8342, byte miss ratio 0.8342
io_traces.ns74 S3FIFO-0.9900-0.9000 cache size    96607, 16200000 req, miss ratio 0.8209, byte miss ratio 0.8209
io_traces.ns74 S3FIFO-0.9900-0.9000 cache size   289823, 16200000 req, miss ratio 0.7976, byte miss ratio 0.7976
io_traces.ns74 S3FIFO-0.9900-0.9000 cache size   966079, 16200000 req, miss ratio 0.7667, byte miss ratio 0.7667
io_traces.ns74 S3FIFO-0.9900-0.9000 cache size  1932159, 16200000 req, miss ratio 0.7279, byte miss ratio 0.7279
io_traces.ns74 S3FIFO-0.9900-0.9000 cache size  3864318, 16200000 req, miss ratio 0.6690, byte miss ratio 0.6690
io_traces.ns74 S3FIFO-0.9900-0.9000 cache size  7728637, 16200000 req, miss ratio 0.6088, byte miss ratio 0.6088
io_traces.ns74 S3FIFO-0.8500-1.9000 cache size     9660, 16200000 req, miss ratio 0.8367, byte miss ratio 0.8367
io_traces.ns74 S3FIFO-0.8500-1.9000 cache size    28982, 16200000 req, miss ratio 0.8338, byte miss ratio 0.8338
io_traces.ns74 S3FIFO-0.8500-1.9000 cache size    96607, 16200000 req, miss ratio 0.8160, byte miss ratio 0.8160
io_traces.ns74 S3FIFO-0.8500-1.9000 cache size   289823, 16200000 req, miss ratio 0.7765, byte miss ratio 0.7765
io_traces.ns74 S3FIFO-0.8500-1.9000 cache size   966079, 16200000 req, miss ratio 0.7483, byte miss ratio 0.7483
io_traces.ns74 S3FIFO-0.8500-1.9000 cache size  1932159, 16200000 req, miss ratio 0.7273, byte miss ratio 0.7273
io_traces.ns74 S3FIFO-0.8500-1.9000 cache size  3864318, 16200000 req, miss ratio 0.6682, byte miss ratio 0.6682
io_traces.ns74 S3FIFO-0.8500-1.9000 cache size  7728637, 16200000 req, miss ratio 0.6051, byte miss ratio 0.6051
io_traces.ns74 S3FIFO-0.9000-0.9000 cache size     9660, 16200000 req, miss ratio 0.8368, byte miss ratio 0.8368
io_traces.ns74 S3FIFO-0.9000-0.9000 cache size    28982, 16200000 req, miss ratio 0.8340, byte miss ratio 0.8340
io_traces.ns74 S3FIFO-0.9000-0.9000 cache size    96607, 16200000 req, miss ratio 0.8175, byte miss ratio 0.8175
io_traces.ns74 S3FIFO-0.9000-0.9000 cache size   289823, 16200000 req, miss ratio 0.7854, byte miss ratio 0.7854
io_traces.ns74 S3FIFO-0.9000-0.9000 cache size   966079, 16200000 req, miss ratio 0.7492, byte miss ratio 0.7492
io_traces.ns74 S3FIFO-0.9000-0.9000 cache size  1932159, 16200000 req, miss ratio 0.7280, byte miss ratio 0.7280
io_traces.ns74 S3FIFO-0.9000-0.9000 cache size  3864318, 16200000 req, miss ratio 0.6663, byte miss ratio 0.6663
io_traces.ns74 S3FIFO-0.9000-0.9000 cache size  7728637, 16200000 req, miss ratio 0.6056, byte miss ratio 0.6056
io_traces.ns74 S3FIFO-0.3000-1.9000 cache size     9660, 16200000 req, miss ratio 0.8348, byte miss ratio 0.8348
io_traces.ns74 S3FIFO-0.3000-1.9000 cache size    28982, 16200000 req, miss ratio 0.8269, byte miss ratio 0.8269
io_traces.ns74 S3FIFO-0.3000-1.9000 cache size    96607, 16200000 req, miss ratio 0.7691, byte miss ratio 0.7691
io_traces.ns74 S3FIFO-0.3000-1.9000 cache size   289823, 16200000 req, miss ratio 0.7492, byte miss ratio 0.7492
io_traces.ns74 S3FIFO-0.3000-1.9000 cache size   966079, 16200000 req, miss ratio 0.7229, byte miss ratio 0.7229
io_traces.ns74 S3FIFO-0.3000-1.9000 cache size  1932159, 16200000 req, miss ratio 0.7109, byte miss ratio 0.7109
io_traces.ns74 S3FIFO-0.3000-1.9000 cache size  3864318, 16200000 req, miss ratio 0.6593, byte miss ratio 0.6593
io_traces.ns74 S3FIFO-0.3000-1.9000 cache size  7728637, 16200000 req, miss ratio 0.6047, byte miss ratio 0.6047
io_traces.ns74 S3FIFO-0.0050-0.9000 cache size     9660, 16200000 req, miss ratio 0.8385, byte miss ratio 0.8385
io_traces.ns74 S3FIFO-0.0050-0.9000 cache size    28982, 16200000 req, miss ratio 0.8315, byte miss ratio 0.8315
io_traces.ns74 S3FIFO-0.0050-0.9000 cache size    96607, 16200000 req, miss ratio 0.7601, byte miss ratio 0.7601
io_traces.ns74 S3FIFO-0.0050-0.9000 cache size   289823, 16200000 req, miss ratio 0.7489, byte miss ratio 0.7489
io_traces.ns74 S3FIFO-0.0050-0.9000 cache size   966079, 16200000 req, miss ratio 0.7277, byte miss ratio 0.7277
io_traces.ns74 S3FIFO-0.0050-0.9000 cache size  1932159, 16200000 req, miss ratio 0.7082, byte miss ratio 0.7082
io_traces.ns74 S3FIFO-0.0050-0.9000 cache size  3864318, 16200000 req, miss ratio 0.6595, byte miss ratio 0.6595
io_traces.ns74 S3FIFO-0.0050-0.9000 cache size  7728637, 16200000 req, miss ratio 0.6047, byte miss ratio 0.6047
io_traces.ns74 S3FIFO-0.0500-0.9000 cache size     9660, 16200000 req, miss ratio 0.8368, byte miss ratio 0.8368
io_traces.ns74 S3FIFO-0.0500-0.9000 cache size    28982, 16200000 req, miss ratio 0.8307, byte miss ratio 0.8307
io_traces.ns74 S3FIFO-0.0500-0.9000 cache size    96607, 16200000 req, miss ratio 0.7601, byte miss ratio 0.7601
io_traces.ns74 S3FIFO-0.0500-0.9000 cache size   289823, 16200000 req, miss ratio 0.7491, byte miss ratio 0.7491
io_traces.ns74 S3FIFO-0.0500-0.9000 cache size   966079, 16200000 req, miss ratio 0.7282, byte miss ratio 0.7282
io_traces.ns74 S3FIFO-0.0500-0.9000 cache size  1932159, 16200000 req, miss ratio 0.7085, byte miss ratio 0.7085
io_traces.ns74 S3FIFO-0.0500-0.9000 cache size  3864318, 16200000 req, miss ratio 0.6595, byte miss ratio 0.6595
io_traces.ns74 S3FIFO-0.0500-0.9000 cache size  7728637, 16200000 req, miss ratio 0.6047, byte miss ratio 0.6047
io_traces.ns74 S3FIFO-0.4000-1.9000 cache size     9660, 16200000 req, miss ratio 0.8364, byte miss ratio 0.8364
io_traces.ns74 S3FIFO-0.4000-1.9000 cache size    28982, 16200000 req, miss ratio 0.8284, byte miss ratio 0.8284
io_traces.ns74 S3FIFO-0.4000-1.9000 cache size    96607, 16200000 req, miss ratio 0.7782, byte miss ratio 0.7782
io_traces.ns74 S3FIFO-0.4000-1.9000 cache size   289823, 16200000 req, miss ratio 0.7492, byte miss ratio 0.7492
io_traces.ns74 S3FIFO-0.4000-1.9000 cache size   966079, 16200000 req, miss ratio 0.7277, byte miss ratio 0.7277
io_traces.ns74 S3FIFO-0.4000-1.9000 cache size  1932159, 16200000 req, miss ratio 0.7136, byte miss ratio 0.7136
io_traces.ns74 S3FIFO-0.4000-1.9000 cache size  3864318, 16200000 req, miss ratio 0.6588, byte miss ratio 0.6588
io_traces.ns74 S3FIFO-0.4000-1.9000 cache size  7728637, 16200000 req, miss ratio 0.6047, byte miss ratio 0.6047
io_traces.ns74 S3FIFO-0.0250-0.9000 cache size     9660, 16200000 req, miss ratio 0.8376, byte miss ratio 0.8376
io_traces.ns74 S3FIFO-0.0250-0.9000 cache size    28982, 16200000 req, miss ratio 0.8307, byte miss ratio 0.8307
io_traces.ns74 S3FIFO-0.0250-0.9000 cache size    96607, 16200000 req, miss ratio 0.7601, byte miss ratio 0.7601
io_traces.ns74 S3FIFO-0.0250-0.9000 cache size   289823, 16200000 req, miss ratio 0.7490, byte miss ratio 0.7490
io_traces.ns74 S3FIFO-0.0250-0.9000 cache size   966079, 16200000 req, miss ratio 0.7279, byte miss ratio 0.7279
io_traces.ns74 S3FIFO-0.0250-0.9000 cache size  1932159, 16200000 req, miss ratio 0.7083, byte miss ratio 0.7083
io_traces.ns74 S3FIFO-0.0250-0.9000 cache size  3864318, 16200000 req, miss ratio 0.6595, byte miss ratio 0.6595
io_traces.ns74 S3FIFO-0.0250-0.9000 cache size  7728637, 16200000 req, miss ratio 0.6047, byte miss ratio 0.6047
io_traces.ns74 S3FIFO-0.0100-0.9000 cache size     9660, 16200000 req, miss ratio 0.8379, byte miss ratio 0.8379
io_traces.ns74 S3FIFO-0.0100-0.9000 cache size    28982, 16200000 req, miss ratio 0.8313, byte miss ratio 0.8313
io_traces.ns74 S3FIFO-0.0100-0.9000 cache size    96607, 16200000 req, miss ratio 0.7600, byte miss ratio 0.7600
io_traces.ns74 S3FIFO-0.0100-0.9000 cache size   289823, 16200000 req, miss ratio 0.7490, byte miss ratio 0.7490
io_traces.ns74 S3FIFO-0.0100-0.9000 cache size   966079, 16200000 req, miss ratio 0.7278, byte miss ratio 0.7278
io_traces.ns74 S3FIFO-0.0100-0.9000 cache size  1932159, 16200000 req, miss ratio 0.7082, byte miss ratio 0.7082
io_traces.ns74 S3FIFO-0.0100-0.9000 cache size  3864318, 16200000 req, miss ratio 0.6595, byte miss ratio 0.6595
io_traces.ns74 S3FIFO-0.0100-0.9000 cache size  7728637, 16200000 req, miss ratio 0.6047, byte miss ratio 0.6047
io_traces.ns74 S3FIFO-0.2000-1.9000 cache size     9660, 16200000 req, miss ratio 0.8346, byte miss ratio 0.8346
io_traces.ns74 S3FIFO-0.2000-1.9000 cache size    28982, 16200000 req, miss ratio 0.8248, byte miss ratio 0.8248
io_traces.ns74 S3FIFO-0.2000-1.9000 cache size    96607, 16200000 req, miss ratio 0.7620, byte miss ratio 0.7620
io_traces.ns74 S3FIFO-0.2000-1.9000 cache size   289823, 16200000 req, miss ratio 0.7492, byte miss ratio 0.7492
io_traces.ns74 S3FIFO-0.2000-1.9000 cache size   966079, 16200000 req, miss ratio 0.7215, byte miss ratio 0.7215
io_traces.ns74 S3FIFO-0.2000-1.9000 cache size  1932159, 16200000 req, miss ratio 0.7087, byte miss ratio 0.7087
io_traces.ns74 S3FIFO-0.2000-1.9000 cache size  3864318, 16200000 req, miss ratio 0.6596, byte miss ratio 0.6596
io_traces.ns74 S3FIFO-0.2000-1.9000 cache size  7728637, 16200000 req, miss ratio 0.6047, byte miss ratio 0.6047
io_traces.ns74 S3FIFO-0.4500-1.9000 cache size     9660, 16200000 req, miss ratio 0.8364, byte miss ratio 0.8364
io_traces.ns74 S3FIFO-0.4500-1.9000 cache size    28982, 16200000 req, miss ratio 0.8290, byte miss ratio 0.8290
io_traces.ns74 S3FIFO-0.4500-1.9000 cache size    96607, 16200000 req, miss ratio 0.7832, byte miss ratio 0.7832
io_traces.ns74 S3FIFO-0.4500-1.9000 cache size   289823, 16200000 req, miss ratio 0.7493, byte miss ratio 0.7493
io_traces.ns74 S3FIFO-0.4500-1.9000 cache size   966079, 16200000 req, miss ratio 0.7308, byte miss ratio 0.7308
io_traces.ns74 S3FIFO-0.4500-1.9000 cache size  1932159, 16200000 req, miss ratio 0.7143, byte miss ratio 0.7143
io_traces.ns74 S3FIFO-0.4500-1.9000 cache size  3864318, 16200000 req, miss ratio 0.6591, byte miss ratio 0.6591
io_traces.ns74 S3FIFO-0.4500-1.9000 cache size  7728637, 16200000 req, miss ratio 0.6047, byte miss ratio 0.6047
io_traces.ns74 S3FIFO-0.3500-0.9000 cache size     9660, 16200000 req, miss ratio 0.8361, byte miss ratio 0.8361
io_traces.ns74 S3FIFO-0.3500-0.9000 cache size    28982, 16200000 req, miss ratio 0.8321, byte miss ratio 0.8321
io_traces.ns74 S3FIFO-0.3500-0.9000 cache size    96607, 16200000 req, miss ratio 0.7773, byte miss ratio 0.7773
io_traces.ns74 S3FIFO-0.3500-0.9000 cache size   289823, 16200000 req, miss ratio 0.7494, byte miss ratio 0.7494
io_traces.ns74 S3FIFO-0.3500-0.9000 cache size   966079, 16200000 req, miss ratio 0.7308, byte miss ratio 0.7308
io_traces.ns74 S3FIFO-0.3500-0.9000 cache size  1932159, 16200000 req, miss ratio 0.7121, byte miss ratio 0.7121
io_traces.ns74 S3FIFO-0.3500-0.9000 cache size  3864318, 16200000 req, miss ratio 0.6594, byte miss ratio 0.6594
io_traces.ns74 S3FIFO-0.3500-0.9000 cache size  7728637, 16200000 req, miss ratio 0.6047, byte miss ratio 0.6047
io_traces.ns74 S3FIFO-0.5000-0.9000 cache size     9660, 16200000 req, miss ratio 0.8364, byte miss ratio 0.8364
io_traces.ns74 S3FIFO-0.5000-0.9000 cache size    28982, 16200000 req, miss ratio 0.8326, byte miss ratio 0.8326
io_traces.ns74 S3FIFO-0.5000-0.9000 cache size    96607, 16200000 req, miss ratio 0.7909, byte miss ratio 0.7909
io_traces.ns74 S3FIFO-0.5000-0.9000 cache size   289823, 16200000 req, miss ratio 0.7495, byte miss ratio 0.7495
io_traces.ns74 S3FIFO-0.5000-0.9000 cache size   966079, 16200000 req, miss ratio 0.7346, byte miss ratio 0.7346
io_traces.ns74 S3FIFO-0.5000-0.9000 cache size  1932159, 16200000 req, miss ratio 0.7162, byte miss ratio 0.7162
io_traces.ns74 S3FIFO-0.5000-0.9000 cache size  3864318, 16200000 req, miss ratio 0.6588, byte miss ratio 0.6588
io_traces.ns74 S3FIFO-0.5000-0.9000 cache size  7728637, 16200000 req, miss ratio 0.6047, byte miss ratio 0.6047
io_traces.ns74 S3FIFO-0.6500-0.9000 cache size     9660, 16200000 req, miss ratio 0.8364, byte miss ratio 0.8364
io_traces.ns74 S3FIFO-0.6500-0.9000 cache size    28982, 16200000 req, miss ratio 0.8325, byte miss ratio 0.8325
io_traces.ns74 S3FIFO-0.6500-0.9000 cache size    96607, 16200000 req, miss ratio 0.8015, byte miss ratio 0.8015
io_traces.ns74 S3FIFO-0.6500-0.9000 cache size   289823, 16200000 req, miss ratio 0.7505, byte miss ratio 0.7505
io_traces.ns74 S3FIFO-0.6500-0.9000 cache size   966079, 16200000 req, miss ratio 0.7358, byte miss ratio 0.7358
io_traces.ns74 S3FIFO-0.6500-0.9000 cache size  1932159, 16200000 req, miss ratio 0.7201, byte miss ratio 0.7201
io_traces.ns74 S3FIFO-0.6500-0.9000 cache size  3864318, 16200000 req, miss ratio 0.6621, byte miss ratio 0.6621
io_traces.ns74 S3FIFO-0.6500-0.9000 cache size  7728637, 16200000 req, miss ratio 0.6047, byte miss ratio 0.6047
