tencentBlock.ns18588 S3FIFO-0.3000-0.9000 cache size      164, 4229235 req, miss ratio 0.3221, byte miss ratio 0.3221
tencentBlock.ns18588 S3FIFO-0.3000-0.9000 cache size      493, 4229235 req, miss ratio 0.2325, byte miss ratio 0.2325
tencentBlock.ns18588 S3FIFO-0.3000-0.9000 cache size     1643, 4229235 req, miss ratio 0.1832, byte miss ratio 0.1832
tencentBlock.ns18588 S3FIFO-0.3000-0.9000 cache size     4930, 4229235 req, miss ratio 0.1505, byte miss ratio 0.1505
tencentBlock.ns18588 S3FIFO-0.3000-0.9000 cache size    16433, 4229235 req, miss ratio 0.1211, byte miss ratio 0.1211
tencentBlock.ns18588 S3FIFO-0.3000-0.9000 cache size    32867, 4229235 req, miss ratio 0.0847, byte miss ratio 0.0847
tencentBlock.ns18588 S3FIFO-0.3000-0.9000 cache size    65734, 4229235 req, miss ratio 0.0446, byte miss ratio 0.0446
tencentBlock.ns18588 S3FIFO-0.3000-0.9000 cache size   131468, 4229235 req, miss ratio 0.0397, byte miss ratio 0.0397
tencentBlock.ns18588 S3FIFO-0.7500-1.9000 cache size      164, 4229235 req, miss ratio 0.4672, byte miss ratio 0.4672
tencentBlock.ns18588 S3FIFO-0.7500-1.9000 cache size      493, 4229235 req, miss ratio 0.2541, byte miss ratio 0.2541
tencentBlock.ns18588 S3FIFO-0.7500-1.9000 cache size     1643, 4229235 req, miss ratio 0.2098, byte miss ratio 0.2098
tencentBlock.ns18588 S3FIFO-0.7500-1.9000 cache size     4930, 4229235 req, miss ratio 0.1739, byte miss ratio 0.1739
tencentBlock.ns18588 S3FIFO-0.7500-1.9000 cache size    16433, 4229235 req, miss ratio 0.1257, byte miss ratio 0.1257
tencentBlock.ns18588 S3FIFO-0.7500-1.9000 cache size    32867, 4229235 req, miss ratio 0.0903, byte miss ratio 0.0903
tencentBlock.ns18588 S3FIFO-0.7500-1.9000 cache size    65734, 4229235 req, miss ratio 0.0546, byte miss ratio 0.0546
tencentBlock.ns18588 S3FIFO-0.7500-1.9000 cache size   131468, 4229235 req, miss ratio 0.0405, byte miss ratio 0.0405
tencentBlock.ns18588 S3FIFO-0.2000-0.9000 cache size      164, 4229235 req, miss ratio 0.2935, byte miss ratio 0.2935
tencentBlock.ns18588 S3FIFO-0.2000-0.9000 cache size      493, 4229235 req, miss ratio 0.2329, byte miss ratio 0.2329
tencentBlock.ns18588 S3FIFO-0.2000-0.9000 cache size     1643, 4229235 req, miss ratio 0.1776, byte miss ratio 0.1776
tencentBlock.ns18588 S3FIFO-0.2000-0.9000 cache size     4930, 4229235 req, miss ratio 0.1505, byte miss ratio 0.1505
