io_traces.ns83 S3FIFO-0.6000-0.9000 cache size     1691, 35600000 req, miss ratio 0.1952, byte miss ratio 0.1952
io_traces.ns83 S3FIFO-0.6000-0.9000 cache size     5075, 35600000 req, miss ratio 0.1937, byte miss ratio 0.1937
io_traces.ns83 S3FIFO-0.6000-0.9000 cache size    16917, 35600000 req, miss ratio 0.1863, byte miss ratio 0.1863
io_traces.ns83 S3FIFO-0.6000-0.9000 cache size    50751, 35600000 req, miss ratio 0.1408, byte miss ratio 0.1408
io_traces.ns83 S3FIFO-0.6000-0.9000 cache size   169172, 35600000 req, miss ratio 0.0820, byte miss ratio 0.0820
io_traces.ns83 S3FIFO-0.6000-0.9000 cache size   338345, 35600000 req, miss ratio 0.0637, byte miss ratio 0.0637
io_traces.ns83 S3FIFO-0.6000-0.9000 cache size   676690, 35600000 req, miss ratio 0.0566, byte miss ratio 0.0566
io_traces.ns83 S3FIFO-0.6000-0.9000 cache size  1353380, 35600000 req, miss ratio 0.0489, byte miss ratio 0.0489
io_traces.ns83 S3FIFO-0.3000-1.9000 cache size     1691, 35600000 req, miss ratio 0.1945, byte miss ratio 0.1945
io_traces.ns83 S3FIFO-0.3000-1.9000 cache size     5075, 35600000 req, miss ratio 0.1926, byte miss ratio 0.1926
io_traces.ns83 S3FIFO-0.3000-1.9000 cache size    16917, 35600000 req, miss ratio 0.1863, byte miss ratio 0.1863
io_traces.ns83 S3FIFO-0.3000-1.9000 cache size    50751, 35600000 req, miss ratio 0.1445, byte miss ratio 0.1445
io_traces.ns83 S3FIFO-0.3000-1.9000 cache size   169172, 35600000 req, miss ratio 0.0827, byte miss ratio 0.0827
io_traces.ns83 S3FIFO-0.3000-1.9000 cache size   338345, 35600000 req, miss ratio 0.0633, byte miss ratio 0.0633
io_traces.ns83 S3FIFO-0.3000-1.9000 cache size   676690, 35600000 req, miss ratio 0.0561, byte miss ratio 0.0561
io_traces.ns83 S3FIFO-0.3000-1.9000 cache size  1353380, 35600000 req, miss ratio 0.0485, byte miss ratio 0.0485
io_traces.ns83 S3FIFO-0.6500-1.9000 cache size     1691, 35600000 req, miss ratio 0.1953, byte miss ratio 0.1953
io_traces.ns83 S3FIFO-0.6500-1.9000 cache size     5075, 35600000 req, miss ratio 0.1938, byte miss ratio 0.1938
io_traces.ns83 S3FIFO-0.6500-1.9000 cache size    16917, 35600000 req, miss ratio 0.1859, byte miss ratio 0.1859
io_traces.ns83 S3FIFO-0.6500-1.9000 cache size    50751, 35600000 req, miss ratio 0.1406, byte miss ratio 0.1406
io_traces.ns83 S3FIFO-0.6500-1.9000 cache size   169172, 35600000 req, miss ratio 0.0819, byte miss ratio 0.0819
io_traces.ns83 S3FIFO-0.6500-1.9000 cache size   338345, 35600000 req, miss ratio 0.0643, byte miss ratio 0.0643
io_traces.ns83 S3FIFO-0.6500-1.9000 cache size   676690, 35600000 req, miss ratio 0.0567, byte miss ratio 0.0567
io_traces.ns83 S3FIFO-0.6500-1.9000 cache size  1353380, 35600000 req, miss ratio 0.0489, byte miss ratio 0.0489
io_traces.ns83 S3FIFO-0.2500-1.9000 cache size     1691, 35600000 req, miss ratio 0.1945, byte miss ratio 0.1945
io_traces.ns83 S3FIFO-0.2500-1.9000 cache size     5075, 35600000 req, miss ratio 0.1925, byte miss ratio 0.1925
io_traces.ns83 S3FIFO-0.2500-1.9000 cache size    16917, 35600000 req, miss ratio 0.1861, byte miss ratio 0.1861
io_traces.ns83 S3FIFO-0.2500-1.9000 cache size    50751, 35600000 req, miss ratio 0.1455, byte miss ratio 0.1455
io_traces.ns83 S3FIFO-0.2500-1.9000 cache size   169172, 35600000 req, miss ratio 0.0829, byte miss ratio 0.0829
io_traces.ns83 S3FIFO-0.2500-1.9000 cache size   338345, 35600000 req, miss ratio 0.0638, byte miss ratio 0.0638
io_traces.ns83 S3FIFO-0.2500-1.9000 cache size   676690, 35600000 req, miss ratio 0.0561, byte miss ratio 0.0561
io_traces.ns83 S3FIFO-0.2500-1.9000 cache size  1353380, 35600000 req, miss ratio 0.0486, byte miss ratio 0.0486
