cdn1_allcolo.ns10040 S3FIFO-0.6500-0.9000 cache size        9, 1042729 req, miss ratio 0.6588, byte miss ratio 0.6588
cdn1_allcolo.ns10040 S3FIFO-0.6500-0.9000 cache size       27, 1042729 req, miss ratio 0.4551, byte miss ratio 0.4551
cdn1_allcolo.ns10040 S3FIFO-0.6500-0.9000 cache size       90, 1042729 req, miss ratio 0.2161, byte miss ratio 0.2161
cdn1_allcolo.ns10040 S3FIFO-0.6500-0.9000 cache size      270, 1042729 req, miss ratio 0.0810, byte miss ratio 0.0810
cdn1_allcolo.ns10040 S3FIFO-0.6500-0.9000 cache size      903, 1042729 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_allcolo.ns10040 S3FIFO-0.6500-0.9000 cache size     1806, 1042729 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_allcolo.ns10040 S3FIFO-0.6500-0.9000 cache size     3613, 1042729 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_allcolo.ns10040 S3FIFO-0.6500-0.9000 cache size     7226, 1042729 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns10040 S3FIFO-0.8500-0.9000 cache size        9, 1042729 req, miss ratio 0.7092, byte miss ratio 0.7092
cdn1_allcolo.ns10040 S3FIFO-0.8500-0.9000 cache size       27, 1042729 req, miss ratio 0.4951, byte miss ratio 0.4951
cdn1_allcolo.ns10040 S3FIFO-0.8500-0.9000 cache size       90, 1042729 req, miss ratio 0.2411, byte miss ratio 0.2411
cdn1_allcolo.ns10040 S3FIFO-0.8500-0.9000 cache size      270, 1042729 req, miss ratio 0.0932, byte miss ratio 0.0932
cdn1_allcolo.ns10040 S3FIFO-0.8500-0.9000 cache size      903, 1042729 req, miss ratio 0.0275, byte miss ratio 0.0275
cdn1_allcolo.ns10040 S3FIFO-0.8500-0.9000 cache size     1806, 1042729 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_allcolo.ns10040 S3FIFO-0.8500-0.9000 cache size     3613, 1042729 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns10040 S3FIFO-0.8500-0.9000 cache size     7226, 1042729 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_allcolo.ns10040 S3FIFO-0.8500-1.9000 cache size        9, 1042729 req, miss ratio 0.7193, byte miss ratio 0.7193
cdn1_allcolo.ns10040 S3FIFO-0.8500-1.9000 cache size       27, 1042729 req, miss ratio 0.4967, byte miss ratio 0.4967
cdn1_allcolo.ns10040 S3FIFO-0.8500-1.9000 cache size       90, 1042729 req, miss ratio 0.2360, byte miss ratio 0.2360
cdn1_allcolo.ns10040 S3FIFO-0.8500-1.9000 cache size      270, 1042729 req, miss ratio 0.0914, byte miss ratio 0.0914
cdn1_allcolo.ns10040 S3FIFO-0.8500-1.9000 cache size      903, 1042729 req, miss ratio 0.0272, byte miss ratio 0.0272
cdn1_allcolo.ns10040 S3FIFO-0.8500-1.9000 cache size     1806, 1042729 req, miss ratio 0.0149, byte miss ratio 0.0149
cdn1_allcolo.ns10040 S3FIFO-0.8500-1.9000 cache size     3613, 1042729 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns10040 S3FIFO-0.8500-1.9000 cache size     7226, 1042729 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_allcolo.ns10040 S3FIFO-0.0500-0.9000 cache size        9, 1042729 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns10040 S3FIFO-0.0500-0.9000 cache size       27, 1042729 req, miss ratio 0.3645, byte miss ratio 0.3645
cdn1_allcolo.ns10040 S3FIFO-0.0500-0.9000 cache size       90, 1042729 req, miss ratio 0.1424, byte miss ratio 0.1424
cdn1_allcolo.ns10040 S3FIFO-0.0500-0.9000 cache size      270, 1042729 req, miss ratio 0.0584, byte miss ratio 0.0584
cdn1_allcolo.ns10040 S3FIFO-0.0500-0.9000 cache size      903, 1042729 req, miss ratio 0.0135, byte miss ratio 0.0135
cdn1_allcolo.ns10040 S3FIFO-0.0500-0.9000 cache size     1806, 1042729 req, miss ratio 0.0092, byte miss ratio 0.0092
