cdn1_colo28.ns1315 S3FIFO-0.5500-1.9000 cache size     1027, 2335244 req, miss ratio 0.8207, byte miss ratio 0.8207
cdn1_colo28.ns1315 S3FIFO-0.2500-1.9000 cache size    30825, 2335244 req, miss ratio 0.6560, byte miss ratio 0.6560
cdn1_colo28.ns1315 S3FIFO-0.2500-1.9000 cache size   102753, 2335244 req, miss ratio 0.5751, byte miss ratio 0.5751
cdn1_colo28.ns1315 S3FIFO-0.2500-1.9000 cache size   205506, 2335244 req, miss ratio 0.5279, byte miss ratio 0.5279
cdn1_colo28.ns1315 S3FIFO-0.2500-1.9000 cache size   411012, 2335244 req, miss ratio 0.4841, byte miss ratio 0.4841
cdn1_colo28.ns1315 S3FIFO-0.2500-1.9000 cache size   822024, 2335244 req, miss ratio 0.4433, byte miss ratio 0.4433
cdn1_colo28.ns1315 S3FIFO-0.2000-0.9000 cache size     1027, 2335244 req, miss ratio 0.8148, byte miss ratio 0.8148
cdn1_colo28.ns1315 S3FIFO-0.2000-0.9000 cache size     3082, 2335244 req, miss ratio 0.7774, byte miss ratio 0.7774
cdn1_colo28.ns1315 S3FIFO-0.2000-0.9000 cache size    10275, 2335244 req, miss ratio 0.7214, byte miss ratio 0.7214
cdn1_colo28.ns1315 S3FIFO-0.2000-0.9000 cache size    30825, 2335244 req, miss ratio 0.6559, byte miss ratio 0.6559
cdn1_colo28.ns1315 S3FIFO-0.2000-0.9000 cache size   102753, 2335244 req, miss ratio 0.5758, byte miss ratio 0.5758
cdn1_colo28.ns1315 S3FIFO-0.2000-0.9000 cache size   205506, 2335244 req, miss ratio 0.5269, byte miss ratio 0.5269
cdn1_colo28.ns1315 S3FIFO-0.2000-0.9000 cache size   411012, 2335244 req, miss ratio 0.4841, byte miss ratio 0.4841
cdn1_colo28.ns1315 S3FIFO-0.2000-0.9000 cache size   822024, 2335244 req, miss ratio 0.4433, byte miss ratio 0.4433
cdn1_colo28.ns1315 S3FIFO-0.4000-1.9000 cache size     1027, 2335244 req, miss ratio 0.8159, byte miss ratio 0.8159
cdn1_colo28.ns1315 S3FIFO-0.4000-1.9000 cache size     3082, 2335244 req, miss ratio 0.7795, byte miss ratio 0.7795
cdn1_colo28.ns1315 S3FIFO-0.4000-1.9000 cache size    10275, 2335244 req, miss ratio 0.7246, byte miss ratio 0.7246
cdn1_colo28.ns1315 S3FIFO-0.4000-1.9000 cache size    30825, 2335244 req, miss ratio 0.6614, byte miss ratio 0.6614
cdn1_colo28.ns1315 S3FIFO-0.4000-1.9000 cache size   102753, 2335244 req, miss ratio 0.5798, byte miss ratio 0.5798
cdn1_colo28.ns1315 S3FIFO-0.4000-1.9000 cache size   205506, 2335244 req, miss ratio 0.5316, byte miss ratio 0.5316
cdn1_colo28.ns1315 S3FIFO-0.4000-1.9000 cache size   411012, 2335244 req, miss ratio 0.4848, byte miss ratio 0.4848
cdn1_colo28.ns1315 S3FIFO-0.4000-1.9000 cache size   822024, 2335244 req, miss ratio 0.4433, byte miss ratio 0.4433
cdn1_colo28.ns1315 S3FIFO-0.0100-1.9000 cache size     1027, 2335244 req, miss ratio 0.8270, byte miss ratio 0.8270
cdn1_colo28.ns1315 S3FIFO-0.0100-1.9000 cache size     3082, 2335244 req, miss ratio 0.7835, byte miss ratio 0.7835
cdn1_colo28.ns1315 S3FIFO-0.0100-1.9000 cache size    10275, 2335244 req, miss ratio 0.7236, byte miss ratio 0.7236
cdn1_colo28.ns1315 S3FIFO-0.0100-1.9000 cache size    30825, 2335244 req, miss ratio 0.6584, byte miss ratio 0.6584
cdn1_colo28.ns1315 S3FIFO-0.0100-1.9000 cache size   102753, 2335244 req, miss ratio 0.5787, byte miss ratio 0.5787
cdn1_colo28.ns1315 S3FIFO-0.0100-1.9000 cache size   205506, 2335244 req, miss ratio 0.5295, byte miss ratio 0.5295
cdn1_colo28.ns1315 S3FIFO-0.0100-1.9000 cache size   411012, 2335244 req, miss ratio 0.4840, byte miss ratio 0.4840
cdn1_colo28.ns1315 S3FIFO-0.0100-1.9000 cache size   822024, 2335244 req, miss ratio 0.4433, byte miss ratio 0.4433
cdn1_colo28.ns1315 S3FIFO-0.6000-0.9000 cache size     1027, 2335244 req, miss ratio 0.8232, byte miss ratio 0.8232
cdn1_colo28.ns1315 S3FIFO-0.6000-0.9000 cache size     3082, 2335244 req, miss ratio 0.7866, byte miss ratio 0.7866
cdn1_colo28.ns1315 S3FIFO-0.6000-0.9000 cache size    10275, 2335244 req, miss ratio 0.7330, byte miss ratio 0.7330
cdn1_colo28.ns1315 S3FIFO-0.6000-0.9000 cache size    30825, 2335244 req, miss ratio 0.6700, byte miss ratio 0.6700
cdn1_colo28.ns1315 S3FIFO-0.6000-0.9000 cache size   102753, 2335244 req, miss ratio 0.5884, byte miss ratio 0.5884
cdn1_colo28.ns1315 S3FIFO-0.6000-0.9000 cache size   205506, 2335244 req, miss ratio 0.5362, byte miss ratio 0.5362
cdn1_colo28.ns1315 S3FIFO-0.6000-0.9000 cache size   411012, 2335244 req, miss ratio 0.4888, byte miss ratio 0.4888
cdn1_colo28.ns1315 S3FIFO-0.6000-0.9000 cache size   822024, 2335244 req, miss ratio 0.4433, byte miss ratio 0.4433
cdn1_colo28.ns1315 S3FIFO-0.0500-0.9000 cache size     1027, 2335244 req, miss ratio 0.8198, byte miss ratio 0.8198
cdn1_colo28.ns1315 S3FIFO-0.0500-0.9000 cache size     3082, 2335244 req, miss ratio 0.7793, byte miss ratio 0.7793
cdn1_colo28.ns1315 S3FIFO-0.0500-0.9000 cache size    10275, 2335244 req, miss ratio 0.7230, byte miss ratio 0.7230
cdn1_colo28.ns1315 S3FIFO-0.0500-0.9000 cache size    30825, 2335244 req, miss ratio 0.6576, byte miss ratio 0.6576
cdn1_colo28.ns1315 S3FIFO-0.0500-0.9000 cache size   102753, 2335244 req, miss ratio 0.5782, byte miss ratio 0.5782
cdn1_colo28.ns1315 S3FIFO-0.0500-0.9000 cache size   205506, 2335244 req, miss ratio 0.5282, byte miss ratio 0.5282
cdn1_colo28.ns1315 S3FIFO-0.0500-0.9000 cache size   411012, 2335244 req, miss ratio 0.4841, byte miss ratio 0.4841
cdn1_colo28.ns1315 S3FIFO-0.0500-0.9000 cache size   822024, 2335244 req, miss ratio 0.4433, byte miss ratio 0.4433
cdn1_colo28.ns1315 S3FIFO-0.0050-1.9000 cache size     1027, 2335244 req, miss ratio 0.8305, byte miss ratio 0.8305
cdn1_colo28.ns1315 S3FIFO-0.0050-1.9000 cache size     3082, 2335244 req, miss ratio 0.7875, byte miss ratio 0.7875
cdn1_colo28.ns1315 S3FIFO-0.0050-1.9000 cache size    10275, 2335244 req, miss ratio 0.7266, byte miss ratio 0.7266
cdn1_colo28.ns1315 S3FIFO-0.0050-1.9000 cache size    30825, 2335244 req, miss ratio 0.6598, byte miss ratio 0.6598
cdn1_colo28.ns1315 S3FIFO-0.0050-1.9000 cache size   102753, 2335244 req, miss ratio 0.5799, byte miss ratio 0.5799
cdn1_colo28.ns1315 S3FIFO-0.0050-1.9000 cache size   205506, 2335244 req, miss ratio 0.5302, byte miss ratio 0.5302
cdn1_colo28.ns1315 S3FIFO-0.0050-1.9000 cache size   411012, 2335244 req, miss ratio 0.4840, byte miss ratio 0.4840
cdn1_colo28.ns1315 S3FIFO-0.0050-1.9000 cache size   822024, 2335244 req, miss ratio 0.4433, byte miss ratio 0.4433
cdn1_colo28.ns1315 S3FIFO-0.5000-1.9000 cache size     1027, 2335244 req, miss ratio 0.8185, byte miss ratio 0.8185
cdn1_colo28.ns1315 S3FIFO-0.5000-1.9000 cache size     3082, 2335244 req, miss ratio 0.7827, byte miss ratio 0.7827
cdn1_colo28.ns1315 S3FIFO-0.5000-1.9000 cache size    10275, 2335244 req, miss ratio 0.7285, byte miss ratio 0.7285
cdn1_colo28.ns1315 S3FIFO-0.5000-1.9000 cache size    30825, 2335244 req, miss ratio 0.6659, byte miss ratio 0.6659
cdn1_colo28.ns1315 S3FIFO-0.5000-1.9000 cache size   102753, 2335244 req, miss ratio 0.5844, byte miss ratio 0.5844
cdn1_colo28.ns1315 S3FIFO-0.5000-1.9000 cache size   205506, 2335244 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1315 S3FIFO-0.5000-1.9000 cache size   411012, 2335244 req, miss ratio 0.4862, byte miss ratio 0.4862
cdn1_colo28.ns1315 S3FIFO-0.5000-1.9000 cache size   822024, 2335244 req, miss ratio 0.4433, byte miss ratio 0.4433
cdn1_colo28.ns1315 S3FIFO-0.0250-0.9000 cache size     1027, 2335244 req, miss ratio 0.8241, byte miss ratio 0.8241
cdn1_colo28.ns1315 S3FIFO-0.0250-0.9000 cache size     3082, 2335244 req, miss ratio 0.7823, byte miss ratio 0.7823
cdn1_colo28.ns1315 S3FIFO-0.0250-0.9000 cache size    10275, 2335244 req, miss ratio 0.7243, byte miss ratio 0.7243
cdn1_colo28.ns1315 S3FIFO-0.0250-0.9000 cache size    30825, 2335244 req, miss ratio 0.6594, byte miss ratio 0.6594
cdn1_colo28.ns1315 S3FIFO-0.0250-0.9000 cache size   102753, 2335244 req, miss ratio 0.5799, byte miss ratio 0.5799
cdn1_colo28.ns1315 S3FIFO-0.0250-0.9000 cache size   205506, 2335244 req, miss ratio 0.5291, byte miss ratio 0.5291
cdn1_colo28.ns1315 S3FIFO-0.0250-0.9000 cache size   411012, 2335244 req, miss ratio 0.4841, byte miss ratio 0.4841
cdn1_colo28.ns1315 S3FIFO-0.0250-0.9000 cache size   822024, 2335244 req, miss ratio 0.4433, byte miss ratio 0.4433
cdn1_colo28.ns1315 S3FIFO-0.8500-1.9000 cache size     1027, 2335244 req, miss ratio 0.8391, byte miss ratio 0.8391
cdn1_colo28.ns1315 S3FIFO-0.8500-1.9000 cache size     3082, 2335244 req, miss ratio 0.8032, byte miss ratio 0.8032
cdn1_colo28.ns1315 S3FIFO-0.8500-1.9000 cache size    10275, 2335244 req, miss ratio 0.7550, byte miss ratio 0.7550
cdn1_colo28.ns1315 S3FIFO-0.8500-1.9000 cache size    30825, 2335244 req, miss ratio 0.6954, byte miss ratio 0.6954
cdn1_colo28.ns1315 S3FIFO-0.8500-1.9000 cache size   102753, 2335244 req, miss ratio 0.6163, byte miss ratio 0.6163
cdn1_colo28.ns1315 S3FIFO-0.8500-1.9000 cache size   205506, 2335244 req, miss ratio 0.5595, byte miss ratio 0.5595
cdn1_colo28.ns1315 S3FIFO-0.8500-1.9000 cache size   411012, 2335244 req, miss ratio 0.5015, byte miss ratio 0.5015
cdn1_colo28.ns1315 S3FIFO-0.8500-1.9000 cache size   822024, 2335244 req, miss ratio 0.4440, byte miss ratio 0.4440
cdn1_colo28.ns1315 S3FIFO-0.8500-0.9000 cache size     1027, 2335244 req, miss ratio 0.8385, byte miss ratio 0.8385
cdn1_colo28.ns1315 S3FIFO-0.8500-0.9000 cache size     3082, 2335244 req, miss ratio 0.8020, byte miss ratio 0.8020
cdn1_colo28.ns1315 S3FIFO-0.8500-0.9000 cache size    10275, 2335244 req, miss ratio 0.7529, byte miss ratio 0.7529
cdn1_colo28.ns1315 S3FIFO-0.8500-0.9000 cache size    30825, 2335244 req, miss ratio 0.6929, byte miss ratio 0.6929
cdn1_colo28.ns1315 S3FIFO-0.8500-0.9000 cache size   102753, 2335244 req, miss ratio 0.6134, byte miss ratio 0.6134
cdn1_colo28.ns1315 S3FIFO-0.8500-0.9000 cache size   205506, 2335244 req, miss ratio 0.5573, byte miss ratio 0.5573
cdn1_colo28.ns1315 S3FIFO-0.8500-0.9000 cache size   411012, 2335244 req, miss ratio 0.5015, byte miss ratio 0.5015
cdn1_colo28.ns1315 S3FIFO-0.8500-0.9000 cache size   822024, 2335244 req, miss ratio 0.4440, byte miss ratio 0.4440
cdn1_colo28.ns1315 S3FIFO-0.9900-0.9000 cache size     1027, 2335244 req, miss ratio 0.8514, byte miss ratio 0.8514
cdn1_colo28.ns1315 S3FIFO-0.9900-0.9000 cache size     3082, 2335244 req, miss ratio 0.8195, byte miss ratio 0.8195
cdn1_colo28.ns1315 S3FIFO-0.9900-0.9000 cache size    10275, 2335244 req, miss ratio 0.7743, byte miss ratio 0.7743
cdn1_colo28.ns1315 S3FIFO-0.9900-0.9000 cache size    30825, 2335244 req, miss ratio 0.7157, byte miss ratio 0.7157
cdn1_colo28.ns1315 S3FIFO-0.9900-0.9000 cache size   102753, 2335244 req, miss ratio 0.6354, byte miss ratio 0.6354
cdn1_colo28.ns1315 S3FIFO-0.9900-0.9000 cache size   205506, 2335244 req, miss ratio 0.5771, byte miss ratio 0.5771
cdn1_colo28.ns1315 S3FIFO-0.9900-0.9000 cache size   411012, 2335244 req, miss ratio 0.5141, byte miss ratio 0.5141
cdn1_colo28.ns1315 S3FIFO-0.9900-0.9000 cache size   822024, 2335244 req, miss ratio 0.4498, byte miss ratio 0.4498
cdn1_colo28.ns1315 S3FIFO-0.9000-1.9000 cache size     1027, 2335244 req, miss ratio 0.8437, byte miss ratio 0.8437
cdn1_colo28.ns1315 S3FIFO-0.9000-1.9000 cache size     3082, 2335244 req, miss ratio 0.8086, byte miss ratio 0.8086
cdn1_colo28.ns1315 S3FIFO-0.9000-1.9000 cache size    10275, 2335244 req, miss ratio 0.7614, byte miss ratio 0.7614
cdn1_colo28.ns1315 S3FIFO-0.9000-1.9000 cache size    30825, 2335244 req, miss ratio 0.7024, byte miss ratio 0.7024
cdn1_colo28.ns1315 S3FIFO-0.9000-1.9000 cache size   102753, 2335244 req, miss ratio 0.6231, byte miss ratio 0.6231
cdn1_colo28.ns1315 S3FIFO-0.9000-1.9000 cache size   205506, 2335244 req, miss ratio 0.5654, byte miss ratio 0.5654
cdn1_colo28.ns1315 S3FIFO-0.9000-1.9000 cache size   411012, 2335244 req, miss ratio 0.5055, byte miss ratio 0.5055
cdn1_colo28.ns1315 S3FIFO-0.9000-1.9000 cache size   822024, 2335244 req, miss ratio 0.4452, byte miss ratio 0.4452
cdn1_colo28.ns1315 S3FIFO-0.3500-1.9000 cache size     1027, 2335244 req, miss ratio 0.8150, byte miss ratio 0.8150
cdn1_colo28.ns1315 S3FIFO-0.3500-1.9000 cache size     3082, 2335244 req, miss ratio 0.7783, byte miss ratio 0.7783
cdn1_colo28.ns1315 S3FIFO-0.3500-1.9000 cache size    10275, 2335244 req, miss ratio 0.7230, byte miss ratio 0.7230
cdn1_colo28.ns1315 S3FIFO-0.3500-1.9000 cache size    30825, 2335244 req, miss ratio 0.6594, byte miss ratio 0.6594
cdn1_colo28.ns1315 S3FIFO-0.3500-1.9000 cache size   102753, 2335244 req, miss ratio 0.5780, byte miss ratio 0.5780
cdn1_colo28.ns1315 S3FIFO-0.3500-1.9000 cache size   205506, 2335244 req, miss ratio 0.5302, byte miss ratio 0.5302
cdn1_colo28.ns1315 S3FIFO-0.3500-1.9000 cache size   411012, 2335244 req, miss ratio 0.4845, byte miss ratio 0.4845
cdn1_colo28.ns1315 S3FIFO-0.3500-1.9000 cache size   822024, 2335244 req, miss ratio 0.4433, byte miss ratio 0.4433
cdn1_colo28.ns1315 S3FIFO-0.9000-0.9000 cache size     1027, 2335244 req, miss ratio 0.8429, byte miss ratio 0.8429
cdn1_colo28.ns1315 S3FIFO-0.9000-0.9000 cache size     3082, 2335244 req, miss ratio 0.8072, byte miss ratio 0.8072
cdn1_colo28.ns1315 S3FIFO-0.9000-0.9000 cache size    10275, 2335244 req, miss ratio 0.7593, byte miss ratio 0.7593
cdn1_colo28.ns1315 S3FIFO-0.9000-0.9000 cache size    30825, 2335244 req, miss ratio 0.7000, byte miss ratio 0.7000
cdn1_colo28.ns1315 S3FIFO-0.9000-0.9000 cache size   102753, 2335244 req, miss ratio 0.6207, byte miss ratio 0.6207
cdn1_colo28.ns1315 S3FIFO-0.9000-0.9000 cache size   205506, 2335244 req, miss ratio 0.5637, byte miss ratio 0.5637
cdn1_colo28.ns1315 S3FIFO-0.9000-0.9000 cache size   411012, 2335244 req, miss ratio 0.5055, byte miss ratio 0.5055
cdn1_colo28.ns1315 S3FIFO-0.9000-0.9000 cache size   822024, 2335244 req, miss ratio 0.4452, byte miss ratio 0.4452
cdn1_colo28.ns1315 S3FIFO-0.0010-0.9000 cache size     1027, 2335244 req, miss ratio 0.8374, byte miss ratio 0.8374
cdn1_colo28.ns1315 S3FIFO-0.0010-0.9000 cache size     3082, 2335244 req, miss ratio 0.7992, byte miss ratio 0.7992
cdn1_colo28.ns1315 S3FIFO-0.0010-0.9000 cache size    10275, 2335244 req, miss ratio 0.7383, byte miss ratio 0.7383
cdn1_colo28.ns1315 S3FIFO-0.0010-0.9000 cache size    30825, 2335244 req, miss ratio 0.6686, byte miss ratio 0.6686
cdn1_colo28.ns1315 S3FIFO-0.0010-0.9000 cache size   102753, 2335244 req, miss ratio 0.5852, byte miss ratio 0.5852
cdn1_colo28.ns1315 S3FIFO-0.0010-0.9000 cache size   205506, 2335244 req, miss ratio 0.5317, byte miss ratio 0.5317
cdn1_colo28.ns1315 S3FIFO-0.0010-0.9000 cache size   411012, 2335244 req, miss ratio 0.4841, byte miss ratio 0.4841
cdn1_colo28.ns1315 S3FIFO-0.0010-0.9000 cache size   822024, 2335244 req, miss ratio 0.4433, byte miss ratio 0.4433
cdn1_colo28.ns1315 S3FIFO-0.3000-0.9000 cache size     1027, 2335244 req, miss ratio 0.8153, byte miss ratio 0.8153
cdn1_colo28.ns1315 S3FIFO-0.3000-0.9000 cache size     3082, 2335244 req, miss ratio 0.7783, byte miss ratio 0.7783
cdn1_colo28.ns1315 S3FIFO-0.3000-0.9000 cache size    10275, 2335244 req, miss ratio 0.7227, byte miss ratio 0.7227
cdn1_colo28.ns1315 S3FIFO-0.3000-0.9000 cache size    30825, 2335244 req, miss ratio 0.6576, byte miss ratio 0.6576
cdn1_colo28.ns1315 S3FIFO-0.3000-0.9000 cache size   102753, 2335244 req, miss ratio 0.5768, byte miss ratio 0.5768
cdn1_colo28.ns1315 S3FIFO-0.3000-0.9000 cache size   205506, 2335244 req, miss ratio 0.5275, byte miss ratio 0.5275
cdn1_colo28.ns1315 S3FIFO-0.3000-0.9000 cache size   411012, 2335244 req, miss ratio 0.4841, byte miss ratio 0.4841
cdn1_colo28.ns1315 S3FIFO-0.3000-0.9000 cache size   822024, 2335244 req, miss ratio 0.4433, byte miss ratio 0.4433
cdn1_colo28.ns1315 S3FIFO-0.0050-0.9000 cache size     1027, 2335244 req, miss ratio 0.8334, byte miss ratio 0.8334
cdn1_colo28.ns1315 S3FIFO-0.0050-0.9000 cache size     3082, 2335244 req, miss ratio 0.7915, byte miss ratio 0.7915
cdn1_colo28.ns1315 S3FIFO-0.0050-0.9000 cache size    10275, 2335244 req, miss ratio 0.7301, byte miss ratio 0.7301
cdn1_colo28.ns1315 S3FIFO-0.0050-0.9000 cache size    30825, 2335244 req, miss ratio 0.6630, byte miss ratio 0.6630
cdn1_colo28.ns1315 S3FIFO-0.0050-0.9000 cache size   102753, 2335244 req, miss ratio 0.5830, byte miss ratio 0.5830
cdn1_colo28.ns1315 S3FIFO-0.0050-0.9000 cache size   205506, 2335244 req, miss ratio 0.5306, byte miss ratio 0.5306
cdn1_colo28.ns1315 S3FIFO-0.0050-0.9000 cache size   411012, 2335244 req, miss ratio 0.4841, byte miss ratio 0.4841
cdn1_colo28.ns1315 S3FIFO-0.0050-0.9000 cache size   822024, 2335244 req, miss ratio 0.4433, byte miss ratio 0.4433
cdn1_colo28.ns1315 S3FIFO-0.1500-0.9000 cache size     1027, 2335244 req, miss ratio 0.8152, byte miss ratio 0.8152
cdn1_colo28.ns1315 S3FIFO-0.1500-0.9000 cache size     3082, 2335244 req, miss ratio 0.7772, byte miss ratio 0.7772
cdn1_colo28.ns1315 S3FIFO-0.1500-0.9000 cache size    10275, 2335244 req, miss ratio 0.7212, byte miss ratio 0.7212
cdn1_colo28.ns1315 S3FIFO-0.1500-0.9000 cache size    30825, 2335244 req, miss ratio 0.6556, byte miss ratio 0.6556
cdn1_colo28.ns1315 S3FIFO-0.1500-0.9000 cache size   102753, 2335244 req, miss ratio 0.5759, byte miss ratio 0.5759
cdn1_colo28.ns1315 S3FIFO-0.1500-0.9000 cache size   205506, 2335244 req, miss ratio 0.5271, byte miss ratio 0.5271
cdn1_colo28.ns1315 S3FIFO-0.1500-0.9000 cache size   411012, 2335244 req, miss ratio 0.4841, byte miss ratio 0.4841
cdn1_colo28.ns1315 S3FIFO-0.1500-0.9000 cache size   822024, 2335244 req, miss ratio 0.4433, byte miss ratio 0.4433
cdn1_colo28.ns1315 S3FIFO-0.9500-1.9000 cache size     1027, 2335244 req, miss ratio 0.8482, byte miss ratio 0.8482
cdn1_colo28.ns1315 S3FIFO-0.9500-1.9000 cache size     3082, 2335244 req, miss ratio 0.8151, byte miss ratio 0.8151
cdn1_colo28.ns1315 S3FIFO-0.9500-1.9000 cache size    10275, 2335244 req, miss ratio 0.7691, byte miss ratio 0.7691
cdn1_colo28.ns1315 S3FIFO-0.9500-1.9000 cache size    30825, 2335244 req, miss ratio 0.7102, byte miss ratio 0.7102
cdn1_colo28.ns1315 S3FIFO-0.9500-1.9000 cache size   102753, 2335244 req, miss ratio 0.6305, byte miss ratio 0.6305
cdn1_colo28.ns1315 S3FIFO-0.9500-1.9000 cache size   205506, 2335244 req, miss ratio 0.5716, byte miss ratio 0.5716
cdn1_colo28.ns1315 S3FIFO-0.9500-1.9000 cache size   411012, 2335244 req, miss ratio 0.5101, byte miss ratio 0.5101
cdn1_colo28.ns1315 S3FIFO-0.9500-1.9000 cache size   822024, 2335244 req, miss ratio 0.4471, byte miss ratio 0.4471
cdn1_colo28.ns1315 S3FIFO-0.8000-1.9000 cache size     1027, 2335244 req, miss ratio 0.8354, byte miss ratio 0.8354
