tencentBlock.ns3770 S3FIFO-0.7500-1.9000 cache size     2235, 3047200 req, miss ratio 0.9999, byte miss ratio 0.9999
tencentBlock.ns3770 S3FIFO-0.7500-1.9000 cache size     6706, 3047200 req, miss ratio 0.9998, byte miss ratio 0.9998
tencentBlock.ns3770 S3FIFO-0.7500-1.9000 cache size    22353, 3047200 req, miss ratio 0.9993, byte miss ratio 0.9993
tencentBlock.ns3770 S3FIFO-0.7500-1.9000 cache size    67061, 3047200 req, miss ratio 0.9978, byte miss ratio 0.9978
tencentBlock.ns3770 S3FIFO-0.7500-1.9000 cache size   223539, 3047200 req, miss ratio 0.9940, byte miss ratio 0.9940
tencentBlock.ns3770 S3FIFO-0.7500-1.9000 cache size   447079, 3047200 req, miss ratio 0.9384, byte miss ratio 0.9384
tencentBlock.ns3770 S3FIFO-0.7500-1.9000 cache size   894159, 3047200 req, miss ratio 0.9354, byte miss ratio 0.9354
tencentBlock.ns3770 S3FIFO-0.7500-1.9000 cache size  1788318, 3047200 req, miss ratio 0.7344, byte miss ratio 0.7344
tencentBlock.ns3770 S3FIFO-0.4000-1.9000 cache size     2235, 3047200 req, miss ratio 0.9999, byte miss ratio 0.9999
tencentBlock.ns3770 S3FIFO-0.4000-1.9000 cache size     6706, 3047200 req, miss ratio 0.9998, byte miss ratio 0.9998
tencentBlock.ns3770 S3FIFO-0.4000-1.9000 cache size    22353, 3047200 req, miss ratio 0.9993, byte miss ratio 0.9993
tencentBlock.ns3770 S3FIFO-0.4000-1.9000 cache size    67061, 3047200 req, miss ratio 0.9978, byte miss ratio 0.9978
tencentBlock.ns3770 S3FIFO-0.4000-1.9000 cache size   223539, 3047200 req, miss ratio 0.9933, byte miss ratio 0.9933
tencentBlock.ns3770 S3FIFO-0.4000-1.9000 cache size   447079, 3047200 req, miss ratio 0.9379, byte miss ratio 0.9379
tencentBlock.ns3770 S3FIFO-0.4000-1.9000 cache size   894159, 3047200 req, miss ratio 0.9337, byte miss ratio 0.9337
tencentBlock.ns3770 S3FIFO-0.4000-1.9000 cache size  1788318, 3047200 req, miss ratio 0.7344, byte miss ratio 0.7344
tencentBlock.ns3770 S3FIFO-0.0250-0.9000 cache size     2235, 3047200 req, miss ratio 0.9999, byte miss ratio 0.9999
tencentBlock.ns3770 S3FIFO-0.0250-0.9000 cache size     6706, 3047200 req, miss ratio 0.9998, byte miss ratio 0.9998
tencentBlock.ns3770 S3FIFO-0.0250-0.9000 cache size    22353, 3047200 req, miss ratio 0.9994, byte miss ratio 0.9994
