tencentBlock.ns20095 S3FIFO-0.9500-0.9000 cache size     1060, 7124072 req, miss ratio 0.5041, byte miss ratio 0.5041
tencentBlock.ns20095 S3FIFO-0.9500-0.9000 cache size     3181, 7124072 req, miss ratio 0.4626, byte miss ratio 0.4626
tencentBlock.ns20095 S3FIFO-0.9500-0.9000 cache size    10603, 7124072 req, miss ratio 0.4174, byte miss ratio 0.4174
tencentBlock.ns20095 S3FIFO-0.9500-0.9000 cache size    31810, 7124072 req, miss ratio 0.3625, byte miss ratio 0.3625
tencentBlock.ns20095 S3FIFO-0.9500-0.9000 cache size   106034, 7124072 req, miss ratio 0.2790, byte miss ratio 0.2790
tencentBlock.ns20095 S3FIFO-0.9500-0.9000 cache size   212068, 7124072 req, miss ratio 0.2275, byte miss ratio 0.2275
tencentBlock.ns20095 S3FIFO-0.9500-0.9000 cache size   424137, 7124072 req, miss ratio 0.1846, byte miss ratio 0.1846
tencentBlock.ns20095 S3FIFO-0.9500-0.9000 cache size   848275, 7124072 req, miss ratio 0.1577, byte miss ratio 0.1577
tencentBlock.ns20095 S3FIFO-0.0500-0.9000 cache size     1060, 7124072 req, miss ratio 0.4590, byte miss ratio 0.4590
tencentBlock.ns20095 S3FIFO-0.0500-0.9000 cache size     3181, 7124072 req, miss ratio 0.4332, byte miss ratio 0.4332
tencentBlock.ns20095 S3FIFO-0.0500-0.9000 cache size    10603, 7124072 req, miss ratio 0.3924, byte miss ratio 0.3924
tencentBlock.ns20095 S3FIFO-0.0500-0.9000 cache size    31810, 7124072 req, miss ratio 0.3410, byte miss ratio 0.3410
tencentBlock.ns20095 S3FIFO-0.0500-0.9000 cache size   106034, 7124072 req, miss ratio 0.2400, byte miss ratio 0.2400
tencentBlock.ns20095 S3FIFO-0.0500-0.9000 cache size   212068, 7124072 req, miss ratio 0.1825, byte miss ratio 0.1825
tencentBlock.ns20095 S3FIFO-0.0500-0.9000 cache size   424137, 7124072 req, miss ratio 0.1608, byte miss ratio 0.1608
